t,air_temperature,humidity,ambient_CO2,Wind,PARi,,date,,,
343,4.441666667,0.946661399,471.5,0.4525,402.15,,3/15/2024 7:00,,,
344,9.441666667,0.748768473,463.5,0.711666667,824.7583333,,3/15/2024 8:00,,,
345,11.89166667,0.592703349,452.5,1.625,1243.783333,,3/15/2024 9:00,,,
346,13.60833333,0.497541159,447.5,1.775833333,1585.375,,3/15/2024 10:00,,,
347,15.18333333,0.427480916,445,2.4125,1791.35,,3/15/2024 11:00,,,
348,16.475,0.352239338,439,3.004166667,1840.241667,,3/15/2024 12:00,,,
349,17.425,0.306602983,439.5,3.080833333,1725.291667,,3/15/2024 13:00,,,
350,17.46666667,0.308457296,439,3.044166667,1440.225,,3/15/2024 14:00,,,
351,17.5,0.300366911,441.5,2.731666667,1032.341667,,3/15/2024 15:00,,,
352,16.65,0.335741344,443.5,2.015833333,562.4333333,,3/15/2024 16:00,,,
353,15.34166667,0.280053471,448.5,2.533333333,150.4833333,,3/15/2024 17:00,,,
354,12.71666667,0.321477118,453,2,2.241666667,,3/15/2024 18:00,,,
355,8.391666667,0.535778986,464.5,1.544166667,0,,3/15/2024 19:00,,,
356,8.441666667,0.503460728,463,1.535,0,,3/15/2024 20:00,,,
357,7.408333333,0.545747943,465.5,1.505833333,0,,3/15/2024 21:00,,,
358,5.808333333,0.638401736,482,0.709166667,0,,3/15/2024 22:00,,,
359,4.675,0.698183239,481.5,0.76,0,,3/15/2024 23:00,,,
360,5.391666667,0.66932937,469.5,0.911666667,0,,3/16/2024 0:00,,,
361,5.441666667,0.652777778,470.5,0.928333333,0,,3/16/2024 1:00,,,
362,4.008333333,0.725117515,480,0.974166667,0,,3/16/2024 2:00,,,
363,2.458333333,0.800410584,491,1.05,0,,3/16/2024 3:00,,,
364,3.016666667,0.784133246,483.5,1.138333333,0,,3/16/2024 4:00,,,
365,4,0.760245902,476.5,1.100833333,0.125,,3/16/2024 5:00,,,
366,3.358333333,0.828620394,472.5,0.905833333,66.84166667,,3/16/2024 6:00,,,
367,8.55,0.749072012,451,0.803333333,378.8083333,,3/16/2024 7:00,,,
368,13.3,0.606582389,447.5,1.3025,805.45,,3/16/2024 8:00,,,
369,15.48333333,0.566331372,442,1.233333333,1209.433333,,3/16/2024 9:00,,,
370,16.85,0.49469934,441,1.764166667,1528.416667,,3/16/2024 10:00,,,
371,17.925,0.421172268,437.5,2.714166667,1782.675,,3/16/2024 11:00,,,
372,18.675,0.404540524,437,2.088333333,1836.65,,3/16/2024 12:00,,,
373,19.4,0.359534746,438,1.7475,1715.525,,3/16/2024 13:00,,,
374,19.95,0.316799084,438,1.3425,1452.758333,,3/16/2024 14:00,,,
375,19.975,0.303255283,441.5,1.975833333,1047.55,,3/16/2024 15:00,,,
376,18.86666667,0.322876817,440.5,2.663333333,590.5083333,,3/16/2024 16:00,,,
377,16.58333333,0.356090677,445,1.038333333,161.8416667,,3/16/2024 17:00,,,
378,11.925,0.500415332,485,0.784166667,2.291666667,,3/16/2024 18:00,,,
379,8.275,0.681548073,508.5,0.730833333,0,,3/16/2024 19:00,,,
380,6.666666667,0.736125298,518.5,0.730833333,0,,3/16/2024 20:00,,,
381,6.8,0.728132388,487,0.918333333,0,,3/16/2024 21:00,,,
382,6.35,0.76683487,482,0.87,0,,3/16/2024 22:00,,,
383,7,0.77790717,488,0.7675,0,,3/16/2024 23:00,,,
384,6.083333333,0.823862631,498,0.7475,0,,3/17/2024 0:00,,,
385,5.2,0.859698682,492,0.773333333,0,,3/17/2024 1:00,,,
386,4.991666667,0.880474278,491,0.714166667,0,,3/17/2024 2:00,,,
387,4.266666667,0.90945674,503.5,0.6925,0,,3/17/2024 3:00,,,
388,4.35,0.922922923,498.5,0.7175,0,,3/17/2024 4:00,,,
389,6.075,0.940539581,510,0.4225,0.05,,3/17/2024 5:00,,,
390,6.8,0.957005564,520.5,0.419166667,35.44166667,,3/17/2024 6:00,,,
391,9.308333333,0.907892872,479,0.725,342.2916667,,3/17/2024 7:00,,,
392,11.56666667,0.732974032,461.5,0.911666667,482.1333333,,3/17/2024 8:00,,,
393,12.55833333,0.681082941,461,0.338333333,373.6333333,,3/17/2024 9:00,,,
394,13.15,0.692967976,461,0.825,819.4666667,,3/17/2024 10:00,,,
395,15.54166667,0.631410256,461.5,1.445833333,1747.333333,,3/17/2024 11:00,,,
396,15.825,0.597477277,462,1.083333333,833.7083333,,3/17/2024 12:00,,,
397,14.88333333,0.622167488,446,1.705833333,432.15,,3/17/2024 13:00,,,
398,13.84166667,0.643871647,450,1.624166667,171.3916667,,3/17/2024 14:00,,,
399,11.9,0.864735456,455,1.21,169.5833333,,3/17/2024 15:00,,,
400,11.86666667,0.907585214,465,0.843333333,78.84166667,,3/17/2024 16:00,,,
401,11.74166667,0.924361612,466,0.893333333,14.275,,3/17/2024 17:00,,,
402,12,0.88385944,463.5,1.253333333,0.541666667,,3/17/2024 18:00,,,
403,11.36666667,0.889081671,471,1.08,0,,3/17/2024 19:00,,,
404,11.33333333,0.848597667,463.5,1.3375,0,,3/17/2024 20:00,,,
405,11.98333333,0.773160276,454,3.021666667,0,,3/17/2024 21:00,,,
406,11.4,0.747031173,452,3.734166667,0,,3/17/2024 22:00,,,
407,10.41666667,0.736876814,451,3.631666667,0,,3/17/2024 23:00,,,
408,9.341666667,0.704297263,451,3.535833333,0,,3/18/2024 0:00,,,
409,8.233333333,0.647984117,449.5,3.845,0,,3/18/2024 1:00,,,
410,7.116666667,0.639149778,449,3.095,0,,3/18/2024 2:00,,,
411,6.608333333,0.581908345,447,3.885,0,,3/18/2024 3:00,,,
412,6.208333333,0.556472861,444.5,4.719166667,0,,3/18/2024 4:00,,,
413,6.2,0.530124715,443.5,5.446666667,0.175,,3/18/2024 5:00,,,
414,6.291666667,0.537910552,443.5,4.6825,43.68333333,,3/18/2024 6:00,,,
415,7.133333333,0.532048113,437.5,3.35,421.8083333,,3/18/2024 7:00,,,
416,6.291666667,0.555206698,440,2.860833333,165.15,,3/18/2024 8:00,,,
417,6.041666667,0.580668088,438.5,3.5125,276.4833333,,3/18/2024 9:00,,,
418,6.375,0.563781717,436.5,3.446666667,532.8666667,,3/18/2024 10:00,,,
419,8.175,0.485407066,432,4.903333333,1619.841667,,3/18/2024 11:00,,,
420,9.241666667,0.459362948,430,4.681666667,1937.425,,3/18/2024 12:00,,,
421,8.783333333,0.408079021,432,6.253333333,1825.783333,,3/18/2024 13:00,,,
422,8.641666667,0.39360119,432.5,5.951666667,1542.091667,,3/18/2024 14:00,,,
423,8.416666667,0.416654073,433,3.9775,1129.258333,,3/18/2024 15:00,,,
424,7.233333333,0.442440144,434,3.925,645.6916667,,3/18/2024 16:00,,,
425,5.741666667,0.475067996,439.5,4.264166667,176.625,,3/18/2024 17:00,,,
426,4.683333333,0.482017201,442,5.000833333,3.191666667,,3/18/2024 18:00,,,
427,4.058333333,0.494794856,443.5,3.1725,0,,3/18/2024 19:00,,,
428,3.641666667,0.516264428,445.5,2.400833333,0,,3/18/2024 20:00,,,
429,2.866666667,0.547978676,447,1.754166667,0,,3/18/2024 21:00,,,
430,1.133333333,0.634085213,463.5,0.78,0,,3/18/2024 22:00,,,
431,-0.433333333,0.727068092,471,0.755,0,,3/18/2024 23:00,,,
432,-0.608333333,0.742312073,461.5,1.165,0,,3/19/2024 0:00,,,
433,-0.733333333,0.758064516,457,1.0575,0,,3/19/2024 1:00,,,
434,0.416666667,0.685601057,452,1.658333333,0,,3/19/2024 2:00,,,
435,1.341666667,0.653035936,453.5,1.1075,0,,3/19/2024 3:00,,,
436,0.841666667,0.713735558,469.5,0.701666667,0,,3/19/2024 4:00,,,
437,0.025,0.788828338,484,0.684166667,0.316666667,,3/19/2024 5:00,,,
438,0.391666667,0.795918367,471.5,1.118333333,56.14166667,,3/19/2024 6:00,,,
439,3.875,0.653035936,453.5,1.533333333,328.5833333,,3/19/2024 7:00,,,
440,6.083333333,0.554157064,442,1.088333333,713.525,,3/19/2024 8:00,,,
441,8.35,0.422610015,441.5,1.0525,1135.083333,,3/19/2024 9:00,,,
442,9.75,0.359524139,440,1.394166667,1401.141667,,3/19/2024 10:00,,,
443,11.30833333,0.341172079,442.5,1.671666667,1781.666667,,3/19/2024 11:00,,,
444,10.675,0.400026001,448.5,2.298333333,1364.275,,3/19/2024 12:00,,,
445,10.56666667,0.360700745,451,2.063333333,1095.366667,,3/19/2024 13:00,,,
446,10.80833333,0.347322348,450,1.805,993.45,,3/19/2024 14:00,,,
447,10.38333333,0.385012578,452,2.179166667,624.3833333,,3/19/2024 15:00,,,
448,10.375,0.376656068,450,2.4825,449.475,,3/19/2024 16:00,,,
449,9.275,0.469556538,457,1.858333333,106.4333333,,3/19/2024 17:00,,,
450,7.233333333,0.574276843,468,0.715,3.041666667,,3/19/2024 18:00,,,
451,4.833333333,0.702817445,493.5,0.6275,0,,3/19/2024 19:00,,,
452,6.125,0.626760563,469.5,1.174166667,0,,3/19/2024 20:00,,,
453,6.875,0.587047939,464,0.810833333,0,,3/19/2024 21:00,,,
454,4.625,0.693419254,503,0.626666667,0,,3/19/2024 22:00,,,
455,3.458333333,0.76584022,509.5,0.6175,0,,3/19/2024 23:00,,,
456,4.075,0.758508254,496,0.868333333,0,,3/20/2024 0:00,,,
457,5.416666667,0.716246291,472,1.243333333,0,,3/20/2024 1:00,,,
458,4.266666667,0.761521433,492.5,0.815833333,0,,3/20/2024 2:00,,,
459,2.208333333,0.839385475,503.5,0.766666667,0,,3/20/2024 3:00,,,
460,4.425,0.784066259,477.5,1.201666667,0,,3/20/2024 4:00,,,
461,7.25,0.768753064,455,3.770833333,0.583333333,,3/20/2024 5:00,,,
462,5.941666667,0.886566631,454,3.838333333,42.46666667,,3/20/2024 6:00,,,
463,5.741666667,0.939267585,455,3.38,256.5,,3/20/2024 7:00,,,
464,7.366666667,0.895394097,447.5,3.776666667,803.8083333,,3/20/2024 8:00,,,
465,8.45,0.716114458,443,5.14,1178.525,,3/20/2024 9:00,,,
466,6.225,0.78057242,445.5,3.580833333,779.85,,3/20/2024 10:00,,,
467,6.841666667,0.814628418,444.5,2.629166667,1060.575,,3/20/2024 11:00,,,
468,7.033333333,0.85506046,439,4.663333333,1433.341667,,3/20/2024 12:00,,,
469,5.408333333,0.934920045,444.5,3.053333333,620.1083333,,3/20/2024 13:00,,,
470,6.208333333,0.792436236,438.5,6.354166667,1107.175,,3/20/2024 14:00,,,
471,7.183333333,0.647783251,436.5,6.645833333,1091.983333,,3/20/2024 15:00,,,
472,6.466666667,0.576285813,436.5,6.551666667,559.2,,3/20/2024 16:00,,,
473,4.483333333,0.674192909,443.5,7.515833333,68.11666667,,3/20/2024 17:00,,,
474,4.05,0.651233938,445,7.369166667,3.116666667,,3/20/2024 18:00,,,
475,3.5,0.637250742,444,6.575,0,,3/20/2024 19:00,,,
476,2.825,0.655364711,446.5,6.853333333,0,,3/20/2024 20:00,,,
477,2,0.728709601,449,4.784166667,0,,3/20/2024 21:00,,,
478,2.091666667,0.687939934,447,4.74,0,,3/20/2024 22:00,,,
479,1.433333333,0.76202159,450.5,4.838333333,0,,3/20/2024 23:00,,,
480,1.783333333,0.681643441,447.5,3.79,0,,3/21/2024 0:00,,,
481,1.241666667,0.718905473,450,3.8975,0,,3/21/2024 1:00,,,
482,0.941666667,0.727040816,450,4.386666667,0,,3/21/2024 2:00,,,
483,-0.225,0.875277162,456.5,4.188333333,0,,3/21/2024 3:00,,,
484,-0.316666667,0.910464466,459.5,2.471666667,0,,3/21/2024 4:00,,,
485,-0.275,0.888765295,466.5,1.355,0.475,,3/21/2024 5:00,,,
486,0.1,0.901137595,462.5,1.268333333,167.725,,3/21/2024 6:00,,,
487,1.541666667,0.857317073,451.5,0.930833333,391.325,,3/21/2024 7:00,,,
488,1.566666667,0.8708577,450,1.515833333,785.2166667,,3/21/2024 8:00,,,
489,2.725,0.877857463,445,2.2625,1045.091667,,3/21/2024 9:00,,,
490,4.658333333,0.74471831,441,3.2175,1688.35,,3/21/2024 10:00,,,
491,6.216666667,0.598418278,438.5,4.189166667,1767.158333,,3/21/2024 11:00,,,
492,7.008333333,0.53956117,437.5,3.54,1609.616667,,3/21/2024 12:00,,,
493,5.358333333,0.624744566,443.5,3.100833333,667.4166667,,3/21/2024 13:00,,,
494,6.883333333,0.587792642,440.5,2.295,1325.133333,,3/21/2024 14:00,,,
495,5.95,0.624463519,441,4.054166667,879.4,,3/21/2024 15:00,,,
496,5.783333333,0.52079566,439.5,3.578333333,682.3166667,,3/21/2024 16:00,,,
497,4.275,0.55941389,445,2.443333333,163.4416667,,3/21/2024 17:00,,,
498,2.858333333,0.636747389,450,2.2775,3.516666667,,3/21/2024 18:00,,,
499,2.308333333,0.682796944,452,1.974166667,0,,3/21/2024 19:00,,,
500,1.616666667,0.752427184,458.5,1.69,0,,3/21/2024 20:00,,,
501,1.491666667,0.752753978,458,1.836666667,0,,3/21/2024 21:00,,,
502,-0.4,0.838619141,470,0.999166667,0,,3/21/2024 22:00,,,
503,-1.341666667,0.883966245,480.5,0.755833333,0,,3/21/2024 23:00,,,
504,-1.658333333,0.895641498,489,0.72,0,,3/22/2024 0:00,,,
505,-2.416666667,0.921671018,492,0.739166667,0,,3/22/2024 1:00,,,
506,-2.416666667,0.910627234,490,0.910833333,0,,3/22/2024 2:00,,,
507,-2.133333333,0.902742347,484,0.774166667,0,,3/22/2024 3:00,,,
508,-2.208333333,0.891304348,478,0.9325,0,,3/22/2024 4:00,,,
509,-1.133333333,0.877037037,475.5,0.940833333,0.775,,3/22/2024 5:00,,,
510,-0.05,0.896429545,478.5,0.8975,142.45,,3/22/2024 6:00,,,
511,3.133333333,0.837442723,462,1.115833333,388.1083333,,3/22/2024 7:00,,,
512,4.091666667,0.757015047,456.5,2.1825,546.2666667,,3/22/2024 8:00,,,
513,6.341666667,0.649947753,445.5,3.160833333,1257.741667,,3/22/2024 9:00,,,
514,6.516666667,0.59601169,444.5,3.148333333,986.9083333,,3/22/2024 10:00,,,
515,6.608333333,0.575705731,444,2.655,778.2833333,,3/22/2024 11:00,,,
516,7.908333333,0.566202908,442,2.296666667,1468.6,,3/22/2024 12:00,,,
517,9.175,0.498852882,441,1.899166667,1644.666667,,3/22/2024 13:00,,,
518,9.908333333,0.460087479,439.5,2.791666667,1451.891667,,3/22/2024 14:00,,,
519,9.691666667,0.45753083,439.5,3.7675,1062.9,,3/22/2024 15:00,,,
520,9.016666667,0.453147665,442,3.553333333,557.1166667,,3/22/2024 16:00,,,
521,7.916666667,0.474176939,445,2.485833333,188.0083333,,3/22/2024 17:00,,,
522,4.466666667,0.615613236,462.5,1.126666667,4.491666667,,3/22/2024 18:00,,,
523,2.066666667,0.731701577,483,0.876666667,0,,3/22/2024 19:00,,,
524,1.341666667,0.810408922,483.5,0.891666667,0,,3/22/2024 20:00,,,
525,2.391666667,0.790948771,488.5,0.886666667,0,,3/22/2024 21:00,,,
526,1.808333333,0.841878294,486,0.944166667,0,,3/22/2024 22:00,,,
527,1.491666667,0.843098799,486,0.759166667,0,,3/22/2024 23:00,,,
528,1.025,0.84529546,487,0.875833333,0,,3/23/2024 0:00,,,
529,1.65,0.777724088,472.5,0.9,0,,3/23/2024 1:00,,,
530,2.658333333,0.768988055,471,0.711666667,0,,3/23/2024 2:00,,,
531,3.241666667,0.794638997,479,0.5675,0,,3/23/2024 3:00,,,
532,3.433333333,0.869741619,488,0.708333333,0,,3/23/2024 4:00,,,
533,2.941666667,0.92061742,480,0.93,0,,3/23/2024 5:00,,,
534,2.966666667,0.940357853,478.5,1.28,8.391666667,,3/23/2024 6:00,,,
535,3.15,0.94663472,475,1.655833333,22.03333333,,3/23/2024 7:00,,,
536,3.325,0.95484842,481.5,1.361666667,47.36666667,,3/23/2024 8:00,,,
537,3.8,0.974017876,484.5,0.936666667,94.05,,3/23/2024 9:00,,,
538,4.116666667,0.982702483,488.5,1.273333333,134.4333333,,3/23/2024 10:00,,,
539,4.708333333,0.989266198,479,0.903333333,208.9,,3/23/2024 11:00,,,
540,5.508333333,0.993549576,479,1.2425,303.9416667,,3/23/2024 12:00,,,
541,5.841666667,0.988288288,486,1.044166667,266.1916667,,3/23/2024 13:00,,,
542,6.35,0.979979109,472.5,1.015833333,254.675,,3/23/2024 14:00,,,
543,6.575,0.970013708,463,1.18,180.575,,3/23/2024 15:00,,,
544,7.083333333,0.971830986,463,0.675833333,255.2333333,,3/23/2024 16:00,,,
545,7.633333333,0.953092702,464.5,0.578333333,141.025,,3/23/2024 17:00,,,
546,6.816666667,0.957877001,497.5,0.486666667,2.583333333,,3/23/2024 18:00,,,
547,5.191666667,0.965133811,518,0.429166667,0,,3/23/2024 19:00,,,
548,3.95,0.982495881,521,0.655833333,0,,3/23/2024 20:00,,,
549,3.733333333,0.96972228,506,0.66,0,,3/23/2024 21:00,,,
550,3.366666667,0.977535302,515.5,0.47,0,,3/23/2024 22:00,,,
551,3.025,0.975850714,514,0.455,0,,3/23/2024 23:00,,,
552,2.591666667,0.973970122,521,0.374166667,0,,3/24/2024 0:00,,,
553,2.291666667,0.980310401,518,0.470833333,0,,3/24/2024 1:00,,,
554,2.5,0.97378021,508,0.439166667,0,,3/24/2024 2:00,,,
555,2.066666667,0.978858351,516,0.405833333,0,,3/24/2024 3:00,,,
556,1.975,0.972781065,516,0.5325,0,,3/24/2024 4:00,,,
557,3.041666667,0.972611744,511.5,0.258333333,0.258333333,,3/24/2024 5:00,,,
558,4.408333333,0.973128981,502,0.303333333,19.13333333,,3/24/2024 6:00,,,
559,5.516666667,0.994473102,490.5,0.299166667,72.93333333,,3/24/2024 7:00,,,
560,6.483333333,0.999137038,490.5,0.614166667,220.775,,3/24/2024 8:00,,,
561,7.425,0.998386056,493.5,0.5175,239.3416667,,3/24/2024 9:00,,,
562,8.616666667,0.999255398,479.5,0.825833333,282.1083333,,3/24/2024 10:00,,,
563,9.616666667,0.984690327,476,1.370833333,257.6166667,,3/24/2024 11:00,,,
564,10.375,0.95034428,473,0.7525,280.4166667,,3/24/2024 12:00,,,
565,10.575,0.941883244,474,0.844166667,235.4,,3/24/2024 13:00,,,
566,10.44166667,0.978223571,476.5,1.0625,222.5416667,,3/24/2024 14:00,,,
567,10.075,0.991898461,477,1.063333333,208.325,,3/24/2024 15:00,,,
568,10.025,0.987123882,477,0.633333333,114.1666667,,3/24/2024 16:00,,,
569,9.958333333,0.982284001,486,0.640833333,48.09166667,,3/24/2024 17:00,,,
570,9.666666667,0.981934408,510,0.198333333,2.216666667,,3/24/2024 18:00,,,
571,9.425,0.990121366,519,0.325833333,0,,3/24/2024 19:00,,,
572,9.4,0.992216247,521,0.219166667,0,,3/24/2024 20:00,,,
573,9.275,0.99572284,541,0.411666667,0,,3/24/2024 21:00,,,
574,9.308333333,0.999288054,528,0.535833333,0,,3/24/2024 22:00,,,
575,9.25,1,518.5,0.453333333,0,,3/24/2024 23:00,,,
576,9.1,0.997116494,514.5,0.334166667,0,,3/25/2024 0:00,,,
577,9.225,0.994272623,509,0.405833333,0,,3/25/2024 1:00,,,
578,9.208333333,0.998565074,512,0.369166667,0,,3/25/2024 2:00,,,
579,9.166666667,1,524.5,0.375,0,,3/25/2024 3:00,,,
580,9.2,1,492,0.815833333,0,,3/25/2024 4:00,,,
581,9.241666667,0.997854998,484.5,0.549166667,0.283333333,,3/25/2024 5:00,,,
582,9.316666667,1,489.5,0.275833333,20.96666667,,3/25/2024 6:00,,,
583,9.566666667,1,484.5,0.4475,89.15833333,,3/25/2024 7:00,,,
584,9.958333333,0.999319172,485.5,0.566666667,166.1333333,,3/25/2024 8:00,,,
585,10.39166667,0.999338099,487,0.620833333,209.75,,3/25/2024 9:00,,,
586,10.76666667,0.999355338,484.5,0.384166667,284.8583333,,3/25/2024 10:00,,,
587,11.15,0.998744665,479.5,0.410833333,315.05,,3/25/2024 11:00,,,
588,11.71666667,0.999393866,473,0.5375,330.9,,3/25/2024 12:00,,,
589,12.04166667,0.999406669,467.5,0.543333333,336.2,,3/25/2024 13:00,,,
590,12.54166667,0.997131383,467,0.4675,246.9833333,,3/25/2024 14:00,,,
591,12.65,0.996018203,469.5,0.7575,171.4666667,,3/25/2024 15:00,,,
592,12.63333333,0.995434832,478.5,0.96,80.2,,3/25/2024 16:00,,,
593,12.4,0.995946728,477,1.011666667,21.19166667,,3/25/2024 17:00,,,
594,12.225,0.995901159,480.5,0.5175,0.425,,3/25/2024 18:00,,,
595,12.1,1,482,0.309166667,0,,3/25/2024 19:00,,,
596,12.1,1,489.5,0.3175,0,,3/25/2024 20:00,,,
597,11.875,1,502,0.4525,0,,3/25/2024 21:00,,,
598,11.65833333,0.999393204,514.5,0.215833333,0,,3/25/2024 22:00,,,
599,11.65833333,1,519.5,0.47,0,,3/25/2024 23:00,,,
600,11.71666667,1,512,0.621666667,0,,3/26/2024 0:00,,,
601,11.50833333,1,489,1.63,0,,3/26/2024 1:00,,,
602,11.35833333,0.99937996,481,1.159166667,0,,3/26/2024 2:00,,,
603,11.18333333,1,484.5,1.169166667,0,,3/26/2024 3:00,,,
604,11.06666667,0.999367489,478.5,0.944166667,0,,3/26/2024 4:00,,,
605,10.73333333,1,474,1.043333333,0,,3/26/2024 5:00,,,
606,10.625,0.999349551,466,1.31,5.341666667,,3/26/2024 6:00,,,
607,10.925,1,470,1.541666667,34.85833333,,3/26/2024 7:00,,,
608,11.08333333,1,468,1.609166667,94.2,,3/26/2024 8:00,,,
609,11.3,1,460.5,0.8675,182.3916667,,3/26/2024 9:00,,,
610,11.55,1,461,0.709166667,123.3166667,,3/26/2024 10:00,,,
611,11.58333333,1,460.5,0.6275,115.3916667,,3/26/2024 11:00,,,
612,11.61666667,1,463.5,1.26,67.98333333,,3/26/2024 12:00,,,
613,11.6,0.999389797,464.5,0.785833333,99.55,,3/26/2024 13:00,,,
614,12.04166667,0.998815447,464,0.808333333,235.3,,3/26/2024 14:00,,,
615,11.54166667,0.957118353,448.5,2.624166667,302.8583333,,3/26/2024 15:00,,,
616,10.375,0.884859714,446,5.329166667,234.5583333,,3/26/2024 16:00,,,
617,8.816666667,0.784463734,447,6.056666667,136.25,,3/26/2024 17:00,,,
618,7.858333333,0.738782554,449,4.804166667,4.066666667,,3/26/2024 18:00,,,
619,7.791666667,0.714556064,448.5,3.8875,0,,3/26/2024 19:00,,,
620,7.916666667,0.671401811,446.5,5.704166667,0,,3/26/2024 20:00,,,
621,7.383333333,0.697387636,448.5,5.138333333,0,,3/26/2024 21:00,,,
622,6.941666667,0.719852818,450,3.690833333,0,,3/26/2024 22:00,,,
623,6.425,0.744455994,451,2.958333333,0,,3/26/2024 23:00,,,
624,6.366666667,0.744703022,450.5,3.325833333,0,,3/27/2024 0:00,,,
625,6.433333333,0.714137214,450.5,2.960833333,0,,3/27/2024 1:00,,,
626,6.491666667,0.717908903,451,3.225,0,,3/27/2024 2:00,,,
627,6.258333333,0.707274321,451,2.158333333,0,,3/27/2024 3:00,,,
628,5.341666667,0.735859623,454.5,1.765,0,,3/27/2024 4:00,,,
629,4.483333333,0.734863474,458,0.915,3.35,,3/27/2024 5:00,,,
630,5.483333333,0.730152883,449.5,1.260833333,186.1333333,,3/27/2024 6:00,,,
631,8.875,0.637575048,438.5,2.4725,630.8166667,,3/27/2024 7:00,,,
632,10.725,0.567239375,437,2.474166667,1105.666667,,3/27/2024 8:00,,,
633,12,0.482410269,436,2.958333333,1524.458333,,3/27/2024 9:00,,,
634,12.93333333,0.447801276,436,2.945,1833.833333,,3/27/2024 10:00,,,
635,13.76666667,0.435082141,434.5,3.323333333,2008.2,,3/27/2024 11:00,,,
636,14.70833333,0.420910994,434,3.128333333,2032.908333,,3/27/2024 12:00,,,
637,15.36666667,0.377151052,434.5,2.655,1892.366667,,3/27/2024 13:00,,,
638,15.475,0.373280197,434.5,3.0425,1610.425,,3/27/2024 14:00,,,
639,15.05833333,0.388618677,439,2.915833333,1218.025,,3/27/2024 15:00,,,
640,14.36666667,0.411704731,437.8333333,1.7975,704.1916667,,3/27/2024 16:00,,,
641,12.11666667,0.509977565,444.3333333,1.7775,198.9916667,,3/27/2024 17:00,,,
642,9.191666667,0.620054278,462.3333333,0.675833333,6.183333333,,3/27/2024 18:00,,,
643,7.116666667,0.709618875,473.8333333,0.634166667,0,,3/27/2024 19:00,,,
644,5.075,0.822277134,496.3333333,0.590833333,0,,3/27/2024 20:00,,,
645,3.558333333,0.887806943,513.5,0.585,0,,3/27/2024 21:00,,,
646,2.808333333,0.91190901,518,0.606666667,0,,3/27/2024 22:00,,,
647,2.266666667,0.932854828,520.8333333,0.691666667,0,,3/27/2024 23:00,,,
648,2.275,0.93287037,500.5,0.766666667,0,,3/28/2024 0:00,,,
649,2.683333333,0.937007874,491.6666667,0.7375,0,,3/28/2024 1:00,,,
650,2.333333333,0.9433395,491.8333333,0.738333333,0,,3/28/2024 2:00,,,
651,1.983333333,0.942094068,495.6666667,0.639166667,0,,3/28/2024 3:00,,,
652,2.108333333,0.954246832,507.5,0.588333333,0,,3/28/2024 4:00,,,
653,2.5,0.956749374,511,0.428333333,1.35,,3/28/2024 5:00,,,
654,3.2,0.969637823,497,0.360833333,86.81666667,,3/28/2024 6:00,,,
655,5.316666667,0.963666853,482,0.4175,244.6083333,,3/28/2024 7:00,,,
656,7.291666667,0.859074617,473.8333333,0.425,481.9916667,,3/28/2024 8:00,,,
657,9.866666667,0.752224504,472.8333333,0.871666667,773.2666667,,3/28/2024 9:00,,,
658,10.99166667,0.729815639,473.6666667,1.086666667,635.5916667,,3/28/2024 10:00,,,
659,11.33333333,0.73860673,466.8333333,1.606666667,303.2916667,,3/28/2024 11:00,,,
660,11.45833333,0.73022912,470,0.916666667,303.2583333,,3/28/2024 12:00,,,
661,11.69166667,0.747787074,467.1666667,0.630833333,169.6166667,,3/28/2024 13:00,,,
662,11.8,0.794479267,466.1666667,0.995,125.9,,3/28/2024 14:00,,,
663,11.3,0.901569898,467.5,0.725833333,67.79166667,,3/28/2024 15:00,,,
664,11.15833333,0.939039718,468.8333333,0.658333333,51.81666667,,3/28/2024 16:00,,,
665,11.275,0.945713216,472.5,0.694166667,19.06666667,,3/28/2024 17:00,,,
666,11.40833333,0.948096886,465.5,1.378333333,0.2,,3/28/2024 18:00,,,
667,12.00833333,0.964922711,459.8333333,2.283333333,0,,3/28/2024 19:00,,,
668,12.80833333,0.978564982,462.6666667,2.5375,0,,3/28/2024 20:00,,,
669,13.175,0.985657546,463.6666667,3.0125,0,,3/28/2024 21:00,,,
670,13.39166667,0.985351563,464.6666667,3.019166667,0,,3/28/2024 22:00,,,
671,13.41666667,0.987531172,459.6666667,2.026666667,0,,3/28/2024 23:00,,,
672,13.55833333,0.983890023,452.6666667,2.430833333,0,,3/29/2024 0:00,,,
673,14.21666667,0.961898878,449.8333333,2.671666667,0,,3/29/2024 1:00,,,
674,14.75,0.954699323,449.8333333,2.828333333,0,,3/29/2024 2:00,,,
675,14.74166667,0.962716246,451.8333333,2.440833333,0,,3/29/2024 3:00,,,
676,14.75,0.970640924,448.3333333,2.679166667,0,,3/29/2024 4:00,,,
677,15.18333333,0.948349102,448,2.415,0.341666667,,3/29/2024 5:00,,,
678,14.58333333,0.975399136,464.1666667,0.416666667,15.125,,3/29/2024 6:00,,,
679,14.95,0.973508634,465.1666667,0.595833333,56.28333333,,3/29/2024 7:00,,,
680,15.45,0.977659473,460,1.1925,173.55,,3/29/2024 8:00,,,
681,16.925,0.941624146,452.1666667,3.071666667,891.3916667,,3/29/2024 9:00,,,
682,18.45833333,0.861143799,451.8333333,3.119166667,1297.433333,,3/29/2024 10:00,,,
683,18.30833333,0.830703354,441.3333333,1.686666667,1262.391667,,3/29/2024 11:00,,,
