t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
374,1,MS,22.3250000000,1,928990.0898899999,928990.0898899999,0.0087900000
375,1,MS,22.2666700000,1,928602.2986000000,928602.2986000000,0.0087500000
376,1,MS,22.0166700000,1,928218.8375800001,928218.8375800001,0.0085900000
377,1,MS,20.5583300000,1,927855.8453500000,927855.8453500000,0.0077000000
378,1,MS,17.7416700000,1,927561.2802100000,927561.2802100000,0.0062000000
379,1,MS,14.2833300000,1,927328.8209200000,927328.8209200000,0.0047300000
380,1,MS,12.5916700000,1,927125.2215900000,927125.2215900000,0.0041300000
381,1,MS,11.1500000000,1,926940.5643500000,926940.5643500000,0.0036700000
382,1,MS,11.6666700000,1,926748.9459700000,926748.9459700000,0.0038300000
383,1,MS,10.7833300000,1,926568.4886500000,926568.4886500000,0.0035600000
384,1,MS,9.4333300000,1,926408.0292700001,926408.0292700001,0.0031900000
385,1,MS,8.6916700000,1,926255.9462300000,926255.9462300000,0.0030000000
386,1,MS,7.6416700000,1,926117.5220200000,926117.5220200000,0.0027400000
387,1,MS,7.1250000000,1,925984.2445900000,925984.2445900000,0.0026300000
388,1,MS,7.5333300000,1,925847.4077700000,925847.4077700000,0.0027200000
389,1,MS,7.8500000000,1,925706.3133700000,925706.3133700000,0.0027900000
390,1,MS,10.9416700000,1,925526.7613400000,925526.7613400000,0.0036100000
391,1,MS,16.5416700000,1,925244.6281700000,925244.6281700000,0.0056500000
392,1,MS,19.0500000000,1,924914.3891100000,924914.3891100000,0.0068600000
393,1,MS,20.2250000000,1,924549.4705500000,924549.4705500000,0.0075100000
394,1,MS,21.3250000000,1,924166.8541100000,924166.8541100000,0.0081600000
395,1,MS,21.7250000000,1,923763.3585200000,923763.3585200000,0.0084100000
396,1,MS,21.0833300000,1,923387.5591000000,923387.5591000000,0.0080100000
397,1,MS,20.7166700000,1,923010.3381200000,923010.3381200000,0.0077900000
398,1,MS,20.6750000000,1,922640.7549600000,922640.7549600000,0.0077700000
399,1,MS,20.2166700000,1,922272.4736100000,922272.4736100000,0.0075000000
400,1,MS,19.7583300000,1,921922.8838599999,921922.8838599999,0.0072500000
401,1,MS,19.2833300000,1,921576.8206400000,921576.8206400000,0.0069900000
402,1,MS,18.5166700000,1,921256.5351600000,921256.5351600000,0.0065900000
