N_content_mstruct,Cont_WSC_DM_shoot,N_content_total_DM_shoot,N_content_shoot,axis,shoot_roots_mstruct_ratio,Cont_WSC_DM_roots,C_N_ratio_shoot,N_content_mstruct_shoot,N_content_mstruct_roots,C_respired_shoot,sum_respi_shoot,sum_N_g,t,Tillers_Photosynthesis_An,mstruct_shoot,plant,sum_dry_mass_stem,sum_N_g_shoot,sum_dry_mass_roots,mstruct_laminae,N_content,NS_shoot,sum_C_g,sum_dry_mass,NS_stem,N_content_roots,NS_laminae,C_N_ratio,sum_dry_mass_shoot,sum_dry_mass_laminae,Tillers_Photosynthesis,sum_NSC_g,shoot_roots_ratio,C_respired_roots,NS,dry_mass_phloem,NS_roots,Total_Transpiration,senesced_mstruct,Total_Photosynthesis,Cont_WSC_DM,mstruct_stem,Cont_WSC_DM_stem,C_exudated,mstruct,NNI,sum_respi_roots,Cont_WSC_DM_laminae
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,40.5392200000,NA,561.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088200000,1.1529300000,NA,NA,NA,NA,1.6010200000,2.8341500000,NA,9.0041400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,41.5275600000,NA,562.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103400000,1.1578500000,NA,NA,NA,NA,2.8398200000,2.8292700000,NA,8.6972200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,45.9813400000,NA,563.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103400000,1.1578500000,NA,NA,NA,NA,4.6278600000,2.8292700000,NA,9.4708700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,50.5219300000,NA,564.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163000000,1.1636600000,NA,NA,NA,NA,6.8604800000,2.8234800000,NA,9.8711600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,53.3537700000,NA,565.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163000000,1.1636600000,NA,NA,NA,NA,9.5988600000,2.8234800000,NA,10.1642000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,53.1272200000,NA,566.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138900000,1.1695300000,NA,NA,NA,NA,12.3915500000,2.8176500000,NA,9.9966300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,53.8114700000,NA,567.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138900000,1.1695300000,NA,NA,NA,NA,14.5781500000,2.8176500000,NA,10.0699400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,52.5573500000,NA,568.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088500000,1.1752100000,NA,NA,NA,NA,15.9823500000,2.8120100000,NA,10.0568300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,49.9653100000,NA,569.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088500000,1.1752100000,NA,NA,NA,NA,15.5409600000,2.8120100000,NA,9.6651000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,42.1965300000,NA,570.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028600000,1.1797400000,NA,NA,NA,NA,14.1369500000,2.8075300000,NA,8.6034500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,31.9452900000,NA,571.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0028600000,1.1797400000,NA,NA,NA,NA,11.2255400000,2.8075300000,NA,6.4490200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,27.0801500000,NA,572.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004700000,1.1823300000,NA,NA,NA,NA,9.4274600000,2.8049900000,NA,5.8490800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,25.4640300000,NA,573.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004700000,1.1823300000,NA,NA,NA,NA,7.7878100000,2.8049900000,NA,5.6049500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,24.2704600000,NA,574.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003700000,1.1846200000,NA,NA,NA,NA,6.4641700000,2.8027400000,NA,5.4794100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,22.7130200000,NA,575.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003700000,1.1846200000,NA,NA,NA,NA,5.1666800000,2.8027400000,NA,5.1935600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,21.0745400000,NA,576.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002300000,1.1865700000,NA,NA,NA,NA,4.1940700000,2.8008200000,NA,4.9229900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,21.2987600000,NA,577.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002300000,1.1865700000,NA,NA,NA,NA,3.3850100000,2.8008200000,NA,5.0543900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,21.0409900000,NA,578.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001800000,1.1885900000,NA,NA,NA,NA,2.7255100000,2.7988500000,NA,5.0197200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,19.3066500000,NA,579.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001800000,1.1885900000,NA,NA,NA,NA,2.0557700000,2.7988500000,NA,4.6197300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,17.5713200000,NA,580.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001000000,1.1902100000,NA,NA,NA,NA,1.6090700000,2.7972500000,NA,4.2879900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,17.7626100000,NA,581.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001000000,1.1902100000,NA,NA,NA,NA,1.2297600000,2.7972500000,NA,4.3748800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,26.1876400000,NA,582.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0019200000,1.1929100000,NA,NA,NA,NA,1.0108000000,2.7946000000,NA,6.0046000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,34.7323500000,NA,583.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0019200000,1.1929100000,NA,NA,NA,NA,0.6564700000,2.7946000000,NA,8.2300900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,42.0864300000,NA,584.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0095200000,1.1980200000,NA,NA,NA,NA,0.5984000000,2.7895500000,NA,9.4572300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,45.6436400000,NA,585.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0095200000,1.1980200000,NA,NA,NA,NA,1.0399800000,2.7895500000,NA,10.1002700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,49.7331800000,NA,586.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147800000,1.2039600000,NA,NA,NA,NA,2.3327800000,2.7836700000,NA,10.3745800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,53.8448000000,NA,587.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147800000,1.2039600000,NA,NA,NA,NA,4.3470000000,2.7836700000,NA,10.8975100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,60.5730900000,NA,588.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170500000,1.2106900000,NA,NA,NA,NA,7.0394800000,2.7769800000,NA,11.5780600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,62.4693800000,NA,589.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170500000,1.2106900000,NA,NA,NA,NA,9.5479700000,2.7769800000,NA,11.6298400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,60.2837700000,NA,590.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0151400000,1.2172900000,NA,NA,NA,NA,11.7371700000,2.7704200000,NA,11.2245200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,59.1027300000,NA,591.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0151400000,1.2172900000,NA,NA,NA,NA,13.1206900000,2.7704200000,NA,10.8874500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,54.8418000000,NA,592.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0086800000,1.2232800000,NA,NA,NA,NA,13.8003500000,2.7644700000,NA,10.2807000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,50.9623600000,NA,593.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0086800000,1.2232800000,NA,NA,NA,NA,13.2057800000,2.7644700000,NA,9.5896700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,40.6076900000,NA,594.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022100000,1.2276500000,NA,NA,NA,NA,11.7893300000,2.7601400000,NA,7.9997500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,33.6267300000,NA,595.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022100000,1.2276500000,NA,NA,NA,NA,9.7646300000,2.7601400000,NA,6.6377700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,27.5476700000,NA,596.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005100000,1.2303600000,NA,NA,NA,NA,8.0581800000,2.7574700000,NA,5.7399300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,25.2214000000,NA,597.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005100000,1.2303600000,NA,NA,NA,NA,6.6299100000,2.7574700000,NA,5.3299400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,25.3026800000,NA,598.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003500000,1.2328600000,NA,NA,NA,NA,5.6118400000,2.7550000000,NA,5.4919200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,25.7525600000,NA,599.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003500000,1.2328600000,NA,NA,NA,NA,4.5618600000,2.7550000000,NA,5.7110100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,28.5564400000,NA,600.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003900000,1.2359200000,NA,NA,NA,NA,3.7347200000,2.7519800000,NA,6.3509300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,25.8376700000,NA,601.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003900000,1.2359200000,NA,NA,NA,NA,2.6969200000,2.7519800000,NA,5.7806300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,23.9998600000,NA,602.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003400000,1.2384700000,NA,NA,NA,NA,2.0217900000,2.7494700000,NA,5.4951100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,20.4694400000,NA,603.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003400000,1.2384700000,NA,NA,NA,NA,1.4124200000,2.7494700000,NA,4.6640600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,19.2132000000,NA,604.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001900000,1.2404200000,NA,NA,NA,NA,1.0649600000,2.7475400000,NA,4.4953900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,20.0663900000,NA,605.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001900000,1.2404200000,NA,NA,NA,NA,0.7440600000,2.7475400000,NA,4.7519100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,27.2364500000,NA,606.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013700000,1.2435800000,NA,NA,NA,NA,0.4718500000,2.7444100000,NA,6.1813600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,30.2031000000,NA,607.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013700000,1.2435800000,NA,NA,NA,NA,0.1376600000,2.7444100000,NA,6.9340300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,36.9946300000,NA,608.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074600000,1.2482600000,NA,NA,NA,NA,0.0225300000,2.7397600000,NA,8.0817000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,40.6374400000,NA,609.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074600000,1.2482600000,NA,NA,NA,NA,0.3142200000,2.7397600000,NA,8.7574600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,44.3116500000,NA,610.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138500000,1.2538500000,NA,NA,NA,NA,1.2279800000,2.7342000000,NA,8.9777900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,46.9297700000,NA,611.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138500000,1.2538500000,NA,NA,NA,NA,2.8158500000,2.7342000000,NA,9.1181000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,50.7531700000,NA,612.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149200000,1.2598800000,NA,NA,NA,NA,5.0054000000,2.7281800000,NA,9.3408800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,52.1421000000,NA,613.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149200000,1.2598800000,NA,NA,NA,NA,7.3983000000,2.7281800000,NA,9.2341500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,53.3409600000,NA,614.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127000000,1.2659500000,NA,NA,NA,NA,9.8105400000,2.7221300000,NA,9.3330100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,53.4191500000,NA,615.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127000000,1.2659500000,NA,NA,NA,NA,11.5778400000,2.7221300000,NA,9.2363000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,49.7922200000,NA,616.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0076100000,1.2714900000,NA,NA,NA,NA,12.5352800000,2.7166000000,NA,8.7503400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,46.4466400000,NA,617.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0076100000,1.2714900000,NA,NA,NA,NA,12.3694400000,2.7166000000,NA,8.1967500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,39.1506000000,NA,618.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0019100000,1.2757500000,NA,NA,NA,NA,11.4231400000,2.7123600000,NA,7.2477500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,37.2457500000,NA,619.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0019100000,1.2757500000,NA,NA,NA,NA,9.9589900000,2.7123600000,NA,7.0763800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,34.6424000000,NA,620.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013200000,1.2795300000,NA,NA,NA,NA,8.2185300000,2.7086000000,NA,6.8048300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,33.9040300000,NA,621.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013200000,1.2795300000,NA,NA,NA,NA,6.5890600000,2.7086000000,NA,6.8397800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,32.4644600000,NA,622.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0009500000,1.2832000000,NA,NA,NA,NA,5.1388700000,2.7049700000,NA,6.6782600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,31.8562600000,NA,623.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0009500000,1.2832000000,NA,NA,NA,NA,3.8909000000,2.7049700000,NA,6.6908900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,31.3822400000,NA,624.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006200000,1.2869000000,NA,NA,NA,NA,2.8862800000,2.7012900000,NA,6.6716900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,31.3720500000,NA,625.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006200000,1.2869000000,NA,NA,NA,NA,2.0092000000,2.7012900000,NA,6.7927500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,30.2019200000,NA,626.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005600000,1.2906700000,NA,NA,NA,NA,1.2991400000,2.6975500000,NA,6.5861100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,29.9874800000,NA,627.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005600000,1.2906700000,NA,NA,NA,NA,0.7126100000,2.6975500000,NA,6.6346500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,29.6124900000,NA,628.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0008800000,1.2946000000,NA,NA,NA,NA,0.2480200000,2.6936300000,NA,6.5868400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,29.0340000000,NA,629.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0008800000,1.2946000000,NA,NA,NA,NA,0.0020000000,2.6936300000,NA,6.5356800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,29.0012400000,NA,630.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011800000,1.2987200000,NA,NA,NA,NA,0.0000000000,2.6895200000,NA,6.5232400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,28.7455000000,NA,631.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011800000,1.2987200000,NA,NA,NA,NA,0.0000000000,2.6895200000,NA,6.5230700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,29.6487300000,NA,632.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027200000,1.3032200000,NA,NA,NA,NA,0.0000000000,2.6850200000,NA,6.6465700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,29.1781300000,NA,633.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027200000,1.3032200000,NA,NA,NA,NA,0.0000000000,2.6850200000,NA,6.4894900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,29.2305300000,NA,634.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030400000,1.3078600000,NA,NA,NA,NA,0.0000000000,2.6803900000,NA,6.3943100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,28.6573200000,NA,635.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030400000,1.3078600000,NA,NA,NA,NA,0.0000000000,2.6803900000,NA,6.1578100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,28.1845700000,NA,636.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027000000,1.3124400000,NA,NA,NA,NA,0.0000000000,2.6758100000,NA,5.9374000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,28.2897700000,NA,637.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027000000,1.3124400000,NA,NA,NA,NA,0.0000000000,2.6758100000,NA,5.8599600000,NA
