t,organ,Dry_Mass,proteins,amino_acids,mstruct,structure,starch,age_from_flowering,synthetized_mstruct,Export_Nitrates,S_grain_starch,axis,R_grain_growth_starch,Proteins_N_Mass,N_tot,R_Nnit_upt,Conc_Amino_Acids,cytokinins,HATS_LATS,Export_Amino_Acids,Uptake_Nitrates,plant,S_Proteins,N_exudation,nitrates,R_grain_growth_struct,Unloading_Amino_Acids,Total_Organic_Nitrogen,S_grain_structure,AA_consumption_mstruct,Export_cytokinins,C_exudation,Conc_cytokinins,R_Nnit_red,Unloading_Sucrose,RGR_Structure,regul_transpiration,sucrose_consumption_mstruct,Nstruct,WSC_g,Conc_Nitrates,R_residual,S_Amino_Acids,S_cytokinins,Respi_growth,Conc_Sucrose,senesced_mstruct,sucrose,sum_respi
210.0000000000,grains,0.09230276937394959,88.4326700000,NA,NA,2911.9792200000,0.0000000000,501418.6328400000,NA,NA,0.0000000000,MS,0.0000000000,0.00123805738,0.0012380574,NA,NA,NA,NA,NA,NA,1,0.2889700000,NA,NA,3.7320200000,NA,NA,9.1370000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
210.0000000000,phloem,NA,NA,147.5943600000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0020663210,NA,35.36125925393517,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13333773799999998,NA,NA,NA,NA,NA,116.46833172612345,NA,4666.8208300000,NA
210.0000000000,roots,NA,NA,504.8210100000,1.8688700000,NA,NA,NA,NA,0.0198700000,NA,MS,NA,NA,0.0456815732,2.0300600000,216.0967900389005,80.0353700000,53.2718100000,1.1993800000,5.1135100000,1,NA,1.7866400000,2091.0056500000,NA,1.4126200000,1172.2749300000,NA,0.6126600000,1.2702200000,8.9332100000,42.82554163746007,7.8842500000,44.6660500000,NA,0.0026400000,61.4376200000,0.0093400000,0.07118546371428572,1118.8609427086956,5.9297187183,2.1306700000,1.3437200000,21.1572200000,111.0961539147542,0.3409100000,2491.4912300000,15.8344600000
211.0000000000,grains,0.09247508949579832,88.7034000000,NA,NA,2917.0350000000,0.0000000000,503793.8466800000,NA,NA,0.0000000000,MS,0.0000000000,0.0012418476,0.0012418476,NA,NA,NA,NA,NA,NA,1,0.2714300000,NA,NA,3.4932100000,NA,NA,8.5523400000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
211.0000000000,phloem,NA,NA,147.7272100000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0020681809,NA,35.39160412786067,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13299249114285713,NA,NA,NA,NA,NA,116.16189390264111,NA,4654.7371900000,NA
211.0000000000,roots,NA,NA,506.8286400000,1.8688700000,NA,NA,NA,NA,0.0198800000,NA,MS,NA,NA,0.0457246406,1.9397100000,216.9561884989325,81.1574600000,50.4346700000,1.2041500000,4.8859200000,1,NA,1.2524900000,2092.0742600000,NA,0.9937500000,1174.2825600000,NA,0.6126600000,1.2880300000,6.2624400000,43.42595258097139,7.4979300000,31.3122100000,NA,0.0026400000,61.4376200000,0.0093400000,0.07196996057142858,1119.4327374295697,5.7062256094,2.0262700000,1.2926400000,21.1572200000,112.32048510597313,0.3409100000,2518.9486200000,15.1341000000
212.0000000000,grains,0.0926456330210084,88.9724700000,NA,NA,2922.0345800000,0.0000000000,506140.9170500000,NA,NA,0.0000000000,MS,0.0000000000,0.00124561458,0.0012456146,NA,NA,NA,NA,NA,NA,1,0.2700200000,NA,NA,3.4526900000,NA,NA,8.4531300000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
212.0000000000,phloem,NA,NA,147.3770000000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0020632780,NA,35.32949778257222,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13182256285714286,NA,NA,NA,NA,NA,115.21109762675297,NA,4613.7897000000,NA
212.0000000000,roots,NA,NA,507.0290300000,1.8673900000,NA,NA,NA,NA,0.0375700000,NA,MS,NA,NA,0.0457409289,1.8885400000,217.2139852949839,80.9272600000,49.6636300000,2.2755500000,4.7570300000,1,NA,1.4162400000,2093.0373200000,NA,1.1309600000,1173.9533500000,NA,0.5660900000,2.4262000000,7.0811800000,43.337096160951916,7.4025300000,35.4058800000,NA,0.0049900000,56.7675200000,0.0093400000,0.07094893685714285,1120.8356690353914,5.6164484671,2.0020700000,1.2593200000,19.5489800000,110.81477311470377,0.3439800000,2483.2127900000,14.9038500000
213.0000000000,grains,0.0927977790252101,89.2139200000,NA,NA,2926.4897600000,0.0000000000,508231.3361400000,NA,NA,0.0000000000,MS,0.0000000000,0.00124899488,0.0012489949,NA,NA,NA,NA,NA,NA,1,0.2424500000,NA,NA,3.0774600000,NA,NA,7.5344600000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
213.0000000000,phloem,NA,NA,147.8335000000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0020696690,NA,35.437656562750945,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13126089,NA,NA,NA,NA,NA,114.71607832032889,NA,4594.1311500000,NA
213.0000000000,roots,NA,NA,507.7496700000,1.8673900000,NA,NA,NA,NA,0.0375900000,NA,MS,NA,NA,0.0457636477,1.7354400000,217.52271137791246,80.6681200000,45.3641700000,2.2787900000,4.3713900000,1,NA,0.9676000000,2093.9394500000,NA,0.7784100000,1174.6739900000,NA,0.5660900000,2.4184300000,4.8380100000,43.198324934802045,6.7845600000,24.1900600000,NA,0.0049900000,56.7675200000,0.0093400000,0.07145840314285713,1121.3187657639805,5.2220455359,1.8349400000,1.1629600000,19.5489800000,111.61050583970139,0.3439800000,2501.0441100000,13.7388400000
