Cont_WSC_DM_roots,plant,N_content_mstruct,Tillers_Photosynthesis_An,mstruct,mstruct_laminae,Cont_WSC_DM_stem,senesced_mstruct,C_N_ratio_shoot,dry_mass_phloem,sum_dry_mass,C_respired_shoot,C_N_ratio,NS_laminae,NS_roots,shoot_roots_mstruct_ratio,C_respired_roots,sum_respi_shoot,N_content_total_DM_shoot,Total_Photosynthesis,Cont_WSC_DM_shoot,sum_C_g,Tillers_Photosynthesis,sum_dry_mass_roots,mstruct_shoot,Cont_WSC_DM_laminae,sum_dry_mass_stem,N_content_roots,sum_respi_roots,Cont_WSC_DM,sum_dry_mass_shoot,NS,N_content_mstruct_shoot,N_content_mstruct_roots,N_content,sum_dry_mass_laminae,shoot_roots_ratio,N_content_shoot,C_exudated,sum_N_g_shoot,NS_stem,sum_NSC_g,Total_Transpiration,mstruct_stem,NNI,NS_shoot,t,axis,sum_N_g
NA,1,NA,NA,2.2322900000,NA,NA,0.1901400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2657000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1598600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7711600000,NA,NA,NA,0.0123500000,NA,NA,NA,352.0000000000,MS,NA
NA,1,NA,NA,2.2329200000,NA,NA,0.1901400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8503800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4474400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2240800000,NA,NA,NA,0.0123500000,NA,NA,NA,353.0000000000,MS,NA
NA,1,NA,NA,2.2335700000,NA,NA,0.1914700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2890500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1525100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9843500000,NA,NA,NA,0.0039900000,NA,NA,NA,354.0000000000,MS,NA
NA,1,NA,NA,2.2339900000,NA,NA,0.1914700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6496400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8606200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0885700000,NA,NA,NA,0.0039900000,NA,NA,NA,355.0000000000,MS,NA
NA,1,NA,NA,2.2345400000,NA,NA,0.1925800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8276000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3937600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7156400000,NA,NA,NA,0.0020700000,NA,NA,NA,356.0000000000,MS,NA
NA,1,NA,NA,2.2349500000,NA,NA,0.1925800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9196200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3906100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7710600000,NA,NA,NA,0.0020700000,NA,NA,NA,357.0000000000,MS,NA
NA,1,NA,NA,2.2354800000,NA,NA,0.1936400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0082300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9531000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6622300000,NA,NA,NA,0.0016200000,NA,NA,NA,358.0000000000,MS,NA
NA,1,NA,NA,2.2357800000,NA,NA,0.1936400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6279000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3274800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3948900000,NA,NA,NA,0.0016200000,NA,NA,NA,359.0000000000,MS,NA
NA,1,NA,NA,2.2360800000,NA,NA,0.1942400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5112900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9377400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5211000000,NA,NA,NA,0.0005900000,NA,NA,NA,360.0000000000,MS,NA
NA,1,NA,NA,2.2363000000,NA,NA,0.1942400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3813800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8288800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8330800000,NA,NA,NA,0.0005900000,NA,NA,NA,361.0000000000,MS,NA
NA,1,NA,NA,2.2365900000,NA,NA,0.1948200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0129200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7498700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2745200000,NA,NA,NA,0.0007700000,NA,NA,NA,362.0000000000,MS,NA
NA,1,NA,NA,2.2368000000,NA,NA,0.1948200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7688100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5650600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7697400000,NA,NA,NA,0.0007700000,NA,NA,NA,363.0000000000,MS,NA
NA,1,NA,NA,2.2370600000,NA,NA,0.1953500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1803600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3358700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8420900000,NA,NA,NA,0.0008700000,NA,NA,NA,364.0000000000,MS,NA
NA,1,NA,NA,2.2373000000,NA,NA,0.1953500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7995200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9709000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0922800000,NA,NA,NA,0.0008700000,NA,NA,NA,365.0000000000,MS,NA
NA,1,NA,NA,2.2376200000,NA,NA,0.1960000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8750100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0658800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0488600000,NA,NA,NA,0.0072200000,NA,NA,NA,366.0000000000,MS,NA
NA,1,NA,NA,2.2379000000,NA,NA,0.1960000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8431300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6920800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4323000000,NA,NA,NA,0.0072200000,NA,NA,NA,367.0000000000,MS,NA
NA,1,NA,NA,2.2383500000,NA,NA,0.1968900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4196900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4644400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5489100000,NA,NA,NA,0.0145200000,NA,NA,NA,368.0000000000,MS,NA
NA,1,NA,NA,2.2387400000,NA,NA,0.1968900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8442000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2920700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9560500000,NA,NA,NA,0.0145200000,NA,NA,NA,369.0000000000,MS,NA
NA,1,NA,NA,2.2393000000,NA,NA,0.1980100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0661600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7222600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8806800000,NA,NA,NA,0.0194100000,NA,NA,NA,370.0000000000,MS,NA
NA,1,NA,NA,2.2397900000,NA,NA,0.1980100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9170400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8217800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1077600000,NA,NA,NA,0.0194100000,NA,NA,NA,371.0000000000,MS,NA
NA,1,NA,NA,2.2405000000,NA,NA,0.1994200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5594700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4641000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9710600000,NA,NA,NA,0.0289900000,NA,NA,NA,372.0000000000,MS,NA
NA,1,NA,NA,2.2410600000,NA,NA,0.1994200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9023600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5937800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2415100000,NA,NA,NA,0.0289900000,NA,NA,NA,373.0000000000,MS,NA
NA,1,NA,NA,2.2418100000,NA,NA,0.2009100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6245200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8896100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3281500000,NA,NA,NA,0.0266400000,NA,NA,NA,374.0000000000,MS,NA
NA,1,NA,NA,2.2424300000,NA,NA,0.2009100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9224400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7433300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0644200000,NA,NA,NA,0.0266400000,NA,NA,NA,375.0000000000,MS,NA
NA,1,NA,NA,2.2432100000,NA,NA,0.2024300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4554900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9997700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6939900000,NA,NA,NA,0.0170800000,NA,NA,NA,376.0000000000,MS,NA
NA,1,NA,NA,2.2438000000,NA,NA,0.2024300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2959500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8148600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2740100000,NA,NA,NA,0.0170800000,NA,NA,NA,377.0000000000,MS,NA
NA,1,NA,NA,2.2445100000,NA,NA,0.2038100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1165600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9167600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1306400000,NA,NA,NA,0.0094700000,NA,NA,NA,378.0000000000,MS,NA
NA,1,NA,NA,2.2449400000,NA,NA,0.2038100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5363000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3416000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4916600000,NA,NA,NA,0.0094700000,NA,NA,NA,379.0000000000,MS,NA
NA,1,NA,NA,2.2454200000,NA,NA,0.2047300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3218700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1850300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3505500000,NA,NA,NA,0.0020000000,NA,NA,NA,380.0000000000,MS,NA
NA,1,NA,NA,2.2457700000,NA,NA,0.2047300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0378800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0145500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2415100000,NA,NA,NA,0.0020000000,NA,NA,NA,381.0000000000,MS,NA
NA,1,NA,NA,2.2462200000,NA,NA,0.2056000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1088800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8237300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3866600000,NA,NA,NA,0.0016900000,NA,NA,NA,382.0000000000,MS,NA
NA,1,NA,NA,2.2465500000,NA,NA,0.2056000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8413900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6628100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9381900000,NA,NA,NA,0.0016900000,NA,NA,NA,383.0000000000,MS,NA
NA,1,NA,NA,2.2471900000,NA,NA,0.2068200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.9203500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7314000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3749600000,NA,NA,NA,0.0081100000,NA,NA,NA,384.0000000000,MS,NA
NA,1,NA,NA,2.2476700000,NA,NA,0.2068200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7114900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5839700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3456600000,NA,NA,NA,0.0081100000,NA,NA,NA,385.0000000000,MS,NA
NA,1,NA,NA,2.2482500000,NA,NA,0.2079500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7088000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1094900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1940700000,NA,NA,NA,0.0082600000,NA,NA,NA,386.0000000000,MS,NA
NA,1,NA,NA,2.2486900000,NA,NA,0.2079500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2958900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8643900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2621100000,NA,NA,NA,0.0082600000,NA,NA,NA,387.0000000000,MS,NA
NA,1,NA,NA,2.2492300000,NA,NA,0.2089900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5215400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5954600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4276500000,NA,NA,NA,0.0087900000,NA,NA,NA,388.0000000000,MS,NA
NA,1,NA,NA,2.2496900000,NA,NA,0.2089900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6126700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1369000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5230000000,NA,NA,NA,0.0087900000,NA,NA,NA,389.0000000000,MS,NA
NA,1,NA,NA,2.2503700000,NA,NA,0.2102800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8723600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8639700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4982600000,NA,NA,NA,0.0176600000,NA,NA,NA,390.0000000000,MS,NA
NA,1,NA,NA,2.2510100000,NA,NA,0.2102800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3875500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7095300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4458700000,NA,NA,NA,0.0176600000,NA,NA,NA,391.0000000000,MS,NA
NA,1,NA,NA,2.2519900000,NA,NA,0.2121400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4055600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8454700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5363400000,NA,NA,NA,0.0304300000,NA,NA,NA,392.0000000000,MS,NA
NA,1,NA,NA,2.2528000000,NA,NA,0.2121400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.8957000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9631600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2554700000,NA,NA,NA,0.0304300000,NA,NA,NA,393.0000000000,MS,NA
NA,1,NA,NA,2.2538700000,NA,NA,0.2141600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7186900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0200300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0602100000,NA,NA,NA,0.0382800000,NA,NA,NA,394.0000000000,MS,NA
NA,1,NA,NA,2.2547000000,NA,NA,0.2141600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8572200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1586600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0994000000,NA,NA,NA,0.0382800000,NA,NA,NA,395.0000000000,MS,NA
NA,1,NA,NA,2.2557700000,NA,NA,0.2161600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6351800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7406000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7028500000,NA,NA,NA,0.0413100000,NA,NA,NA,396.0000000000,MS,NA
NA,1,NA,NA,2.2565800000,NA,NA,0.2161600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5160300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6103900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2177400000,NA,NA,NA,0.0413100000,NA,NA,NA,397.0000000000,MS,NA
NA,1,NA,NA,2.2576400000,NA,NA,0.2181300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1622100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7213300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8161100000,NA,NA,NA,0.0392900000,NA,NA,NA,398.0000000000,MS,NA
NA,1,NA,NA,2.2584600000,NA,NA,0.2181300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2603900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8506600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7316700000,NA,NA,NA,0.0392900000,NA,NA,NA,399.0000000000,MS,NA
NA,1,NA,NA,2.2595500000,NA,NA,0.2201300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4487300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2263000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8681000000,NA,NA,NA,0.0286400000,NA,NA,NA,400.0000000000,MS,NA
NA,1,NA,NA,2.2604000000,NA,NA,0.2201300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6879500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2874300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1998300000,NA,NA,NA,0.0286400000,NA,NA,NA,401.0000000000,MS,NA
NA,1,NA,NA,2.2614600000,NA,NA,0.2220700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4670000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4952800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8290400000,NA,NA,NA,0.0172500000,NA,NA,NA,402.0000000000,MS,NA
NA,1,NA,NA,2.2622600000,NA,NA,0.2220700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0108800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8362600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6447200000,NA,NA,NA,0.0172500000,NA,NA,NA,403.0000000000,MS,NA
NA,1,NA,NA,2.2632400000,NA,NA,0.2238400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4551600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6222900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4766300000,NA,NA,NA,0.0118100000,NA,NA,NA,404.0000000000,MS,NA
NA,1,NA,NA,2.2638000000,NA,NA,0.2238400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5018700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6476700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2359000000,NA,NA,NA,0.0118100000,NA,NA,NA,405.0000000000,MS,NA
NA,1,NA,NA,2.2646100000,NA,NA,0.2253000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6674200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3474600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6902200000,NA,NA,NA,0.0085700000,NA,NA,NA,406.0000000000,MS,NA
NA,1,NA,NA,2.2652700000,NA,NA,0.2253000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6679500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8764400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2897600000,NA,NA,NA,0.0085700000,NA,NA,NA,407.0000000000,MS,NA
NA,1,NA,NA,2.2658100000,NA,NA,0.2262600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8658100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4787400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0913400000,NA,NA,NA,0.0045800000,NA,NA,NA,408.0000000000,MS,NA
NA,1,NA,NA,2.2662200000,NA,NA,0.2262600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7602200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2560700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7476000000,NA,NA,NA,0.0045800000,NA,NA,NA,409.0000000000,MS,NA
NA,1,NA,NA,2.2667400000,NA,NA,0.2271800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9184700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3648300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6749000000,NA,NA,NA,0.0048600000,NA,NA,NA,410.0000000000,MS,NA
NA,1,NA,NA,2.2671600000,NA,NA,0.2271800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4394600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2984500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6703200000,NA,NA,NA,0.0048600000,NA,NA,NA,411.0000000000,MS,NA
NA,1,NA,NA,2.2677100000,NA,NA,0.2281700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3011900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8771100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3609900000,NA,NA,NA,0.0063100000,NA,NA,NA,412.0000000000,MS,NA
NA,1,NA,NA,2.2682000000,NA,NA,0.2281700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3509600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4286500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1381100000,NA,NA,NA,0.0063100000,NA,NA,NA,413.0000000000,MS,NA
NA,1,NA,NA,2.2689300000,NA,NA,0.2294800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8196200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4544200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7654300000,NA,NA,NA,0.0170700000,NA,NA,NA,414.0000000000,MS,NA
NA,1,NA,NA,2.2695700000,NA,NA,0.2294800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4288300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0068900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4157500000,NA,NA,NA,0.0170700000,NA,NA,NA,415.0000000000,MS,NA
NA,1,NA,NA,2.2705500000,NA,NA,0.2312200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4437800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2294400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4745700000,NA,NA,NA,0.0295500000,NA,NA,NA,416.0000000000,MS,NA
NA,1,NA,NA,2.2713900000,NA,NA,0.2312200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3201500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7585800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9806400000,NA,NA,NA,0.0295500000,NA,NA,NA,417.0000000000,MS,NA
NA,1,NA,NA,2.2725300000,NA,NA,0.2332300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2900300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5841200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5699200000,NA,NA,NA,0.0399500000,NA,NA,NA,418.0000000000,MS,NA
NA,1,NA,NA,2.2734300000,NA,NA,0.2332300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5781800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0089300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5104600000,NA,NA,NA,0.0399500000,NA,NA,NA,419.0000000000,MS,NA
NA,1,NA,NA,2.2745900000,NA,NA,0.2352600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2904000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1218000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6305500000,NA,NA,NA,0.0437500000,NA,NA,NA,420.0000000000,MS,NA
NA,1,NA,NA,2.2755000000,NA,NA,0.2352600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4867500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9441400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5900500000,NA,NA,NA,0.0437500000,NA,NA,NA,421.0000000000,MS,NA
NA,1,NA,NA,2.2766700000,NA,NA,0.2372800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.7454900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8005100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0246300000,NA,NA,NA,0.0367700000,NA,NA,NA,422.0000000000,MS,NA
NA,1,NA,NA,2.2775800000,NA,NA,0.2372800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6768300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2375700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8733800000,NA,NA,NA,0.0367700000,NA,NA,NA,423.0000000000,MS,NA
NA,1,NA,NA,2.2784800000,NA,NA,0.2388200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9139100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7864900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4452900000,NA,NA,NA,0.0152600000,NA,NA,NA,424.0000000000,MS,NA
NA,1,NA,NA,2.2790800000,NA,NA,0.2388200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0688500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3531600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3832400000,NA,NA,NA,0.0152600000,NA,NA,NA,425.0000000000,MS,NA
NA,1,NA,NA,2.2798000000,NA,NA,0.2400600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3326800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6601000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1920000000,NA,NA,NA,0.0050300000,NA,NA,NA,426.0000000000,MS,NA
NA,1,NA,NA,2.2803200000,NA,NA,0.2400600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0817400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0615000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4481600000,NA,NA,NA,0.0050300000,NA,NA,NA,427.0000000000,MS,NA
NA,1,NA,NA,2.2809400000,NA,NA,0.2411200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4986800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8188700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9077600000,NA,NA,NA,0.0038900000,NA,NA,NA,428.0000000000,MS,NA
