axis,sum_N_g_shoot,Cont_WSC_DM_stem,sum_N_g,N_content_shoot,senesced_mstruct,C_N_ratio,Tillers_Photosynthesis_An,plant,N_content,NNI,NS_roots,mstruct_stem,Cont_WSC_DM_laminae,N_content_mstruct,N_content_total_DM_shoot,sum_dry_mass_roots,C_N_ratio_shoot,mstruct_shoot,sum_C_g,sum_NSC_g,NS_laminae,Tillers_Photosynthesis,NS_stem,C_exudated,sum_dry_mass,Cont_WSC_DM_roots,NS,Cont_WSC_DM,sum_respi_shoot,sum_dry_mass_laminae,shoot_roots_ratio,N_content_roots,dry_mass_phloem,shoot_roots_mstruct_ratio,N_content_mstruct_roots,t,C_respired_shoot,Total_Transpiration,sum_respi_roots,Total_Photosynthesis,NS_shoot,sum_dry_mass_shoot,mstruct,sum_dry_mass_stem,N_content_mstruct_shoot,mstruct_laminae,Cont_WSC_DM_shoot,C_respired_roots
MS,0.00142282,13.156892319723626,0.00204230,4.21004483,0.00000000,15.71342211,0.00000000,1,2.67773570,0.95682837,14.10402530,0.00720038,7.617097242256218,3.56323874,4.21004483,0.04247387,9.98874585,0.02083245,0.03209150,0.00687255,38.86050674,0.00000000,37.38294407,0.28941025,0.07626961,9.121489896645251,24.85107222,9.290107995404894,0.35663630,0.02229667,0.79568320,1.45850308,0.00386153,0.57101270,1.69798769,41.00000000,0.71499924,0.00008317,0.16983737,0.00000000,38.35776295,0.03379574,0.05731579,0.01149907,6.82980539,0.01363207,9.50202411806994,0.68414235
MS,0.00142341,13.043734687079317,0.00204379,4.21318649,0.00000000,15.69220832,0.00000000,1,2.68130430,0.95754239,13.93793775,0.00721169,7.4863964420999265,3.56145937,4.21318649,0.04243906,9.98125399,0.02086232,0.03207155,0.00682160,38.75863305,0.00000000,37.26075821,0.27661773,0.07622365,8.94478908110271,24.71332630,9.136445754787951,0.33871803,0.02228989,0.79607311,1.46181407,0.00379239,0.57119603,1.69855803,42.00000000,0.69531615,0.00005294,0.16773161,0.00000000,38.24900335,0.03378459,0.05738625,0.01149471,6.82286396,0.01365063,9.377198357671501,0.66828521
MS,0.00142407,12.93061421707036,0.00204524,4.21638855,0.00000000,15.67160515,0.00000000,1,2.68478050,0.95827013,13.77508877,0.00722290,7.359747237580513,3.55971485,4.21638855,0.04240447,9.97356606,0.02089192,0.03205218,0.00677192,38.66122972,0.00000000,37.13785931,0.26589399,0.07617901,8.772472712253572,24.57877637,8.986382834471918,0.32270218,0.02228447,0.79648517,1.46487739,0.00372574,0.57139170,1.69890275,43.00000000,0.67604886,0.00005933,0.16526572,0.00000000,38.14298067,0.03377453,0.05745514,0.01149006,6.81634614,0.01366902,9.254950448201704,0.64987428
MS,0.00142469,12.821732371376832,0.00204664,4.21944398,0.00000000,15.65181591,0.00000000,1,2.68812802,0.95896454,13.61951640,0.00723379,7.23687146494631,3.55805577,4.21944398,0.04237125,9.96624375,0.02092068,0.03203356,0.00672424,38.56669771,0.00000000,37.01841704,0.25702514,0.07613607,8.607501974170523,24.44952542,8.842162680657356,0.30981139,0.02227927,0.79688061,1.46785202,0.00366153,0.57159554,1.69928665,44.00000000,0.65310622,0.00005738,0.16110929,0.00000000,38.04002928,0.03376483,0.05752117,0.01148556,6.80995153,0.01368689,9.136636787750852,0.62076850
MS,0.00142641,12.852904394267153,0.00204796,4.19412914,0.00000000,15.70427039,12.84323825,1,2.68014499,0.95321117,13.60156549,0.00724412,7.964196426786274,3.55653002,4.19412914,0.04240242,10.03314881,0.02094797,0.03216166,0.00682514,39.08639559,12.82219922,37.07629816,0.26803716,0.07641215,8.596052516237004,24.64157552,9.051375492237167,0.93031479,0.02249719,0.80207057,1.46582285,0.00372363,0.57180162,1.69658497,45.00000000,1.25611708,0.00030162,0.15549714,12.82219922,38.40596287,0.03400973,0.05758299,0.01151254,6.80931034,0.01370385,9.61905992335666,0.58145831
MS,0.00143182,13.245672316619148,0.00204922,4.15603222,0.00000000,15.81349116,22.29891601,1,2.66206641,0.94455278,13.77630421,0.00725425,9.240388627968013,3.55501890,4.15603222,0.04252677,10.12413910,0.02097481,0.03240530,0.00704239,39.99915702,22.24078270,37.37930849,0.33238144,0.07697849,8.837642572329427,25.11808008,9.620643163086653,0.69387320,0.02286729,0.81011816,1.45177756,0.00395645,0.57201709,1.68373386,46.00000000,1.01434754,0.00063291,0.15282907,22.24078270,39.11823014,0.03445171,0.05764297,0.01158443,6.82639849,0.01372056,10.587169560450455,0.56142936
MS,0.00143674,13.755948023072042,0.00205045,4.12458567,0.00000000,15.92532089,22.91302938,1,2.64381692,0.93740583,14.09343259,0.00726471,10.190846334924354,3.55336269,4.12458567,0.04272297,10.20052816,0.02100271,0.03265410,0.00726410,40.68184347,22.85295570,37.76842836,0.45097301,0.07755650,9.220396112566338,25.59676149,10.192875013937867,0.73493762,0.02315985,0.81533492,1.43649444,0.00428120,0.57225229,1.67215905,47.00000000,1.06797477,0.00066170,0.15446425,22.85295570,39.70547750,0.03483353,0.05770454,0.01167368,6.84073029,0.01373800,11.385610505125056,0.56983430
MS,0.00144498,14.427407234842892,0.00205167,4.09223548,0.00000000,16.07395365,29.73929776,1,2.62014636,0.93005352,14.55257382,0.00727569,11.276212783177558,3.55151226,4.09223548,0.04299351,10.27966403,0.02103214,0.03297849,0.00756014,41.49896450,29.66641196,38.31730469,0.63324821,0.07830374,9.789774773846117,26.22448799,10.934750618983447,1.02064096,0.02351489,0.82129218,1.41113108,0.00473311,0.57250802,1.65146119,48.00000000,1.37197153,0.00112981,0.15826824,29.66641196,40.43613462,0.03531023,0.05776898,0.01179534,6.87033230,0.01375645,12.328865746009415,0.59006248
MS,0.00145077,15.11768789960812,0.00205291,4.06571967,0.00000000,16.20781286,27.47375155,1,2.59915988,0.92402720,15.07360385,0.00728719,11.99893141566008,3.54948574,4.06571967,0.04330069,10.34581601,0.02106323,0.03327325,0.00782499,42.02976035,27.40244768,38.86114063,0.84765253,0.07898375,10.388465231786782,26.77362098,11.58667467189154,0.96522069,0.02376399,0.82407618,1.39060289,0.00518396,0.57277949,1.63742128,49.00000000,1.33637962,0.00100545,0.16311823,27.40244768,40.97135823,0.03568307,0.05783694,0.01191908,6.88770663,0.01377604,13.040677909420594,0.61782392
MS,0.00145376,15.683145582160165,0.00205418,4.04833213,0.00000000,16.30531279,21.34685313,1,2.58404509,0.92007548,15.53885683,0.00729890,12.316352147201522,3.54737128,4.04833213,0.04358451,10.39002304,0.02109509,0.03349402,0.00801492,42.24575639,21.29009949,39.28930244,1.03356271,0.07949469,10.893672651706579,27.15605768,12.045519620729179,0.80628550,0.02388775,0.82392066,1.37758874,0.00553379,0.57304965,1.63103256,50.00000000,1.18663973,0.00071286,0.16661719,21.29009949,41.25596004,0.03591018,0.05790706,0.01202243,6.89147721,0.01379619,13.443526765029684,0.63851287
MS,0.00145565,16.085281641725675,0.00205547,4.03825450,0.00000000,16.37353250,16.40302963,1,2.57358389,0.91778511,15.90610471,0.00731053,12.41530566734375,3.54525832,4.03825450,0.04382143,10.41598373,0.02112687,0.03365531,0.00814498,42.30076407,16.36506576,39.58810515,1.15535367,0.07986801,11.284209983962475,27.40771873,12.350757350608129,0.70723391,0.02394545,0.82257894,1.36877670,0.00577181,0.57330283,1.62767665,51.00000000,1.08659573,0.00054791,0.16876971,16.36506576,41.39010198,0.03604659,0.05797801,0.01210114,6.89005549,0.01381634,13.647347030877608,0.65188914
MS,0.00145477,16.097510463647733,0.00205680,4.05440306,0.00000000,16.35377836,0.72430514,1,2.57674940,0.92145524,16.04212180,0.00732200,11.697230244000773,3.54317066,4.05440306,0.04394020,10.37521254,0.02115835,0.03363640,0.00809457,41.77660776,1.15833945,39.57214048,1.17557817,0.07982137,11.400937431890796,27.27560571,12.202091622820625,0.49348383,0.02376424,0.81659094,1.37011082,0.00578608,0.57353281,1.63190262,52.00000000,0.86931192,0.00015379,0.17029248,1.15833945,41.03216775,0.03588117,0.05804961,0.01211693,6.87561829,0.01383635,13.183187729132348,0.66502514
MS,0.00145414,15.98940355722746,0.00205815,4.06671409,0.00000000,16.32831694,0.00000000,1,2.58071051,0.92425320,16.05489568,0.00733299,11.194142620227957,3.54123653,4.06671409,0.04399426,10.34382656,0.02118855,0.03360615,0.00803354,41.39949499,0.00000000,39.46183348,1.08587870,0.07975135,11.39417623723146,27.12402902,12.032816279286862,0.39296636,0.02364409,0.81276735,1.37293531,0.00570955,0.57373300,1.63551564,53.00000000,0.75349056,0.00009332,0.16914678,0.00000000,40.74309640,0.03575710,0.05811957,0.01211301,6.86285283,0.01385556,12.818576238287745,0.65957161
MS,0.00145377,15.840818240199003,0.00205952,4.07637242,0.00000000,16.30383869,0.00000000,1,2.58451992,0.92644828,16.02265910,0.00734339,10.827017052013671,3.53960712,4.07637242,0.04402341,10.31935514,0.02121531,0.03357809,0.00797669,41.11930293,0.00000000,39.33083539,0.98548253,0.07968676,11.344715949413859,26.98285906,11.87459242946135,0.37003381,0.02355936,0.81009972,1.37597063,0.00560963,0.57385677,1.63850226,54.00000000,0.68948066,0.00007280,0.16668332,0.00000000,40.51230446,0.03566335,0.05818500,0.01210399,6.85246316,0.01387191,12.52868039620187,0.64354186
MS,0.00145340,15.672833884813253,0.00206091,4.08406171,0.00000000,16.27985789,0.00000000,1,2.58826112,0.92819584,15.96454114,0.00735342,10.52892810217398,3.53800349,4.08406171,0.04403828,10.30016503,0.02124290,0.03355133,0.00792104,40.88791255,0.00000000,39.17853388,0.89228230,0.07962530,11.268631649804947,26.84402009,11.719077660369468,0.35200852,0.02349684,0.80809279,1.37951545,0.00550139,0.57401175,1.64158733,55.00000000,0.68139274,0.00004271,0.16548480,0.00000000,40.30717565,0.03558702,0.05825067,0.01209018,6.84179675,0.01388947,12.276496333115896,0.63520305
MS,0.00145330,15.496687144283769,0.00206231,4.09132677,0.00000000,16.25634234,0.00000000,1,2.59193636,0.92984699,15.89220785,0.00736310,10.270342774972372,3.53651961,4.09132677,0.04404476,10.28200254,0.02126951,0.03352557,0.00786715,40.68632775,0.00000000,39.02677862,0.82843963,0.07956627,11.181730369753758,26.70940233,11.568065702400476,0.35709371,0.02344554,0.80648644,1.38269832,0.00539190,0.57415226,1.64395984,56.00000000,0.67485264,0.00004793,0.16404709,0.00000000,40.12214424,0.03552150,0.05831459,0.01207596,6.83278771,0.01390641,12.04710082737807,0.62411374
MS,0.00145341,15.319687720188558,0.00206372,4.09819048,0.00000000,16.23318455,0.00000000,1,2.59556278,0.93140693,15.80860521,0.00737257,10.040321511740071,3.53512349,4.09819048,0.04404491,10.26482667,0.02129556,0.03350074,0.00781461,40.50686268,0.00000000,38.87737891,0.76343316,0.07950953,11.085775536578726,26.57787523,11.420360938639021,0.35561030,0.02340269,0.80519225,1.38565859,0.00528474,0.57428264,1.64584349,57.00000000,0.66656567,0.00005232,0.16351160,0.00000000,39.95265618,0.03546462,0.05837758,0.01206193,6.82493216,0.01392299,11.835895738354507,0.61917871
MS,0.00145363,15.145564143512752,0.00206515,4.10461569,0.00000000,16.21032243,0.00000000,1,2.59915048,0.93286720,15.71646997,0.00738191,9.83145843261188,3.53379346,4.10461569,0.04404038,10.24877077,0.02132126,0.03347676,0.00776314,40.34364980,0.00000000,38.73105218,0.70349418,0.07945483,10.98235118901357,26.44871546,11.275197808486157,0.35232908,0.02336608,0.80413569,1.38855218,0.00518124,0.57440603,1.64747748,58.00000000,0.65908191,0.00005235,0.16332846,0.00000000,39.79502703,0.03541445,0.05844005,0.01204837,6.81773530,0.01393935,11.639373434688128,0.61679899
MS,0.00145376,14.97922669961271,0.00206660,4.11023276,0.00000000,16.18783310,0.00000000,1,2.60268569,0.93414381,15.61971853,0.00739121,9.642661649892728,3.53256460,4.11023276,0.04403354,10.23486709,0.02134590,0.03345384,0.00771317,40.19398054,0.00000000,38.59062826,0.64194977,0.07940275,10.872784342751958,26.32305460,11.133760878071037,0.33632042,0.02333324,0.80323336,1.39177359,0.00508394,0.57449968,1.64940619,59.00000000,0.63046556,0.00003866,0.16357883,0.00000000,39.64836768,0.03536921,0.05850152,0.01203597,6.81047488,0.01395468,11.458668366712358,0.61790368
MS,0.00145384,14.817950682777617,0.00206807,4.11517499,0.00000000,16.16555461,0.00000000,1,2.60619793,0.93526704,15.51645373,0.00740050,9.466222987639096,3.53130745,4.11517499,0.04402338,10.22276047,0.02137148,0.03343157,0.00766342,40.05448114,0.00000000,38.44541628,0.58939337,0.07935216,10.75569386344167,26.19736550,10.992443467482047,0.32301828,0.02330612,0.80250056,1.39524299,0.00499024,0.57461773,1.65149672,60.00000000,0.62839559,0.00002924,0.16378466,0.00000000,39.50690361,0.03532879,0.05856399,0.01202267,6.80271839,0.01397097,11.287458345317187,0.61867947
MS,0.00145393,14.662708478802955,0.00206955,4.11971464,0.00000000,16.14362658,0.00000000,1,2.60966308,0.93629878,15.41022475,0.00740971,9.300456516946666,3.53009115,4.11971464,0.04401131,10.21170295,0.02139683,0.03341000,0.00761461,39.92314919,0.00000000,38.30329020,0.54681991,0.07930324,10.635487187102814,26.07377624,10.85343848742078,0.31450919,0.02328204,0.80188336,1.39877786,0.00490079,0.57473444,1.65360158,61.00000000,0.61714294,0.00002508,0.16322561,0.00000000,39.37190910,0.03529194,0.05862589,0.01200989,6.79505915,0.01398712,11.125237742133534,0.61407015
MS,0.00145405,14.513267408246538,0.00207101,4.12400380,0.00000000,16.12210588,0.00000000,1,2.61307172,0.93727359,15.30241084,0.00741878,9.143492493375712,3.52892472,4.12400380,0.04399773,10.20127715,0.02142180,0.03338910,0.00756690,39.79882884,0.00000000,38.16546591,0.51070020,0.07925591,10.514095082431341,25.95274964,10.717240526156937,0.30812544,0.02326039,0.80136349,1.40226592,0.00481530,0.57485017,1.65561492,62.00000000,0.60628299,0.00002475,0.16210918,0.00000000,39.24302178,0.03525818,0.05868682,0.01199779,6.78770394,0.01400303,10.970740276709526,0.60551202
MS,0.00145416,14.369591079549837,0.00207247,4.12800317,0.00000000,16.10101177,0.00000000,1,2.61642040,0.93818254,15.19453521,0.00742768,8.993946524012914,3.52781140,4.12800317,0.04398327,10.19160684,0.02144633,0.03336882,0.00752034,39.67986597,0.00000000,38.03214515,0.47983423,0.07921003,10.392576733768037,25.83445921,10.584031485437121,0.30397474,0.02324041,0.80091269,1.40577459,0.00473331,0.57496529,1.65764623,63.00000000,0.59678137,0.00002108,0.16068269,0.00000000,39.11920823,0.03522676,0.05874654,0.01198635,6.78046893,0.01401865,10.823077208189297,0.59478614
MS,0.00145427,14.23075894197909,0.00207391,4.13175257,0.00000000,16.08029212,0.00000000,1,2.61971735,0.93903468,15.08660745,0.00743646,8.850560662246297,3.52673973,4.13175257,0.04396804,10.18259041,0.02147050,0.03334905,0.00747474,39.56519615,0.00000000,37.90282742,0.45328347,0.07916534,10.270942559554367,25.71843826,10.453308341672614,0.30184966,0.02322178,0.80052010,1.40930277,0.00465432,0.57508069,1.65969434,64.00000000,0.59037016,0.00001757,0.15943706,0.00000000,38.99959239,0.03519730,0.05880525,0.01197552,6.77331961,0.01403404,10.681117465357152,0.58543547
MS,0.00145439,14.0966249481815,0.00207534,4.13530472,0.00000000,16.05991885,0.00000000,1,2.62296694,0.93984198,14.97790423,0.00744515,8.713048764683231,3.52569749,4.13530472,0.04395187,10.17406943,0.02149444,0.03332979,0.00742996,39.45520778,0.00000000,37.77657187,0.42724726,0.07912183,10.148710024780277,25.60431093,10.324683445162934,0.29581389,0.02320478,0.80019283,1.41280511,0.00457837,0.57519742,1.66169170,65.00000000,0.58160113,0.00001734,0.15848320,0.00000000,38.88411843,0.03516997,0.05886323,0.01196519,6.76633408,0.01404929,10.544597214289038,0.57833831
MS,0.00145453,13.966121676782606,0.00207676,4.13873832,0.00000000,16.03985188,0.00000000,1,2.62617552,0.94062235,14.86871475,0.00745376,8.57993956544481,3.52468018,4.13873832,0.04393487,10.16584396,0.02151815,0.03331089,0.00738589,39.34849992,0.00000000,37.65389099,0.40685111,0.07907918,10.026373532757114,25.49180656,10.19785143301018,0.29566018,0.02318886,0.79991847,1.41624861,0.00450470,0.57531597,1.66360535,66.00000000,0.57876309,0.00001747,0.15747585,0.00000000,38.77202481,0.03514431,0.05892047,0.01195545,6.75955445,0.01406439,10.412220656502777,0.57087892
MS,0.00145472,13.839922257793733,0.00207816,4.14205353,0.00000000,16.02018012,0.00000000,1,2.62932810,0.94137580,14.75932399,0.00746226,8.45261870185872,3.52369864,4.14205353,0.04391702,10.15788722,0.02154155,0.03329252,0.00734277,39.24678054,0.00000000,37.53428787,0.38449055,0.07903775,9.904365584752819,25.38158437,10.073540659945177,0.28785900,0.02317456,0.79970647,1.41959178,0.00443383,0.57543618,1.66539245,67.00000000,0.56718623,0.00002054,0.15615601,0.00000000,38.66428343,0.03512073,0.05897671,0.01194617,6.75308574,0.01407929,10.285087122978583,0.56127563
MS,0.00145492,13.720015678020852,0.00207955,4.14523191,0.00000000,16.00089197,0.00000000,1,2.63242622,0.94209816,14.65063890,0.00747061,8.328690739922555,3.52275488,4.14523191,0.04389866,10.15026915,0.02156456,0.03327458,0.00730059,39.14760404,0.00000000,37.42023495,0.36747244,0.07899728,9.783316584809596,25.27364765,9.951738985877455,0.28590541,0.02316088,0.79953742,1.42288146,0.00436490,0.57555799,1.66712608,68.00000000,0.56064133,0.00002055,0.15459319,0.00000000,38.56009107,0.03509862,0.05903179,0.01193775,6.74680673,0.01409395,10.162388789237035,0.55002750
MS,0.00145460,13.610044891877221,0.00208091,4.14271886,0.00000000,15.99396988,2.11490413,1,2.63393856,0.94152701,14.56553903,0.00747883,8.31005987682204,3.52184909,4.14271886,0.04389152,10.16045256,0.02158718,0.03328198,0.00728429,39.12768143,2.35353909,37.33797040,0.35269791,0.07900366,9.677632893241354,25.21148707,9.870508478565966,0.54906771,0.02317696,0.79997549,1.42695130,0.00431798,0.57568139,1.67022918,69.00000000,0.81909117,0.00003776,0.15299355,2.35353909,38.51932976,0.03511214,0.05908567,0.01193518,6.73824610,0.01410835,10.111610345709174,0.53851518
MS,0.00145490,13.606223510093008,0.00208225,4.13491963,0.00000000,16.00096243,4.38310601,1,2.63278588,0.93975446,14.51893371,0.00748696,8.493886008493966,3.52095541,4.13491963,0.04390350,10.18014619,0.02160960,0.03331801,0.00729694,39.23627343,4.50758638,37.31529206,0.34940332,0.07908923,9.622457125262093,25.22524230,9.892422738533801,0.33958303,0.02324188,0.80143331,1.42892584,0.00430400,0.57580790,1.67162847,70.00000000,0.60721764,0.00005680,0.15187895,4.50758638,38.58419358,0.03518573,0.05913878,0.01194385,6.73266358,0.01412263,10.229276234299748,0.53045765
MS,0.00145584,13.723425043248744,0.00208357,4.11821479,0.00000000,16.03442608,9.11055293,1,2.62728629,0.93595791,14.54701482,0.00749514,8.95359785600799,3.52002678,4.11821479,0.04395370,10.22146673,0.02163213,0.03340885,0.00736442,39.53703452,9.12338155,37.38439561,0.36965051,0.07930502,9.654738771223938,25.36175297,10.062139709655218,0.36729889,0.02338125,0.80428558,1.42815399,0.00435399,0.57593924,1.67127455,71.00000000,0.63629730,0.00011296,0.15166765,9.12338155,38.80814374,0.03535132,0.05919188,0.01197008,6.73000468,0.01413700,10.568677375584539,0.52863791
MS,0.00145720,13.892187109625745,0.00208488,4.10137941,0.00000000,16.07666084,10.73468979,1,2.62041122,0.93213168,14.63077213,0.00750355,9.412170155108752,3.51899347,4.10137941,0.04403342,10.26337295,0.02165538,0.03351784,0.00744944,39.84254028,10.73102332,37.49574475,0.40948800,0.07956293,9.75131371480688,25.53520657,10.275834588497222,0.40297329,0.02352464,0.80687594,1.42545362,0.00444982,0.57607896,1.66975110,72.00000000,0.68051335,0.00015603,0.15302088,10.73102332,39.04959445,0.03552951,0.05924637,0.01200487,6.72904367,0.01415183,10.925898429821764,0.53839558
MS,0.00145910,14.108145594621227,0.00208617,4.08492297,0.00000000,16.12658803,12.20614176,1,2.61237090,0.92839158,14.76044129,0.00751233,9.861500347531143,3.51781990,4.08492297,0.04413838,10.30456686,0.02167967,0.03364287,0.00754953,40.14958622,12.19103049,37.64595106,0.46496903,0.07985749,9.903203787991158,25.73892427,10.52522935273453,0.44179222,0.02367124,0.80925268,1.42070419,0.00458440,0.57622884,1.66671932,73.00000000,0.73173198,0.00021717,0.15535195,12.19103049,39.30512333,0.03571911,0.05930303,0.01204787,6.73025994,0.01416734,11.293871308350687,0.55458856
MS,0.00146073,14.31904514031529,0.00208745,4.07354486,0.00000000,16.16788589,10.75420038,1,2.60576864,0.92580565,14.90070968,0.00752129,10.125631472128708,3.51654831,4.07354486,0.04424980,10.33329609,0.02170452,0.03374967,0.00763092,40.32852643,10.75076071,37.79001582,0.52868008,0.08010883,10.062785499509253,25.89981982,10.723794656449014,0.44156484,0.02376886,0.81037725,1.41631617,0.00471758,0.57638542,1.66431020,74.00000000,0.73829144,0.00020794,0.15654074,10.75076071,39.47264666,0.03585903,0.05936079,0.01209017,6.73008918,0.01418323,11.539475444316391,0.56233074
MS,0.00146231,14.51258029883829,0.00208870,4.06468821,0.00000000,16.20442611,9.95246958,1,2.59996991,0.92379277,15.03740975,0.00753027,10.311041123450867,3.51523150,4.06468821,0.04435975,10.35578512,0.02172949,0.03384625,0.00770203,40.45398119,9.95595116,37.92113123,0.58353600,0.08033571,10.21770663885545,26.03702164,10.893908564717702,0.44106768,0.02384579,0.81100451,1.41207677,0.00483988,0.57654430,1.66199826,75.00000000,0.73912447,0.00021422,0.15674624,9.95595116,39.59996952,0.03597596,0.05941868,0.01213016,6.72961284,0.01419922,11.727691753322853,0.56285153
MS,0.00146313,14.60883558202358,0.00208992,4.06470514,0.00000000,16.21595367,5.43818718,1,2.59816167,0.92379662,15.12397495,0.00753895,10.20991812423354,3.51396967,4.06470514,0.04444256,10.35592398,0.02175368,0.03389012,0.00772123,40.37735652,5.53032595,37.97596225,0.61924274,0.08043859,10.310149900390856,26.06192114,10.930006002217096,0.39868447,0.02384116,0.80994524,1.41034177,0.00490489,0.57669818,1.66164917,76.00000000,0.68742545,0.00015044,0.15485524,5.53032595,39.56647139,0.03599604,0.05947475,0.01215488,6.72591065,0.01421473,11.695312188110918,0.54808304
MS,0.00146309,14.568540492726829,0.00209111,4.07422406,0.00000000,16.19689784,0.00000000,1,2.60115697,0.92596001,15.12924885,0.00754704,9.823415809823754,3.51286223,4.07422406,0.04448052,10.33171745,0.02177627,0.03386948,0.00767751,40.09829760,0.00000000,37.91861380,0.61129988,0.08039150,10.306348525388207,25.95334512,10.808172399444137,0.30388644,0.02375430,0.80734180,1.41188833,0.00488849,0.57684023,1.66357469,77.00000000,0.57356968,0.00006067,0.15089187,0.00000000,39.36042531,0.03591098,0.05952721,0.01215668,6.71875435,0.01422923,11.429747887325007,0.51932152
