age_from_flowering,S_grain_structure,R_residual,axis,R_Nnit_red,amino_acids,cytokinins,starch,Total_Organic_Nitrogen,Proteins_N_Mass,Uptake_Nitrates,Unloading_Sucrose,senesced_mstruct,Conc_Nitrates,plant,S_grain_starch,C_exudation,Conc_Amino_Acids,structure,HATS_LATS,sum_respi,S_cytokinins,Nstruct,R_Nnit_upt,RGR_Structure,nitrates,R_grain_growth_struct,Conc_Sucrose,Export_cytokinins,Respi_growth,S_Proteins,sucrose_consumption_mstruct,organ,Conc_cytokinins,t,Export_Nitrates,proteins,S_Amino_Acids,AA_consumption_mstruct,synthetized_mstruct,Dry_Mass,mstruct,WSC_g,N_exudation,sucrose,N_tot,regul_transpiration,Export_Amino_Acids,R_grain_growth_starch,Unloading_Amino_Acids
NA,NA,NA,MS,NA,7.21803826,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,38.32844934314939,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.9836550194327,NA,NA,NA,NA,phloem,NA,1148.00000000,NA,NA,NA,NA,NA,NA,NA,0.013842337216155309,NA,484.48180257,0.00010105,NA,NA,NA,NA
NA,NA,0.10981685,MS,0.14635913,4.47475642,19.64275360,NA,37.35347716,NA,0.44360906,22.01349403,0.00000000,495.53922635545695,1,NA,4.40269881,38.90203793395949,NA,2.42511744,0.43208552,0.69451281,0.00046030,0.17611279,NA,45.60002410,NA,255.83966623276288,0.00498134,0.82228439,NA,2.38779957,roots,213.45942489746773,1148.00000000,0.03462280,NA,0.80328116,0.02381132,NA,NA,0.09202102,0.008071757674418856,0.06973523,282.51151860,0.00116135,0.00004218,0.03057799,NA,0.32796741
NA,NA,NA,MS,NA,7.18152419,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,38.10418937563424,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.6637468194431,NA,NA,NA,NA,phloem,NA,1149.00000000,NA,NA,NA,NA,NA,NA,NA,0.01388852601295796,NA,486.09841045,0.00010054,NA,NA,NA,NA
NA,NA,0.11040800,MS,0.14790661,4.44239779,19.68914916,NA,37.34584639,NA,0.44512821,27.45650048,0.00000000,497.8167822724282,1,NA,5.49130010,38.591685871666094,NA,2.44728668,0.43505306,0.70121211,0.00046065,0.17671590,NA,45.84407495,NA,253.75978027959923,0.01815974,0.85393524,NA,2.47970923,roots,213.80274091672976,1149.00000000,0.12659583,NA,0.81116406,0.02472785,NA,NA,0.09209026,0.008012161078337928,0.08699112,280.42563774,0.00116466,0.00015341,0.11040688,NA,0.40563704
NA,NA,NA,MS,NA,7.23071093,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,38.329935531838885,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.945112221445,NA,NA,NA,NA,phloem,NA,1150.00000000,NA,NA,NA,NA,NA,NA,NA,0.014071077558058826,NA,492.48771453,0.00010123,NA,NA,NA,NA
NA,NA,0.11323858,MS,0.15381328,4.29375045,19.71669420,NA,37.22545726,NA,0.46039831,38.32940835,0.00000000,498.5416447076704,1,NA,7.66588167,37.2683465810246,NA,2.54514055,0.45019621,0.72827074,0.00046104,0.18277813,NA,45.95027382,NA,251.77576136622665,0.03955872,0.97585008,NA,2.83373300,roots,213.9180540072591,1150.00000000,0.27602588,NA,0.84283387,0.02825821,NA,NA,0.09216938,0.007956348200173697,0.11819989,278.47218701,0.00116446,0.00033373,0.23213521,NA,0.56275286
NA,NA,NA,MS,NA,7.37342784,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,39.04476509456929,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.24720317488794,NA,NA,NA,NA,phloem,NA,1151.00000000,NA,NA,NA,NA,NA,NA,NA,0.014360745390650114,NA,502.62608867,0.00010323,NA,NA,NA,NA
NA,NA,0.11691067,MS,0.16170246,4.04961533,19.72626757,NA,37.01409016,NA,0.48241571,53.75370546,0.00000000,497.7683705311716,1,NA,10.75074109,35.11437896357486,NA,2.67936233,0.47079978,0.76438082,0.00046150,0.19151904,NA,45.92467210,NA,250.0966453003147,0.06089864,1.13158914,NA,3.28597759,roots,213.80908375353275,1151.00000000,0.42448493,NA,0.88518220,0.03276803,NA,NA,0.09226113,0.007911153937284152,0.15723322,276.89038780,0.00116114,0.00051350,0.33687788,NA,0.78855650
NA,NA,NA,MS,NA,7.82638004,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,41.391221512585794,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.1491888161191,NA,NA,NA,NA,phloem,NA,1152.00000000,NA,NA,NA,NA,NA,NA,NA,0.014840495353185013,NA,519.41733736,0.00010957,NA,NA,NA,NA
NA,NA,0.12117202,MS,0.17229013,3.52056938,19.67370323,NA,36.52354860,NA,0.51535412,77.61416071,0.00000000,492.1945516507506,1,NA,15.52283214,30.491369178674653,NA,2.87125380,0.49968518,0.81241620,0.00046204,0.20459558,NA,45.46348990,NA,248.98434018174885,0.12736254,1.32968487,NA,3.86122003,roots,212.99045816263325,1152.00000000,0.88119477,NA,0.94203980,0.03850439,NA,NA,0.09236894,0.007885172581080823,0.19801798,275.98104034,0.00114782,0.00107680,0.61413600,NA,1.16946023
NA,NA,NA,MS,NA,8.21958232,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,43.408263787434535,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.4606157663694,NA,NA,NA,NA,phloem,NA,1153.00000000,NA,NA,NA,NA,NA,NA,NA,0.015293529964093364,NA,535.27354874,0.00011507,NA,NA,NA,NA
NA,NA,0.12618406,MS,0.18322447,3.17819584,19.64304471,NA,36.22524492,NA,0.54986082,101.36795682,0.00000000,488.20202081328046,1,NA,20.27359136,27.48937634040013,NA,3.06514668,0.52874237,0.86216448,0.00046266,0.21829475,NA,45.15494604,NA,248.79412156848426,0.11017368,1.52187921,NA,4.41932569,roots,212.3748330035998,1153.00000000,0.75827707,NA,1.00048948,0.04406986,NA,NA,0.09249234,0.007889674230491747,0.23333733,276.13859807,0.00113932,0.00093293,0.48033669,NA,1.55659152
NA,NA,NA,MS,NA,8.81670657,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,46.489401992677124,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.07965163486966,NA,NA,NA,NA,phloem,NA,1154.00000000,NA,NA,NA,NA,NA,NA,NA,0.01581768690989411,NA,553.61904185,0.00012343,NA,NA,NA,NA
NA,NA,0.12910565,MS,0.19100999,2.73282464,19.56524841,NA,35.82769884,NA,0.57860397,127.23321585,0.00000000,480.7478136440986,1,NA,25.44664317,23.60302572780417,NA,3.21645504,0.55125398,0.89656717,0.00046333,0.22970577,NA,44.52986611,NA,249.77925592850522,0.16037589,1.65156117,NA,4.79590409,roots,211.22790659984648,1154.00000000,1.09284515,NA,1.04149410,0.04782513,NA,NA,0.09262625,0.00793238237143205,0.25047857,277.63338300,0.00112501,0.00136344,0.60361707,NA,2.02626327
NA,NA,NA,MS,NA,9.29193508,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,48.91184025568373,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.6185041831144,NA,NA,NA,NA,phloem,NA,1155.00000000,NA,NA,NA,NA,NA,NA,NA,0.01623747857010761,NA,568.31174995,0.00013009,NA,NA,NA,NA
NA,NA,0.13382917,MS,0.20063046,2.50337657,19.52187053,NA,35.65061178,NA,0.61301874,144.06993092,0.00000000,475.8815223013723,1,NA,28.81398618,21.587146154817745,NA,3.39119779,0.57849284,0.93988084,0.00046406,0.24336844,NA,44.14888918,NA,251.52583695085517,0.13022517,1.80820004,NA,5.25076159,roots,210.42652800631058,1155.00000000,0.88175276,NA,1.09222156,0.05236101,NA,NA,0.09277286,0.008000492881488996,0.25759934,280.01725085,0.00111719,0.00110957,0.44998262,NA,2.35555299
NA,NA,NA,MS,NA,9.36101550,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,49.189597726682436,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.06379233545255,NA,NA,NA,NA,phloem,NA,1156.00000000,NA,NA,NA,NA,NA,NA,NA,0.016289069037876972,NA,570.11741633,0.00013105,NA,NA,NA,NA
NA,NA,0.13640995,MS,0.20409772,2.60351941,19.56846893,NA,35.80472266,NA,0.62539487,140.47736857,0.00000000,477.6038971802534,1,NA,28.09547371,22.41419027468079,NA,3.44118574,0.58820230,0.95540177,0.00046482,0.24828176,NA,44.38084979,NA,253.46312285899367,0.04194717,1.86369652,NA,5.41191566,roots,210.58580595704058,1156.00000000,0.28483606,NA,1.10929031,0.05396805,NA,NA,0.09292397,0.008075245509432265,0.25880544,282.63359283,0.00112260,0.00035656,0.15038437,NA,2.30656140
NA,NA,NA,MS,NA,9.22815718,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,48.409984400031846,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.74826538490584,NA,NA,NA,NA,phloem,NA,1157.00000000,NA,NA,NA,NA,NA,NA,NA,0.016090844688926183,NA,563.17956411,0.00012919,NA,NA,NA,NA
NA,NA,0.13551158,MS,0.20077238,2.78923686,19.64293635,NA,36.04288260,NA,0.61510776,124.60096853,0.00000000,481.385848726598,1,NA,24.92019371,23.975181241328062,NA,3.37074110,0.57958632,0.93938827,0.00046555,0.24419778,NA,44.80296992,NA,254.9587495398239,0.01270628,1.81101339,NA,5.25893117,roots,211.05367797962597,1157.00000000,0.08677052,NA,1.08949511,0.05244247,NA,NA,0.09307081,0.008135731487452403,0.24410246,284.75060206,0.00113184,0.00010760,0.04861757,NA,2.04168865
NA,NA,NA,MS,NA,9.00047118,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,47.13914507393206,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.9127062653211,NA,NA,NA,NA,phloem,NA,1158.00000000,NA,NA,NA,NA,NA,NA,NA,0.015811319829921653,NA,553.39619405,0.00012601,NA,NA,NA,NA
NA,NA,0.13413068,MS,0.19699751,2.95301550,19.71729294,NA,36.25732485,NA,0.60221776,107.64757419,0.00000000,485.17427907382927,1,NA,21.52951484,25.3443281969338,NA,3.29440506,0.56941533,0.92111020,0.00046626,0.23908045,NA,45.22438811,NA,255.5931560434999,0.01128898,1.74958357,NA,5.08054750,roots,211.53018954495158,1158.00000000,0.07752353,NA,1.06738381,0.05066362,NA,NA,0.09321267,0.008168406696278843,0.22237941,285.89423437,0.00114074,0.00009523,0.04555846,NA,1.75078705
NA,NA,NA,MS,NA,8.74753275,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,45.741579291438406,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.87033376939667,NA,NA,NA,NA,phloem,NA,1159.00000000,NA,NA,NA,NA,NA,NA,NA,0.015519546699416846,NA,543.18413448,0.00012247,NA,NA,NA,NA
NA,NA,0.13361952,MS,0.19518069,3.09900173,19.79305927,NA,36.45308366,NA,0.59395180,92.11302649,0.00000000,489.0465373962101,1,NA,18.42260530,26.557552130177115,NA,3.25219395,0.56388151,0.91180132,0.00046696,0.23579887,NA,45.65348673,NA,255.25337342940634,0.00916365,1.71881290,NA,4.99119376,roots,212.0260202354039,1159.00000000,0.06328243,NA,1.05596102,0.04977257,NA,NA,0.09335203,0.008169744142792845,0.19966244,285.94104500,0.00114949,0.00007701,0.03866104,NA,1.48340436
NA,NA,NA,MS,NA,8.48232524,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,44.28479049180722,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.9208476886865,NA,NA,NA,NA,phloem,NA,1160.00000000,NA,NA,NA,NA,NA,NA,NA,0.015231510022672924,NA,533.10285079,0.00011875,NA,NA,NA,NA
NA,NA,0.13363280,MS,0.19459137,3.23605715,19.87167419,NA,36.63957497,NA,0.58817127,79.59379945,0.00000000,493.08368302697386,1,NA,15.91875989,27.69101787489985,NA,3.23119534,0.56104799,0.90805162,0.00046765,0.23350399,NA,46.09861536,NA,254.04534277140849,0.00610854,1.70718622,NA,4.95743148,roots,212.55298495271873,1160.00000000,0.04242720,NA,1.05121401,0.04943589,NA,NA,0.09349045,0.008143136018541332,0.18074475,285.00976065,0.00115833,0.00005113,0.02680496,NA,1.26643572
NA,NA,NA,MS,NA,8.21833666,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,42.83911474563377,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.0734045337042,NA,NA,NA,NA,phloem,NA,1161.00000000,NA,NA,NA,NA,NA,NA,NA,0.01494779747951093,NA,523.17291178,0.00011506,NA,NA,NA,NA
NA,NA,0.13370631,MS,0.19442011,3.35530433,19.95025915,NA,36.80809199,NA,0.58270452,69.38343441,0.00000000,497.0586552575877,1,NA,13.87668688,28.669114357185126,NA,3.21833616,0.55884797,0.90604564,0.00046834,0.23133369,NA,46.53880930,NA,252.1038957248205,0.00610045,1.70145187,NA,4.94077972,roots,213.07912972509382,1161.00000000,0.04260708,NA,1.04874127,0.04926984,NA,NA,0.09362841,0.008092829404414999,0.16438011,283.24902915,0.00116686,0.00005086,0.02764655,NA,1.08991962
NA,NA,NA,MS,NA,7.95592130,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,41.40626048339893,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.55047850623816,NA,NA,NA,NA,phloem,NA,1162.00000000,NA,NA,NA,NA,NA,NA,NA,0.014680186258751733,NA,513.80651906,0.00011138,NA,NA,NA,NA
NA,NA,0.13372629,MS,0.19439784,3.46053282,20.02877192,NA,36.96246629,NA,0.57697439,61.81550127,0.00000000,500.9592935272585,1,NA,12.36310025,29.52483680990754,NA,3.20893936,0.55662445,0.90454282,0.00046903,0.22905883,NA,46.97295599,NA,249.6077425729991,0.00617209,1.69716876,NA,4.92834218,roots,213.60374751931434,1162.00000000,0.04333903,NA,1.04708222,0.04914581,NA,NA,0.09376601,0.008024476462322934,0.15233006,280.85667618,0.00117510,0.00005126,0.02873537,NA,0.95716820
NA,NA,NA,MS,NA,7.69988581,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,40.01093414430025,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.20194062578946,NA,NA,NA,NA,phloem,NA,1163.00000000,NA,NA,NA,NA,NA,NA,NA,0.014420906527240844,NA,504.73172845,0.00010780,NA,NA,NA,NA
NA,NA,0.13381396,MS,0.19469691,3.55481710,20.10736673,NA,37.10590477,NA,0.57162044,55.63771969,0.00000000,504.7879991469199,1,NA,11.12754394,30.28480598451254,NA,3.20569993,0.55492691,0.90434057,0.00046972,0.22693331,NA,47.40143330,NA,246.66768114589502,0.00620401,1.69745810,NA,4.92918238,roots,214.1276478395351,1163.00000000,0.04378874,NA,1.04715608,0.04915419,NA,NA,0.09390365,0.007941598106254246,0.14231171,277.95593372,0.00118310,0.00005132,0.02955499,NA,0.84877582
NA,NA,NA,MS,NA,7.45407870,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,38.67411146966256,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.090431552751,NA,NA,NA,NA,phloem,NA,1164.00000000,NA,NA,NA,NA,NA,NA,NA,0.014172880698154929,NA,496.05082444,0.00010436,NA,NA,NA,NA
NA,NA,0.13370588,MS,0.19482902,3.63741229,20.18533091,NA,37.23755894,NA,0.56537341,50.85850669,0.00000000,508.4906362450986,1,NA,10.17170134,30.94320037934115,NA,3.20060965,0.55251542,0.90316653,0.00047040,0.22445324,NA,47.81897332,NA,243.39705400125214,0.00685735,1.69417015,NA,4.91963464,roots,214.64391733034077,1164.00000000,0.04863786,NA,1.04633600,0.04905898,NA,NA,0.09404101,0.007847761692671153,0.13470145,274.67165924,0.00119079,0.00005651,0.03329732,NA,0.76424288
NA,NA,NA,MS,NA,7.22028484,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,37.403060418122166,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.06487760388006,NA,NA,NA,NA,phloem,NA,1165.00000000,NA,NA,NA,NA,NA,NA,NA,0.013928785453288257,NA,487.50749087,0.00010108,NA,NA,NA,NA
NA,NA,0.13326264,MS,0.19449982,3.71284940,20.26315455,NA,37.36171892,NA,0.55748138,46.67324204,0.00000000,512.1095292505584,1,NA,9.33464841,31.539184814494405,NA,3.18866042,0.54863971,0.89967319,0.00047108,0.22132011,NA,48.22916174,NA,239.87158209039953,0.00679843,1.68256351,NA,4.88593055,roots,215.1593385191509,1165.00000000,0.04844673,NA,1.04305489,0.04872288,NA,NA,0.09417743,0.007745310943754164,0.12784931,271.08588303,0.00119827,0.00005581,0.03356639,NA,0.69125933
NA,NA,NA,MS,NA,6.99354328,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,36.17270354391269,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.9609960632088,NA,NA,NA,NA,phloem,NA,1166.00000000,NA,NA,NA,NA,NA,NA,NA,0.013679604185422382,NA,478.78614649,0.00009791,NA,NA,NA,NA
NA,NA,0.13276876,MS,0.19419287,3.78205120,20.34068825,NA,37.47930255,NA,0.54946631,43.16495094,0.00000000,515.6329451477517,1,NA,8.63299019,32.0808801285711,NA,3.17777035,0.54468322,0.89610443,0.00047176,0.21813813,NA,48.63084033,NA,236.16488760702438,0.00687917,1.67078545,NA,4.85172872,roots,215.6723781727617,1166.00000000,0.04924202,NA,1.03991290,0.04838182,NA,NA,0.09431290,0.0076365930231817305,0.12215773,267.28075581,0.00120554,0.00005625,0.03446625,NA,0.63050269
NA,NA,NA,MS,NA,6.77662606,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.997006669815974,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.89576399407534,NA,NA,NA,NA,phloem,NA,1167.00000000,NA,NA,NA,NA,NA,NA,NA,0.013431588096402965,NA,470.10558337,0.00009487,NA,NA,NA,NA
NA,NA,0.13232755,MS,0.19412212,3.84013283,20.41684978,NA,37.58552628,NA,0.54198883,40.14095855,0.00000000,518.9755148626346,1,NA,8.02819171,32.52706215203201,NA,3.17170123,0.54124525,0.89341097,0.00047244,0.21516957,NA,49.01604460,NA,232.29444694221706,0.00812001,1.66250743,NA,4.82769050,roots,216.1709540758204,1167.00000000,0.05836593,NA,1.03805040,0.04814211,NA,NA,0.09444770,0.007522174842254243,0.11709882,263.27611948,0.00121242,0.00006615,0.04115380,NA,0.57863653
NA,NA,NA,MS,NA,6.56643751,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,33.85951212289863,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.9332759833621,NA,NA,NA,NA,phloem,NA,1168.00000000,NA,NA,NA,NA,NA,NA,NA,0.01318824865057435,NA,461.58870277,0.00009193,NA,NA,NA,NA
NA,NA,0.13212431,MS,0.19448257,3.91116285,20.49656135,NA,37.70465196,NA,0.53532063,37.46789135,0.00000000,522.5038570743693,1,NA,7.49357827,33.08153826786396,NA,3.17253399,0.53871172,0.89248413,0.00047311,0.21252229,NA,49.41965288,NA,228.23448501995654,0.00460100,1.66090345,NA,4.82303277,roots,216.7059406470903,1168.00000000,0.03321426,NA,1.03849712,0.04809566,NA,NA,0.09458237,0.007401242879193929,0.11314163,259.04350077,0.00121974,0.00003734,0.02365774,NA,0.53300821
NA,NA,NA,MS,NA,6.36202965,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,32.75507342706823,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.04857610079424,NA,NA,NA,NA,phloem,NA,1169.00000000,NA,NA,NA,NA,NA,NA,NA,0.012948318734954521,NA,453.19115572,0.00008907,NA,NA,NA,NA
NA,NA,0.13201719,MS,0.19508047,3.98446402,20.57751425,NA,37.82609352,NA,0.52904646,35.48727898,0.00000000,526.0378514068864,1,NA,7.09745580,33.6535758546623,NA,3.17760231,0.53670526,0.89237696,0.00047378,0.21003144,NA,49.82481271,NA,224.0341846083326,0.00346863,1.66244820,NA,4.82751851,roots,217.25222420459912,1169.00000000,0.02514572,NA,1.04020738,0.04814039,NA,NA,0.09471716,0.007275388215006379,0.11105763,254.63858753,0.00122711,0.00002804,0.01809801,NA,0.49818077
NA,NA,NA,MS,NA,6.16300149,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,31.68164120713903,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.20614906916265,NA,NA,NA,NA,phloem,NA,1170.00000000,NA,NA,NA,NA,NA,NA,NA,0.012709859744765756,NA,444.84509107,0.00008628,NA,NA,NA,NA
NA,NA,0.13171064,MS,0.19544016,4.04848045,20.65717289,NA,37.93816051,NA,0.52204995,34.04709085,0.00000000,529.389075038137,1,NA,6.80941817,34.145768780382824,NA,3.17968402,0.53401556,0.89088342,0.00047446,0.20725383,NA,50.21345594,NA,219.75597022174895,0.00474393,1.65934592,NA,4.81850991,roots,217.78388772663882,1170.00000000,0.03452557,NA,1.04064709,0.04805056,NA,NA,0.09485170,0.007146592552225851,0.11021355,250.13073933,0.00123412,0.00003820,0.02505274,NA,0.47169740
NA,NA,NA,MS,NA,5.97641653,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,30.67521606135412,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.41112100450846,NA,NA,NA,NA,phloem,NA,1171.00000000,NA,NA,NA,NA,NA,NA,NA,0.012473202155063366,NA,436.56207543,0.00008367,NA,NA,NA,NA
NA,NA,0.13143617,MS,0.19602280,4.09715729,20.73441711,NA,38.03488422,NA,0.51560451,32.69454713,0.00000000,532.4699087029072,1,NA,6.53890943,34.50737692002013,NA,3.18661738,0.53181972,0.89005742,0.00047513,0.20469499,NA,50.57731210,NA,215.39432634791856,0.00720361,1.65921879,NA,4.81814074,roots,218.28865012255994,1171.00000000,0.05260995,NA,1.04227117,0.04804688,NA,NA,0.09498624,0.007014684408540115,0.10912186,245.51395430,0.00124057,0.00005779,0.03835635,NA,0.44757949
NA,NA,NA,MS,NA,5.79920307,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,29.7196795371646,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.6623971941045,NA,NA,NA,NA,phloem,NA,1172.00000000,NA,NA,NA,NA,NA,NA,NA,0.012238329325422166,NA,428.34152639,0.00008119,NA,NA,NA,NA
NA,NA,0.13122767,MS,0.19681277,4.14358117,20.81171756,NA,38.12942419,NA,0.50954325,31.51202649,0.00000000,535.468568498152,1,NA,6.30240530,34.84894311851371,NA,3.19757427,0.53000373,0.88980100,0.00047580,0.20228867,NA,50.93428452,NA,210.95335957902083,0.00723942,1.66160846,NA,4.82508000,roots,218.7921302076028,1172.00000000,0.05304689,NA,1.04498932,0.04811607,NA,NA,0.09512096,0.006879800972576716,0.10845217,240.79303404,0.00124689,0.00005786,0.03883900,NA,0.42663302
NA,NA,NA,MS,NA,5.95466668,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,30.468854572434193,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.5363359445358,NA,NA,NA,NA,phloem,NA,1173.00000000,NA,NA,NA,NA,NA,NA,NA,0.012036248582552266,NA,421.26870039,0.00008337,NA,NA,NA,NA
NA,NA,0.13125118,MS,0.19819469,4.17722495,20.88692389,NA,38.21149497,NA,0.50488128,31.60474476,0.00000000,538.2107001369677,1,NA,6.32094895,35.081889324863084,NA,3.21943767,0.52960184,0.89174291,0.00047648,0.20043787,NA,51.26809773,NA,206.41851194934702,0.00964231,1.67234602,NA,4.85626038,roots,219.27019785659678,1173.00000000,0.07086099,NA,1.05082875,0.04842701,NA,NA,0.09525656,0.006741502818779067,0.11190394,235.95259866,0.00125271,0.00007679,0.05196254,NA,0.44673559
NA,NA,NA,MS,NA,5.92039385,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,30.245398674371106,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.02244783636695,NA,NA,NA,NA,phloem,NA,1174.00000000,NA,NA,NA,NA,NA,NA,NA,0.011974104736122553,NA,419.09366576,0.00008289,NA,NA,NA,NA
NA,NA,0.13151826,MS,0.20049355,4.13965558,20.94862914,NA,38.22301987,NA,0.50315256,36.71745110,0.00000000,539.8070237609998,1,NA,7.34349022,34.71626908368,NA,3.26004571,0.53172372,0.89730942,0.00047717,0.19975157,NA,51.49436202,NA,202.01716613164743,0.02379703,1.69538854,NA,4.92317267,roots,219.60107289147155,1174.00000000,0.17513800,NA,1.06148550,0.04909426,NA,NA,0.09539402,0.006607278714816712,0.13145468,231.25475502,0.00125604,0.00018895,0.12671483,NA,0.51869496
NA,NA,NA,MS,NA,6.20803518,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,31.663372841019548,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.57404551968565,NA,NA,NA,NA,phloem,NA,1175.00000000,NA,NA,NA,NA,NA,NA,NA,0.0121845737782404,NA,426.46008224,0.00008691,NA,NA,NA,NA
NA,NA,0.13112815,MS,0.20349828,3.77879519,20.94351281,NA,37.91216464,NA,0.50652795,51.65185862,0.00000000,536.1844997425576,1,NA,10.33037172,31.643551622853646,NA,3.32892893,0.53679320,0.90537093,0.00047787,0.20109160,NA,51.22386847,NA,198.19480224929404,0.09143397,1.72684502,NA,5.01451791,roots,219.2256710069941,1175.00000000,0.66955143,NA,1.07581463,0.05000516,NA,NA,0.09553403,0.006491776822860544,0.17180574,227.21218880,0.00124790,0.00072617,0.44453650,NA,0.75190286
NA,NA,NA,MS,NA,6.63252917,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,33.77058481831193,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.87430768978825,NA,NA,NA,NA,phloem,NA,1176.00000000,NA,NA,NA,NA,NA,NA,NA,0.012490976923424945,NA,437.18419232,0.00009286,NA,NA,NA,NA
NA,NA,0.13245421,MS,0.20983874,3.37767776,20.91685221,NA,37.56332917,NA,0.52013563,69.31178734,0.00000000,530.8596373051437,1,NA,13.86235747,28.24132767230659,NA,3.45770299,0.55001684,0.92828528,0.00047860,0.20649384,NA,50.79287516,NA,195.18504352829373,0.11515038,1.80547058,NA,5.24283560,roots,218.61161712520104,1176.00000000,0.83719258,NA,1.10763681,0.05228197,NA,NA,0.09568042,0.006402990073873154,0.20893175,224.10465259,0.00123699,0.00091569,0.50105257,NA,1.05153036
NA,NA,NA,MS,NA,7.11444730,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,36.159579319451396,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.5414346366536,NA,NA,NA,NA,phloem,NA,1177.00000000,NA,NA,NA,NA,NA,NA,NA,0.012819183412566888,NA,448.67141944,0.00009960,NA,NA,NA,NA
NA,NA,0.13392475,MS,0.21594785,3.02334531,20.88328027,NA,37.26339594,NA,0.53479288,86.80278191,0.00000000,525.0047581404285,1,NA,17.36055638,25.23851663992213,NA,3.58406280,0.56326334,0.95057218,0.00047936,0.21231277,NA,50.31264541,NA,193.0885494499411,0.12419550,1.87858613,NA,5.45515301,roots,217.9138349933874,1177.00000000,0.89585520,NA,1.13807212,0.05439921,NA,NA,0.09583274,0.006344298889785323,0.23637400,222.05046114,0.00122606,0.00098921,0.48449681,NA,1.37640552
NA,NA,NA,MS,NA,7.44150011,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,37.753467007019,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.79280027376436,NA,NA,NA,NA,phloem,NA,1178.00000000,NA,NA,NA,NA,NA,NA,NA,0.013018181980119057,NA,455.63636930,0.00010418,NA,NA,NA,NA
