N_exudation,Unloading_Amino_Acids,Dry_Mass,Export_Amino_Acids,Conc_Sucrose,sum_respi,N_tot,S_grain_starch,S_cytokinins,Conc_Amino_Acids,HATS_LATS,mstruct,Uptake_Nitrates,RGR_Structure,axis,sucrose_consumption_mstruct,R_Nnit_upt,regul_transpiration,t,Total_Organic_Nitrogen,organ,sucrose,R_grain_growth_struct,Conc_Nitrates,senesced_mstruct,R_grain_growth_starch,Export_cytokinins,nitrates,synthetized_mstruct,C_exudation,Conc_cytokinins,proteins,Respi_growth,Unloading_Sucrose,Proteins_N_Mass,Export_Nitrates,WSC_g,starch,age_from_flowering,cytokinins,amino_acids,S_grain_structure,R_residual,structure,Nstruct,S_Proteins,R_Nnit_red,AA_consumption_mstruct,S_Amino_Acids,plant
0.15488217,1.19477977,NA,0.03511525,251.74723985648663,0.14663469,0.00053549,NA,0.57964893,47.691806091091756,0.87474034,0.03581513,0.15822195,NA,MS,0.21540636,0.06281412,0.00010152,30.00000000,14.94030025,roots,108.19632633,NA,650.8233043142926,0.00000000,NA,0.00543018,23.30932230,NA,7.84862550,248.4093764503923,NA,0.07417929,39.24312750,NA,0.04259539,0.003091323609480216,NA,NA,8.89681451,2.13511039,NA,0.03726845,NA,0.00017927,NA,0.04662244,0.00214805,0.65745084,1
NA,NA,NA,NA,288.6267389479895,NA,0.00007697,NA,NA,84.94999742373962,NA,NA,NA,NA,MS,NA,NA,NA,31.00000000,NA,phloem,179.31383982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005123252566384687,NA,NA,NA,5.49755250,NA,NA,NA,NA,NA,NA,NA,NA,1
0.14024392,1.09177591,NA,0.04928206,253.2259017815558,0.14448615,0.00053665,NA,0.57021395,47.869123662335795,0.85729618,0.03581944,0.15570178,NA,MS,0.15424128,0.06181361,0.00014194,31.00000000,14.95003437,roots,108.84491480,NA,652.774978481408,0.00000000,NA,0.00760270,23.38203307,NA,7.12209774,248.73718293912947,NA,0.05311593,35.61048872,NA,0.05973713,0.0031098547084730042,NA,NA,8.90962618,2.14330640,NA,0.03685593,NA,0.00017929,NA,0.04584061,0.00153811,0.64634807,1
NA,NA,NA,NA,288.8894385629795,NA,0.00007761,NA,NA,85.65385643717607,NA,NA,NA,NA,MS,NA,NA,NA,32.00000000,NA,phloem,179.49629993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005128465712292301,NA,NA,NA,5.54369749,NA,NA,NA,NA,NA,NA,NA,NA,1
0.13472450,1.07154171,NA,0.07467624,254.43353162764205,0.14593841,0.00053699,NA,0.57581226,47.42388259315637,0.86376287,0.03582462,0.15739718,NA,MS,0.18551650,0.06248668,0.00021706,32.00000000,14.93225606,roots,109.37980973,NA,653.8621999457101,0.00000000,NA,0.01163844,23.42436371,NA,6.93897067,248.95192959408612,NA,0.06388615,34.69485337,NA,0.09152063,0.0031251374208560723,NA,NA,8.91860784,2.12367811,NA,0.03713066,NA,0.00017932,NA,0.04627687,0.00184999,0.65240489,1
NA,NA,NA,NA,293.1536089254134,NA,0.00007885,NA,NA,87.00573079904355,NA,NA,NA,NA,MS,NA,NA,NA,33.00000000,NA,phloem,182.17186151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005204910328966247,NA,NA,NA,5.63200040,NA,NA,NA,NA,NA,NA,NA,NA,1
0.14591743,1.20648663,NA,0.12488256,255.56262791568074,0.14870786,0.00053576,NA,0.58645576,45.86745382761026,0.88015915,0.03583154,0.16087987,NA,MS,0.24782652,0.06386931,0.00037524,33.00000000,14.86542607,roots,109.88642426,NA,653.135119356343,0.00000000,NA,0.02012174,23.40283587,NA,7.80496799,248.92841590629862,NA,0.08534379,39.02483996,NA,0.15806935,0.0031396121216674872,NA,NA,8.91948800,2.05437677,NA,0.03753912,NA,0.00017935,NA,0.04713066,0.00247135,0.66431326,1
NA,NA,NA,NA,303.12582874411237,NA,0.00008160,NA,NA,90.00472161701205,NA,NA,NA,NA,MS,NA,NA,NA,34.00000000,NA,phloem,188.43637809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053838965169281695,NA,NA,NA,5.82821903,NA,NA,NA,NA,NA,NA,NA,NA,1
0.17376590,1.60225002,NA,0.25996654,256.00866996863857,0.16488943,0.00052998,NA,0.65132088,41.219364151855615,0.98650273,0.03584887,0.18053660,NA,MS,0.62069320,0.07167303,0.00086879,34.00000000,14.66432338,roots,110.13145501,NA,646.9207573417452,0.00000000,NA,0.04646694,23.19137743,NA,10.36070160,248.16123811817613,NA,0.21374756,51.80350800,NA,0.36267259,0.0031466130002307242,NA,NA,8.89629969,1.84708448,NA,0.04026792,NA,0.00017944,NA,0.05239625,0.00618960,0.73817540,1
NA,NA,NA,NA,318.56425687539013,NA,0.00008656,NA,NA,95.43578932934564,NA,NA,NA,NA,MS,NA,NA,NA,35.00000000,NA,phloem,198.12953974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005660843992554523,NA,NA,NA,6.18289998,NA,NA,NA,NA,NA,NA,NA,NA,1
0.20385322,2.21839840,NA,0.32016965,256.74381148218254,0.17547319,0.00052150,NA,0.69182085,35.339650140702005,1.06348830,0.03587229,0.19501355,NA,MS,0.83887473,0.07742038,0.00124719,35.00000000,14.41024703,roots,110.51986715,NA,636.686617124422,0.00000000,NA,0.06639255,22.83940813,NA,14.21760839,246.83541419351187,NA,0.28888254,71.08804197,NA,0.51273281,0.00315771049000917,NA,NA,8.85455201,1.58464280,NA,0.04157946,NA,0.00017956,NA,0.05574023,0.00836532,0.78477373,1
NA,NA,NA,NA,337.5442506385406,NA,0.00009230,NA,NA,101.71510723916268,NA,NA,NA,NA,MS,NA,NA,NA,36.00000000,NA,phloem,210.04341927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006001240550626227,NA,NA,NA,6.59314448,NA,NA,NA,NA,NA,NA,NA,NA,1
0.24845816,3.12609731,NA,0.28556330,258.9978914384299,0.17944994,0.00051408,NA,0.70413625,31.014997139885935,1.09716728,0.03589749,0.20241254,NA,MS,0.90254253,0.08035778,0.00126661,36.00000000,14.22630523,roots,111.56849824,NA,626.6101339247907,0.00000000,NA,0.06710599,22.49373255,NA,19.91814894,245.4916224304906,NA,0.31080776,99.59074468,NA,0.51283250,0.003187671378161435,NA,NA,8.81253366,1.39170078,NA,0.04174946,NA,0.00017968,NA,0.05680289,0.00900022,0.79917363,1
NA,NA,NA,NA,358.50300010143184,NA,0.00009840,NA,NA,108.3525815363555,NA,NA,NA,NA,MS,NA,NA,NA,37.00000000,NA,phloem,223.25019053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006378576872150843,NA,NA,NA,7.02857161,NA,NA,NA,NA,NA,NA,NA,NA,1
0.29004485,4.26176258,NA,0.30763140,262.17783637817337,0.20016502,0.00050565,NA,0.78140308,26.964250146609768,1.23823943,0.03593326,0.23037349,NA,MS,1.28092912,0.09145828,0.00156791,37.00000000,14.05851968,roots,113.05084705,NA,613.9050512850666,0.00000000,NA,0.08255294,22.05960879,NA,27.07347557,243.72286532836233,NA,0.44111241,135.36737784,NA,0.62257403,0.0032300242015170033,NA,NA,8.75775668,1.21114171,NA,0.04502637,NA,0.00017986,NA,0.06314299,0.01277353,0.88748983,1
NA,NA,NA,NA,376.93371418006797,NA,0.00010331,NA,NA,113.64579365303726,NA,NA,NA,NA,MS,NA,NA,NA,38.00000000,NA,phloem,234.95682744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006713052212484319,NA,NA,NA,7.37913097,NA,NA,NA,NA,NA,NA,NA,NA,1
0.34880465,5.26320682,NA,0.20029740,266.2584392579318,0.22455140,0.00050308,NA,0.87484346,26.600732748028648,1.39637065,0.03598062,0.26256997,NA,MS,1.69606344,0.10424028,0.00103345,38.00000000,14.06067967,roots,114.96171032,NA,607.9293549505869,0.00000000,NA,0.05427009,21.87367237,NA,33.51685671,242.76432656308282,NA,0.58407184,167.58428357,NA,0.40689495,0.003284620294728317,NA,NA,8.73480989,1.19638842,NA,0.04954292,NA,0.00018010,NA,0.07077582,0.01691328,0.99346164,1
NA,NA,NA,NA,389.718042684143,NA,0.00010597,NA,NA,116.44106199755267,NA,NA,NA,NA,MS,NA,NA,NA,39.00000000,NA,phloem,243.19964255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006948561215607515,NA,NA,NA,7.56915405,NA,NA,NA,NA,NA,NA,NA,NA,1
0.39813442,5.73401481,NA,0.14350307,270.91602714262433,0.24201215,0.00050387,NA,0.93856040,28.10161423336971,1.50029546,0.03603535,0.28548157,NA,MS,1.96033385,0.11333618,0.00069980,39.00000000,14.14965429,roots,117.15065146,NA,606.1082978385431,0.00000000,NA,0.03673653,21.84132561,NA,36.84719169,242.31161948689845,NA,0.67507840,184.23595844,NA,0.27512346,0.0033471614702618394,NA,NA,8.73178440,1.26581444,NA,0.05301198,NA,0.00018037,NA,0.07599733,0.01954860,1.06513436,1
NA,NA,NA,NA,395.3414553993001,NA,0.00010669,NA,NA,117.098765134717,NA,NA,NA,NA,MS,NA,NA,NA,40.00000000,NA,phloem,247.00212999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00705720371396017,NA,NA,NA,7.62095547,NA,NA,NA,NA,NA,NA,NA,NA,1
0.43460171,5.70587665,NA,0.08079562,275.735401267281,0.25018281,0.00050767,NA,0.96533696,31.103663700421478,1.53715258,0.03609316,0.29602804,NA,MS,2.07034963,0.11752313,0.00035541,40.00000000,14.30777241,roots,119.42594186,NA,608.2671155362118,0.00000000,NA,0.01869159,21.95428203,NA,36.98653512,242.36844425501974,NA,0.71296444,184.93267562,NA,0.14044881,0.0034121697673208523,NA,NA,8.74784292,1.40328687,NA,0.05505729,NA,0.00018066,NA,0.07821084,0.02064569,1.09440191,1
NA,NA,NA,NA,393.3935284845171,NA,0.00010605,NA,NA,116.25583270535343,NA,NA,NA,NA,MS,NA,NA,NA,41.00000000,NA,phloem,246.07844869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007030812819736243,NA,NA,NA,7.57512646,NA,NA,NA,NA,NA,NA,NA,NA,1
0.43548374,5.20788958,NA,0.04266171,280.3291449144793,0.24416085,0.00051273,NA,0.93572537,34.636657245897055,1.48056808,0.03614781,0.28833929,NA,MS,1.95729192,0.11447070,0.00016827,41.00000000,14.48905297,roots,121.59941825,NA,612.3403232667064,0.00000000,NA,0.00887458,22.13476207,NA,33.83572263,242.6898474226414,NA,0.67403086,169.17861316,NA,0.06704134,0.0034742690927643837,NA,NA,8.77270665,1.56504916,NA,0.05452997,NA,0.00018094,NA,0.07584243,0.01951827,1.05965637,1
NA,NA,NA,NA,388.1542869876637,NA,0.00010465,NA,NA,114.59898796271267,NA,NA,NA,NA,MS,NA,NA,NA,42.00000000,NA,phloem,243.05418969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069444054196337,NA,NA,NA,7.47494969,NA,NA,NA,NA,NA,NA,NA,NA,1
0.41507424,4.61999830,NA,0.04189496,284.6083120380634,0.23053809,0.00051739,NA,0.87630269,37.74660945509509,1.37807713,0.03619562,0.27113266,NA,MS,1.71211828,0.10763966,0.00015143,42.00000000,14.64890442,roots,123.61887849,NA,616.2961942974483,0.00000000,NA,0.00800800,22.30722047,NA,30.04461543,243.02250167903745,NA,0.58960063,150.22307716,NA,0.06080240,0.003531967956759511,NA,NA,8.79634918,1.70782723,NA,0.05241911,NA,0.00018118,NA,0.07105132,0.01707338,0.99140474,1
NA,NA,NA,NA,382.45141728369623,NA,0.00010290,NA,NA,112.5833994753971,NA,NA,NA,NA,MS,NA,NA,NA,43.00000000,NA,phloem,239.70542694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006848726483857553,NA,NA,NA,7.35029411,NA,NA,NA,NA,NA,NA,NA,NA,1
0.38879422,4.07483880,NA,0.03862277,288.33519544621475,0.22091313,0.00052176,NA,0.83422671,40.49254889758667,1.30407981,0.03623826,0.25882231,NA,MS,1.52742600,0.10275246,0.00012998,43.00000000,14.79053343,roots,125.38520539,NA,620.2757110505012,0.00000000,NA,0.00689200,22.47771536,NA,26.57746643,243.37900307417115,NA,0.52599832,132.88733213,NA,0.05258968,0.003582434439595433,NA,NA,8.81963272,1.83422463,NA,0.05098635,NA,0.00018139,NA,0.06766255,0.01523161,0.94300881,1
NA,NA,NA,NA,376.93419277750064,NA,0.00010109,NA,NA,110.50864397885653,NA,NA,NA,NA,MS,NA,NA,NA,44.00000000,NA,phloem,236.43471026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006755277436104176,NA,NA,NA,7.22055725,NA,NA,NA,NA,NA,NA,NA,NA,1
0.35933079,3.57751368,NA,0.03341084,291.6989308752521,0.20971031,0.00052588,NA,0.78701183,42.9485678198505,1.22291877,0.03627475,0.24460179,NA,MS,1.30657996,0.09710691,0.00010590,44.00000000,14.91677364,roots,126.97565804,NA,624.283786459094,0.00000000,NA,0.00562994,22.64573624,NA,23.42889562,243.76483044932073,NA,0.44994576,117.14447812,NA,0.04316863,0.0036278759439256304,NA,NA,8.84250748,1.94743552,NA,0.04917069,NA,0.00018157,NA,0.06384884,0.01302932,0.88896250,1
NA,NA,NA,NA,371.78937850972517,NA,0.00009932,NA,NA,108.50320673786682,NA,NA,NA,NA,MS,NA,NA,NA,45.00000000,NA,phloem,233.36519950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006667577128435357,NA,NA,NA,7.09431478,NA,NA,NA,NA,NA,NA,NA,NA,1
0.32863574,3.13614280,NA,0.03299067,294.7281069558404,0.20052132,0.00052965,NA,0.74853330,45.066736773005786,1.15639947,0.03630589,0.23289265,NA,MS,1.11552140,0.09245838,0.00009957,45.00000000,15.02569740,roots,128.40440930,NA,628.1675806774689,0.00000000,NA,0.00530638,22.80618567,NA,20.63248141,244.1570958090987,NA,0.38415110,103.16240707,NA,0.04087502,0.0036686974086131098,NA,NA,8.86434167,2.04523522,NA,0.04767035,NA,0.00018173,NA,0.06073816,0.01112407,0.84492725,1
NA,NA,NA,NA,367.16824021276256,NA,0.00009763,NA,NA,106.59398956668521,NA,NA,NA,NA,MS,NA,NA,NA,46.00000000,NA,phloem,230.59321596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006588377598746112,NA,NA,NA,6.97337310,NA,NA,NA,NA,NA,NA,NA,NA,1
0.30038298,2.76217430,NA,0.02928986,297.56742857106775,0.19157516,0.00053320,NA,0.71168643,46.972885806809415,1.09308143,0.03633164,0.22154511,NA,MS,0.92220766,0.08795341,0.00008475,46.00000000,15.12291120,roots,129.73336594,NA,632.0351425118674,0.00000000,NA,0.00452760,22.96287568,NA,18.26773484,244.5703224402655,NA,0.31757982,91.33867418,NA,0.03503150,0.003706667598246047,NA,NA,8.88564184,2.13325270,NA,0.04616560,NA,0.00018186,NA,0.05775292,0.00919633,0.80283022,1
NA,NA,NA,NA,363.0508678871245,NA,0.00009604,NA,NA,104.81587123656794,NA,NA,NA,NA,MS,NA,NA,NA,47.00000000,NA,phloem,228.10760200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006517360057247065,NA,NA,NA,6.86006286,NA,NA,NA,NA,NA,NA,NA,NA,1
0.27219959,2.42410952,NA,0.02672780,300.3003774017292,0.18291868,0.00053652,NA,0.67643906,48.676650288056926,1.03288764,0.03635195,0.21061434,NA,MS,0.72708691,0.08361389,0.00007459,47.00000000,15.20877274,roots,130.99803512,NA,635.8467878938307,0.00000000,NA,0.00399394,23.11426772,NA,16.12107122,244.99966420579946,NA,0.25038626,80.60535610,NA,0.03103434,0.003742801003387265,NA,NA,8.90621442,2.21186367,NA,0.04466596,NA,0.00018196,NA,0.05489099,0.00725057,0.76262007,1
NA,NA,NA,NA,359.3492842339058,NA,0.00009452,NA,NA,103.12140288712297,NA,NA,NA,NA,MS,NA,NA,NA,48.00000000,NA,phloem,225.85873647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006453106756301224,NA,NA,NA,6.75145986,NA,NA,NA,NA,NA,NA,NA,NA,1
0.24777490,2.13344303,NA,0.01217223,302.93647427663467,0.17597085,0.00054002,NA,0.64842234,50.48122251922541,0.98377331,0.03636768,0.20175853,NA,MS,0.56359500,0.08009814,0.00003274,48.00000000,15.29738560,roots,132.20516839,NA,640.0029100257118,0.00000000,NA,0.00175741,23.27542232,NA,14.27414984,245.49314684089833,NA,0.19408470,71.37074920,NA,0.01371733,0.0037772905253667987,NA,NA,8.92801670,2.29485631,NA,0.04351577,NA,0.00018204,NA,0.05260902,0.00562021,0.73059950,1
NA,NA,NA,NA,356.06291877589524,NA,0.00009305,NA,NA,101.49335077174193,NA,NA,NA,NA,MS,NA,NA,NA,49.00000000,NA,phloem,223.85157422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00639575926351346,NA,NA,NA,6.64660337,NA,NA,NA,NA,NA,NA,NA,NA,1
0.22461523,1.88414950,NA,0.02152745,305.45398329537903,0.17068480,0.00054303,NA,0.62687555,51.89798300619152,0.94545227,0.03637975,0.19495699,NA,MS,0.43221148,0.07739792,0.00005631,49.00000000,15.36688390,roots,133.34807510,NA,643.785421034039,0.00000000,NA,0.00302895,23.42075276,NA,12.69128933,245.95487251779628,NA,0.14884028,63.45644665,NA,0.02373726,0.003809945002857158,NA,NA,8.94777681,2.36004457,NA,0.04262871,NA,0.00018210,NA,0.05085096,0.00431005,0.70595047,1
NA,NA,NA,NA,353.1061608904026,NA,0.00009168,NA,NA,99.97470937491643,NA,NA,NA,NA,MS,NA,NA,NA,50.00000000,NA,phloem,222.03288190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006343796625573174,NA,NA,NA,6.54833544,NA,NA,NA,NA,NA,NA,NA,NA,1
0.20156007,1.65385716,NA,0.02278746,307.8966241136301,0.16547313,0.00054580,NA,0.60594054,53.121005001479794,0.90855803,0.03638813,0.18832981,NA,MS,0.29999659,0.07476694,0.00005822,50.00000000,15.42604824,roots,134.44537602,NA,647.4492202937613,0.00000000,NA,0.00313831,23.55946419,NA,11.21538975,246.4175836783727,NA,0.10330956,56.07694875,NA,0.02468783,0.003841296457755674,NA,NA,8.96667423,2.41621732,NA,0.04172628,NA,0.00018214,NA,0.04913995,0.00299159,0.68203997,1
NA,NA,NA,NA,350.4089004064814,NA,0.00009038,NA,NA,98.55056457685222,NA,NA,NA,NA,MS,NA,NA,NA,51.00000000,NA,phloem,220.36348276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0062960995073502125,NA,NA,NA,6.45583441,NA,NA,NA,NA,NA,NA,NA,NA,1
0.18003871,1.44960275,NA,0.02367121,310.214314098122,0.16169554,0.00054838,NA,0.59079234,54.179216980672145,0.88076376,0.03639372,0.18346567,NA,MS,0.20047121,0.07283587,0.00005928,51.00000000,15.47655938,roots,135.47824995,NA,651.0304217650264,0.00000000,NA,0.00320237,23.69342156,NA,9.89614943,246.882180255226,NA,0.06903609,49.48074716,NA,0.02528346,0.0038708071415198986,NA,NA,8.98496196,2.46472934,NA,0.04109696,NA,0.00018217,NA,0.04789683,0.00199911,0.66468380,1
NA,NA,NA,NA,347.91855238339434,NA,0.00008914,NA,NA,97.19028084453676,NA,NA,NA,NA,MS,NA,NA,NA,52.00000000,NA,phloem,218.81502892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006251857969207366,NA,NA,NA,6.36723918,NA,NA,NA,NA,NA,NA,NA,NA,1
0.16068316,1.27182711,NA,0.02321565,312.34933569266127,0.15925571,0.00055085,NA,0.58105637,55.118592655370605,0.86131421,0.03639746,0.18021846,NA,MS,0.13393336,0.07154673,0.00005715,52.00000000,15.52088686,roots,136.42468357,NA,654.5892308556591,0.00000000,NA,0.00309310,23.82538782,NA,8.74146167,247.35263611102465,NA,0.04612251,43.70730837,NA,0.02450751,0.0038978481020134205,NA,NA,9.00300861,2.50772122,NA,0.04073348,NA,0.00018218,NA,0.04709184,0.00133559,0.65344542,1
NA,NA,NA,NA,345.6429001900612,NA,0.00008792,NA,NA,95.85238352733032,NA,NA,NA,NA,MS,NA,NA,NA,53.00000000,NA,phloem,217.40139023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006211468292249865,NA,NA,NA,6.28009712,NA,NA,NA,NA,NA,NA,NA,NA,1
0.14436038,1.12014408,NA,0.01438474,314.12974222553174,0.15937677,0.00055350,NA,0.58160778,56.13432175092271,0.85698987,0.03640121,0.17997799,NA,MS,0.13418726,0.07145126,0.00003476,53.00000000,15.56870034,roots,137.21643455,NA,658.4035371377586,0.00000000,NA,0.00188568,23.96668577,NA,7.75532208,247.85672662268883,NA,0.04620995,38.77661042,NA,0.01499730,0.003920469558698215,NA,NA,9.02228489,2.55419658,NA,0.04093047,NA,0.00018220,NA,0.04712074,0.00133813,0.65377915,1
NA,NA,NA,NA,343.56422439826514,NA,0.00008676,NA,NA,94.57376488343722,NA,NA,NA,NA,MS,NA,NA,NA,54.00000000,NA,phloem,216.11144790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006174612797138521,NA,NA,NA,6.19682575,NA,NA,NA,NA,NA,NA,NA,NA,1
0.12841442,0.98379085,NA,0.03024196,315.58834294011746,0.15948283,0.00055562,NA,0.58206718,56.697604360897316,0.85319265,0.03640496,0.17972043,NA,MS,0.13439827,0.07134901,0.00007235,54.00000000,15.59593674,roots,137.86778402,NA,661.7608289192585,0.00000000,NA,0.00393210,24.09137860,NA,6.86185071,248.30507278821398,NA,0.04628261,34.30925357,NA,0.03137573,0.0039390795435437324,NA,NA,9.03953703,2.58009275,NA,0.04106034,NA,0.00018222,NA,0.04714519,0.00134023,0.65405102,1
NA,NA,NA,NA,342.90529355892613,NA,0.00008663,NA,NA,94.429462118569,NA,NA,NA,NA,MS,NA,NA,NA,55.00000000,NA,phloem,215.71007425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006163144978609621,NA,NA,NA,6.18774662,NA,NA,NA,NA,NA,NA,NA,NA,1
0.11721281,0.90865771,NA,0.07066636,316.8916650782643,0.15828663,0.00055650,NA,0.57729371,56.28451053415711,0.84326834,0.03640778,0.17810528,NA,MS,0.10092874,0.07070780,0.00017030,55.00000000,15.57834315,roots,138.44786920,NA,663.9206513033611,0.00000000,NA,0.00926689,24.17187786,NA,6.33531509,248.6085799188616,NA,0.03475674,31.67657546,NA,0.07409476,0.003955653405686128,NA,NA,9.05128680,2.56149269,NA,0.04078204,NA,0.00018224,NA,0.04675073,0.00100647,0.64852843,1
NA,NA,NA,NA,348.1782812110593,NA,0.00008796,NA,NA,95.87761289151766,NA,NA,NA,NA,MS,NA,NA,NA,56.00000000,NA,phloem,219.04490106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006258425744700123,NA,NA,NA,6.28315033,NA,NA,NA,NA,NA,NA,NA,NA,1
0.12854529,1.07237970,NA,0.21805100,318.1803511171565,0.16007559,0.00055289,NA,0.58248212,52.51295901822161,0.85372493,0.03641154,0.18078827,NA,MS,0.13472308,0.07177294,0.00056315,56.00000000,15.40829126,roots,139.02525043,NA,661.4303634227203,0.00000000,NA,0.03061290,24.08370012,NA,7.47711872,248.324147536768,NA,0.04639446,37.38559359,NA,0.24413115,0.003972150012335105,NA,NA,9.04186538,2.39009733,NA,0.04066769,NA,0.00018225,NA,0.04718613,0.00134347,0.65450062,1
NA,NA,NA,NA,362.09790337240526,NA,0.00009203,NA,NA,100.29579968126966,NA,NA,NA,NA,MS,NA,NA,NA,57.00000000,NA,phloem,227.83434497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006509552713512954,NA,NA,NA,6.57362151,NA,NA,NA,NA,NA,NA,NA,NA,1
0.16169764,1.61456097,NA,0.40068465,319.9356006881607,0.16506125,0.00054264,NA,0.59775927,44.37501883326912,0.88881544,0.03641813,0.18888973,NA,MS,0.23603130,0.07498922,0.00122439,57.00000000,15.04061685,roots,139.81748871,NA,651.3132848389307,0.00000000,NA,0.06622927,23.71961411,NA,11.19177431,247.05399601339872,NA,0.08128189,55.95887154,NA,0.52275906,0.003994785391624309,NA,NA,8.99724539,2.02006920,NA,0.04059918,NA,0.00018229,NA,0.04848039,0.00235372,0.67233111,1
NA,NA,NA,NA,381.7944362123481,NA,0.00009827,NA,NA,106.99563482145248,NA,NA,NA,NA,MS,NA,NA,NA,58.00000000,NA,phloem,240.44499661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006869857046052428,NA,NA,NA,7.01909266,NA,NA,NA,NA,NA,NA,NA,NA,1
0.22059045,2.66913134,NA,0.39028471,320.0018779007069,0.21554189,0.00053279,NA,0.78910598,37.05746991780488,1.19361564,0.03645491,0.25369934,NA,MS,1.31708132,0.10071864,0.00142667,58.00000000,14.72234004,roots,139.98767102,NA,640.0747397342715,0.00000000,NA,0.07675744,23.33386622,NA,18.28667341,245.48262234200274,NA,0.45356211,91.43336707,NA,0.59921674,0.003999647743403015,NA,NA,8.94904659,1.68865835,NA,0.04961184,NA,0.00018247,NA,0.06413887,0.01313404,0.88858729,1
NA,NA,NA,NA,399.3170120670647,NA,0.00010367,NA,NA,112.73810841131385,NA,NA,NA,NA,MS,NA,NA,NA,59.00000000,NA,phloem,251.80173968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007194335419506912,NA,NA,NA,7.40526192,NA,NA,NA,NA,NA,NA,NA,NA,1
0.28906339,3.73386369,NA,0.22145021,319.90570189423295,0.25969631,0.00053051,NA,0.96004582,34.960654199780606,1.46183797,0.03651343,0.31064886,NA,MS,2.09604403,0.12332760,0.00085668,59.00000000,14.65025053,roots,140.17026913,NA,636.5691010526552,0.00000000,NA,0.04603399,23.24332391,NA,25.39257578,244.78688569508054,NA,0.72181280,126.96287890,NA,0.35841781,0.004004864832353838,NA,NA,8.93800982,1.59566693,NA,0.05789630,NA,0.00018276,NA,0.07818751,0.02090191,1.08148256,1
NA,NA,NA,NA,409.5629851381324,NA,0.00010637,NA,NA,115.50350927636222,NA,NA,NA,NA,MS,NA,NA,NA,60.00000000,NA,phloem,258.64622329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007389892094054874,NA,NA,NA,7.59817668,NA,NA,NA,NA,NA,NA,NA,NA,1
0.34629867,4.37073746,NA,0.12352441,320.5939443193885,0.28170520,0.00053281,NA,1.04498444,35.81755264575892,1.59044623,0.03658150,0.33844809,NA,MS,2.43784095,0.13436389,0.00046555,60.00000000,14.71671883,roots,140.73370020,NA,638.0592606582966,0.00000000,NA,0.02505348,23.34116679,NA,29.75647409,244.69055130039789,NA,0.83951709,148.78237047,NA,0.19559844,0.004020962862778504,NA,NA,8.95114815,1.63782489,NA,0.06237384,NA,0.00018310,NA,0.08524917,0.02431034,1.17696472,1
