t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,PARa_prim,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,area_prim,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
90,1,MS,2,blade,LeafElement1,0.00000000,0.02848384,0.00000000,0.00010627,0.55093057,10.94083811,4.00655847,0.04112924,0.41573806,0.08675302,0.01180498,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00001207,0.14544997,0.22625593,0.00000110,0.00000000,0.00086229,3.99155140,0.00000000,0.00000000,29.90649480,0.11291373,0.00002722,6.69837631,0.00330000,196.44052010,2.81172079,NA,1.01861189,0.00108799,0.00010627,0.00024107,0.05000000,0.05473010,False,False,0.09200000,0.00483764,5240.04699802,0.00483764,1.00000000,0.06428328,25.36620258,0.00000000,0.00000000,0.10430836,38.88547710,0.14546204,-0.00007628,0.00255729
90,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.09373221,5.01059179,0.00000000,0.06707006,0.01577634,0.18257179,0.03396956,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000250,0.03379034,0.00000000,0.00000136,0.00000000,0.00106489,3.98427808,0.00000000,0.00000000,5.51407206,0.00000000,0.00000000,10.00000000,NA,196.44052010,1.31718025,NA,0.00803650,0.00000000,8.10513281,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.38260609,0.00000000,0.00000000,0.00000000,18.28288516,0.03379284,0.00000000,0.00448990
90,1,MS,2,sheath,StemElement,0.00000000,0.00076248,0.00000000,0.00119498,0.52700502,1.33855101,2.99484966,0.00079802,0.00268860,0.04183775,0.00031600,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00056804,0.02433569,0.00000230,0.00000000,0.00179696,3.98108005,0.00000000,0.00000000,0.11801898,0.10331405,0.00000073,6.56191792,NA,196.44052010,0.02304713,NA,0.00629562,0.00002912,0.00119498,0.00000705,0.05000000,0.02875000,False,False,0.00050000,0.00004000,2013.68623053,0.00004000,1.00000000,0.00171849,0.08068614,0.00000000,0.00000000,0.00010552,0.31914868,0.00056804,-0.00000002,0.00448990
90,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,36.04007483,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
90,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,0.00000000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,116.44052010,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
90,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.09533332,10.19617464,0.00000000,0.00000000,0.02423220,0.12921320,0.06977351,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000156,0.06141457,0.00000000,0.00000267,0.00000000,0.00208147,3.99263598,0.00000000,0.00000000,10.03104897,0.00000000,0.00000000,10.00000000,NA,36.04007483,1.17396395,NA,0.00000000,0.00000000,10.15512976,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,8.13565644,0.00000000,0.00000000,0.00000000,16.15811217,0.06141613,0.00000000,0.00448990
90,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.01474160,2.64243067,0.00000000,2.11638938,0.00017833,-0.00009256,0.17792215,0.00000000,0.00000000,0.00000027,NA,NA,0.00000000,0.00000000,0.00000000,0.00411162,0.00000000,0.01500000,0.00000000,11.69108453,3.97317421,0.00000000,0.00000000,0.67363712,0.00000000,0.00000000,10.00000000,0.00320463,9.61068662,0.03035363,NA,0.00589793,0.00000000,0.01474160,0.00000254,0.00000000,NA,False,False,0.00100000,0.00005303,11772.63203419,0.00005303,1.00000000,0.00000000,0.62434514,0.00000000,0.00000000,0.00000000,0.42247660,0.00411162,0.00000000,0.00248338
90,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.04007483,0.00000000,NA,0.00000000,NA,0.00000000,0.00000014,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
90,1,MS,4,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.09921735,16.22285272,0.00000000,0.00000000,0.01997351,0.02390587,0.16240772,0.00000000,0.00000000,0.00000562,NA,NA,0.00000000,0.00000000,0.00000016,0.07950353,0.00000000,0.00007220,0.00000000,0.05630704,3.99711764,0.00000000,0.00000000,13.00648112,0.00000000,0.00000000,10.00000000,NA,8.00890552,0.65576123,NA,0.00000000,0.00000000,8.78383880,0.00040821,0.00000000,NA,False,False,0.02893993,0.00112303,10971.48748204,0.00112303,1.00000000,0.00000000,11.94932977,0.00000000,0.00000000,0.00000000,8.95987639,0.07950369,0.00000000,0.00448990
90,1,MS,4,sheath,StemElement,0.00000000,0.00058003,0.00000000,0.00042726,0.72429148,12.59915955,4.14059858,0.00061113,0.00100492,0.17304014,0.00024039,0.00000000,0.00000015,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00175462,0.13402245,0.00001788,0.00000000,0.01393930,3.98046395,0.00000000,0.00000000,0.36481266,0.10341426,0.00000055,6.56334612,NA,8.00890552,0.01705145,NA,0.00644307,0.00002216,0.00042726,0.00000536,0.05000000,0.02919000,False,False,0.00037999,0.00002961,11384.62719603,0.00002961,1.00000000,0.00130644,0.33718650,0.00000000,0.00000000,0.00073520,0.23606242,0.00175462,-0.00000049,0.00448990
90,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.04007483,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00008158,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
91,1,MS,1,blade,LeafElement1,0.00000000,0.02417293,0.00000000,0.00008975,0.67937174,4.90488188,3.44795785,0.03209159,0.29628071,0.07579163,0.00977987,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000730,0.10746065,0.20178052,0.00000186,0.00000000,0.00144946,3.97693742,0.00000000,0.00000000,22.16946876,0.11208720,0.00002189,6.68665532,0.00300000,276.84096538,2.35811272,NA,0.74415869,0.00088245,0.00008975,0.00019533,0.05000000,0.03889830,False,False,0.08200000,0.00410677,4464.20496633,0.00410677,1.00000000,0.06134389,18.34707033,0.00000000,0.00000000,0.03969752,32.54537820,0.10746795,-0.00004339,0.00232481
91,1,MS,1,sheath,StemElement,0.00000000,0.04419311,0.00000000,0.57656198,0.07252837,0.62042965,7.34364194,0.04427598,0.12960865,0.03657208,0.01787962,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000133,0.02091576,0.01452206,0.00000161,0.00000000,0.00124925,4.00202439,0.00000000,0.00000000,4.37026232,0.09956916,0.00004003,6.50849120,NA,276.84096538,1.00260481,NA,0.65995002,0.00161330,0.57656198,0.00040201,0.05000000,0.01425000,False,False,0.02850000,0.00171000,1608.31200760,0.00171000,1.00000000,0.11257782,2.75694322,0.00000000,0.00000000,0.00209085,13.53056489,0.02091709,-0.00000791,0.00448990
91,1,MS,2,blade,LeafElement1,0.00000000,0.03005292,0.00000000,0.00010985,0.57126640,6.58742065,3.93530071,0.03920453,0.34926626,0.08673457,0.01215880,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00001014,0.14501612,0.22640522,0.00000186,0.00000000,0.00144649,3.97861277,0.00000000,0.00000000,29.89298051,0.11291373,0.00002722,6.69837631,0.00330000,196.84096538,2.78164391,NA,1.00049559,0.00109710,0.00010985,0.00024107,0.05000000,0.05473010,False,False,0.09200000,0.00483764,5243.50444700,0.00483764,1.00000000,0.07626619,25.38276517,0.00000000,0.00000000,0.06280351,38.35298522,0.14502626,-0.00007628,0.00255729
91,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.10775936,5.00854138,0.00000000,0.06580594,0.01453107,0.16898534,0.03385834,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000231,0.03360448,0.00000000,0.00000172,0.00000000,0.00133626,3.97107897,0.00000000,0.00000000,5.49738132,0.00000000,0.00000000,10.00000000,NA,196.84096538,1.30284297,NA,0.00788503,0.00000000,8.10262420,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.38025263,0.00000000,0.00000000,0.00000000,18.04848854,0.03360679,0.00000000,0.00448990
91,1,MS,2,sheath,StemElement,0.00000000,0.00080448,0.00000000,0.00119498,0.54244931,0.80593447,2.95218445,0.00082320,0.00246155,0.04190811,0.00032548,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00056626,0.02437759,0.00000300,0.00000000,0.00232994,3.96914088,0.00000000,0.00000000,0.11792972,0.10331405,0.00000073,6.56191792,NA,196.84096538,0.02282028,NA,0.00620593,0.00002937,0.00119498,0.00000705,0.05000000,0.02875000,False,False,0.00050000,0.00004000,2017.15345911,0.00004000,1.00000000,0.00203925,0.08082372,0.00000000,0.00000000,0.00006353,0.31513185,0.00056626,-0.00000002,0.00448990
91,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,36.44052010,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
91,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,0.00000000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,116.84096538,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
91,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.10939326,10.18678155,0.00000000,0.00000000,0.02312051,0.11740366,0.06959058,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000142,0.06111645,0.00000000,0.00000355,0.00000000,0.00276093,3.97969359,0.00000000,0.00000000,10.00595997,0.00000000,0.00000000,10.00000000,NA,36.44052010,1.16139801,NA,0.00000000,0.00000000,10.15290753,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,8.12313339,0.00000000,0.00000000,0.00000000,15.95077414,0.06111787,0.00000000,0.00448990
91,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.01490291,2.73273944,0.00000000,2.07650027,0.00015851,-0.00053833,0.17784998,0.00000000,0.00000000,0.00000027,NA,NA,0.00000000,0.00000000,0.00000000,0.00410081,0.00000000,0.01500000,0.00000000,11.63338815,3.96052327,0.00000000,0.00000000,0.67338928,0.00000000,0.00000000,10.00000000,0.00320463,10.01113190,0.03003799,NA,0.00578676,0.00000000,0.01490291,0.00000254,0.00000000,NA,False,False,0.00100000,0.00005303,11774.01278851,0.00005303,1.00000000,0.00000000,0.62441294,0.00000000,0.00000000,0.00000000,0.41711161,0.00410081,0.00000000,0.00248338
91,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.44052010,0.00000000,NA,0.00000000,NA,0.00000000,0.00000014,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
91,1,MS,4,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.11331828,16.21612482,0.00000000,0.00000000,0.01937386,0.01768472,0.16214217,0.00000000,0.00000000,0.00000562,NA,NA,0.00000000,0.00000000,0.00000012,0.07919545,0.00000000,0.00017710,0.00000000,0.13742031,3.98448842,0.00000000,0.00000000,12.98588683,0.00000000,0.00000000,10.00000000,NA,8.40935079,0.64890056,NA,0.00000000,0.00000000,8.78263345,0.00040821,0.00000000,NA,False,False,0.02893993,0.00112303,10971.48748204,0.00112303,1.00000000,0.00000000,11.93559615,0.00000000,0.00000000,0.00000000,8.84497110,0.07919557,0.00000000,0.00448990
91,1,MS,4,sheath,StemElement,0.00000000,0.00061198,0.00000000,0.00042760,0.74732211,7.58588720,4.07672009,0.00063088,0.00069655,0.17311069,0.00024760,0.00000000,0.00000015,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00175030,0.13406098,0.00005356,0.00000000,0.04155230,3.96849748,0.00000000,0.00000000,0.36474035,0.10341426,0.00000055,6.56334612,NA,8.40935079,0.01688327,NA,0.00634367,0.00002234,0.00042760,0.00000536,0.05000000,0.02919000,False,False,0.00037999,0.00002961,11387.90015148,0.00002961,1.00000000,0.00155046,0.33728237,0.00000000,0.00000000,0.00044266,0.23306790,0.00175030,-0.00000049,0.00448990
91,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.44052010,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00008158,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
92,1,MS,1,blade,LeafElement1,0.00000000,0.02532408,0.00000000,0.00009437,0.70389806,2.95318466,3.38703861,0.03143545,0.26448364,0.07578499,0.01005785,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000652,0.10716475,0.20193038,0.00000262,0.00000000,0.00202742,3.96518568,0.00000000,0.00000000,22.16011774,0.11208720,0.00002189,6.68665532,0.00300000,277.24141065,2.33529491,NA,0.73101074,0.00088981,0.00009437,0.00019533,0.05000000,0.03889830,False,False,0.08200000,0.00410677,4467.52052379,0.00410677,1.00000000,0.07126355,18.36053712,0.00000000,0.00000000,0.02390152,32.13232786,0.10717127,-0.00004339,0.00232481
92,1,MS,1,sheath,StemElement,0.00000000,0.04629764,0.00000000,0.57557846,0.07520184,0.37355503,7.22308745,0.04582123,0.12168934,0.03670162,0.01838782,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000125,0.02086188,0.01455760,0.00000194,0.00000000,0.00150209,3.99263705,0.00000000,0.00000000,4.36914664,0.09956916,0.00004003,6.50849120,NA,277.24141065,0.99478058,NA,0.64911616,0.00162675,0.57557846,0.00040201,0.05000000,0.01425000,False,False,0.02850000,0.00171000,1612.24749941,0.00171000,1.00000000,0.13071301,2.76365178,0.00000000,0.00000000,0.00125888,13.36413040,0.02086313,-0.00000791,0.00448990
92,1,MS,2,blade,LeafElement1,0.00000000,0.03148408,0.00000000,0.00011546,0.59227803,3.96622591,3.86542154,0.03831928,0.30550596,0.08673014,0.01250439,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000887,0.14462272,0.22655305,0.00000278,0.00000000,0.00215038,3.96682344,0.00000000,0.00000000,29.88236735,0.11291373,0.00002722,6.69837631,0.00330000,197.24141065,2.75462779,NA,0.98272978,0.00110625,0.00011546,0.00024107,0.05000000,0.05473010,False,False,0.09200000,0.00483764,5246.92813580,0.00483764,1.00000000,0.08859878,25.39916812,0.00000000,0.00000000,0.03781342,37.85967993,0.14463159,-0.00007628,0.00255729
92,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.12137997,5.00643152,0.00000000,0.06456565,0.01357768,0.15912133,0.03375585,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000218,0.03343024,0.00000000,0.00000206,0.00000000,0.00159277,3.95875644,0.00000000,0.00000000,5.48181369,0.00000000,0.00000000,10.00000000,NA,197.24141065,1.28965311,NA,0.00773642,0.00000000,8.10008447,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.37787487,0.00000000,0.00000000,0.00000000,17.82649696,0.03343241,0.00000000,0.00448990
92,1,MS,2,sheath,StemElement,0.00000000,0.00084279,0.00000000,0.00119499,0.55818520,0.48524579,2.91043853,0.00084928,0.00230003,0.04198914,0.00033473,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00056462,0.02441916,0.00000368,0.00000000,0.00284237,3.95790904,0.00000000,0.00000000,0.11785563,0.10331405,0.00000073,6.56191792,NA,197.24141065,0.02260970,NA,0.00611817,0.00002961,0.00119499,0.00000705,0.05000000,0.02875000,False,False,0.00050000,0.00004000,2020.59298746,0.00004000,1.00000000,0.00236938,0.08096021,0.00000000,0.00000000,0.00003825,0.31130449,0.00056462,-0.00000002,0.00448990
92,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,36.84096538,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
92,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,0.00000000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,117.24141065,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
92,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.12305041,10.17737215,0.00000000,0.00000000,0.02227382,0.10887962,0.06941652,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000132,0.06083129,0.00000000,0.00000445,0.00000000,0.00344462,3.96761391,0.00000000,0.00000000,9.98187094,0.00000000,0.00000000,10.00000000,NA,36.84096538,1.14983827,NA,0.00000000,0.00000000,10.15065811,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,8.11060410,0.00000000,0.00000000,0.00000000,15.75434652,0.06083261,0.00000000,0.00448990
92,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.01513894,2.82551191,0.00000000,2.03736296,0.00014532,-0.00082145,0.17778454,0.00000000,0.00000000,0.00000027,NA,NA,0.00000000,0.00000000,0.00000000,0.00409044,0.00000000,0.01500000,0.00000000,11.57770928,3.94862316,0.00000000,0.00000000,0.67315881,0.00000000,0.00000000,10.00000000,0.00320463,10.41157717,0.02974522,NA,0.00567770,0.00000000,0.01513894,0.00000254,0.00000000,NA,False,False,0.00100000,0.00005303,11775.29131122,0.00005303,1.00000000,0.00000000,0.62447523,0.00000000,0.00000000,0.00000000,0.41201301,0.00409044,0.00000000,0.00248338
92,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.84096538,0.00000000,NA,0.00000000,NA,0.00000000,0.00000014,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
92,1,MS,4,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.12703788,16.20938401,0.00000000,0.00000000,0.01892697,0.01322060,0.16188544,0.00000000,0.00000000,0.00000562,NA,NA,0.00000000,0.00000000,0.00000009,0.07889778,0.00000000,0.00041704,0.00000000,0.32203673,3.97269027,0.00000000,0.00000000,12.96582807,0.00000000,0.00000000,10.00000000,NA,8.80979607,0.64258155,NA,0.00000000,0.00000000,8.78145081,0.00040821,0.00000000,NA,False,False,0.02893993,0.00112303,10971.48748204,0.00112303,1.00000000,0.00000000,11.92185641,0.00000000,0.00000000,0.00000000,8.73593285,0.07889787,0.00000000,0.00448990
92,1,MS,4,sheath,StemElement,0.00000000,0.00064113,0.00000000,0.00042842,0.77091936,4.56739351,4.01416389,0.00065123,0.00049282,0.17319188,0.00025463,0.00000000,0.00000015,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00174618,0.13409909,0.00015026,0.00000000,0.11601057,3.95723617,0.00000000,0.00000000,0.36467901,0.10341426,0.00000055,6.56334612,NA,8.80979607,0.01672710,NA,0.00624633,0.00002253,0.00042842,0.00000536,0.05000000,0.02919000,False,False,0.00037999,0.00002961,11391.13792877,0.00002961,1.00000000,0.00180159,0.33737720,0.00000000,0.00000000,0.00026652,0.23022116,0.00174618,-0.00000049,0.00448990
92,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.84096538,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00008158,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
93,1,MS,1,blade,LeafElement1,0.00000000,0.02639385,0.00000000,0.00010045,0.72919868,1.77737750,3.32730131,0.03124334,0.24302252,0.07578693,0.01032926,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000599,0.10688737,0.20207860,0.00000338,0.00000000,0.00260071,3.95416892,0.00000000,0.00000000,22.15232249,0.11208720,0.00002189,6.68665532,0.00300000,277.64185593,2.31418181,NA,0.71811788,0.00089720,0.00010045,0.00019533,0.05000000,0.03889830,False,False,0.08200000,0.00410677,4470.79969350,0.00410677,1.00000000,0.08145788,18.37385496,0.00000000,0.00000000,0.01438516,31.74036000,0.10689336,-0.00004339,0.00232481
93,1,MS,1,sheath,StemElement,0.00000000,0.04825340,0.00000000,0.57459687,0.07796165,0.22482452,7.10495357,0.04736781,0.11600462,0.03684096,0.01888402,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000119,0.02081226,0.01459302,0.00000224,0.00000000,0.00172574,3.98377270,0.00000000,0.00000000,4.36852485,0.09956916,0.00004003,6.50849120,NA,277.64185593,0.98747044,NA,0.63849984,0.00164027,0.57459687,0.00040201,0.05000000,0.01425000,False,False,0.02850000,0.00171000,1616.17063032,0.00171000,1.00000000,0.14935034,2.77034013,0.00000000,0.00000000,0.00075766,13.20450682,0.02081345,-0.00000791,0.00448990
93,1,MS,2,blade,LeafElement1,0.00000000,0.03281407,0.00000000,0.00012326,0.61398292,2.38707751,3.79689504,0.03806111,0.27638328,0.08673512,0.01284182,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000802,0.14425521,0.22669945,0.00000375,0.00000000,0.00289006,3.95581972,0.00000000,0.00000000,29.87372409,0.11291373,0.00002722,6.69837631,0.00330000,197.64185593,2.72973988,NA,0.96530787,0.00111544,0.00012326,0.00024107,0.05000000,0.05473010,False,False,0.09200000,0.00483764,5250.31882746,0.00483764,1.00000000,0.10127284,25.41541278,0.00000000,0.00000000,0.02275805,37.39366214,0.14426323,-0.00007628,0.00255729
93,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.13476105,5.00426561,0.00000000,0.06334873,0.01286468,0.15199251,0.03366026,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000208,0.03326480,0.00000000,0.00000236,0.00000000,0.00181895,3.94709357,0.00000000,0.00000000,5.46709974,0.00000000,0.00000000,10.00000000,NA,197.64185593,1.27733932,NA,0.00759060,0.00000000,8.09751435,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.37547470,0.00000000,0.00000000,0.00000000,17.61359865,0.03326688,0.00000000,0.00448990
