t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
240,1,MS,11,0.00000013,0.00103143,6.22088591,NA,NA,0.00000000,0.00000422,NA,116.25121282,32.74708857,0.00000377,0.00002420,0.00000283,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00103143,144160.29930773,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005558,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.03100865,0.00000000,0.00000014,1,0.00274520,1.00000000,NA,0.00109882,0.00001267
241,1,MS,3,0.00000000,0.01326535,2.25907682,1.00000000,0.09000000,0.00000001,0.00000000,21.00000000,191.24514008,17.61694287,0.00002072,0.00052996,0.00002687,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.01326535,4533175.84864939,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1561735.84864939,False,0.09944334,0.13040199,0.13040199,0.12300000,0.00400000,0.00000000,0.00000000,True,False,False,2161057.22716168,0.02895000,1800.00000000,0.00000132,1,0.00573502,0.00000000,0.03095865,0.01045482,0.00000000
241,1,MS,4,0.01175673,1.81455257,1.00693611,2.80000000,0.15899955,0.00001374,0.39298845,18.41809657,0.00000212,17.80584696,0.03699790,-4.43250445,0.05583803,0.00000000,0.00000000,0.00000000,0.00028114,2883.20598615,0.00000000,4.41203906,3985255.84864944,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,233539.68487851,False,0.09983626,0.08461970,0.13408009,0.13300000,0.00471919,0.00001373,0.00274571,True,True,False,1454735.84864939,0.03092830,1853.99105196,0.00274622,1,5.31823199,0.00569758,0.03424384,21.75937492,1.17896536
241,1,MS,5,0.00115403,1.81531926,3.01975278,NA,NA,0.00000155,0.03857539,NA,191.24222337,33.86714678,0.00967185,0.12728634,0.00630435,0.00000182,0.00000000,0.00000000,0.00015145,2883.20598615,-0.00000181,3.99257845,3437335.84864944,0.00026529,NA,NA,0.03092830,0.00000002,0.00000474,True,False,False,0.00000000,False,0.10199891,0.02114079,0.14181036,0.14230887,NA,0.00000153,0.00030536,False,True,False,657370.96484323,0.03066483,4266.24083057,0.00031011,1,1.80098974,0.44742706,0.04030997,2.45603824,0.11572616
241,1,MS,6,0.00001481,0.40382981,12.20912287,NA,NA,0.00000008,0.00049492,NA,191.24401326,53.99686668,0.00063316,0.00818264,0.00030575,0.00000049,-0.00000181,0.00000000,0.00000676,0.00000000,-0.00000230,0.40382981,2889415.84864944,0.00007157,NA,NA,0.03066483,0.00000000,0.00000022,True,False,False,0.00000000,False,NA,0.00197818,NA,NA,NA,0.00000007,0.00001481,False,True,False,0.00000000,0.03059376,7125.35559146,0.00001503,1,0.35289125,1.00000000,NA,0.11903158,0.00148476
241,1,MS,7,0.00000367,0.13022826,12.79163942,NA,NA,0.00000002,0.00012252,NA,191.24453692,54.00819030,0.00019363,0.00257724,0.00009481,0.00000000,0.00000000,0.00000000,0.00000256,0.00000000,0.00000000,0.13022826,2341495.84864941,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00078622,NA,NA,NA,0.00000002,0.00000466,False,True,False,0.00000000,0.03100865,NA,0.00000466,1,0.11462200,1.00000000,NA,0.03690206,0.00036757
241,1,MS,8,0.00000110,0.04771640,13.48775477,NA,NA,0.00000001,0.00003679,NA,191.24485748,54.01507921,0.00006783,0.00093489,0.00003378,0.00000000,0.00000000,0.00000000,0.00000101,0.00000000,0.00000000,0.04771640,1793575.84864939,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00033813,NA,NA,NA,0.00000001,0.00000166,False,True,False,0.00000000,0.03100865,NA,0.00000166,1,0.04305217,1.00000000,NA,0.01314517,0.00011036
241,1,MS,9,0.00000047,0.02175767,13.72019111,NA,NA,0.00000000,0.00001578,NA,191.24504716,54.01883501,0.00003048,0.00042507,0.00001527,0.00000000,0.00000000,0.00000000,0.00000052,0.00000000,0.00000000,0.02175767,1245655.84864939,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00017833,NA,NA,NA,0.00000000,0.00000075,False,True,False,0.00000000,0.03100865,NA,0.00000075,1,0.01979307,1.00000000,NA,0.00594107,0.00004733
241,1,MS,10,0.00000021,0.01219643,14.39951627,NA,NA,0.00000000,0.00000715,NA,191.24515535,54.02120915,0.00001637,0.00023617,0.00000834,0.00000000,0.00000000,0.00000000,0.00000028,0.00000000,0.00000000,0.01219643,697735.84864939,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00010544,NA,NA,NA,0.00000000,0.00000041,False,True,False,0.00000000,0.03100865,NA,0.00000041,1,0.01134505,1.00000000,NA,0.00324467,0.00002145
241,1,MS,11,0.00000013,0.00105779,10.19611084,NA,NA,0.00000000,0.00000426,NA,191.24535513,54.02341413,0.00000620,0.00007237,0.00000286,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00105779,147043.50529388,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005572,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.03100865,0.00000000,0.00000014,1,0.00275130,1.00000000,NA,0.00111126,0.00001277
242,1,MS,3,0.00000000,0.01351561,2.26704519,1.00000000,0.09000000,0.00000001,0.00000000,21.00000000,192.45416432,17.70238078,0.00002079,0.00053158,0.00002701,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.01351561,4536059.05463554,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1564619.05463554,False,0.09944334,0.13040199,0.13040199,0.12300000,0.00400000,0.00000000,0.00000000,True,False,False,2161057.22716168,0.02895000,1800.00000000,0.00000132,1,0.00575525,0.00000000,0.03095865,0.01062734,0.00000000
242,1,MS,4,0.01177727,1.78545277,1.00359779,2.80000000,0.15899955,0.00001378,0.39367501,18.41809657,0.00000200,17.87981345,0.03686517,-4.54744989,0.05631397,0.00000000,0.00000000,0.00000000,0.00028153,2883.20598615,0.00000000,4.37741566,3988139.05463560,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,236422.89086467,False,0.09983275,0.08490123,0.13407538,0.13300000,0.00471919,0.00001378,0.00275463,True,True,False,1457619.05463554,0.03092830,1853.99105196,0.00275513,1,5.31780823,0.00535243,0.03424263,22.19029670,1.18102504
242,1,MS,5,0.00116292,1.78621122,3.00431806,NA,NA,0.00000157,0.03887241,NA,192.45128742,33.88391612,0.00977385,0.12892966,0.00640399,0.00000184,-0.00000000,0.00000000,0.00015234,2883.20598615,-0.00000182,4.05167234,3440219.05463560,0.00026713,NA,NA,0.03092830,0.00000002,0.00000480,True,False,False,0.00000000,False,0.10199891,0.02129313,0.14180781,0.14230887,NA,0.00000154,0.00030856,False,True,False,660254.17082938,0.03066301,4273.46806866,0.00031336,1,1.81059849,0.44338895,0.04030997,2.52278152,0.11661724
242,1,MS,6,0.00001491,0.40669701,12.19700016,NA,NA,0.00000008,0.00049832,NA,192.45305605,54.25868731,0.00063858,0.00822554,0.00030820,0.00000050,-0.00000182,0.00000000,0.00000681,0.00000000,-0.00000231,0.40669701,2892299.05463560,0.00007206,NA,NA,0.03066301,0.00000000,0.00000022,True,False,False,0.00000000,False,NA,0.00198498,NA,NA,NA,0.00000007,0.00001485,False,True,False,0.00000000,0.03059145,7128.82652055,0.00001507,1,0.35352002,1.00000000,NA,0.12133184,0.00149495
242,1,MS,7,0.00000369,0.13111793,12.78474424,NA,NA,0.00000002,0.00012328,NA,192.45357107,54.27008311,0.00019517,0.00258965,0.00009552,0.00000000,0.00000000,0.00000000,0.00000258,0.00000000,0.00000000,0.13111793,2344379.05463556,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00078880,NA,NA,NA,0.00000002,0.00000467,False,True,False,0.00000000,0.03100865,NA,0.00000467,1,0.11481413,1.00000000,NA,0.03759414,0.00036985
242,1,MS,8,0.00000111,0.04803299,13.48365037,NA,NA,0.00000001,0.00003700,NA,192.45388633,54.27701250,0.00006835,0.00093913,0.00003402,0.00000000,0.00000000,0.00000000,0.00000101,0.00000000,0.00000000,0.04803299,1796459.05463554,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00033914,NA,NA,NA,0.00000001,0.00000166,False,True,False,0.00000000,0.03100865,NA,0.00000166,1,0.04311944,1.00000000,NA,0.01338703,0.00011099
242,1,MS,9,0.00000047,0.02190089,13.71684020,NA,NA,0.00000000,0.00001587,NA,192.45407285,54.28078950,0.00003071,0.00042696,0.00001537,0.00000000,0.00000000,0.00000000,0.00000053,0.00000000,0.00000000,0.02190089,1248539.05463554,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00017886,NA,NA,NA,0.00000000,0.00000075,False,True,False,0.00000000,0.03100865,NA,0.00000075,1,0.01982329,1.00000000,NA,0.00604981,0.00004760
242,1,MS,10,0.00000021,0.01227459,14.39895150,NA,NA,0.00000000,0.00000719,NA,192.45417925,54.28317758,0.00001649,0.00023717,0.00000839,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.01227459,700619.05463554,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00010572,NA,NA,NA,0.00000000,0.00000041,False,True,False,0.00000000,0.03100865,NA,0.00000041,1,0.01136127,1.00000000,NA,0.00330306,0.00002156
242,1,MS,11,0.00000013,0.00108455,10.19289663,NA,NA,0.00000000,0.00000428,NA,192.45437559,54.28539565,0.00000625,0.00007275,0.00000288,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00108455,149926.71128003,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005587,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.03100865,0.00000000,0.00000014,1,0.00275745,1.00000000,NA,0.00113248,0.00001283
243,1,MS,3,0.00000000,0.01376730,2.27504800,1.00000000,0.09000000,0.00000001,0.00000000,21.00000000,193.53385930,17.76988166,0.00002085,0.00051204,0.00002712,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.01376730,4538942.26062170,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1567502.26062170,False,0.09944334,0.13040199,0.13040199,0.12300000,0.00400000,0.00000000,0.00000000,True,False,False,2161057.22716168,0.02895000,1800.00000000,0.00000132,1,0.00577557,0.00000000,0.03095865,0.01078438,0.00000000
243,1,MS,4,0.01179722,1.75975841,1.00035228,2.80000000,0.15899955,0.00001382,0.39434185,18.41809657,0.00000185,17.93584461,0.03686810,-4.69158579,0.05672975,0.00000000,0.00000000,0.00000000,0.00028190,2883.20598615,0.00000000,4.34332094,3991022.26062175,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,239306.09685082,False,0.09982949,0.08518312,0.13407100,0.13300000,0.00471919,0.00001382,0.00276354,True,True,False,1460502.26062170,0.03092830,1853.99105196,0.00276405,1,5.31776334,0.00501782,0.03424151,22.59118857,1.18302554
243,1,MS,5,0.00117081,1.76051193,2.98916285,NA,NA,0.00000158,0.03913632,NA,193.53112637,33.86589407,0.00987180,0.12550413,0.00649770,0.00000185,0.00000000,0.00000000,0.00015322,2883.20598615,-0.00000184,4.11169498,3443102.26062175,0.00026897,NA,NA,0.03092830,0.00000002,0.00000486,True,False,False,0.00000000,False,0.10199891,0.02144634,0.14180542,0.14230887,NA,0.00000156,0.00031178,False,True,False,663137.37681553,0.03066117,4280.92477700,0.00031664,1,1.82031121,0.43937382,0.04030997,2.58684801,0.11740896
243,1,MS,6,0.00001500,0.40958862,12.18492548,NA,NA,0.00000008,0.00050133,NA,193.53279368,54.46552516,0.00064351,0.00802584,0.00031034,0.00000050,-0.00000184,0.00000000,0.00000685,0.00000000,-0.00000233,0.40958862,2895182.26062175,0.00007256,NA,NA,0.03066117,0.00000000,0.00000023,True,False,False,0.00000000,False,NA,0.00199183,NA,NA,NA,0.00000007,0.00001489,False,True,False,0.00000000,0.03058911,7132.83550829,0.00001511,1,0.35415416,1.00000000,NA,0.12346793,0.00150400
243,1,MS,7,0.00000371,0.13201467,12.77789893,NA,NA,0.00000002,0.00012394,NA,193.53328578,54.47698602,0.00019655,0.00252694,0.00009612,0.00000000,0.00000000,0.00000000,0.00000259,0.00000000,0.00000000,0.13201467,2347262.26062172,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00079139,NA,NA,NA,0.00000002,0.00000468,False,True,False,0.00000000,0.03100865,NA,0.00000468,1,0.11500778,1.00000000,NA,0.03823450,0.00037181
243,1,MS,8,0.00000111,0.04835198,13.47959969,NA,NA,0.00000001,0.00003718,NA,193.53358704,54.48395151,0.00006881,0.00091663,0.00003422,0.00000000,0.00000000,0.00000000,0.00000102,0.00000000,0.00000000,0.04835198,1799342.26062170,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00034016,NA,NA,NA,0.00000001,0.00000167,False,True,False,0.00000000,0.03100865,NA,0.00000167,1,0.04318721,1.00000000,NA,0.01361030,0.00011153
243,1,MS,9,0.00000048,0.02204529,13.71354341,NA,NA,0.00000000,0.00001594,NA,193.53376549,54.48774719,0.00003092,0.00041677,0.00001547,0.00000000,0.00000000,0.00000000,0.00000053,0.00000000,0.00000000,0.02204529,1251422.26062170,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00017939,NA,NA,NA,0.00000000,0.00000075,False,True,False,0.00000000,0.03100865,NA,0.00000075,1,0.01985375,1.00000000,NA,0.00615012,0.00004782
243,1,MS,10,0.00000022,0.01235341,14.39844613,NA,NA,0.00000000,0.00000722,NA,193.53386712,54.49014770,0.00001660,0.00023157,0.00000844,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.01235341,703502.26062170,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00010601,NA,NA,NA,0.00000000,0.00000041,False,True,False,0.00000000,0.03100865,NA,0.00000041,1,0.01137761,1.00000000,NA,0.00335681,0.00002165
243,1,MS,11,0.00000013,0.00111156,10.18978841,NA,NA,0.00000000,0.00000429,NA,193.53405616,54.49237666,0.00000629,0.00007087,0.00000290,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00111156,152809.91726619,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005601,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.03100865,0.00000000,0.00000014,1,0.00276366,1.00000000,NA,0.00115216,0.00001287
244,1,MS,3,0.00000000,0.01402029,2.28308001,1.00000000,0.09000000,0.00000001,0.00000000,21.00000000,194.46538519,17.83360318,0.00002093,0.00049769,0.00002723,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.01402029,4541825.46660785,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1570385.46660785,False,0.09944334,0.13040199,0.13040199,0.12300000,0.00400000,0.00000000,0.00000000,True,False,False,2161057.22716168,0.02895000,1800.00000000,0.00000132,1,0.00579596,0.00000000,0.03095865,0.01092219,0.00000000
244,1,MS,4,0.01181534,1.73781532,0.99719487,2.80000000,0.15899955,0.00001387,0.39494746,18.41809657,0.00000175,17.98827168,0.03702778,-4.79827775,0.05713377,0.00000000,0.00000000,0.00000000,0.00028219,2883.20598615,0.00000000,4.30973756,3993905.46660791,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,242189.30283698,False,0.09982642,0.08546532,0.13406689,0.13300000,0.00471919,0.00001387,0.00277246,True,True,False,1463385.46660785,0.03092830,1853.99105196,0.00277296,1,5.31807698,0.00469383,0.03424046,22.95373202,1.18484238
244,1,MS,5,0.00117862,1.73856187,2.97427502,NA,NA,0.00000160,0.03939721,NA,194.46276016,33.84043844,0.00997217,0.12324160,0.00659091,0.00000186,0.00000000,0.00000000,0.00015406,2883.20598615,-0.00000185,4.17266740,3445985.46660791,0.00027083,NA,NA,0.03092830,0.00000002,0.00000491,True,False,False,0.00000000,False,0.10199891,0.02160040,0.14180317,0.14230887,NA,0.00000158,0.00031503,False,True,False,666020.58280169,0.03065933,4288.58652216,0.00031994,1,1.83012235,0.43538239,0.04030997,2.64721333,0.11819164
244,1,MS,6,0.00001508,0.41250319,12.17289499,NA,NA,0.00000008,0.00050419,NA,194.46435249,54.66077374,0.00064849,0.00788375,0.00031241,0.00000050,-0.00000185,0.00000000,0.00000688,0.00000000,-0.00000235,0.41250319,2898065.46660791,0.00007306,NA,NA,0.03065933,0.00000000,0.00000023,True,False,False,0.00000000,False,NA,0.00199871,NA,NA,NA,0.00000007,0.00001492,False,True,False,0.00000000,0.03058677,7137.32482139,0.00001515,1,0.35479323,1.00000000,NA,0.12539518,0.00151256
244,1,MS,7,0.00000373,0.13291803,12.77109938,NA,NA,0.00000002,0.00012454,NA,194.46482706,54.67230064,0.00019795,0.00248210,0.00009671,0.00000000,0.00000000,0.00000000,0.00000260,0.00000000,0.00000000,0.13291803,2350145.46660787,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00079400,NA,NA,NA,0.00000002,0.00000469,False,True,False,0.00000000,0.03100865,NA,0.00000469,1,0.11520282,1.00000000,NA,0.03880941,0.00037363
244,1,MS,8,0.00000112,0.04867320,13.47559734,NA,NA,0.00000001,0.00003734,NA,194.46511762,54.67930282,0.00006928,0.00090050,0.00003442,0.00000000,0.00000000,0.00000000,0.00000102,0.00000000,0.00000000,0.04867320,1802225.46660785,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00034119,NA,NA,NA,0.00000001,0.00000167,False,True,False,0.00000000,0.03100865,NA,0.00000167,1,0.04325545,1.00000000,NA,0.01381010,0.00011202
244,1,MS,9,0.00000048,0.02219070,13.71029501,NA,NA,0.00000000,0.00001601,NA,194.46528990,54.68311748,0.00003113,0.00040947,0.00001555,0.00000000,0.00000000,0.00000000,0.00000053,0.00000000,0.00000000,0.02219070,1254305.46660785,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00017992,NA,NA,NA,0.00000000,0.00000075,False,True,False,0.00000000,0.03100865,NA,0.00000075,1,0.01988441,1.00000000,NA,0.00623980,0.00004803
244,1,MS,10,0.00000022,0.01243276,14.39799311,NA,NA,0.00000000,0.00000724,NA,194.46538790,54.68553063,0.00001670,0.00022755,0.00000849,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.01243276,706385.46660785,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00010630,NA,NA,NA,0.00000000,0.00000041,False,True,False,0.00000000,0.03100865,NA,0.00000041,1,0.01139406,1.00000000,NA,0.00340473,0.00002173
244,1,MS,11,0.00000013,0.00113876,10.18678038,NA,NA,0.00000000,0.00000430,NA,194.46557125,54.68777067,0.00000633,0.00006952,0.00000292,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00113876,155693.12325234,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005615,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.03100865,0.00000000,0.00000014,1,0.00276990,1.00000000,NA,0.00116986,0.00001291
245,1,MS,3,0.00000000,0.01427398,2.29114164,1.00000000,0.09000000,0.00000001,0.00000000,21.00000000,195.29513022,17.90105386,0.00002102,0.00048900,0.00002734,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.01427398,4544708.67259401,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1573268.67259401,False,0.09944334,0.13040199,0.13040199,0.12300000,0.00400000,0.00000000,0.00000000,True,False,False,2161057.22716168,0.02895000,1800.00000000,0.00000132,1,0.00581643,0.00000000,0.03095865,0.01104679,0.00000000
245,1,MS,4,0.01183266,1.71844427,0.99412557,2.80000000,0.15899955,0.00001391,0.39552646,18.41809657,0.00000170,18.04471285,0.03729553,-4.86854458,0.05755214,0.00000000,0.00000000,0.00000000,0.00028246,2883.20598615,0.00000000,4.27664801,3996788.67259406,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,245072.50882313,False,0.09982355,0.08574778,0.13406302,0.13300000,0.00471919,0.00001391,0.00278137,True,True,False,1466268.67259401,0.03092830,1853.99105196,0.00278188,1,5.31875380,0.00438048,0.03423948,23.29024255,1.18657939
245,1,MS,5,0.00118654,1.71918146,2.95964806,NA,NA,0.00000162,0.03966192,NA,195.29257813,33.82185811,0.01007700,0.12229775,0.00668663,0.00000187,0.00000000,0.00000000,0.00015490,2883.20598615,-0.00000186,4.23455960,3448868.67259406,0.00027271,NA,NA,0.03092830,0.00000002,0.00000497,True,False,False,0.00000000,False,0.10199891,0.02175530,0.14180104,0.14230887,NA,0.00000159,0.00031829,False,True,False,668903.78878784,0.03065747,4296.42343939,0.00032326,1,1.84003290,0.43141489,0.04030997,2.70521879,0.11898575
245,1,MS,6,0.00001517,0.41543903,12.16091074,NA,NA,0.00000008,0.00050705,NA,195.29412131,54.86744895,0.00065375,0.00780541,0.00031457,0.00000051,-0.00000186,0.00000000,0.00000692,0.00000000,-0.00000236,0.41543903,2900948.67259406,0.00007357,NA,NA,0.03065747,0.00000000,0.00000024,True,False,False,0.00000000,False,NA,0.00200563,NA,NA,NA,0.00000007,0.00001496,False,True,False,0.00000000,0.03058440,7142.22544472,0.00001520,1,0.35543731,1.00000000,NA,0.12718121,0.00152115
245,1,MS,7,0.00000374,0.13382746,12.76434798,NA,NA,0.00000002,0.00012515,NA,195.29458347,54.87904599,0.00019944,0.00245703,0.00009733,0.00000000,0.00000000,0.00000000,0.00000262,0.00000000,0.00000000,0.13382746,2353028.67259403,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00079661,NA,NA,NA,0.00000002,0.00000470,False,True,False,0.00000000,0.03100865,NA,0.00000470,1,0.11539926,1.00000000,NA,0.03933989,0.00037544
245,1,MS,8,0.00000112,0.04899645,13.47164564,NA,NA,0.00000001,0.00003750,NA,195.29486645,54.88608729,0.00006977,0.00089140,0.00003463,0.00000000,0.00000000,0.00000000,0.00000103,0.00000000,0.00000000,0.04899645,1805108.67259401,0.00000000,NA,NA,0.03100865,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00034222,NA,NA,NA,0.00000001,0.00000167,False,True,False,0.00000000,0.03100865,NA,0.00000167,1,0.04332416,1.00000000,NA,0.01399394,0.00011251
