t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1315,1,MS,15.2916700000,1,896375.1587700000,896375.1587700000,0.0051200000
1316,1,MS,15.3916700000,1,896079.6822799999,896079.6822799999,0.0051600000
1317,1,MS,15.5083300000,1,895779.0463300000,895779.0463300000,0.0052100000
1318,1,MS,15.6916700000,1,895480.7944400000,895480.7944400000,0.0052800000
1319,1,MS,15.9166700000,1,895175.3341400000,895175.3341400000,0.0053800000
1320,1,MS,15.8166700000,1,894879.5810500000,894879.5810500000,0.0053400000
1321,1,MS,14.8083300000,1,894605.1328500001,894605.1328500001,0.0049300000
1322,1,MS,13.6333300000,1,894360.0273899999,894360.0273899999,0.0044900000
1323,1,MS,11.9583300000,1,894145.0138100000,894145.0138100000,0.0039200000
1324,1,MS,11.2083300000,1,893945.6524100000,893945.6524100000,0.0036900000
1325,1,MS,10.7833300000,1,893752.5002700000,893752.5002700000,0.0035600000
1326,1,MS,13.6166700000,1,893514.2578900000,893514.2578900000,0.0044800000
1327,1,MS,15.9416700000,1,893226.5877600000,893226.5877600000,0.0053900000
1328,1,MS,17.9666700000,1,892898.5198700000,892898.5198700000,0.0063100000
1329,1,MS,19.5750000000,1,892520.2849900000,892520.2849900000,0.0071400000
1330,1,MS,20.0583300000,1,892132.1559600000,892132.1559600000,0.0074100000
1331,1,MS,19.8250000000,1,891731.9238200000,891731.9238200000,0.0072800000
1332,1,MS,20.8916700000,1,891291.2810400000,891291.2810400000,0.0079000000
1333,1,MS,22.0000000000,1,890775.3135300000,890775.3135300000,0.0085800000
1334,1,MS,22.3250000000,1,890234.4518799999,890234.4518799999,0.0087900000
1335,1,MS,22.2666700000,1,889652.7027600000,889652.7027600000,0.0087500000
1336,1,MS,22.0166700000,1,889070.9149700000,889070.9149700000,0.0085900000
1337,1,MS,20.5583300000,1,888517.0446199999,888517.0446199999,0.0077000000
1338,1,MS,17.7416700000,1,888066.3772500000,888066.3772500000,0.0062000000
1339,1,MS,14.2833300000,1,887711.4000300000,887711.4000300000,0.0047300000
1340,1,MS,12.5916700000,1,887401.2583099999,887401.2583099999,0.0041300000
1341,1,MS,11.1500000000,1,887120.9550400000,887120.9550400000,0.0036700000
1342,1,MS,11.6666700000,1,886830.8728800000,886830.8728800000,0.0038300000
1343,1,MS,10.7833300000,1,886558.5368900000,886558.5368900000,0.0035600000
1344,1,MS,9.4333300000,1,886316.9406000000,886316.9406000000,0.0031900000
1345,1,MS,8.6916700000,1,886088.5464300000,886088.5464300000,0.0030000000
1346,1,MS,7.6416700000,1,885881.0478300001,885881.0478300001,0.0027400000
1347,1,MS,7.1250000000,1,885681.6825800000,885681.6825800000,0.0026300000
1348,1,MS,7.5333300000,1,885477.2816000000,885477.2816000000,0.0027200000
1349,1,MS,7.8500000000,1,885266.9013900000,885266.9013900000,0.0027900000
