t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,height,minerals_plant,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
485,1,MS,8.30458,True,0,17.62500,0.00026,1,12889.42288,12889.42288,120,0.10703,2.96157,12,1.01558,reproductive,388.56034,12.60129,12.66823,2797634.46919
486,1,MS,9.76214,True,0,17.50833,0.00045,1,12746.06062,12746.06062,120,0.10703,2.95876,12,1.01925,reproductive,390.33063,12.58311,12.97352,2810380.52981
487,1,MS,8.13484,True,0,17.50833,0.00045,1,12746.06062,12746.06062,120,0.10703,2.95901,12,1.01925,reproductive,390.33063,12.98244,13.23815,2810380.52981
488,1,MS,9.77583,True,0,18.03333,0.00049,1,13398.64451,13398.64451,120,0.10703,2.95602,12,1.02309,reproductive,392.19155,12.90453,13.65115,2823779.17432
489,1,MS,8.19961,True,0,18.03333,0.00049,1,13398.64451,13398.64451,120,0.10703,2.95627,12,1.02309,reproductive,392.19155,12.69786,13.55395,2823779.17432
490,1,MS,9.97092,True,0,18.16667,0.00268,1,13567.34412,13567.34412,120,0.10703,2.95321,12,1.02698,reproductive,394.07591,12.86139,14.82431,2837346.51844
491,1,MS,9.45734,True,0,18.16667,0.00268,1,13567.34412,13567.34412,120,0.10703,2.95349,12,1.02698,reproductive,394.07591,13.35742,15.69770,2837346.51844
492,1,MS,12.72705,True,0,19.26667,0.00449,1,14999.55987,14999.55987,120,0.10703,2.95007,12,1.03128,reproductive,396.15918,13.76269,17.60967,2852346.07831
493,1,MS,13.94336,True,0,19.26667,0.00449,1,14999.55987,14999.55987,120,0.10703,2.95041,12,1.03128,reproductive,396.15918,15.54483,19.14172,2852346.07831
494,1,MS,17.66644,True,0,20.32500,0.00198,1,16429.87560,16429.87560,120,0.10703,2.94592,12,1.03671,reproductive,398.44110,14.76103,18.07632,2868775.95391
495,1,MS,16.69168,True,0,20.32500,0.00198,1,16429.87560,16429.87560,120,0.10703,2.94625,12,1.03671,reproductive,398.44110,15.15214,18.04951,2868775.95391
496,1,MS,18.69993,True,0,21.32500,0.00203,1,17802.51638,17802.51638,120,0.10703,2.94133,12,1.04258,reproductive,400.91368,15.86496,28.00210,2886578.47029
497,1,MS,12.20054,True,0,21.32500,0.00203,1,17802.51638,17802.51638,120,0.10703,2.94133,12,1.04258,reproductive,400.91368,15.80604,60.40043,2886578.47029
498,1,MS,9.37631,True,0,20.20000,0.00127,1,16259.13130,16259.13130,120,0.10703,2.93657,12,1.04793,reproductive,403.17189,14.47097,54.23859,2902837.60159
499,1,MS,5.23151,True,0,20.20000,0.00127,1,16259.13130,16259.13130,120,0.10703,2.93657,12,1.04793,reproductive,403.17189,13.21222,49.36605,2902837.60159
500,1,MS,4.62595,True,0,18.80000,0.00076,1,14383.72660,14383.72660,120,0.10703,2.93231,12,1.05266,reproductive,405.16963,12.77005,47.33649,2917221.32819
501,1,MS,2.30418,True,0,18.80000,0.00076,1,14383.72660,14383.72660,120,0.10703,2.93231,12,1.05266,reproductive,405.16963,12.63491,46.42070,2917221.32819
502,1,MS,2.16967,True,0,18.14167,0.00074,1,13535.62487,13535.62487,120,0.10703,2.92825,12,1.05711,reproductive,407.04958,11.81999,43.57507,2930756.95306
503,1,MS,0.69731,True,0,18.14167,0.00074,1,13535.62487,13535.62487,120,0.10703,2.92825,12,1.05711,reproductive,407.04958,11.64853,42.69017,2930756.95306
504,1,MS,0.78558,True,0,17.71667,0.00066,1,13002.73924,13002.73924,120,0.10703,2.92431,12,1.06137,reproductive,408.85551,11.08867,40.82574,2943759.69230
505,1,MS,0.02631,True,0,17.71667,0.00066,1,13002.73924,13002.73924,120,0.10703,2.92431,12,1.06137,reproductive,408.85551,10.83943,39.76701,2943759.69230
506,1,MS,0.07315,True,0,17.27500,0.00060,1,12462.27793,12462.27793,120,0.10703,2.92048,12,1.06545,reproductive,410.58638,10.36507,38.21882,2956221.97023
507,1,MS,0.00000,True,0,17.27500,0.00060,1,12462.27793,12462.27793,120,0.10703,2.92048,12,1.06545,reproductive,410.58638,10.12631,37.25107,2956221.97023
508,1,MS,0.00000,True,0,16.36667,0.00055,1,11396.61758,11396.61758,120,0.10703,2.91694,12,1.06918,reproductive,412.16925,9.34458,34.44539,2967618.58781
509,1,MS,0.00000,True,0,16.36667,0.00055,1,11396.61758,11396.61758,120,0.10703,2.91694,12,1.06918,reproductive,412.16925,9.06672,33.40083,2967618.58781
510,1,MS,0.00000,True,0,16.50000,0.00104,1,11549.03790,11549.03790,120,0.10703,2.91333,12,1.07295,reproductive,413.77328,9.09551,33.84552,2979167.62571
511,1,MS,0.00000,True,0,16.50000,0.00104,1,11549.03790,11549.03790,120,0.10703,2.91333,12,1.07295,reproductive,413.77328,8.94091,33.27950,2979167.62571
512,1,MS,0.00000,True,0,16.67500,0.00204,1,11751.21250,11751.21250,120,0.10703,2.90962,12,1.07678,reproductive,415.40539,8.85446,33.95702,2990918.83821
513,1,MS,0.00000,True,0,16.67500,0.00204,1,11751.21250,11751.21250,120,0.10703,2.90962,12,1.07678,reproductive,415.40539,9.15169,35.33168,2990918.83821
514,1,MS,0.00000,True,0,17.90833,0.00433,1,13241.55430,13241.55430,120,0.10703,2.90542,12,1.08109,reproductive,417.24450,9.28956,37.43014,3004160.39250
515,1,MS,0.02883,True,0,17.90833,0.00433,1,13241.55430,13241.55430,120,0.10703,2.90542,12,1.08109,reproductive,417.24450,9.18745,37.81958,3004160.39250
516,1,MS,0.76058,True,0,16.95833,0.00287,1,12083.58362,12083.58362,120,0.10703,2.90156,12,1.08502,reproductive,418.92277,8.31203,34.72562,3016243.97612
517,1,MS,1.42739,True,0,16.95833,0.00287,1,12083.58362,12083.58362,120,0.10703,2.90156,12,1.08502,reproductive,418.92277,7.88806,33.62587,3016243.97612
518,1,MS,2.17889,True,0,16.65833,0.00307,1,11731.85459,11731.85459,120,0.10703,2.89781,12,1.08883,reproductive,420.55220,7.89079,33.97764,3027975.83071
519,1,MS,2.72027,True,0,16.65833,0.00307,1,11731.85459,11731.85459,120,0.10703,2.89781,12,1.08883,reproductive,420.55220,7.63340,33.38178,3027975.83071
520,1,MS,3.24276,True,0,15.65000,0.00178,1,10601.74989,10601.74989,120,0.10703,2.89441,12,1.09227,reproductive,422.02466,7.16300,30.93772,3038577.58060
521,1,MS,3.38963,True,0,15.65000,0.00178,1,10601.74989,10601.74989,120,0.10703,2.89441,12,1.09227,reproductive,422.02466,6.91767,30.00900,3038577.58060
522,1,MS,3.33768,True,0,14.39167,0.00106,1,9307.52746,9307.52746,120,0.10703,2.89143,12,1.09529,reproductive,423.31738,6.42683,27.44834,3047885.10806
523,1,MS,3.03537,True,0,14.39167,0.00106,1,9307.52746,9307.52746,120,0.10703,2.89143,12,1.09529,reproductive,423.31738,6.02564,25.74989,3047885.10806
524,1,MS,2.72942,True,0,13.30000,0.00068,1,8289.45551,8289.45551,120,0.10703,2.88878,12,1.09797,reproductive,424.46869,5.84858,24.58633,3056174.56357
525,1,MS,2.31776,True,0,13.30000,0.00068,1,8289.45551,8289.45551,120,0.10703,2.88878,12,1.09797,reproductive,424.46869,5.61351,23.49298,3056174.56357
526,1,MS,1.97483,True,0,12.84167,0.00064,1,7890.41959,7890.41959,120,0.10703,2.88625,12,1.10052,reproductive,425.56458,5.56987,23.02234,3064064.98316
527,1,MS,1.59286,True,0,12.84167,0.00064,1,7890.41959,7890.41959,120,0.10703,2.88625,12,1.10052,reproductive,425.56458,5.45096,22.38711,3064064.98316
528,1,MS,1.27936,True,0,12.53333,0.00077,1,7631.20554,7631.20554,120,0.10703,2.88380,12,1.10298,reproductive,426.62447,5.34422,21.79382,3071696.18871
529,1,MS,0.96817,True,0,12.53333,0.00077,1,7631.20554,7631.20554,120,0.10703,2.88380,12,1.10298,reproductive,426.62447,5.16420,20.97647,3071696.18871
530,1,MS,0.72727,True,0,12.35000,0.00081,1,7480.54560,7480.54560,120,0.10703,2.88140,12,1.10540,reproductive,427.66344,5.15870,20.79782,3079176.73431
531,1,MS,0.48999,True,0,12.35000,0.00081,1,7480.54560,7480.54560,120,0.10703,2.88140,12,1.10540,reproductive,427.66344,4.65069,18.83902,3079176.73431
532,1,MS,0.33418,True,0,9.80833,0.00056,1,5643.34588,5643.34588,120,0.10703,2.87959,12,1.10722,reproductive,428.44723,4.15394,16.51593,3084820.08018
533,1,MS,0.21938,True,0,9.80833,0.00056,1,5643.34588,5643.34588,120,0.10703,2.87959,12,1.10722,reproductive,428.44723,3.71158,14.86692,3084820.08018
534,1,MS,0.14011,True,0,11.65833,0.00229,1,6934.95195,6934.95195,120,0.10703,2.87737,12,1.10945,reproductive,429.41042,4.68331,19.30318,3091755.03213
535,1,MS,0.08565,True,0,11.65833,0.00229,1,6934.95195,6934.95195,120,0.10703,2.87737,12,1.10945,reproductive,429.41042,5.78848,23.52680,3091755.03213
536,1,MS,0.19270,True,0,16.10000,0.00795,1,11096.01953,11096.01953,120,0.10703,2.87380,12,1.11303,reproductive,430.95153,6.33137,27.73784,3102851.05167
537,1,MS,0.69786,True,0,16.10000,0.00795,1,11096.01953,11096.01953,120,0.10703,2.87380,12,1.11303,reproductive,430.95153,6.66147,29.96590,3102851.05167
538,1,MS,1.69325,True,0,17.63333,0.01068,1,12899.69998,12899.69998,120,0.10703,2.86966,12,1.11717,reproductive,432.74316,6.82138,33.19444,3115750.75165
539,1,MS,3.28223,True,0,17.63333,0.01068,1,12899.69998,12899.69998,120,0.10703,2.86966,12,1.11717,reproductive,432.74316,6.91190,35.13551,3115750.75165
540,1,MS,5.52626,True,0,19.14167,0.01370,1,14833.53565,14833.53565,120,0.10703,2.86490,12,1.12194,reproductive,434.80337,7.44963,39.17762,3130584.28729
541,1,MS,8.29554,True,0,19.14167,0.01370,1,14833.53565,14833.53565,120,0.10703,2.86490,12,1.12194,reproductive,434.80337,7.83017,42.36330,3130584.28729
542,1,MS,11.19162,True,0,20.09167,0.01331,1,16111.45650,16111.45650,120,0.10703,2.85974,12,1.12710,reproductive,437.04108,8.07671,44.78508,3146695.74379
543,1,MS,13.55119,True,0,20.09167,0.01331,1,16111.45650,16111.45650,120,0.10703,2.85974,12,1.12710,reproductive,437.04108,7.96339,44.71376,3146695.74379
544,1,MS,15.14280,True,0,18.76667,0.00783,1,14340.17467,14340.17467,120,0.10703,2.85516,12,1.13169,reproductive,439.03277,7.69581,41.91681,3161035.91845
545,1,MS,15.28787,True,0,18.76667,0.00783,1,14340.17467,14340.17467,120,0.10703,2.85516,12,1.13169,reproductive,439.03277,7.33644,39.52845,3161035.91845
546,1,MS,14.41565,True,0,16.11667,0.00228,1,11114.64013,11114.64013,120,0.10703,2.85163,12,1.13524,reproductive,440.57647,6.71996,33.96777,3172150.55859
547,1,MS,12.10802,True,0,16.11667,0.00228,1,11114.64013,11114.64013,120,0.10703,2.85163,12,1.13524,reproductive,440.57647,5.41735,27.31245,3172150.55859
548,1,MS,10.56206,True,0,12.41667,0.00057,1,7535.03396,7535.03396,120,0.10703,2.84925,12,1.13764,reproductive,441.62300,5.33339,25.16200,3179685.59255
549,1,MS,8.77911,True,0,12.41667,0.00057,1,7535.03396,7535.03396,120,0.10703,2.84925,12,1.13764,reproductive,441.62300,4.95487,22.93447,3179685.59255
550,1,MS,7.53574,True,0,11.75000,0.00032,1,7005.21710,7005.21710,120,0.10703,2.84705,12,1.13987,reproductive,442.59595,5.21276,23.34024,3186690.80965
551,1,MS,6.13584,True,0,11.75000,0.00032,1,7005.21710,7005.21710,120,0.10703,2.84705,12,1.13987,reproductive,442.59595,5.04798,22.19335,3186690.80965
552,1,MS,5.03884,True,0,10.87500,0.00029,1,6359.21015,6359.21015,120,0.10703,2.84505,12,1.14190,reproductive,443.47917,4.93400,21.21392,3193050.01980
553,1,MS,4.04145,True,0,10.87500,0.00029,1,6359.21015,6359.21015,120,0.10703,2.84505,12,1.14190,reproductive,443.47917,4.72781,20.08894,3193050.01980
554,1,MS,3.32240,True,0,10.34167,0.00027,1,5991.75868,5991.75868,120,0.10703,2.84317,12,1.14380,reproductive,444.31136,4.74184,19.78923,3199041.77848
555,1,MS,2.63495,True,0,10.34167,0.00027,1,5991.75868,5991.75868,120,0.10703,2.84317,12,1.14380,reproductive,444.31136,4.65356,19.21873,3199041.77848
556,1,MS,2.10628,True,0,9.80000,0.00022,1,5638.04902,5638.04902,120,0.10703,2.84140,12,1.14560,reproductive,445.09442,4.51995,18.46144,3204679.82751
557,1,MS,1.63993,True,0,9.80000,0.00022,1,5638.04902,5638.04902,120,0.10703,2.84140,12,1.14560,reproductive,445.09442,4.60170,18.59031,3204679.82751
558,1,MS,1.35998,True,0,13.69167,0.00217,1,8643.65544,8643.65544,120,0.10703,2.83869,12,1.14834,reproductive,446.29493,5.99422,25.68468,3213323.48295
559,1,MS,1.04822,True,0,13.69167,0.00217,1,8643.65544,8643.65544,120,0.10703,2.83869,12,1.14834,reproductive,446.29493,7.66401,32.05513,3213323.48295
560,1,MS,1.04392,True,0,18.84167,0.00882,1,14438.25223,14438.25223,120,0.10703,2.83415,12,1.15293,reproductive,448.30024,8.52453,37.66556,3227761.73517
561,1,MS,1.60102,True,0,18.84167,0.00882,1,14438.25223,14438.25223,120,0.10703,2.83415,12,1.15293,reproductive,448.30024,9.00414,40.53922,3227761.73517
562,1,MS,2.83982,True,0,19.65833,0.01034,1,15524.25961,15524.25961,120,0.10703,2.82927,12,1.15785,reproductive,450.45639,8.69722,41.52756,3243285.99478
563,1,MS,4.62786,True,0,19.65833,0.01034,1,15524.25961,15524.25961,120,0.10703,2.82927,12,1.15785,reproductive,450.45639,9.47087,45.98134,3243285.99478
564,1,MS,6.86048,True,0,21.74167,0.01630,1,18372.97626,18372.97626,120,0.10703,2.82348,12,1.16366,reproductive,453.00819,9.87116,50.52193,3261658.97104
565,1,MS,9.59886,True,0,21.74167,0.01630,1,18372.97626,18372.97626,120,0.10703,2.82348,12,1.16366,reproductive,453.00819,10.16420,53.35377,3261658.97104
566,1,MS,12.39155,True,0,21.89167,0.01389,1,18577.32466,18577.32466,120,0.10703,2.81765,12,1.16953,reproductive,455.58837,9.99663,53.12722,3280236.29569
567,1,MS,14.57815,True,0,21.89167,0.01389,1,18577.32466,18577.32466,120,0.10703,2.81765,12,1.16953,reproductive,455.58837,10.06994,53.81147,3280236.29569
568,1,MS,15.98235,True,0,21.50833,0.00885,1,18053.92502,18053.92502,120,0.10703,2.81201,12,1.17521,reproductive,458.09586,10.05683,52.55735,3298290.22071
569,1,MS,15.54096,True,0,21.50833,0.00885,1,18053.92502,18053.92502,120,0.10703,2.81201,12,1.17521,reproductive,458.09586,9.66510,49.96531,3298290.22071
570,1,MS,14.13695,True,0,18.81667,0.00286,1,14405.52548,14405.52548,120,0.10703,2.80753,12,1.17974,reproductive,460.09663,8.60345,42.19653,3312695.74619
571,1,MS,11.22554,True,0,18.81667,0.00286,1,14405.52548,14405.52548,120,0.10703,2.80753,12,1.17974,reproductive,460.09663,6.44902,31.94529,3312695.74619
572,1,MS,9.42746,True,0,13.23333,0.00047,1,8230.38426,8230.38426,120,0.10703,2.80499,12,1.18233,reproductive,461.23974,5.84908,27.08015,3320926.13045
573,1,MS,7.78781,True,0,13.23333,0.00047,1,8230.38426,8230.38426,120,0.10703,2.80499,12,1.18233,reproductive,461.23974,5.60495,25.46403,3320926.13045
574,1,MS,6.46417,True,0,12.15000,0.00037,1,7319.10407,7319.10407,120,0.10703,2.80274,12,1.18462,reproductive,462.25628,5.47941,24.27046,3328245.23452
575,1,MS,5.16668,True,0,12.15000,0.00037,1,7319.10407,7319.10407,120,0.10703,2.80274,12,1.18462,reproductive,462.25628,5.19356,22.71302,3328245.23452
576,1,MS,4.19407,True,0,10.68333,0.00023,1,6224.91914,6224.91914,120,0.10703,2.80082,12,1.18657,reproductive,463.12085,4.92299,21.07454,3334470.15367
577,1,MS,3.38501,True,0,10.68333,0.00023,1,6224.91914,6224.91914,120,0.10703,2.80082,12,1.18657,reproductive,463.12085,5.05439,21.29876,3334470.15367
578,1,MS,2.72551,True,0,10.99167,0.00018,1,6442.20068,6442.20068,120,0.10703,2.79885,12,1.18859,reproductive,464.01560,5.01972,21.04099,3340912.35435
579,1,MS,2.05577,True,0,10.99167,0.00018,1,6442.20068,6442.20068,120,0.10703,2.79885,12,1.18859,reproductive,464.01560,4.61973,19.30665,3340912.35435
580,1,MS,1.60907,True,0,9.05833,0.00010,1,5184.16550,5184.16550,120,0.10703,2.79725,12,1.19021,reproductive,464.73563,4.28799,17.57132,3346096.51985
581,1,MS,1.22976,True,0,9.05833,0.00010,1,5184.16550,5184.16550,120,0.10703,2.79725,12,1.19021,reproductive,464.73563,4.37488,17.76261,3346096.51985
582,1,MS,1.01080,True,0,13.67500,0.00192,1,8628.33267,8628.33267,120,0.10703,2.79460,12,1.19291,reproductive,465.93401,6.00460,26.18764,3354724.85251
583,1,MS,0.65647,True,0,13.67500,0.00192,1,8628.33267,8628.33267,120,0.10703,2.79460,12,1.19291,reproductive,465.93401,8.23009,34.73235,3354724.85251
584,1,MS,0.59840,True,0,20.27500,0.00952,1,16361.53598,16361.53598,120,0.10703,2.78955,12,1.19802,reproductive,468.20644,9.45723,42.08643,3371086.38850
585,1,MS,1.03998,True,0,20.27500,0.00952,1,16361.53598,16361.53598,120,0.10703,2.78955,12,1.19802,reproductive,468.20644,10.10027,45.64364,3371086.38850
586,1,MS,2.33278,True,0,22.23333,0.01478,1,19039.75603,19039.75603,120,0.10703,2.78367,12,1.20396,reproductive,470.85085,10.37458,49.73318,3390126.14453
587,1,MS,4.34700,True,0,22.23333,0.01478,1,19039.75603,19039.75603,120,0.10703,2.78367,12,1.20396,reproductive,470.85085,10.89751,53.84480,3390126.14453
588,1,MS,7.03948,True,0,24.29167,0.01705,1,21641.56855,21641.56855,120,0.10703,2.77698,12,1.21069,reproductive,473.85663,11.57806,60.57309,3411767.71308
589,1,MS,9.54797,True,0,24.29167,0.01705,1,21641.56855,21641.56855,120,0.10703,2.77698,12,1.21069,reproductive,473.85663,11.62984,62.46938,3411767.71308
590,1,MS,11.73717,True,0,23.96667,0.01514,1,21261.19955,21261.19955,120,0.10703,2.77042,12,1.21729,reproductive,476.80957,11.22452,60.28377,3433028.91263
591,1,MS,13.12069,True,0,23.96667,0.01514,1,21261.19955,21261.19955,120,0.10703,2.77042,12,1.21729,reproductive,476.80957,10.88745,59.10273,3433028.91263
