t,organ,Dry_Mass,proteins,amino_acids,mstruct,structure,starch,AA_consumption_mstruct,Export_Nitrates,Total_Organic_Nitrogen,N_tot,sucrose,sucrose_consumption_mstruct,plant,C_exudation,Conc_Nitrates,R_grain_growth_struct,Conc_cytokinins,Conc_Sucrose,Uptake_Nitrates,senesced_mstruct,Nstruct,Respi_growth,Unloading_Sucrose,Conc_Amino_Acids,R_residual,synthetized_mstruct,HATS_LATS,R_Nnit_upt,R_grain_growth_starch,S_Proteins,S_Amino_Acids,Export_cytokinins,Export_Amino_Acids,nitrates,Unloading_Amino_Acids,Proteins_N_Mass,sum_respi,RGR_Structure,regul_transpiration,R_Nnit_red,N_exudation,WSC_g,S_grain_structure,age_from_flowering,S_grain_starch,cytokinins,S_cytokinins,axis
658.0000000000,roots,NA,NA,583.9988500000,1.3280900000,NA,NA,0.0000000000,0.0185000000,1058.3150000000,0.0408380290,0.1644600000,0.0000000000,1,0.0001500000,1399.5418307494222,NA,1.0992854399927716,0.010319330768246128,0.0000000000,1.0516700000,0.0066400000,0.0000000000,0.0007300000,351.78269544985653,0.0011548645,NA,0.6788500000,0.0000000000,NA,NA,0.0012700000,0.0242600000,1.4530000000,1858.7175100000,0.0001200000,NA,0.0044900000,NA,0.0027600000,0.0033300000,0.0000300000,4.698857142857142e-06,NA,NA,NA,1.4599500000,0.0000000000,MS
659.0000000000,grains,0.5110058859915966,1321.7390200000,NA,NA,5044.7901500000,8078.2679200000,NA,NA,NA,0.0185043463,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,11.7398600000,3.0466600000,NA,NA,NA,NA,NA,0.018504346279999997,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1757181.0996200000,208.9062900000,NA,NA,MS
659.0000000000,phloem,NA,NA,0.5737000000,NA,NA,NA,NA,NA,NA,0.0000080318,5.4123000000,NA,1,NA,NA,NA,NA,0.17253284062827545,NA,NA,NA,NA,NA,0.1755682557169853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015463714285714287,NA,NA,NA,NA,NA,MS
659.0000000000,roots,NA,NA,582.5496400000,1.3280900000,NA,NA,0.0000000000,0.0185000000,1056.8657900000,0.0408174553,0.1547300000,0.0000000000,1,0.0003700000,1399.5265155222914,NA,1.0811691978706264,0.009708804875171612,0.0000000000,1.0516700000,0.0066400000,0.0000000000,0.0018300000,350.90973653893934,0.0012144215,NA,0.7676000000,0.0000000000,NA,NA,0.0013500000,0.0238600000,1.4494000000,1858.6971700000,0.0001900000,NA,0.0047600000,NA,0.0027600000,0.0035400000,0.0000700000,4.420857142857143e-06,NA,NA,NA,1.4358900000,0.0000000000,MS
660.0000000000,grains,0.5119585048361344,1325.0389100000,NA,NA,5044.7901500000,8099.7202700000,NA,NA,NA,0.0185505447,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,17.6730700000,3.4162300000,NA,NA,NA,NA,NA,0.01855054474,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1761440.7309600001,314.4855700000,NA,NA,MS
660.0000000000,phloem,NA,NA,0.6173100000,NA,NA,NA,NA,NA,NA,0.0000086423,7.8186100000,NA,1,NA,NA,NA,NA,0.24969947700695705,NA,NA,NA,NA,NA,0.18926165237186415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002233888571428571,NA,NA,NA,NA,NA,MS
660.0000000000,roots,NA,NA,579.6000300000,1.3241300000,NA,NA,0.0000000000,0.0377600000,1052.5030500000,0.0407556067,0.1468400000,0.0000000000,1,0.0007900000,1403.6821082522108,NA,1.045101311804732,0.009241287990353415,0.0000000000,1.0556300000,0.0066200000,0.0000000000,0.0039700000,350.1771155400149,0.0011965996,NA,0.7566100000,0.0000000000,NA,NA,0.0013400000,0.0469600000,2.9441300000,1858.6575900000,0.0003100000,NA,0.0047000000,NA,0.0056400000,0.0035000000,0.0001600000,4.195428571428572e-06,NA,NA,NA,1.3838500000,0.0000000000,MS
661.0000000000,grains,0.5131768583823528,1328.5824300000,NA,NA,5044.7901500000,8129.5955500000,NA,NA,NA,0.0186001540,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,23.3606400000,3.6427800000,NA,NA,NA,NA,NA,0.01860015402,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1765750.8965100001,415.6936200000,NA,NA,MS
661.0000000000,phloem,NA,NA,0.6516300000,NA,NA,NA,NA,NA,NA,0.0000091228,10.2309200000,NA,1,NA,NA,NA,NA,0.32674035068893537,NA,NA,NA,NA,NA,0.1997838533882131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000292312,NA,NA,NA,NA,NA,MS
661.0000000000,roots,NA,NA,576.6653200000,1.3241300000,NA,NA,0.0000000000,0.0377600000,1049.5683400000,0.0407139675,0.1420200000,0.0000000000,1,0.0013800000,1403.6522622401123,NA,1.0102331342088768,0.008937944159561373,0.0000000000,1.0556300000,0.0066200000,0.0000000000,0.0069000000,348.4040509617635,0.0011675064,NA,0.7663500000,0.0000000000,NA,NA,0.0013100000,0.0453900000,2.9292300000,1858.6180700000,0.0004400000,NA,0.0046000000,NA,0.0056400000,0.0034300000,0.0002800000,4.057714285714286e-06,NA,NA,NA,1.3376800000,0.0000000000,MS
662.0000000000,grains,0.5145870421344537,1332.3364800000,NA,NA,5044.7901500000,8165.4263600000,NA,NA,NA,0.0186527107,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,26.1880200000,3.8465400000,NA,NA,NA,NA,NA,0.01865271072,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1769924.0137199999,466.0058900000,NA,NA,MS
662.0000000000,phloem,NA,NA,0.7113600000,NA,NA,NA,NA,NA,NA,0.0000099590,11.8572700000,NA,1,NA,NA,NA,NA,0.379363686856277,NA,NA,NA,NA,NA,0.21849007924319677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003387791428571428,NA,NA,NA,NA,NA,MS
662.0000000000,roots,NA,NA,573.7577200000,1.3202600000,NA,NA,0.0000000000,0.0376000000,1045.2804400000,0.0406527111,0.1407300000,0.0000000000,1,0.0018400000,1407.736953327375,NA,0.9766712617211761,0.008882720070289186,0.0000000000,1.0594900000,0.0066000000,0.0000000000,0.0092100000,347.663472346356,0.0011200658,NA,0.6993400000,0.0000000000,NA,NA,0.0012600000,0.0435700000,2.9021900000,1858.5787900000,0.0005500000,NA,0.0044100000,NA,0.0056200000,0.0032900000,0.0003700000,4.020857142857143e-06,NA,NA,NA,1.2894600000,0.0000000000,MS
663.0000000000,grains,0.5160987869663866,1336.1843000000,NA,NA,5044.7901500000,8204.4739600000,NA,NA,NA,0.0187065802,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,28.0682700000,3.9049800000,NA,NA,NA,NA,NA,0.0187065802,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1773992.0520400000,499.4641900000,NA,NA,MS
663.0000000000,phloem,NA,NA,0.7417000000,NA,NA,NA,NA,NA,NA,0.0000103838,13.0523300000,NA,1,NA,NA,NA,NA,0.41759865726805495,NA,NA,NA,NA,NA,0.22780883346642916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003729237142857143,NA,NA,NA,NA,NA,MS
663.0000000000,roots,NA,NA,570.8647300000,1.3202600000,NA,NA,0.0000000000,0.0376000000,1042.3874400000,0.0406116602,0.1418100000,0.0000000000,1,0.0022200000,1407.7072470573978,NA,0.9442231075697212,0.00895088846136367,0.0000000000,1.0594900000,0.0066000000,0.0000000000,0.0110800000,345.91049035795976,0.0010991952,NA,0.6819700000,0.0000000000,NA,NA,0.0012400000,0.0421200000,2.8875600000,1858.5395700000,0.0006300000,NA,0.0043300000,NA,0.0056200000,0.0032300000,0.0004400000,4.051714285714286e-06,NA,NA,NA,1.2466200000,0.0000000000,MS
664.0000000000,grains,0.517649556302521,1340.1380800000,NA,NA,5044.7901500000,8244.5056500000,NA,NA,NA,0.0187619331,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,27.1399900000,3.9542100000,NA,NA,NA,NA,NA,0.018761933119999998,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1777977.7184400000,482.9457300000,NA,NA,MS
664.0000000000,phloem,NA,NA,0.7647900000,NA,NA,NA,NA,NA,NA,0.0000107071,12.8514400000,NA,1,NA,NA,NA,NA,0.4118781977075858,NA,NA,NA,NA,NA,0.23530461469826972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000367184,NA,NA,NA,NA,NA,MS
664.0000000000,roots,NA,NA,568.7441100000,1.3165800000,NA,NA,0.0000000000,0.0276900000,1038.9523700000,0.0405615612,0.1438600000,0.0000000000,1,0.0021300000,1411.619696486351,NA,0.9210226495921249,0.009105662651212484,0.0000000000,1.0631700000,0.0065800000,0.0000000000,0.0106700000,345.58878913548733,0.0010941041,NA,0.6304200000,0.0000000000,NA,NA,0.0012300000,0.0301700000,2.1185600000,1858.5102600000,0.0006400000,NA,0.0043100000,NA,0.0041400000,0.0032100000,0.0004300000,4.110285714285714e-06,NA,NA,NA,1.2126000000,0.0000000000,MS
665.0000000000,grains,0.5190956540714285,1343.9066100000,NA,NA,5044.7901500000,8281.5412800000,NA,NA,NA,0.0188146925,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,25.3767300000,3.7759100000,NA,NA,NA,NA,NA,0.018814692539999997,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1781623.6697499999,451.5692000000,NA,NA,MS
665.0000000000,phloem,NA,NA,0.7937400000,NA,NA,NA,NA,NA,NA,0.0000111124,13.0602800000,NA,1,NA,NA,NA,NA,0.41857134982199884,NA,NA,NA,NA,NA,0.24421172461800575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00037315085714285717,NA,NA,NA,NA,NA,MS
665.0000000000,roots,NA,NA,566.6312900000,1.3165800000,NA,NA,0.0000000000,0.0276900000,1036.8395500000,0.0405315730,0.1463200000,0.0000000000,1,0.0021400000,1411.5975254067355,NA,0.8983806529037354,0.009261369102776385,0.0000000000,1.0631700000,0.0065800000,0.0000000000,0.0107100000,344.3049658964894,0.0010290215,NA,0.5803400000,0.0000000000,NA,NA,0.0011500000,0.0294300000,2.1106900000,1858.4810700000,0.0006500000,NA,0.0040400000,NA,0.0041400000,0.0030100000,0.0004300000,4.180571428571429e-06,NA,NA,NA,1.1827900000,0.0000000000,MS
666.0000000000,grains,0.5203731536050419,1347.4329800000,NA,NA,5044.7901500000,8313.5484600000,NA,NA,NA,0.0188640617,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,20.3832300000,3.5063400000,NA,NA,NA,NA,NA,0.01886406172,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1784755.5710900000,362.7117700000,NA,NA,MS
666.0000000000,phloem,NA,NA,0.8385700000,NA,NA,NA,NA,NA,NA,0.0000117400,11.9348900000,NA,1,NA,NA,NA,NA,0.38301908469950613,NA,NA,NA,NA,NA,0.2583524283024027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003409968571428571,NA,NA,NA,NA,NA,MS
666.0000000000,roots,NA,NA,565.7214000000,1.3137000000,NA,NA,0.0000000000,0.0119700000,1034.8996500000,0.0405086481,0.1488700000,0.0000000000,1,0.0017100000,1414.682005023978,NA,0.8887721702062876,0.009443429499378346,0.0000000000,1.0660600000,0.0065700000,0.0000000000,0.0085400000,344.5056862297328,0.0009297971,NA,0.4847700000,0.0000000000,NA,NA,0.0010300000,0.0125600000,0.9108400000,1858.4677500000,0.0006000000,NA,0.0036100000,NA,0.0017900000,0.0026800000,0.0003400000,4.253428571428571e-06,NA,NA,NA,1.1675800000,0.0000000000,MS
667.0000000000,grains,0.5214467533613445,1350.7124400000,NA,NA,5044.7901500000,8339.3087500000,NA,NA,NA,0.0189099742,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,16.3316900000,3.2283600000,NA,NA,NA,NA,NA,0.01890997416,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1787598.2927000001,290.6162700000,NA,NA,MS
667.0000000000,phloem,NA,NA,0.8346400000,NA,NA,NA,NA,NA,NA,0.0000116850,10.3373000000,NA,1,NA,NA,NA,NA,0.3317486113625015,NA,NA,NA,NA,NA,0.2571416468014804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002953514285714286,NA,NA,NA,NA,NA,MS
667.0000000000,roots,NA,NA,564.8128900000,1.3137000000,NA,NA,0.0000000000,0.0119700000,1033.9911400000,0.0404957439,0.1491500000,0.0000000000,1,0.0012400000,1414.6719418436476,NA,0.8792646722996117,0.009461191038035067,0.0000000000,1.0660600000,0.0065700000,0.0000000000,0.0062100000,343.95243358453223,0.0008668964,NA,0.4478200000,0.0000000000,NA,NA,0.0009500000,0.0124200000,0.9093800000,1858.4545300000,0.0005000000,NA,0.0033500000,NA,0.0017900000,0.0024800000,0.0002500000,4.261428571428572e-06,NA,NA,NA,1.1550900000,0.0000000000,MS
668.0000000000,grains,0.5223446610210084,1353.7316700000,NA,NA,5044.7901500000,8359.8574100000,NA,NA,NA,0.0189522434,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,13.1731500000,2.9876500000,NA,NA,NA,NA,NA,0.018952243379999997,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1790092.7586000001,234.4111700000,NA,NA,MS
668.0000000000,phloem,NA,NA,0.8549700000,NA,NA,NA,NA,NA,NA,0.0000119696,9.2293600000,NA,1,NA,NA,NA,NA,0.29651076122771036,NA,NA,NA,NA,NA,0.2636883741730535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00026369599999999995,NA,NA,NA,NA,NA,MS
668.0000000000,roots,NA,NA,564.4007100000,1.3114100000,NA,NA,0.0000000000,0.0054500000,1032.7603900000,0.0404798814,0.1482200000,0.0000000000,1,0.0009500000,1417.137249220305,NA,0.8749666389611183,0.009418615586785724,0.0000000000,1.0683500000,0.0065600000,0.0000000000,0.0047700000,344.3016051425565,0.0007863300,NA,0.3877500000,0.0000000000,NA,NA,0.0008600000,0.0056200000,0.4134900000,1858.4479600000,0.0004400000,NA,0.0030100000,NA,0.0008100000,0.0022200000,0.0001900000,4.234857142857143e-06,NA,NA,NA,1.1474400000,0.0000000000,MS
669.0000000000,grains,0.5231306212058824,1356.5830700000,NA,NA,5044.7901500000,8377.0925900000,NA,NA,NA,0.0189921630,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,11.0096500000,2.7879300000,NA,NA,NA,NA,NA,0.018992162979999998,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1792472.0133900000,195.9125500000,NA,NA,MS
669.0000000000,phloem,NA,NA,0.8267300000,NA,NA,NA,NA,NA,NA,0.0000115742,7.9931200000,NA,1,NA,NA,NA,NA,0.2567941976241512,NA,NA,NA,NA,NA,0.25497864203432696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022837485714285714,NA,NA,NA,NA,NA,MS
669.0000000000,roots,NA,NA,563.9887600000,1.3114100000,NA,NA,0.0000000000,0.0054500000,1032.3484400000,0.0404740227,0.1461000000,0.0000000000,1,0.0007000000,1417.1322698469587,NA,0.870696425984246,0.00928390053453916,0.0000000000,1.0683500000,0.0065600000,0.0000000000,0.0035200000,344.0503031088675,0.0007501145,NA,0.3737700000,0.0000000000,NA,NA,0.0008100000,0.0055900000,0.4131900000,1858.4414300000,0.0003600000,NA,0.0028600000,NA,0.0008100000,0.0021100000,0.0001400000,4.174285714285715e-06,NA,NA,NA,1.1418400000,0.0000000000,MS
670.0000000000,grains,0.5238391390798319,1359.3491700000,NA,NA,5044.7901500000,8391.9246200000,NA,NA,NA,0.0190308884,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,9.4613800000,2.7027900000,NA,NA,NA,NA,NA,0.01903088838,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1794873.5845600001,168.3617100000,NA,NA,MS
670.0000000000,phloem,NA,NA,0.7939900000,NA,NA,NA,NA,NA,NA,0.0000111159,6.8048000000,NA,1,NA,NA,NA,NA,0.2188432643820109,NA,NA,NA,NA,NA,0.24513430071009568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00019442285714285713,NA,NA,NA,NA,NA,MS
670.0000000000,roots,NA,NA,563.5520600000,1.3092000000,NA,NA,0.0000000000,0.0057800000,1031.1250300000,0.0404578131,0.1428600000,0.0000000000,1,0.0005100000,1419.5192407577147,NA,0.8661930950198595,0.009093339443935228,0.0000000000,1.0705500000,0.0065500000,0.0000000000,0.0025400000,344.36422853651084,0.0007385252,NA,0.3615800000,0.0000000000,NA,NA,0.0008000000,0.0058900000,0.4378700000,1858.4345900000,0.0003000000,NA,0.0028200000,NA,0.0008600000,0.0020800000,0.0001000000,4.0817142857142845e-06,NA,NA,NA,1.1340200000,0.0000000000,MS
671.0000000000,grains,0.5244644168235293,1361.9430400000,NA,NA,5044.7901500000,8404.4637800000,NA,NA,NA,0.0190672026,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,8.1003700000,2.5453000000,NA,NA,NA,NA,NA,0.01906720256,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1797174.9639099999,144.1429500000,NA,NA,MS
671.0000000000,phloem,NA,NA,0.7721700000,NA,NA,NA,NA,NA,NA,0.0000108104,6.0164400000,NA,1,NA,NA,NA,NA,0.193489502933004,NA,NA,NA,NA,NA,0.23839765359678913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001718982857142857,NA,NA,NA,NA,NA,MS
671.0000000000,roots,NA,NA,563.1156100000,1.3092000000,NA,NA,0.0000000000,0.0057800000,1030.6885800000,0.0404516079,0.1391800000,0.0000000000,1,0.0003900000,1419.5140620226093,NA,0.8617094408799267,0.008859099704654242,0.0000000000,1.0705500000,0.0065500000,0.0000000000,0.0019600000,344.0975313168347,0.0006987240,NA,0.3499000000,0.0000000000,NA,NA,0.0007600000,0.0058600000,0.4375300000,1858.4278100000,0.0002500000,NA,0.0026600000,NA,0.0008600000,0.0019600000,0.0000800000,3.976571428571428e-06,NA,NA,NA,1.1281500000,0.0000000000,MS
672.0000000000,grains,0.5250175449201681,1364.3711100000,NA,NA,5044.7901500000,8415.0750700000,NA,NA,NA,0.0191011955,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,6.9774100000,2.4131200000,NA,NA,NA,NA,NA,0.01910119554,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1799281.8989200001,124.1603300000,NA,NA,MS
672.0000000000,phloem,NA,NA,0.7821400000,NA,NA,NA,NA,NA,NA,0.0000109500,5.5368200000,NA,1,NA,NA,NA,NA,0.1782258085283355,NA,NA,NA,NA,NA,0.24169402748700197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015819485714285716,NA,NA,NA,NA,NA,MS
672.0000000000,roots,NA,NA,562.8753900000,1.3072800000,NA,NA,0.0000000000,0.0031900000,1029.7593200000,0.0404381874,0.1355600000,0.0000000000,1,0.0003200000,1421.5957637231504,NA,0.859242090447341,0.008641352018440325,0.0000000000,1.0724800000,0.0065400000,0.0000000000,0.0016200000,344.45590233155866,0.0006419766,NA,0.3152400000,0.0000000000,NA,NA,0.0006900000,0.0032200000,0.2413100000,1858.4237100000,0.0002300000,NA,0.0024300000,NA,0.0004800000,0.0017900000,0.0000600000,3.873142857142857e-06,NA,NA,NA,1.1232700000,0.0000000000,MS
673.0000000000,grains,0.5255193518739495,1366.6706600000,NA,NA,5044.7901500000,8424.3531700000,NA,NA,NA,0.0191333892,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,6.1080900000,2.2705600000,NA,NA,NA,NA,NA,0.01913338924,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1801264.8522000001,108.6910900000,NA,NA,MS
673.0000000000,phloem,NA,NA,0.7701800000,NA,NA,NA,NA,NA,NA,0.0000107825,5.0725200000,NA,1,NA,NA,NA,NA,0.1632803627851641,NA,NA,NA,NA,NA,0.23799819225450586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00014492914285714286,NA,NA,NA,NA,NA,MS
673.0000000000,roots,NA,NA,562.6351900000,1.3072800000,NA,NA,0.0000000000,0.0031900000,1029.5191200000,0.0404347682,0.1319900000,0.0000000000,1,0.0002700000,1421.5926809864757,NA,0.8567866103665627,0.008413780266405565,0.0000000000,1.0724800000,0.0065400000,0.0000000000,0.0013300000,344.3089101034208,0.0006005080,NA,0.3011100000,0.0000000000,NA,NA,0.0006400000,0.0032100000,0.2412000000,1858.4196800000,0.0002000000,NA,0.0022600000,NA,0.0004800000,0.0016600000,0.0000500000,3.7711428571428565e-06,NA,NA,NA,1.1200600000,0.0000000000,MS
674.0000000000,grains,0.525997363302521,1368.9561400000,NA,NA,5044.7901500000,8432.8491200000,NA,NA,NA,0.0191653860,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,5.5181800000,2.2374500000,NA,NA,NA,NA,NA,0.01916538596,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1803320.7443899999,98.1939600000,NA,NA,MS
674.0000000000,phloem,NA,NA,0.7374100000,NA,NA,NA,NA,NA,NA,0.0000103237,4.4525800000,NA,1,NA,NA,NA,NA,0.14345188157804867,NA,NA,NA,NA,NA,0.2280734718178901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001272165714285714,NA,NA,NA,NA,NA,MS
674.0000000000,roots,NA,NA,562.3339300000,1.3054000000,NA,NA,0.0000000000,0.0040000000,1028.5465100000,0.0404204826,0.1281000000,0.0000000000,1,0.0002100000,1423.636303048874,NA,0.8537153362953885,0.008177570093457943,0.0000000000,1.0743600000,0.0065300000,0.0000000000,0.0010300000,344.6201501455493,0.0005970727,NA,0.2981500000,0.0000000000,NA,NA,0.0006400000,0.0040000000,0.3022100000,1858.4148300000,0.0001700000,NA,0.0022500000,NA,0.0006000000,0.0016600000,0.0000400000,3.6599999999999997e-06,NA,NA,NA,1.1144400000,0.0000000000,MS
675.0000000000,grains,0.5264348203445378,1371.1268600000,NA,NA,5044.7901500000,8440.3391400000,NA,NA,NA,0.0191957760,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,4.9124200000,2.1341300000,NA,NA,NA,NA,NA,0.01919577604,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1805321.2908500000,87.4146900000,NA,NA,MS
675.0000000000,phloem,NA,NA,0.7177500000,NA,NA,NA,NA,NA,NA,0.0000100485,4.0448900000,NA,1,NA,NA,NA,NA,0.13031704793091492,NA,NA,NA,NA,NA,0.22199283220635824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001155682857142857,NA,NA,NA,NA,NA,MS
675.0000000000,roots,NA,NA,562.0327700000,1.3054000000,NA,NA,0.0000000000,0.0040000000,1028.2453500000,0.0404161992,0.1242300000,0.0000000000,1,0.0001700000,1423.6326260150147,NA,0.850651141412594,0.007930519381032635,0.0000000000,1.0743600000,0.0065300000,0.0000000000,0.0008400000,344.4355875593688,0.0005685931,NA,0.2920800000,0.0000000000,NA,NA,0.0006100000,0.0039900000,0.3020500000,1858.4100300000,0.0001500000,NA,0.0021400000,NA,0.0006000000,0.0015700000,0.0000300000,3.5494285714285714e-06,NA,NA,NA,1.1104400000,0.0000000000,MS
676.0000000000,grains,0.5268540473193277,1373.2893000000,NA,NA,5044.7901500000,8447.2209400000,NA,NA,NA,0.0192260502,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,4.4980700000,2.1283900000,NA,NA,NA,NA,NA,0.019226050199999997,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1807398.9358600001,80.0413500000,NA,NA,MS
676.0000000000,phloem,NA,NA,0.6947000000,NA,NA,NA,NA,NA,NA,0.0000097258,3.5944300000,NA,1,NA,NA,NA,NA,0.11590777759719739,NA,NA,NA,NA,NA,0.21505576064327894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000102698,NA,NA,NA,NA,NA,MS
676.0000000000,roots,NA,NA,561.5965400000,1.3035000000,NA,NA,0.0000000000,0.0057800000,1027.1316300000,0.0403999997,0.1201700000,0.0000000000,1,0.0001300000,1425.7026774069811,NA,0.8462447257383966,0.007682521416698632,0.0000000000,1.0762600000,0.0065200000,0.0000000000,0.0006700000,344.66991331031835,0.0005640540,NA,0.2890800000,0.0000000000,NA,NA,0.0006100000,0.0057300000,0.4370100000,1858.4034400000,0.0001300000,NA,0.0021300000,NA,0.0008600000,0.0015700000,0.0000300000,3.4334285714285716e-06,NA,NA,NA,1.1030800000,0.0000000000,MS
677.0000000000,grains,0.5272530678361345,1375.4204500000,NA,NA,5044.7901500000,8453.5082500000,NA,NA,NA,0.0192558863,NA,NA,1,NA,NA,0.0000000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,4.1180300000,2.0910000000,NA,NA,NA,NA,NA,0.0192558863,NA,0.0000000000,NA,NA,NA,NA,0.0000000000,1809561.6734499999,73.2787200000,NA,NA,MS
677.0000000000,phloem,NA,NA,0.6617100000,NA,NA,NA,NA,NA,NA,0.0000092639,3.1905200000,NA,1,NA,NA,NA,NA,0.10288309483823867,NA,NA,NA,NA,NA,0.20484316593531612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.115771428571428e-05,NA,NA,NA,NA,NA,MS
677.0000000000,roots,NA,NA,561.1606300000,1.3035000000,NA,NA,0.0000000000,0.0057800000,1026.6957300000,0.0403938049,0.1159700000,0.0000000000,1,0.0001100000,1425.6976294591484,NA,0.841856540084388,0.0074140135532540586,0.0000000000,1.0762600000,0.0065200000,0.0000000000,0.0005300000,344.4023812811661,0.0005587615,NA,0.2980700000,0.0000000000,NA,NA,0.0006000000,0.0057000000,0.4366700000,1858.3968600000,0.0001100000,NA,0.0021200000,NA,0.0008600000,0.0015600000,0.0000200000,3.3134285714285715e-06,NA,NA,NA,1.0973600000,0.0000000000,MS
