shoot_roots_mstruct_ratio,N_content_shoot,sum_dry_mass_stem,N_content_total_DM_shoot,NS_stem,Total_Photosynthesis,sum_dry_mass_shoot,Cont_WSC_DM_laminae,C_respired_roots,NS,plant,sum_dry_mass_roots,mstruct_shoot,sum_NSC_g,NNI,N_content_roots,Cont_WSC_DM,C_N_ratio,Tillers_Photosynthesis_An,Cont_WSC_DM_stem,C_exudated,C_respired_shoot,sum_respi_shoot,N_content,sum_dry_mass,Total_Transpiration,NS_laminae,N_content_mstruct,dry_mass_phloem,Cont_WSC_DM_shoot,mstruct,sum_respi_roots,sum_N_g_shoot,NS_roots,mstruct_stem,sum_dry_mass_laminae,N_content_mstruct_shoot,axis,Tillers_Photosynthesis,shoot_roots_ratio,sum_N_g,sum_C_g,C_N_ratio_shoot,t,N_content_mstruct_roots,NS_shoot,senesced_mstruct,Cont_WSC_DM_roots,mstruct_laminae
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4437800000,NA,107.1617900000,NA,NA,0.0270200000,NA,NA,NA,NA,2.2595600000,7.3437900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,657.0000000000,NA,NA,0.3662900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1174500000,NA,103.8651200000,NA,NA,0.0179100000,NA,NA,NA,NA,2.2583800000,6.9429500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,658.0000000000,NA,NA,0.3681000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9937400000,NA,105.0932200000,NA,NA,0.0179100000,NA,NA,NA,NA,2.2583800000,7.0627500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,659.0000000000,NA,NA,0.3681000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3159100000,NA,97.2499500000,NA,NA,0.0117100000,NA,NA,NA,NA,2.2572500000,6.4440700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,660.0000000000,NA,NA,0.3697900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2943800000,NA,109.0685700000,NA,NA,0.0117100000,NA,NA,NA,NA,2.2572500000,7.4305100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,661.0000000000,NA,NA,0.3697900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8831700000,NA,109.0079200000,NA,NA,0.0197400000,NA,NA,NA,NA,2.2559300000,7.1605800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,662.0000000000,NA,NA,0.3717200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5591500000,NA,109.8811800000,NA,NA,0.0197400000,NA,NA,NA,NA,2.2559300000,7.2830400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,663.0000000000,NA,NA,0.3717200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2885600000,NA,102.1644100000,NA,NA,0.0120200000,NA,NA,NA,NA,2.2546500000,6.6689700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,664.0000000000,NA,NA,0.3735400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0221700000,NA,101.9581800000,NA,NA,0.0120200000,NA,NA,NA,NA,2.2546500000,6.7354400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,665.0000000000,NA,NA,0.3735400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1343200000,NA,91.1434000000,NA,NA,0.0102700000,NA,NA,NA,NA,2.2534600000,5.9579600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,666.0000000000,NA,NA,0.3751900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9146100000,NA,85.7617700000,NA,NA,0.0102700000,NA,NA,NA,NA,2.2534600000,5.6252800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,667.0000000000,NA,NA,0.3751900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8304300000,NA,72.7807800000,NA,NA,0.0045400000,NA,NA,NA,NA,2.2525000000,4.8064200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,668.0000000000,NA,NA,0.3764900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9412400000,NA,68.7257400000,NA,NA,0.0045400000,NA,NA,NA,NA,2.2525000000,4.5623200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,669.0000000000,NA,NA,0.3764900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7897400000,NA,59.3139000000,NA,NA,0.0029100000,NA,NA,NA,NA,2.2517200000,3.9611500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,670.0000000000,NA,NA,0.3775100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1521100000,NA,58.2857100000,NA,NA,0.0029100000,NA,NA,NA,NA,2.2517200000,3.9233400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,671.0000000000,NA,NA,0.3775100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0035200000,NA,47.3750400000,NA,NA,0.0021000000,NA,NA,NA,NA,2.2511300000,3.2113900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,672.0000000000,NA,NA,0.3782800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6130900000,NA,44.7402500000,NA,NA,0.0021000000,NA,NA,NA,NA,2.2511300000,3.0373500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,673.0000000000,NA,NA,0.3782800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6019900000,NA,43.9723000000,NA,NA,0.0025800000,NA,NA,NA,NA,2.2505600000,2.9983800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,674.0000000000,NA,NA,0.3790000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2866400000,NA,39.5547600000,NA,NA,0.0025800000,NA,NA,NA,NA,2.2505600000,2.6864300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,675.0000000000,NA,NA,0.3790000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2994100000,NA,42.9082000000,NA,NA,0.0031900000,NA,NA,NA,NA,2.2500100000,2.8595800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,676.0000000000,NA,NA,0.3796800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389100000,NA,46.0403800000,NA,NA,0.0031900000,NA,NA,NA,NA,2.2500100000,3.1599400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,677.0000000000,NA,NA,0.3796800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0417800000,NA,46.2241000000,NA,NA,0.0054100000,NA,NA,NA,NA,2.2493700000,3.0851600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,678.0000000000,NA,NA,0.3804700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,47.8610600000,NA,NA,0.0054100000,NA,NA,NA,NA,2.2493700000,3.2033500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,679.0000000000,NA,NA,0.3804700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149300000,NA,49.0523300000,NA,NA,0.0071000000,NA,NA,NA,NA,2.2486500000,3.2164000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,680.0000000000,NA,NA,0.3813400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,46.9668800000,NA,NA,0.0071000000,NA,NA,NA,NA,2.2486500000,3.0499800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,681.0000000000,NA,NA,0.3813400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2740900000,NA,49.9417200000,NA,NA,0.0080200000,NA,NA,NA,NA,2.2479000000,3.1823600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,682.0000000000,NA,NA,0.3822300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4021600000,NA,52.7380900000,NA,NA,0.0080200000,NA,NA,NA,NA,2.2479000000,3.3539400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,683.0000000000,NA,NA,0.3822300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9521900000,NA,59.0598600000,NA,NA,0.0149700000,NA,NA,NA,NA,2.2469600000,3.5993000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,684.0000000000,NA,NA,0.3833100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4080400000,NA,60.3897800000,NA,NA,0.0149700000,NA,NA,NA,NA,2.2469600000,3.6318400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,685.0000000000,NA,NA,0.3833100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3568100000,NA,62.1718300000,NA,NA,0.0137700000,NA,NA,NA,NA,2.2459600000,3.6568500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,686.0000000000,NA,NA,0.3844600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9516600000,NA,61.1595500000,NA,NA,0.0137700000,NA,NA,NA,NA,2.2459600000,3.5521300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,687.0000000000,NA,NA,0.3844600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7999700000,NA,62.2041900000,NA,NA,0.0104700000,NA,NA,NA,NA,2.2449700000,3.6030000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,688.0000000000,NA,NA,0.3855900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0384600000,NA,65.2970600000,NA,NA,0.0104700000,NA,NA,NA,NA,2.2449700000,3.8202500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,689.0000000000,NA,NA,0.3855900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1444000000,NA,59.1023100000,NA,NA,0.0093100000,NA,NA,NA,NA,2.2440400000,3.4304300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,690.0000000000,NA,NA,0.3866400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8820900000,NA,54.9513700000,NA,NA,0.0093100000,NA,NA,NA,NA,2.2440400000,3.1868700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,691.0000000000,NA,NA,0.3866400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6418900000,NA,42.2027900000,NA,NA,0.0024000000,NA,NA,NA,NA,2.2434600000,2.5228900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,692.0000000000,NA,NA,0.3873100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2332500000,NA,36.6279200000,NA,NA,0.0024000000,NA,NA,NA,NA,2.2434600000,2.1857200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,693.0000000000,NA,NA,0.3873100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9899100000,NA,33.4538500000,NA,NA,0.0013100000,NA,NA,NA,NA,2.2430300000,2.0608200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,694.0000000000,NA,NA,0.3878000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8361900000,NA,45.3361100000,NA,NA,0.0013100000,NA,NA,NA,NA,2.2430300000,2.8967400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,695.0000000000,NA,NA,0.3878000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4342600000,NA,47.0241000000,NA,NA,0.0009000000,NA,NA,NA,NA,2.2423300000,2.9031100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,696.0000000000,NA,NA,0.3886100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8129200000,NA,44.2925800000,NA,NA,0.0009000000,NA,NA,NA,NA,2.2423300000,2.7586100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,697.0000000000,NA,NA,0.3886100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4731300000,NA,40.8087000000,NA,NA,0.0008200000,NA,NA,NA,NA,2.2417400000,2.5770500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,698.0000000000,NA,NA,0.3893000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0535100000,NA,40.3341000000,NA,NA,0.0008200000,NA,NA,NA,NA,2.2417400000,2.5735800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,699.0000000000,NA,NA,0.3893000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8514700000,NA,42.7806300000,NA,NA,0.0012300000,NA,NA,NA,NA,2.2410900000,2.6839300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,700.0000000000,NA,NA,0.3900400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4864800000,NA,50.4394100000,NA,NA,0.0012300000,NA,NA,NA,NA,2.2410900000,3.2704500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,701.0000000000,NA,NA,0.3900400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3605200000,NA,62.7734900000,NA,NA,0.0101900000,NA,NA,NA,NA,2.2399700000,3.8542900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,702.0000000000,NA,NA,0.3913000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0967500000,NA,73.9560000000,NA,NA,0.0101900000,NA,NA,NA,NA,2.2399700000,4.6071400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,703.0000000000,NA,NA,0.3913000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4673700000,NA,89.4031700000,NA,NA,0.0243700000,NA,NA,NA,NA,2.2382700000,5.2251000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,704.0000000000,NA,NA,0.3931900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9271000000,NA,96.3853300000,NA,NA,0.0243700000,NA,NA,NA,NA,2.2382700000,5.5590800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,705.0000000000,NA,NA,0.3931900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2262300000,NA,106.8551300000,NA,NA,0.0321900000,NA,NA,NA,NA,2.2363100000,5.7761000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,706.0000000000,NA,NA,0.3953200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5601400000,NA,114.4274600000,NA,NA,0.0321900000,NA,NA,NA,NA,2.2363100000,6.0582000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,707.0000000000,NA,NA,0.3953200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4574000000,NA,123.8891700000,NA,NA,0.0332000000,NA,NA,NA,NA,2.2341900000,6.2873500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,708.0000000000,NA,NA,0.3975900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7166500000,NA,129.7669000000,NA,NA,0.0332000000,NA,NA,NA,NA,2.2341900000,6.5654500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,709.0000000000,NA,NA,0.3975900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0514200000,NA,134.8760000000,NA,NA,0.0323000000,NA,NA,NA,NA,2.2320300000,6.7276000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,710.0000000000,NA,NA,0.3999100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2759400000,NA,132.9285500000,NA,NA,0.0323000000,NA,NA,NA,NA,2.2320300000,6.6817200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,711.0000000000,NA,NA,0.3999100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6335300000,NA,126.0635400000,NA,NA,0.0223600000,NA,NA,NA,NA,2.2299600000,6.3835000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,712.0000000000,NA,NA,0.4021600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9602100000,NA,121.6365900000,NA,NA,0.0223600000,NA,NA,NA,NA,2.2299600000,6.2689900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,713.0000000000,NA,NA,0.4021600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4116900000,NA,106.9323600000,NA,NA,0.0101400000,NA,NA,NA,NA,2.2281200000,5.6056500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,714.0000000000,NA,NA,0.4041800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0114300000,NA,96.3397200000,NA,NA,0.0101400000,NA,NA,NA,NA,2.2281200000,5.1273000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,715.0000000000,NA,NA,0.4041800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1152300000,NA,87.3863000000,NA,NA,0.0050600000,NA,NA,NA,NA,2.2265800000,4.7849500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,716.0000000000,NA,NA,0.4058900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7100400000,NA,73.5036400000,NA,NA,0.0050600000,NA,NA,NA,NA,2.2265800000,4.0515000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,717.0000000000,NA,NA,0.4058900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9638100000,NA,64.8043900000,NA,NA,0.0022000000,NA,NA,NA,NA,2.2254500000,3.6799900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,718.0000000000,NA,NA,0.4071400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1355400000,NA,59.5739400000,NA,NA,0.0022000000,NA,NA,NA,NA,2.2254500000,3.4237600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,719.0000000000,NA,NA,0.4071400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6408000000,NA,51.7181600000,NA,NA,0.0016300000,NA,NA,NA,NA,2.2245700000,3.0301100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,720.0000000000,NA,NA,0.4081200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1464300000,NA,50.1775600000,NA,NA,0.0016300000,NA,NA,NA,NA,2.2245700000,2.9776800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,721.0000000000,NA,NA,0.4081200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8388900000,NA,43.8781900000,NA,NA,0.0009800000,NA,NA,NA,NA,2.2238300000,2.6284900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,722.0000000000,NA,NA,0.4089300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5229800000,NA,42.2995100000,NA,NA,0.0009800000,NA,NA,NA,NA,2.2238300000,2.5564400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,723.0000000000,NA,NA,0.4089300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3525200000,NA,46.4017700000,NA,NA,0.0015000000,NA,NA,NA,NA,2.2230100000,2.7561400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,724.0000000000,NA,NA,0.4098300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0604500000,NA,55.5266800000,NA,NA,0.0015000000,NA,NA,NA,NA,2.2230100000,3.4383100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,725.0000000000,NA,NA,0.4098300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001300000,NA,66.5326300000,NA,NA,0.0117100000,NA,NA,NA,NA,2.2216200000,3.9336900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,726.0000000000,NA,NA,0.4113200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,74.0122000000,NA,NA,0.0117100000,NA,NA,NA,NA,2.2216200000,4.4279600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,727.0000000000,NA,NA,0.4113200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,82.6546400000,NA,NA,0.0214700000,NA,NA,NA,NA,2.2198400000,4.6511900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,728.0000000000,NA,NA,0.4132100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1417300000,NA,90.2288700000,NA,NA,0.0214700000,NA,NA,NA,NA,2.2198400000,4.9800800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,729.0000000000,NA,NA,0.4132100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9960400000,NA,101.0335700000,NA,NA,0.0315400000,NA,NA,NA,NA,2.2177700000,5.1907600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,730.0000000000,NA,NA,0.4153600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1204300000,NA,110.2710200000,NA,NA,0.0315400000,NA,NA,NA,NA,2.2177700000,5.4640400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,731.0000000000,NA,NA,0.4153600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5793200000,NA,119.3032900000,NA,NA,0.0344500000,NA,NA,NA,NA,2.2155800000,5.5677900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,732.0000000000,NA,NA,0.4176300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9077300000,NA,125.2955400000,NA,NA,0.0344500000,NA,NA,NA,NA,2.2155800000,5.7224900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,733.0000000000,NA,NA,0.4176300000,NA,NA
