t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
77,1,MS,11.6000000000,1,1020597.4283800001,1020597.4283800001,0.0038100000
78,1,MS,11.7000000000,1,1019526.6503500000,1019526.6503500000,0.0038400000
79,1,MS,11.9000000000,1,1018444.8645600000,1018444.8645600000,0.0039000000
80,1,MS,12.3000000000,1,1017345.0859500000,1017345.0859500000,0.0040300000
81,1,MS,12.6000000000,1,1016223.6243600000,1016223.6243600000,0.0041300000
82,1,MS,13.1000000000,1,1015073.3812800000,1015073.3812800000,0.0043000000
83,1,MS,13.9000000000,1,1013850.2381800000,1013850.2381800000,0.0045800000
84,1,MS,15.0000000000,1,1012534.9866500000,1012534.9866500000,0.0050000000
85,1,MS,15.7000000000,1,1011144.9068900000,1011144.9068900000,0.0052900000
86,1,MS,15.9000000000,1,1009751.9803700000,1009751.9803700000,0.0053700000
87,1,MS,16.2000000000,1,1008323.2171800000,1008323.2171800000,0.0055000000
88,1,MS,16.2000000000,1,1006913.5408700000,1006913.5408700000,0.0055000000
89,1,MS,16.2000000000,1,1005502.9473600000,1005502.9473600000,0.0055000000
90,1,MS,15.4000000000,1,1004197.7107000001,1004197.7107000001,0.0051600000
91,1,MS,13.6000000000,1,1003068.6176800000,1003068.6176800000,0.0044700000
92,1,MS,14.1000000000,1,1001910.4138400001,1001910.4138400001,0.0046600000
93,1,MS,14.0000000000,1,1000766.3924800000,1000766.3924800000,0.0046200000
94,1,MS,12.7000000000,1,999751.4135199999,999751.4135199999,0.0041600000
95,1,MS,11.8000000000,1,998812.4660000000,998812.4660000000,0.0038700000
96,1,MS,10.5000000000,1,997978.9678800000,997978.9678800000,0.0034800000
97,1,MS,11.6000000000,1,997071.9373100000,997071.9373100000,0.0038100000
98,1,MS,12.1000000000,1,996141.7668700001,996141.7668700001,0.0039600000
99,1,MS,12.1000000000,1,995217.1771600000,995217.1771600000,0.0039600000
100,1,MS,12.5000000000,1,994277.4341599999,994277.4341599999,0.0040900000
101,1,MS,13.3000000000,1,993281.6624499999,993281.6624499999,0.0043700000
102,1,MS,15.2000000000,1,992145.0167900000,992145.0167900000,0.0050800000
103,1,MS,18.0000000000,1,990738.1526100000,990738.1526100000,0.0063300000
104,1,MS,19.8000000000,1,989159.2703500000,989159.2703500000,0.0072700000
105,1,MS,19.0000000000,1,987667.1692300000,987667.1692300000,0.0068400000
106,1,MS,20.7000000000,1,985990.2917100000,985990.2917100000,0.0077800000
107,1,MS,20.7000000000,1,984291.3760400000,984291.3760400000,0.0077800000
108,1,MS,20.7000000000,1,982607.3230800000,982607.3230800000,0.0077800000
109,1,MS,20.3000000000,1,980957.4662900000,980957.4662900000,0.0075500000
110,1,MS,19.3000000000,1,979444.8876300000,979444.8876300000,0.0070000000
111,1,MS,18.9000000000,1,977967.1479600000,977967.1479600000,0.0067800000
112,1,MS,19.0000000000,1,976495.9635400000,976495.9635400000,0.0068400000
113,1,MS,18.7000000000,1,975055.4819900000,975055.4819900000,0.0066800000
114,1,MS,18.0000000000,1,973712.6233900000,973712.6233900000,0.0063300000
115,1,MS,16.9000000000,1,972482.4284200000,972482.4284200000,0.0058100000
116,1,MS,15.8000000000,1,971372.0458600000,971372.0458600000,0.0053300000
117,1,MS,14.8000000000,1,970350.6658500000,970350.6658500000,0.0049200000
118,1,MS,12.5000000000,1,969512.7440299999,969512.7440299999,0.0040900000
119,1,MS,12.7000000000,1,968665.3319099999,968665.3319099999,0.0041600000
120,1,MS,15.2000000000,1,967648.6137900000,967648.6137900000,0.0050800000
121,1,MS,15.2000000000,1,966639.6044299999,966639.6044299999,0.0050800000
122,1,MS,15.9000000000,1,965594.4798700000,965594.4798700000,0.0053700000
123,1,MS,14.8000000000,1,964643.1146100000,964643.1146100000,0.0049200000
124,1,MS,14.9000000000,1,963701.4675700000,963701.4675700000,0.0049600000
125,1,MS,15.4000000000,1,962728.5990300000,962728.5990300000,0.0051600000
126,1,MS,15.9000000000,1,961736.1112400000,961736.1112400000,0.0053700000
127,1,MS,17.9000000000,1,960583.6771600000,960583.6771600000,0.0062800000
128,1,MS,18.5000000000,1,959402.1181900000,959402.1181900000,0.0065800000
129,1,MS,19.1000000000,1,958167.0306300001,958167.0306300001,0.0068900000
130,1,MS,17.1000000000,1,957125.7632400000,957125.7632400000,0.0059000000
131,1,MS,17.5000000000,1,956052.3030500000,956052.3030500000,0.0060900000
132,1,MS,18.7000000000,1,954893.5677000000,954893.5677000000,0.0066800000
133,1,MS,19.0000000000,1,953706.5283500000,953706.5283500000,0.0068400000
134,1,MS,19.1000000000,1,952528.2880700000,952528.2880700000,0.0068900000
135,1,MS,19.7000000000,1,951291.0123600001,951291.0123600001,0.0072100000
136,1,MS,20.1000000000,1,950035.2715900000,950035.2715900000,0.0074400000
137,1,MS,20.5000000000,1,948738.1425000000,948738.1425000000,0.0076700000
138,1,MS,19.8000000000,1,947529.1145500001,947529.1145500001,0.0072700000
139,1,MS,17.3000000000,1,946531.0871000000,946531.0871000000,0.0059900000
140,1,MS,17.4000000000,1,945539.9185700000,945539.9185700000,0.0060400000
141,1,MS,16.8000000000,1,944595.8356300000,944595.8356300000,0.0057700000
142,1,MS,15.0000000000,1,943788.0735700000,943788.0735700000,0.0050000000
143,1,MS,15.0000000000,1,942982.9654000000,942982.9654000000,0.0050000000
144,1,MS,14.3000000000,1,942232.4293400000,942232.4293400000,0.0047300000
145,1,MS,13.8000000000,1,941514.3146300000,941514.3146300000,0.0045500000
146,1,MS,13.5000000000,1,940822.9895800001,940822.9895800001,0.0044400000
147,1,MS,13.9000000000,1,940112.3233100000,940112.3233100000,0.0045800000
148,1,MS,14.5000000000,1,939378.2232200000,939378.2232200000,0.0048100000
149,1,MS,15.0000000000,1,938618.0377300000,938618.0377300000,0.0050000000
150,1,MS,17.0000000000,1,937743.5055600000,937743.5055600000,0.0058600000
151,1,MS,19.1000000000,1,936716.8796900000,936716.8796900000,0.0068900000
152,1,MS,18.5000000000,1,935752.5230700000,935752.5230700000,0.0065800000
153,1,MS,19.0000000000,1,934747.8564200000,934747.8564200000,0.0068400000
154,1,MS,19.4000000000,1,933724.1257900000,933724.1257900000,0.0070500000
155,1,MS,21.1000000000,1,932548.6293499999,932548.6293499999,0.0080200000
156,1,MS,21.6000000000,1,931336.0263100000,931336.0263100000,0.0083300000
157,1,MS,22.8000000000,1,929984.8627400000,929984.8627400000,0.0091000000
158,1,MS,23.0000000000,1,928615.5875400000,928615.5875400000,0.0092400000
159,1,MS,23.3000000000,1,927185.8535200000,927185.8535200000,0.0094500000
160,1,MS,23.5000000000,1,925739.4956100000,925739.4956100000,0.0095900000
161,1,MS,21.6000000000,1,924463.0622000000,924463.0622000000,0.0083300000
