N_exudation,sucrose,R_Nnit_upt,S_Amino_Acids,senesced_mstruct,R_residual,Total_Organic_Nitrogen,Proteins_N_Mass,age_from_flowering,S_grain_starch,axis,HATS_LATS,sum_respi,RGR_Structure,R_grain_growth_starch,t,AA_consumption_mstruct,nitrates,organ,Export_cytokinins,S_Proteins,Conc_Amino_Acids,structure,synthetized_mstruct,R_grain_growth_struct,N_tot,Uptake_Nitrates,regul_transpiration,Export_Amino_Acids,starch,proteins,amino_acids,S_grain_structure,Conc_Sucrose,WSC_g,sucrose_consumption_mstruct,Nstruct,Conc_Nitrates,Export_Nitrates,Unloading_Amino_Acids,plant,Dry_Mass,Conc_cytokinins,C_exudation,Respi_growth,mstruct,S_cytokinins,R_Nnit_red,Unloading_Sucrose,cytokinins
NA,2031.95519157,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,567.00000000,NA,NA,phloem,NA,NA,1780.225873978464,NA,NA,NA,0.00656620,NA,NA,NA,NA,NA,469.01410873,NA,803.4004955475142,0.058055862616206405,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.35789446,1700.49397560,1.48234878,1.56258986,0.00000000,0.66675729,106.14663751,NA,NA,NA,MS,10.78495784,2.67106005,NA,NA,567.00000000,0.18521939,97.35640293,roots,0.01011571,NA,191.0799898639488,NA,NA,NA,0.00284904,3.73387602,0.00009319,0.64212052,NA,NA,42.53366848,NA,795.7675629679565,0.04858554216003891,18.57380042,0.00089058,546.7098521279216,0.16330735,16.51349565,1,NA,101.3914302131097,14.30860292,6.39624293,0.17807691,1.34038615,0.55095713,71.54301458,18.05547293
NA,2013.48795340,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,568.00000000,NA,NA,phloem,NA,NA,1762.330299136043,NA,NA,NA,0.00651740,NA,NA,NA,NA,NA,465.52852321,NA,793.99691476866,0.05752822723989687,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.34219918,1687.26638768,1.45122968,1.56224536,0.00000000,0.69048453,110.10039364,NA,NA,NA,MS,10.60670141,2.66936242,NA,NA,568.00000000,0.18567660,100.60178045,roots,0.01025858,NA,207.40235437135172,NA,NA,NA,0.00294983,3.65549039,0.00009332,0.69998320,NA,NA,46.30174801,NA,787.2790901553753,0.04820761107647538,18.61964899,0.00089318,563.2899138507831,0.16898704,14.41559256,1,NA,102.38099691695871,12.46996500,6.41203176,0.17859681,1.34361322,0.55244383,62.34982502,18.28491922
NA,1995.10888768,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,569.00000000,NA,NA,phloem,NA,NA,1745.486620768905,NA,NA,NA,0.00647219,NA,NA,NA,NA,NA,462.29941015,NA,784.6727219244548,0.05700311107667483,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.34336182,1673.08721730,1.42074530,1.56183709,0.00000000,0.71212897,113.74643344,NA,NA,NA,MS,10.43435674,2.66395866,NA,NA,569.00000000,0.18612102,103.76318509,roots,0.01040243,NA,222.25206458296265,NA,NA,NA,0.00304513,3.57870353,0.00009345,0.75333959,NA,NA,49.76166679,NA,778.3917660029479,0.04780249192279099,18.66421575,0.00089579,579.3008855946093,0.17454068,13.37526534,1,NA,103.3702841560476,11.54451430,6.42737918,0.17911795,1.34655221,0.55391104,57.72257149,18.51547304
NA,1976.72644949,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,570.00000000,NA,NA,phloem,NA,NA,1729.2716037886632,NA,NA,NA,0.00642903,NA,NA,NA,NA,NA,459.21645938,NA,775.391622638139,0.05647789855687934,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.35374210,1658.39803603,1.39103561,1.56138083,0.00000000,0.73252961,117.21437144,NA,NA,NA,MS,10.26779980,2.65725652,NA,NA,570.00000000,0.18655838,106.84254559,roots,0.01054725,NA,236.21890391112296,NA,NA,NA,0.00313680,3.50386802,0.00009358,0.80413658,NA,NA,53.04304642,NA,769.3141717033018,0.047382801029390006,18.70807417,0.00089840,594.7581896364634,0.17997123,12.84659217,1,NA,104.35903544705008,11.05979457,6.44248266,0.17964031,1.34923624,0.55536414,55.29897287,18.74708948
NA,1958.40310332,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,571.00000000,NA,NA,phloem,NA,NA,1713.4931708621386,NA,NA,NA,0.00638722,NA,NA,NA,NA,NA,456.22973945,NA,766.177937418174,0.055954374380447286,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.37215452,1643.39321330,1.36214483,1.56088436,0.00000000,0.75205894,120.56185163,NA,NA,NA,MS,10.10688822,2.65012803,NA,NA,571.00000000,0.18699060,109.84204393,roots,0.01069303,NA,249.56627193580115,NA,NA,NA,0.00322565,3.43109530,0.00009371,0.85323857,NA,NA,56.20353601,NA,760.1381119875492,0.046954091808452295,18.75141781,0.00090102,609.6784863115216,0.18528187,12.67513683,1,NA,105.34702370652784,10.88181026,6.45740887,0.18016388,1.35169311,0.55680568,54.40905130,18.97972893
NA,1940.06721212,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,572.00000000,NA,NA,phloem,NA,NA,1697.990695212927,NA,NA,NA,0.00634616,NA,NA,NA,NA,NA,453.29718732,NA,757.0033905689938,0.055430491774837616,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.39376098,1628.23744949,1.33410516,1.56035453,0.00000000,0.77103016,123.83738266,NA,NA,NA,MS,9.95148087,2.64297933,NA,NA,572.00000000,0.18741843,112.76383443,roots,0.01083976,NA,262.5140952324143,NA,NA,NA,0.00331242,3.36046639,0.00009384,0.90137569,NA,NA,59.29164860,NA,750.9406379418348,0.046521069985297814,18.79432036,0.00090364,624.0781093935278,0.19047573,12.63261170,1,NA,106.33404717648529,10.81326620,6.47218318,0.18068866,1.35394675,0.55823796,54.06633098,19.21335600
NA,1921.69635022,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,573.00000000,NA,NA,phloem,NA,NA,1682.7071705458382,NA,NA,NA,0.00630566,NA,NA,NA,NA,NA,450.40403151,NA,747.8591446680343,0.054905610006352974,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.41690650,1612.98580236,1.30690675,1.55979436,0.00000000,0.78955296,127.05811528,NA,NA,NA,MS,9.80142297,2.63610765,NA,NA,573.00000000,0.18784254,115.61025404,roots,0.01098553,NA,275.14133500265547,NA,NA,NA,0.00339736,3.29195656,0.00009396,0.94864278,NA,NA,62.32453868,NA,741.7474795004632,0.04608530863887781,18.83684981,0.00090627,637.9742294991003,0.19552283,12.64438313,1,NA,107.31993355911355,10.78971910,6.48682901,0.18121461,1.35601754,0.55966192,53.94859550,19.44794038
NA,1902.95107349,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,574.00000000,NA,NA,phloem,NA,NA,1667.726818929377,NA,NA,NA,0.00626631,NA,NA,NA,NA,NA,447.59383194,NA,738.5794315448684,0.05437003067104611,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.43933018,1597.33542048,1.28042195,1.55919335,0.00000000,0.80708579,130.14087672,NA,NA,NA,MS,9.65663125,2.62946323,NA,NA,574.00000000,0.18826302,118.38262192,roots,0.01113407,NA,287.0844449301166,NA,NA,NA,0.00347933,3.22524419,0.00009409,0.99408433,NA,NA,65.21903710,NA,732.4199550516777,0.04563815487083841,18.87901552,0.00090891,651.3782403722395,0.20049073,12.65433290,1,NA,108.30452725942685,10.76001261,6.50134958,0.18174175,1.35792013,0.56107365,53.80006303,19.68345442
NA,1884.40036424,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,575.00000000,NA,NA,phloem,NA,NA,1652.769838608281,NA,NA,NA,0.00622703,NA,NA,NA,NA,NA,444.78814487,NA,729.3922121940911,0.05384001040699299,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.46337870,1581.73802201,1.25477114,1.55856874,0.00000000,0.82446364,133.21464898,NA,NA,NA,MS,9.51686607,2.62269044,NA,NA,575.00000000,0.18867762,121.08443699,roots,0.01128561,NA,298.9152958723798,NA,NA,NA,0.00356019,3.16063260,0.00009424,1.03970065,NA,NA,68.10413175,NA,723.166000671716,0.04519251491464365,18.92059147,0.00091155,664.31340834195,0.20539065,12.70127124,1,NA,109.28764013796996,10.76210345,6.51566705,0.18227005,1.35967344,0.56247919,53.81051725,19.91986344
NA,1865.59984361,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,576.00000000,NA,NA,phloem,NA,NA,1638.0169203033342,NA,NA,NA,0.00618810,NA,NA,NA,NA,NA,442.00740367,NA,720.1717863771481,0.053302852674476014,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48350886,1566.07303460,1.22989025,1.55791659,0.00000000,0.84147269,136.24678166,NA,NA,NA,MS,9.38203509,2.61651322,NA,NA,576.00000000,0.18908897,123.71712588,roots,0.01143210,NA,310.49177474089805,NA,NA,NA,0.00363949,3.09796034,0.00009434,1.08424633,NA,NA,70.94717545,NA,713.9302245904115,0.044744943845809466,18.96184232,0.00091419,676.7913897567233,0.21007780,12.64335671,1,NA,110.2691914430326,10.67287295,6.52987257,0.18279950,1.36128929,0.56387701,53.36436473,20.15715277
NA,1870.39073492,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,577.00000000,NA,NA,phloem,NA,NA,1725.0311937696565,NA,NA,NA,0.00653435,NA,NA,NA,NA,NA,466.73926032,NA,720.0849410125909,0.05343973528344395,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.75891662,1555.89440066,1.27234490,1.55706371,0.00000000,0.68649535,111.32527491,NA,NA,NA,MS,9.74719667,2.67772464,NA,NA,577.00000000,0.18949606,119.31142332,roots,0.39979649,NA,200.015932160555,NA,NA,NA,0.00322891,3.20489898,0.00332415,24.68337237,NA,NA,45.83617264,NA,707.2372533032511,0.04445412573306596,19.00266527,0.00091685,650.8011079719121,7.13897179,32.14236533,1,NA,109.12019430587675,25.76118507,6.54393073,0.18333009,1.35745290,0.56520412,128.80592533,20.00501465
NA,1888.68798276,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,578.00000000,NA,NA,phloem,NA,NA,1781.7925646355889,NA,NA,NA,0.00676756,NA,NA,NA,NA,NA,483.39691379,NA,725.1740470681349,0.05396251379324022,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.85465668,1557.44742814,1.31561443,1.55667353,0.00000000,0.61526541,99.80548014,NA,NA,NA,MS,10.08733604,2.56859698,NA,NA,578.00000000,0.18993954,115.25326784,roots,0.39745713,NA,148.48725121084934,NA,NA,NA,0.00301082,3.31389025,0.00332963,18.40779171,NA,NA,34.12643833,NA,705.895422787661,0.04449849794690318,19.04713687,0.00091951,626.8468733484663,6.90750910,49.91462174,1,NA,107.99007110556866,39.00444689,6.55924538,0.18386192,1.35374014,0.56670170,195.02223445,19.85526150
NA,1905.72810202,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,579.00000000,NA,NA,phloem,NA,NA,1814.3143801533572,NA,NA,NA,0.00690966,NA,NA,NA,NA,NA,493.54730479,NA,729.7489239666774,0.05444937434334249,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.84018174,1565.72328349,1.35828813,1.55655233,0.00000000,0.58573250,94.97723092,NA,NA,NA,MS,10.40322111,2.54209807,NA,NA,579.00000000,0.19046878,111.53355449,roots,0.39511912,NA,126.28404926946438,NA,NA,NA,0.00289115,3.42138068,0.00333478,15.72498525,NA,NA,29.10772033,NA,707.5939032658775,0.04473495095676963,19.10020938,0.00092217,604.8613876843917,6.69491530,58.52183076,1,NA,106.87899195182791,45.19392422,6.57752191,0.18439523,1.35014245,0.56830123,225.96962110,19.70797627
NA,1921.43846665,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,580.00000000,NA,NA,phloem,NA,NA,1835.915482628923,NA,NA,NA,0.00701079,NA,NA,NA,NA,NA,500.77065777,NA,733.7853864037733,0.054898241904303105,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.81171705,1577.17265563,1.39946396,1.55655656,0.00000000,0.57427243,93.05194312,NA,NA,NA,MS,10.69737803,2.55556980,NA,NA,580.00000000,0.19104886,108.11803758,roots,0.39260003,NA,116.76357270574077,NA,NA,NA,0.00281638,3.52509813,0.00333803,14.59589135,NA,NA,26.99138367,NA,710.7064095980307,0.04506207587512169,19.15838004,0.00092485,584.6425147941189,6.49622589,61.80749684,1,NA,105.78720235270588,47.43061524,6.59755409,0.18493017,1.34663636,0.56995144,237.15307618,19.56324494
NA,1937.02488290,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,581.00000000,NA,NA,phloem,NA,NA,1852.3829157275002,NA,NA,NA,0.00709276,NA,NA,NA,NA,NA,506.62599227,NA,737.7466841022956,0.055343568082891585,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79583370,1589.88709625,1.43860168,1.55661008,0.00000000,0.57065995,92.38909518,NA,NA,NA,MS,10.97117060,2.58498082,NA,NA,581.00000000,0.19165336,104.98855716,roots,0.39034527,NA,112.73988852872607,NA,NA,NA,0.00276329,3.62368181,0.00334319,14.15565991,NA,NA,26.13688237,NA,714.3628632869495,0.04542534560722119,19.21899938,0.00092753,566.0773760251296,6.31794433,63.30778236,1,NA,104.71344667983851,48.40997169,6.61842952,0.18546680,1.34322286,0.57162498,242.04985846,19.42086744
NA,1952.88241746,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,582.00000000,NA,NA,phloem,NA,NA,1866.2697274713962,NA,NA,NA,0.00716523,NA,NA,NA,NA,NA,511.80229826,NA,741.7832834325112,0.05579664049881639,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79072862,1603.18072015,1.47559980,1.55668628,0.00000000,0.57045341,92.27413825,NA,NA,NA,MS,11.22594445,2.62007618,NA,NA,582.00000000,0.19226795,102.12700149,roots,0.38802243,NA,111.0922273655244,NA,NA,NA,0.00272162,3.71687608,0.00334742,14.00694136,NA,NA,25.82965748,NA,718.2510598275521,0.04580516343299429,19.28062967,0.00093022,549.0547095792575,6.15350751,64.31132109,1,NA,103.65810232977165,49.07850107,6.63965308,0.18600515,1.33991072,0.57331228,245.39250534,19.28094047
NA,1969.03544276,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,583.00000000,NA,NA,phloem,NA,NA,1878.6922177403126,NA,NA,NA,0.00723241,NA,NA,NA,NA,NA,516.60095169,NA,745.9036545034135,0.05625815550735468,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79074483,1616.86854205,1.51059553,1.55677802,0.00000000,0.57175515,92.40084213,NA,NA,NA,MS,11.46340829,2.65657751,NA,NA,583.00000000,0.19288746,99.50994873,roots,0.38584737,NA,110.48676511706437,NA,NA,NA,0.00268675,3.80502652,0.00335258,13.99261176,NA,NA,25.76347391,NA,722.2861952762104,0.04619624405859768,19.34275484,0.00093292,533.4360367926679,6.00507388,65.09960066,1,NA,102.62025267146781,49.62570068,6.66104707,0.18654523,1.33670419,0.57501084,248.12850340,19.14331874
NA,1985.29626960,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,584.00000000,NA,NA,phloem,NA,NA,1889.9547208488912,NA,NA,NA,0.00729544,NA,NA,NA,NA,NA,521.10272509,NA,750.036068608479,0.056722750559868376,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79100079,1631.00164835,1.54371967,1.55688799,0.00000000,0.57422089,92.71258716,NA,NA,NA,MS,11.68449289,2.69273147,NA,NA,584.00000000,0.19351050,97.12486992,roots,0.38334478,NA,110.67236132160278,NA,NA,NA,0.00265772,3.88846264,0.00335449,14.06480963,NA,NA,25.88170844,NA,726.4896017970826,0.046600047095800144,19.40523259,0.00093563,519.1426371170305,5.86447121,65.41937590,1,NA,101.60168847135654,49.84692525,6.68256248,0.18708706,1.33361854,0.57672172,249.23462626,19.00836123
NA,2001.85356011,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,585.00000000,NA,NA,phloem,NA,NA,1900.59652138528,NA,NA,NA,0.00735636,NA,NA,NA,NA,NA,525.45423635,NA,754.2513635262053,0.05719581600308925,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79234728,1645.36124995,1.57509537,1.55700772,0.00000000,0.57682975,93.04626145,NA,NA,NA,MS,11.89093173,2.72829842,NA,NA,585.00000000,0.19413731,94.94773788,roots,0.38132078,NA,110.94667580978864,NA,NA,NA,0.00263192,3.96749464,0.00336024,14.16490615,NA,NA,26.02124541,NA,730.7624912549873,0.04701032142704731,19.46808934,0.00093835,506.03534370847456,5.74285347,65.75387581,1,NA,100.59980217760294,50.10127287,6.70420840,0.18763064,1.33065111,0.57844188,250.50636434,18.87560576
NA,2018.74998403,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,586.00000000,NA,NA,phloem,NA,NA,1910.8371261576385,NA,NA,NA,0.00741601,NA,NA,NA,NA,NA,529.71504298,NA,758.5647677108631,0.05767857097235211,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79507074,1659.87029157,1.60481797,1.55713489,0.00000000,0.57927898,93.35374148,NA,NA,NA,MS,12.08380248,2.76235947,NA,NA,586.00000000,0.19476634,92.96372653,roots,0.37926736,NA,111.10432963062858,NA,NA,NA,0.00260844,4.04236265,0.00336542,14.24816285,NA,NA,26.13395911,NA,735.0699939709149,0.04742486547345639,19.53116813,0.00094108,494.02543979671333,5.63150764,66.25283880,1,NA,99.61474779904654,50.49806270,6.72593079,0.18817599,1.32780792,0.58017049,252.49031348,18.74510385
NA,2035.75950117,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,587.00000000,NA,NA,phloem,NA,NA,1920.5452033276515,NA,NA,NA,0.00747387,NA,NA,NA,NA,NA,533.84782782,NA,762.8906476560959,0.058164557176363936,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79589316,1674.67637548,1.63307962,1.55727506,0.00000000,0.58197784,93.69970252,NA,NA,NA,MS,12.26418094,2.79481834,NA,NA,587.00000000,0.19539704,91.15795572,roots,0.37725276,NA,111.42047917482142,NA,NA,NA,0.00258801,4.11355067,0.00337060,14.35233556,NA,NA,26.28452312,NA,739.4768467490022,0.047847896442197946,19.59441492,0.00094381,483.02488983910933,5.53062924,66.48850673,1,NA,98.64632891577996,50.70906061,6.74771103,0.18872310,1.32509359,0.58190968,253.54530307,18.61684123
NA,2052.87845488,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,588.00000000,NA,NA,phloem,NA,NA,1929.7230436373525,NA,NA,NA,0.00752993,NA,NA,NA,NA,NA,537.85212224,NA,767.2273924516857,0.05865367013945773,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.79610068,1689.68758330,1.65978092,1.55742714,0.00000000,0.58490814,94.08197154,NA,NA,NA,MS,12.43171567,2.82597161,NA,NA,588.00000000,0.19603036,89.53579605,roots,0.37394500,NA,111.88454093772393,NA,NA,NA,0.00257065,4.18080837,0.00336358,14.42389925,NA,NA,26.47076177,NA,743.941565655929,0.04827678809425825,19.65792497,0.00094656,473.0536055690823,5.42088795,66.56985645,1,NA,97.70149084702744,50.81687639,6.76958193,0.18927199,1.32253710,0.58365911,254.08438193,18.49215534
NA,2035.79604570,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,589.00000000,NA,NA,phloem,NA,NA,1900.1164222643224,NA,NA,NA,0.00743450,NA,NA,NA,NA,NA,531.03569980,NA,758.7863796682893,0.05816560130575378,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.62509262,1693.08578683,1.63172469,1.55773518,0.00000000,0.65107153,104.73909086,NA,NA,NA,MS,12.22639030,2.80202319,NA,NA,589.00000000,0.19666568,93.22171844,roots,0.01083083,NA,155.64513577334557,NA,NA,NA,0.00277145,4.11013777,0.00009617,0.57537053,NA,NA,36.93121541,NA,743.2752692985601,0.048373879623598064,19.72163446,0.00094931,491.0990222957324,0.16137216,37.37568762,1,NA,98.68601886245088,28.65693477,6.79152151,0.18982265,1.32719029,0.58547297,143.28467387,18.73284174
NA,2013.35718030,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,590.00000000,NA,NA,phloem,NA,NA,1872.4058613641923,NA,NA,NA,0.00734594,NA,NA,NA,NA,NA,524.71000403,NA,748.3939057717488,0.05752449086570042,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.48766761,1686.29560511,1.60020848,1.55765207,0.00000000,0.69520499,111.96146321,NA,NA,NA,MS,12.02687187,2.83771235,NA,NA,590.00000000,0.19722817,96.82464822,roots,0.01098650,NA,184.71494664218238,NA,NA,NA,0.00292301,4.03075185,0.00009631,0.68579885,NA,NA,43.95635959,NA,738.1468935259853,0.048179874431694816,19.77804082,0.00095207,508.59989021534716,0.16784888,24.37835664,1,NA,99.67147049668485,18.70836805,6.81094611,0.19037489,1.33135584,0.58714493,93.54184026,18.97494525
NA,1992.56574190,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,591.00000000,NA,NA,phloem,NA,NA,1850.0149314792789,NA,NA,NA,0.00727777,NA,NA,NA,NA,NA,519.84074805,NA,738.6629920418077,0.05693044976866962,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.42187729,1674.15981866,1.56743778,1.55734396,0.00000000,0.72772845,117.38852725,NA,NA,NA,MS,11.83350173,2.85025809,NA,NA,591.00000000,0.19772637,100.33972562,roots,0.01113099,NA,206.0905148921265,NA,NA,NA,0.00304820,3.94820600,0.00009634,0.76762944,NA,NA,49.18569726,NA,730.7096672819516,0.047833137676100757,19.82800018,0.00095484,525.5355435544842,0.17399757,18.73147148,1,NA,100.65752620887946,14.35966245,6.82815057,0.19092852,1.33510509,0.58873594,71.79831227,19.21839291
NA,1972.53086333,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,592.00000000,NA,NA,phloem,NA,NA,1830.0744349229249,NA,NA,NA,0.00721884,NA,NA,NA,NA,NA,515.63128780,NA,729.2594514856775,0.05635802466660966,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.40018003,1659.76028777,1.53474830,1.55691732,0.00000000,0.75513171,122.03509541,NA,NA,NA,MS,11.64641339,2.85141319,NA,NA,592.00000000,0.19818882,103.76515024,roots,0.01128662,NA,224.07816801369748,NA,NA,NA,0.00316120,3.86586474,0.00009646,0.83808601,NA,NA,53.63407660,NA,722.3253779005563,0.0474217225077177,19.87437528,0.00095761,541.9013956082513,0.18015935,16.18621986,1,NA,101.64381087330702,12.38397242,6.84412073,0.19148345,1.33849669,0.59028533,61.91986212,19.46310785
NA,1952.81091552,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,593.00000000,NA,NA,phloem,NA,NA,1811.4456401159157,NA,NA,NA,0.00716471,NA,NA,NA,NA,NA,511.76529073,NA,720.0181417315418,0.055794597586245574,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.40449908,1644.22171309,1.50260030,1.55641231,0.00000000,0.77978138,126.27074279,NA,NA,NA,MS,11.46553872,2.84803238,NA,NA,593.00000000,0.19863373,107.10204312,roots,0.01144499,NA,240.24662460278623,NA,NA,NA,0.00326722,3.78488741,0.00009659,0.90241104,NA,NA,57.67109025,NA,713.4906381391443,0.046977763231063986,19.91898996,0.00096040,557.708035256529,0.18620935,15.11125020,1,NA,102.63001121413023,11.53240162,6.85948464,0.19203963,1.34157543,0.59180782,57.66200811,19.70902908
NA,1933.03953641,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,594.00000000,NA,NA,phloem,NA,NA,1793.5273017649629,NA,NA,NA,0.00711313,NA,NA,NA,NA,NA,508.08060885,NA,710.7958370542374,0.05522970104016985,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.41871516,1628.10103650,1.47120385,1.55585002,0.00000000,0.80285633,130.27959157,NA,NA,NA,MS,11.29076976,2.84266649,NA,NA,594.00000000,0.19906745,110.35210181,roots,0.01160580,NA,255.37621660895115,NA,NA,NA,0.00336884,3.70580316,0.00009673,0.96346416,NA,NA,61.48087158,NA,704.4506151762629,0.04651717247131149,19.96248376,0.00096318,572.9689074445519,0.19214702,14.57209217,1,NA,103.61584517263314,11.08817373,6.87446256,0.19259702,1.34437789,0.59331110,55.44086864,19.95610259
NA,1913.36881840,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,595.00000000,NA,NA,phloem,NA,NA,1776.061023823005,NA,NA,NA,0.00706292,NA,NA,NA,NA,NA,504.49442003,NA,701.6636457473054,0.05466768052565785,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.44159582,1611.71679351,1.44066133,1.55524345,0.00000000,0.82502862,134.16670474,NA,NA,NA,MS,11.12195617,2.83658688,NA,NA,595.00000000,0.19949309,113.51762242,roots,0.01176534,NA,269.91086073916523,NA,NA,NA,0.00346758,3.62886985,0.00009686,1.02257378,NA,NA,65.16849167,NA,695.3447642886496,0.04604905124301797,20.00516678,0.00096597,587.700405329167,0.19791457,14.39805045,1,NA,104.60107768701225,10.92134212,6.88916128,0.19315560,1.34693510,0.59479987,54.60671058,20.20428357
NA,1893.64806973,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,596.00000000,NA,NA,phloem,NA,NA,1758.8966032449564,NA,NA,NA,0.00701359,NA,NA,NA,NA,NA,500.97040878,NA,692.558195387256,0.05410423056366463,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.46706521,1595.17562109,1.41098656,1.55459785,0.00000000,0.84653125,137.96875191,NA,NA,NA,MS,10.95894553,2.83046564,NA,NA,596.00000000,0.19991240,116.60092377,roots,0.01192144,NA,284.0069244274143,NA,NA,NA,0.00356398,3.55412232,0.00009695,1.08008856,NA,NA,68.77062643,NA,686.2197592632206,0.04557644631679275,20.04721577,0.00096877,601.9188617124881,0.20347725,14.33064889,1,NA,105.58551525602026,10.83385571,6.90364165,0.19371535,1.34927265,0.59627595,54.16927855,20.45353518
NA,1873.78722568,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,597.00000000,NA,NA,phloem,NA,NA,1741.9673453667488,NA,NA,NA,0.00696486,NA,NA,NA,NA,NA,497.49010335,NA,683.446627328226,0.053536777876561546,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
