Nstruct,delta_leaf_L,sucrose,leaf_pseudostem_length,S_Proteins,RER,internode_L,plant,sum_dry_mass,Cont_Proteins_DM,Unloading_Amino_Acids,Conc_Amino_Acids,t,Respi_growth,D_Fructan,N_content,ratio_DZ,leaf_is_emerged,D_Proteins,Conc_Sucrose,Cont_WSC_DM,fructan,mstruct,axis,AA_consumption_mstruct,Conc_Proteins,leaf_L,Cont_Fructan_DM,Unloading_Sucrose,sucrose_consumption_mstruct,amino_acids,nb_replications,proteins,S_Fructan,Conc_Fructan,metamer
0.00000000,0.00000047,0.00418822,0.02900000,87.08333589,0.00000115,0.00000000,1,0.00000258,58.50774201,0.00004581,49.68183223,86.00000000,0.00001381,0.00615119,8.96944639,1.00000000,False,8.71538790,588.99485723,11.44753437,0.00615119,0.00000059,MS,0.00000041,2.84993975,0.00011437,6.81044419,0.00009011,0.00004144,0.00003680,1,0.01628464,111.44388105,1730.10075304,9
0.00000000,0.00000027,0.00237494,0.02900000,87.08531924,0.00000105,0.00000000,1,0.00000148,58.83756361,0.00002592,49.68324484,86.00000000,0.00000669,0.00352553,9.01786679,1.00000000,False,8.87785250,588.99512126,11.37364507,0.00352553,0.00000034,MS,0.00000020,2.90306582,0.00007016,6.79574956,0.00005194,0.00002008,0.00002087,1,0.00940639,111.44390175,1748.69143459,10
0.00001138,0.00023055,15.75895947,0.02895000,27.84328020,0.00000055,0.00005000,1,0.00403635,25.93582678,0.03998418,48.47880756,87.00000000,0.24976231,1.26268910,4.24592917,0.00000000,True,1.57522375,577.70451024,14.31774680,4.46802728,0.00227322,MS,0.00747195,0.51509960,0.11618573,3.16270951,-0.59872817,0.74928694,0.13775345,1,11.29113178,0.00028229,327.58501802,3
0.00000733,0.00024889,10.14989810,0.02893178,37.12625222,0.00000151,0.00001835,1,0.00307404,30.37359263,0.04830936,48.46088242,87.00000000,0.23314405,1.26276313,4.86510254,0.16151506,True,2.18121956,577.67015608,18.09621421,9.32007165,0.00146420,MS,0.00697479,0.71326078,0.04589174,8.66246919,-0.10639435,0.69943216,0.08869555,1,10.07058222,0.01344137,1060.88301410,4
0.00000032,0.00006679,0.44839957,0.02884068,85.37091481,0.00000312,0.00009173,1,0.00020651,49.47883396,0.00510370,48.46812539,87.00000000,0.00814970,0.50106087,7.65449272,1.00000000,False,5.40301809,577.65373178,13.13619928,0.50106087,0.00006469,MS,0.00024381,1.76679182,0.00593907,6.93239567,0.00702709,0.02444910,0.00391907,1,1.10206566,110.54466658,1290.99000723,5
0.00000005,0.00000566,0.07497269,0.02900000,85.39728526,0.00000133,0.00000000,1,0.00004587,57.84617880,0.00082131,48.48672642,87.00000000,0.00032776,0.11075053,8.87257579,1.00000000,False,8.39099111,577.65495918,11.56912340,0.11075053,0.00001082,MS,0.00000981,2.74386171,0.00118401,6.89890336,0.00167177,0.00098329,0.00065552,1,0.28616815,110.54476500,1706.63724511,6
0.00000002,0.00000220,0.02421922,0.02900000,85.40664859,0.00000127,0.00000000,1,0.00001493,58.04485813,0.00026502,48.49333174,87.00000000,0.00009813,0.03603671,8.90129056,1.00000000,False,8.48519306,577.65632648,11.52971807,0.03603671,0.00000349,MS,0.00000294,2.77466583,0.00048219,6.89547315,0.00054532,0.00029439,0.00021179,1,0.09348152,110.54487465,1719.03460264,7
0.00000001,0.00000090,0.00899489,0.02900000,85.41241588,0.00000116,0.00000000,1,0.00000562,58.40906160,0.00009821,48.49740043,87.00000000,0.00003173,0.01351762,8.95476702,1.00000000,False,8.65574579,577.65715642,11.44145944,0.01351762,0.00000130,MS,0.00000095,2.83043673,0.00021616,6.87001636,0.00020594,0.00009520,0.00007866,1,0.03541632,110.54494121,1736.21941535,8
0.00000000,0.00000047,0.00411563,0.02900000,85.41578170,0.00000114,0.00000000,1,0.00000259,58.54525108,0.00004490,48.49977499,87.00000000,0.00001382,0.00621616,8.97460536,1.00000000,False,8.72291753,577.65766233,11.41424329,0.00621616,0.00000059,MS,0.00000041,2.85240195,0.00011484,6.86742219,0.00009484,0.00004146,0.00003599,1,0.01633055,110.54498178,1744.96376845,9
0.00000000,0.00000026,0.00233311,0.02900000,85.41774323,0.00000105,0.00000000,1,0.00000149,58.87834647,0.00002540,48.50115886,87.00000000,0.00000669,0.00356236,9.02350263,1.00000000,False,8.88753983,577.65794091,11.34057250,0.00356236,0.00000034,MS,0.00000020,2.90623359,0.00007043,6.85257904,0.00005461,0.00002007,0.00002041,1,0.00943236,110.54500412,1764.01625012,10
0.00001139,0.00022898,15.49238158,0.02895000,27.30032878,0.00000055,0.00005000,1,0.00402732,25.92505740,0.03820990,47.30983613,88.00000000,0.24818615,1.28570815,4.24430427,0.00000000,True,1.56905853,567.21221468,14.13930088,4.43785903,0.00227610,MS,0.00742479,0.51308356,0.11641471,3.14839270,-0.47499210,0.74455844,0.13460241,1,11.26121368,0.00056315,324.96073437,3
0.00000736,0.00024909,10.01936984,0.02893165,36.32110112,0.00000150,0.00001847,1,0.00307280,30.29466889,0.04737689,47.29167298,88.00000000,0.23459496,1.28576868,4.85381903,0.16008410,True,2.16301742,567.18512019,17.91400299,9.24676544,0.00147209,MS,0.00701820,0.70730866,0.04614083,8.59781069,-0.08599753,0.70378489,0.08702199,1,10.04035435,0.02566508,1046.89772976,4
0.00000033,0.00006718,0.44497055,0.02883992,83.70481308,0.00000311,0.00009237,1,0.00020783,49.39430124,0.00505273,47.29852010,88.00000000,0.00825912,0.50801350,7.64186577,1.00000000,False,5.37087842,567.17035457,13.10107204,0.50801350,0.00006538,MS,0.00024708,1.75628212,0.00600625,6.98387499,0.00761594,0.02477737,0.00386540,1,1.10722659,109.69502253,1295.05288872,5
0.00000005,0.00000566,0.07379919,0.02900000,83.73109895,0.00000132,0.00000000,1,0.00004598,57.87190970,0.00080551,47.31688731,88.00000000,0.00032817,0.11192819,8.87599374,1.00000000,False,8.39380331,567.17177334,11.54131773,0.11192819,0.00001084,MS,0.00000982,2.74478130,0.00118967,6.95534933,0.00176527,0.00098451,0.00064133,1,0.28699163,109.69513874,1720.41212572,6
0.00000002,0.00000220,0.02383569,0.02900000,83.74035571,0.00000126,0.00000000,1,0.00001497,58.07287605,0.00025986,47.32335611,88.00000000,0.00009821,0.03641719,8.90504250,1.00000000,False,8.48931831,567.17321615,11.50201008,0.03641719,0.00000350,MS,0.00000294,2.77601479,0.00048439,6.95188167,0.00057548,0.00029463,0.00020716,1,0.09374718,109.69525692,1733.10321289,7
0.00000001,0.00000090,0.00884975,0.02900000,83.74605805,0.00000115,0.00000000,1,0.00000563,58.44069086,0.00009626,47.32734118,88.00000000,0.00003174,0.01365880,8.95904527,1.00000000,False,8.66205185,567.17409250,11.41392271,0.01365880,0.00000130,MS,0.00000095,2.83249881,0.00021706,6.92627899,0.00021711,0.00009522,0.00007692,1,0.03551474,109.69532870,1750.76554598,8
0.00000000,0.00000047,0.00404882,0.02900000,83.74938452,0.00000113,0.00000000,1,0.00000259,58.57796542,0.00004400,47.32966594,88.00000000,0.00001382,0.00628073,8.97904239,1.00000000,False,8.72992765,567.17462570,11.38678512,0.00628073,0.00000059,MS,0.00000041,2.85469426,0.00011531,6.92356964,0.00009995,0.00004146,0.00003519,1,0.01637553,109.69537237,1759.66096098,9
0.00000000,0.00000026,0.00229459,0.02900000,83.75132419,0.00000104,0.00000000,1,0.00000149,58.91436251,0.00002488,47.33102153,88.00000000,0.00000669,0.00359896,9.02842096,1.00000000,False,8.89670605,567.17492002,11.31328317,0.00359896,0.00000034,MS,0.00000020,2.90923095,0.00007069,6.90858268,0.00005750,0.00002006,0.00001995,1,0.00945780,109.69539648,1779.17878558,10
0.00001140,0.00022739,15.24517032,0.02895000,26.76301149,0.00000054,0.00005000,1,0.00401897,25.90965841,0.03658172,46.16377303,89.00000000,0.24659820,1.30788145,4.24194528,0.00000000,True,1.56289256,557.45464393,13.97452045,4.41193981,0.00227899,MS,0.00737729,0.51106729,0.11664210,3.13651105,-0.38362426,0.73979460,0.13150819,1,11.23117804,0.00106513,322.65383494,3
0.00000740,0.00024929,9.89986890,0.02893153,35.52677284,0.00000149,0.00001860,1,0.00307177,30.21051279,0.04647412,46.14544305,89.00000000,0.23604226,1.30793195,4.84173544,0.15865470,True,2.14479088,557.43279775,17.74071455,9.17350259,0.00147998,MS,0.00706150,0.70134856,0.04639012,8.53254974,-0.06982428,0.70812677,0.08536788,1,10.00910681,0.04835574,1033.06645040,4
0.00000033,0.00006758,0.44200972,0.02883916,82.05611455,0.00000309,0.00009300,1,0.00020917,49.30379776,0.00500215,46.15192098,89.00000000,0.00836910,0.51507040,7.62834237,1.00000000,False,5.33842556,557.41933412,13.07293523,0.51507040,0.00006608,MS,0.00025037,1.74567000,0.00607383,7.03544233,0.00811030,0.02510729,0.00381214,1,1.11233711,108.88831720,1299.11260930,5
0.00000005,0.00000566,0.07271450,0.02900000,82.08231174,0.00000132,0.00000000,1,0.00004609,57.89335048,0.00078994,46.17005686,89.00000000,0.00032851,0.11310029,8.87877117,1.00000000,False,8.39612174,557.42090854,11.51860567,0.11310029,0.00001087,MS,0.00000983,2.74553943,0.00119533,7.01105482,0.00184171,0.00098552,0.00062737,1,0.28779942,108.88844876,1734.02749141,6
0.00000002,0.00000219,0.02348097,0.02900000,82.09146104,0.00000125,0.00000000,1,0.00001500,58.09662141,0.00025478,46.17639140,89.00000000,0.00009827,0.03679579,8.90815662,1.00000000,False,8.49294907,557.42241241,11.47937167,0.03679579,0.00000351,MS,0.00000294,2.77720205,0.00048658,7.00755278,0.00060013,0.00029482,0.00020262,1,0.09400773,108.88857442,1747.01483549,7
0.00000001,0.00000090,0.00871539,0.02900000,82.09709788,0.00000115,0.00000000,1,0.00000565,58.46807780,0.00009434,46.18029424,89.00000000,0.00003174,0.01379924,8.96269038,1.00000000,False,8.66786222,557.42332630,11.39141138,0.01379924,0.00000130,MS,0.00000095,2.83439881,0.00021796,6.98180953,0.00022623,0.00009521,0.00007521,1,0.03561123,108.88865078,1765.15867998,8
0.00000000,0.00000047,0.00398695,0.02900000,82.10038471,0.00000113,0.00000000,1,0.00000260,58.60644810,0.00004312,46.18257004,89.00000000,0.00001382,0.00634497,8.98284793,1.00000000,False,8.73644036,557.42388159,11.36433338,0.00634497,0.00000060,MS,0.00000041,2.85682392,0.00011578,6.97898724,0.00010412,0.00004145,0.00003441,1,0.01641963,108.88869718,1774.20619816,9
0.00000000,0.00000026,0.00225888,0.02900000,82.10230232,0.00000103,0.00000000,1,0.00000149,58.94617096,0.00002437,46.18389781,89.00000000,0.00000668,0.00363536,9.03271155,1.00000000,False,8.90537268,557.42418863,11.29095800,0.00363536,0.00000034,MS,0.00000020,2.91206495,0.00007096,6.96385998,0.00005986,0.00002004,0.00001950,1,0.00948273,108.88872284,1794.19277304,10
0.00001142,0.00022579,15.01043508,0.02895000,26.23617174,0.00000054,0.00005000,1,0.00401098,25.89150950,0.03505644,45.05032454,90.00000000,0.24500064,1.32968440,4.23917014,0.00000000,True,1.55672412,548.17736746,13.81711010,4.38664050,0.00228187,MS,0.00732950,0.50905020,0.11686788,3.12473365,-0.32983692,0.73500191,0.12849874,1,11.20101240,0.00167008,320.39804725,3
0.00000744,0.00024947,9.78677175,0.02893140,34.74961948,0.00000149,0.00001873,1,0.00307521,30.07945440,0.04559924,45.03186963,90.00000000,0.23748713,1.32976754,4.82217967,0.15722699,True,2.12654071,548.14257476,17.69039907,9.25379532,0.00148787,MS,0.00710472,0.69538074,0.04663960,8.59760802,0.10018266,0.71246138,0.08375190,1,9.97684144,108.10571178,1036.58271081,4
0.00000033,0.00006797,0.43932852,0.02883839,80.43962541,0.00000307,0.00009365,1,0.00021053,49.20918030,0.00495258,45.03799824,90.00000000,0.00847968,0.52215169,7.61421519,1.00000000,False,5.30566805,548.14593612,13.04850122,0.52215169,0.00006679,MS,0.00025368,1.73495827,0.00614180,7.08625815,0.00840490,0.02543904,0.00376011,1,1.11739497,108.10599808,1302.96720901,5
0.00000005,0.00000566,0.07168597,0.02900000,80.46573085,0.00000131,0.00000000,1,0.00004620,57.91167295,0.00077470,45.05590741,90.00000000,0.00032880,0.11426684,8.88109179,1.00000000,False,8.39794753,548.14759320,11.49916921,0.11426684,0.00001090,MS,0.00000984,2.74613646,0.00120099,7.06616761,0.00188426,0.00098639,0.00061379,1,0.28859133,108.10613921,1747.48539099,6
0.00000002,0.00000219,0.02314451,0.02900000,80.47477232,0.00000125,0.00000000,1,0.00001504,58.11726150,0.00024980,45.06211075,90.00000000,0.00009832,0.03717254,8.91081589,1.00000000,False,8.49608613,548.14912977,11.45999683,0.03717254,0.00000352,MS,0.00000294,2.77822787,0.00048878,7.06263312,0.00061382,0.00029496,0.00019819,1,0.09426309,108.10627009,1760.77143543,7
0.00000001,0.00000090,0.00858788,0.02900000,80.48034342,0.00000114,0.00000000,1,0.00000566,58.49238194,0.00009247,45.06593323,90.00000000,0.00003173,0.01393896,8.96588399,1.00000000,False,8.67317717,548.15006373,11.37214033,0.01393896,0.00000131,MS,0.00000095,2.83613680,0.00021886,7.03675223,0.00023129,0.00009520,0.00007355,1,0.03570576,108.10634963,1779.40064224,8
0.00000000,0.00000047,0.00392824,0.02900000,80.48359047,0.00000112,0.00000000,1,0.00000260,58.63185542,0.00004226,45.06816118,90.00000000,0.00001381,0.00640887,8.98620309,1.00000000,False,8.74245577,548.15063087,11.34511138,0.00640887,0.00000060,MS,0.00000041,2.85879097,0.00011625,7.03381842,0.00010642,0.00004144,0.00003364,1,0.01646283,108.10639794,1788.60125742,9
0.00000000,0.00000026,0.00222498,0.02900000,80.48548595,0.00000103,0.00000000,1,0.00000149,58.97492045,0.00002388,45.06946177,90.00000000,0.00000667,0.00367155,9.03655425,1.00000000,False,8.91353933,548.15094472,11.27184017,0.00367155,0.00000034,MS,0.00000020,2.91473545,0.00007122,7.01855239,0.00006115,0.00002002,0.00001906,1,0.00950714,108.10642467,1809.05987272,10
0.00001143,0.00022417,14.78918292,0.02895000,25.72073676,0.00000053,0.00005000,1,0.00400339,25.87054979,0.03358932,43.97068447,91.00000000,0.24339448,1.35095472,4.23596948,0.00000000,True,1.55055727,539.41529755,13.66746317,4.36146912,0.00228476,MS,0.00728145,0.50703364,0.11709206,3.11269916,-0.28025400,0.73018344,0.12557781,1,11.17074605,0.00271384,318.15728793,3
0.00000748,0.00024965,9.68144635,0.02893127,33.99076061,0.00000148,0.00001886,1,0.00307873,29.94486341,0.04474336,43.95212299,91.00000000,0.23892992,1.35103351,4.80210054,0.15580107,True,2.10827536,539.38335381,17.64576356,9.33287083,0.00149576,MS,0.00714788,0.68940796,0.04688925,8.66113836,0.10951700,0.71678975,0.08217720,1,9.94359626,107.35282663,1039.92626426,4
0.00000034,0.00006836,0.43696674,0.02883762,78.85814586,0.00000306,0.00009430,1,0.00021190,49.11027234,0.00490392,43.95791424,91.00000000,0.00859121,0.52925978,7.59945711,1.00000000,False,5.27262978,539.38740159,13.02818328,0.52925978,0.00006751,MS,0.00025702,1.72415472,0.00621016,7.13631151,0.00872967,0.02577364,0.00370948,1,1.12240167,107.35317774,1306.62603725,5
0.00000005,0.00000565,0.07071896,0.02900000,78.88415580,0.00000130,0.00000000,1,0.00004632,57.92672769,0.00075977,43.97560091,91.00000000,0.00032905,0.11542817,8.88293286,1.00000000,False,8.39929847,539.38915130,11.48328306,0.11542817,0.00001093,MS,0.00000984,2.74657822,0.00120664,7.12068088,0.00193097,0.00098716,0.00060058,1,0.28936776,107.35332951,1760.79223558,6
0.00000002,0.00000219,0.02282803,0.02900000,78.89308884,0.00000124,0.00000000,1,0.00001507,58.13464765,0.00024493,43.98167594,91.00000000,0.00009836,0.03754754,8.91299768,1.00000000,False,8.49874702,539.39072390,11.44415730,0.03754754,0.00000353,MS,0.00000294,2.77909799,0.00049097,7.11711602,0.00062885,0.00029507,0.00019389,1,0.09451340,107.35346592,1774.37935604,7
0.00000001,0.00000090,0.00846786,0.02900000,78.89859381,0.00000113,0.00000000,1,0.00000567,58.51345599,0.00009063,43.98541982,91.00000000,0.00003172,0.01407798,8.96860372,1.00000000,False,8.67801383,539.39168002,11.35637613,0.01407798,0.00000131,MS,0.00000095,2.83771840,0.00021975,7.09110074,0.00023683,0.00009517,0.00007193,1,0.03579838,107.35354885,1793.49766790,8
0.00000000,0.00000047,0.00387296,0.02900000,78.90180089,0.00000112,0.00000000,1,0.00000261,58.65404059,0.00004141,43.98760098,91.00000000,0.00001381,0.00647244,8.98908556,1.00000000,False,8.74799092,539.39226020,11.32938379,0.00647244,0.00000060,MS,0.00000041,2.86060097,0.00011672,7.08805691,0.00010895,0.00004142,0.00003290,1,0.01650516,107.35359917,1802.85233713,9
0.00000000,0.00000026,0.00219305,0.02900000,78.90367411,0.00000102,0.00000000,1,0.00000150,59.00046572,0.00002339,43.98887499,91.00000000,0.00000667,0.00370755,9.03992698,1.00000000,False,8.92122267,539.39258156,11.25618939,0.00370755,0.00000034,MS,0.00000020,2.91724791,0.00007149,7.07265395,0.00006258,0.00002000,0.00001863,1,0.00953105,107.35362705,1823.78618593,10
0.00001145,0.00022255,14.57814722,0.02895000,25.21714628,0.00000053,0.00005000,1,0.00399609,25.84740698,0.03216799,42.92500264,92.00000000,0.24178098,1.37191307,4.23244587,0.00000000,True,1.54439499,531.04748972,13.52364278,4.33643015,0.00228764,MS,0.00723318,0.50501856,0.11731461,3.10048335,-0.24468453,0.72534293,0.12274620,1,11.14040038,0.00406525,315.93182711,3
0.00000752,0.00024982,9.58156187,0.02893114,33.25067016,0.00000147,0.00001899,1,0.00308229,29.80746021,0.04390654,42.90634415,92.00000000,0.24037155,1.37198910,4.78161300,0.15437707,True,2.09000167,531.01759900,17.60501783,9.41076169,0.00150365,MS,0.00719101,0.68343244,0.04713906,8.72334693,0.11627830,0.72111465,0.08064504,1,9.90940255,106.62076750,1043.10344151,4
0.00000034,0.00006875,0.43483571,0.02883684,77.31301207,0.00000304,0.00009495,1,0.00021328,49.00774590,0.00485625,42.91180933,92.00000000,0.00870369,0.53639622,7.58417190,1.00000000,False,5.23933128,531.02213376,13.01087972,0.53639622,0.00006824,MS,0.00026038,1.71326608,0.00627891,7.18570556,0.00897924,0.02611108,0.00366031,1,1.12735810,106.62116782,1310.09600455,5
0.00000005,0.00000565,0.06979797,0.02900000,77.33892315,0.00000129,0.00000000,1,0.00004643,57.93910709,0.00074516,42.92927799,92.00000000,0.00032928,0.11658449,8.88438507,1.00000000,False,8.40018904,531.02394846,11.47008208,0.11658449,0.00001095,MS,0.00000985,2.74686944,0.00121229,7.17467559,0.00196478,0.00098784,0.00058777,1,0.29012903,106.62132802,1773.95297690,6
0.00000002,0.00000219,0.02252652,0.02900000,77.34774736,0.00000123,0.00000000,1,0.00001511,58.14936989,0.00024017,42.93522764,92.00000000,0.00009839,0.03792086,8.91479230,1.00000000,False,8.50094601,531.02554630,11.43099347,0.03792086,0.00000354,MS,0.00000294,2.77981706,0.00049316,7.17108182,0.00063972,0.00029516,0.00018972,1,0.09475877,106.62146907,1787.84348269,7
0.00000001,0.00000090,0.00835347,0.02900000,77.35318595,0.00000113,0.00000000,1,0.00000568,58.53188584,0.00008883,42.93889472,92.00000000,0.00003171,0.01421634,8.97093919,1.00000000,False,8.68238610,531.02651793,11.34326882,0.01421634,0.00000131,MS,0.00000095,2.83914813,0.00022065,7.14493417,0.00024083,0.00009513,0.00007036,1,0.03588914,106.62155485,1807.45453709,8
0.00000000,0.00000047,0.00382026,0.02900000,77.35635292,0.00000111,0.00000000,1,0.00000261,58.67358779,0.00004058,42.94103016,92.00000000,0.00001380,0.00653570,8.99158470,1.00000000,False,8.75305958,531.02710727,11.31630458,0.00653570,0.00000060,MS,0.00000041,2.86225842,0.00011719,7.14178142,0.00011078,0.00004140,0.00003218,1,0.01654662,106.62160687,1816.96418180,9
0.00000000,0.00000026,0.00216259,0.02900000,77.35820378,0.00000102,0.00000000,1,0.00000150,59.02338702,0.00002291,42.94227818,92.00000000,0.00000666,0.00374336,9.04291847,1.00000000,False,8.92843613,531.02743387,11.24316868,0.00374336,0.00000034,MS,0.00000020,2.91960672,0.00007175,7.12624219,0.00006360,0.00001998,0.00001822,1,0.00955446,106.62163570,1838.37633017,10
0.00001146,0.00022092,14.37494931,0.02895000,24.72564007,0.00000052,0.00005000,1,0.00398902,25.82255059,0.03078633,41.91302097,93.00000000,0.24015984,1.39272877,4.22867553,0.00000000,True,1.53824032,522.98591337,13.38423139,4.31152623,0.00229053,MS,0.00718468,0.50300598,0.11753553,3.08814065,-0.21888825,0.72047953,0.12000354,1,11.10999759,0.00566163,313.72179972,3
0.00000756,0.00024998,9.48563782,0.02893101,32.52955678,0.00000147,0.00001912,1,0.00308584,29.66772297,0.04308815,41.89427143,93.00000000,0.24181152,1.39280318,4.76079293,0.15295510,True,2.07172652,522.95752804,17.56701712,9.48748997,0.00151154,MS,0.00723409,0.67745645,0.04738904,8.78436601,0.12116846,0.72543455,0.07915594,1,9.87429253,105.90312802,1046.11927997,4
0.00000034,0.00006914,0.43287085,0.02883606,75.80495337,0.00000303,0.00009561,1,0.00021467,48.90210020,0.00480964,41.89942057,93.00000000,0.00881719,0.54356209,7.56843637,1.00000000,False,5.20579259,522.96240656,12.99578812,0.54356209,0.00006898,MS,0.00026378,1.70229890,0.00634805,7.23451394,0.00917254,0.02645158,0.00361264,1,1.13226525,105.90356611,1313.38266717,5
0.00000005,0.00000564,0.06891180,0.02900000,75.83076274,0.00000129,0.00000000,1,0.00004654,57.94924880,0.00073088,41.91667592,93.00000000,0.00032948,0.11773597,8.88551517,1.00000000,False,8.40063371,522.96426568,11.45893896,0.11773597,0.00001098,MS,0.00000986,2.74701485,0.00121793,7.22821004,0.00198901,0.00098844,0.00057536,1,0.29087546,105.90373305,1786.97129005,6
