sum_dry_mass_laminae,Cont_WSC_DM_shoot,Cont_WSC_DM,C_exudated,Tillers_Photosynthesis_An,senesced_mstruct,dry_mass_phloem,axis,C_N_ratio,sum_dry_mass,N_content_shoot,NS_roots,Cont_WSC_DM_laminae,t,sum_NSC_g,sum_respi_roots,mstruct_shoot,mstruct_laminae,sum_dry_mass_shoot,mstruct_stem,N_content,sum_C_g,C_respired_roots,Total_Transpiration,N_content_mstruct_shoot,C_respired_shoot,N_content_total_DM_shoot,NS_stem,C_N_ratio_shoot,N_content_roots,sum_dry_mass_stem,Cont_WSC_DM_stem,N_content_mstruct,shoot_roots_ratio,Total_Photosynthesis,N_content_mstruct_roots,plant,Tillers_Photosynthesis,NS_laminae,NS,mstruct,sum_respi_shoot,NNI,sum_N_g_shoot,sum_dry_mass_roots,Cont_WSC_DM_roots,NS_shoot,sum_N_g,shoot_roots_mstruct_ratio
0.10776328,9.428870377838805,10.023076128391708,33.68480798,231.99415280,0.00000000,0.18255125,MS,10.48151069,0.92811887,8.19917591,28.91563205,9.528293354166657,1017.00000000,0.13281233,5.25563003,0.05838455,0.03344547,0.18843353,0.02493909,4.00750716,0.38985382,18.73491711,0.00693388,26.46247265,19.03444605,7.53262656,69.08515162,4.90731517,2.93968697,0.08067025,9.296056290252864,6.36689015,0.25474823,231.37649466,4.13549005,1,231.37649466,68.96394728,37.05707087,0.58418520,17.58818353,1.86344907,0.01545000,0.73968534,10.17444899081552,69.01583606,0.03719443,0.11103933
0.10799405,9.536953081341244,10.260115629024748,33.96939578,232.41747532,0.00000000,0.18429622,MS,10.51542623,0.93252261,8.19115755,29.12103132,9.647080945638258,1018.00000000,0.13418032,5.36738457,0.05850058,0.03346150,0.18911661,0.02503908,3.99520495,0.39176471,19.15428112,0.00694333,26.47980703,18.70369667,7.52755242,69.13425998,4.91227640,2.92778779,0.08112256,9.390345834375841,6.36402035,0.25439209,231.75684775,4.13068621,1,231.75684775,69.01542544,37.22199598,0.58541908,17.31862487,1.86162672,0.01549084,0.74340600,10.444082463944309,69.06640013,0.03725619,0.11102395
0.10821523,9.640870944610864,10.494112731081842,34.13682030,232.82827057,0.00000000,0.18604784,MS,10.54816580,0.93695217,8.18345332,29.32450974,9.75943850373373,1019.00000000,0.13553792,5.47456985,0.05861671,0.03347789,0.18979054,0.02513882,3.98331156,0.39367573,19.55472456,0.00695197,26.49657705,18.49236990,7.52271449,69.18330028,4.91705226,2.91641095,0.08157531,9.483582955100694,6.36154711,0.25401538,232.12418916,4.12648139,1,232.12418916,69.06360957,37.38454677,0.58667684,17.10599550,1.85987575,0.01553142,0.74716162,10.710849267487012,69.11505474,0.03732172,0.11100384
0.10843065,9.74251820331013,10.725327529861069,34.23322861,233.52393575,0.00000000,0.18780552,MS,10.57981952,0.94141235,8.17587771,29.52638371,9.868787306274998,1020.00000000,0.13688925,5.57757618,0.05873294,0.03349464,0.19045849,0.02523830,3.97180262,0.39559046,19.93601573,0.00697401,26.51263982,18.35317457,7.51795589,69.23202743,4.92175856,2.90555627,0.08202784,9.575606073559575,6.35948249,0.25362210,232.77419678,4.12289936,1,232.77419678,69.10962156,37.54519134,0.58795728,16.96552714,1.85815402,0.01557165,0.75095385,10.974589694384223,69.16234007,0.03739104,0.11097929
0.10343694,8.658150550532232,10.447564286203068,28.51037319,0.00000000,0.00000000,0.18142022,MS,10.54242598,0.94016148,8.20017544,29.74716167,7.969909527824011,1021.00000000,0.13565892,5.63913743,0.05884928,0.03351176,0.18516008,0.02533753,3.98455997,0.39493296,20.26119223,0.00021335,25.80057209,5.65787921,7.52289359,68.99589682,4.90844251,2.95070265,0.08172314,9.529256890898642,6.35735486,0.24524469,0.04542030,4.20011877,1,0.04542030,67.60175306,37.32361881,0.58925919,4.26898834,1.86367624,0.01518345,0.75500139,10.886408506972996,68.21707903,0.03746130,0.11095057
0.10167330,8.057464811963952,10.181540679823623,24.15861784,0.00000000,0.00000000,0.17488151,MS,10.50741592,0.93902626,8.22653700,29.67851709,6.951930344503922,1022.00000000,0.13447423,5.96572076,0.05896574,0.03352924,0.18306209,0.02543650,3.99651229,0.39432546,20.70787802,0.00021386,25.53969482,5.40093216,7.53966100,68.74692269,4.89247998,2.97218181,0.08138878,9.438531518721986,6.35457930,0.24215709,0.04542030,4.22656305,1,0.04542030,67.02257082,37.10815305,0.59057096,4.01065191,1.86966750,0.01505967,0.75596418,10.695900713992138,67.78921183,0.03752830,0.11092017
0.10060740,7.663490432711473,9.924500121894415,20.10413225,0.00000000,0.00000000,0.16980045,MS,10.47369044,0.93800008,8.24283747,29.54415501,6.313626546919271,1023.00000000,0.13333710,6.15245913,0.05908231,0.03354710,0.18178025,0.02553522,4.00807069,0.39376579,20.90128259,0.00021437,25.36097496,5.27088573,7.54998221,68.54217076,4.88253848,2.99011674,0.08117285,9.336541328961689,6.35187729,0.24038017,0.04542030,4.24395838,1,0.04542030,66.65543863,36.89943139,0.59188338,3.87923901,1.87337215,0.01498385,0.75621983,10.468002011830151,67.49794719,0.03759571,0.11089000
0.09986829,7.373413384675999,9.673539934459468,17.00947446,0.00000000,0.00000000,0.16567744,MS,10.44056497,0.93705887,8.25423096,29.38066346,5.866257522689295,1024.00000000,0.13224062,6.24418050,0.05919900,0.03356533,0.18090500,0.02563367,4.01949413,0.39324415,20.91808804,0.00021488,25.22393584,5.17105721,7.55722295,68.36783249,4.87549126,3.00636029,0.08103671,9.230807262184182,6.34957373,0.23924364,0.04542030,4.25713471,1,0.04542030,66.39040574,36.69663034,0.59318984,3.77808431,1.87596158,0.01493232,0.75615387,10.22383057715765,67.27619747,0.03766503,0.11086144
0.09931508,7.142851417092645,9.42699079852236,14.91342214,0.00000000,0.00000000,0.16212114,MS,10.40794495,0.93617538,8.26294850,29.20197529,5.52801465578234,1025.00000000,0.13117584,6.27929219,0.05931579,0.03358394,0.18026407,0.02573185,4.03082249,0.39274971,20.82564473,0.00021539,25.11157270,5.08776396,7.56283907,68.21226331,4.86999495,3.02157679,0.08094898,9.124070173325318,6.34759499,0.23847251,0.04542030,4.26788290,1,0.04542030,66.18445427,36.49842983,0.59448607,3.69350064,1.87794284,0.01489513,0.75591132,9.971695241588321,67.09505773,0.03773557,0.11083535
0.09887724,6.949334002564593,9.184172939571665,13.60674217,0.00000000,0.00000000,0.15892643,MS,10.37600609,0.93532738,8.27006017,29.01453418,5.257565381767136,1026.00000000,0.13013528,6.28172679,0.05943268,0.03360293,0.17976918,0.02582976,4.04199113,0.39227373,20.66522411,0.00021589,25.01488795,5.01537568,7.56750431,68.06881039,4.86541186,3.03601106,0.08089194,9.017246157889959,6.34572082,0.23792896,0.04542030,4.27694743,1,0.04542030,66.01551036,36.30367231,0.59576919,3.61985402,1.87955913,0.01486702,0.75555820,9.715905844054507,66.93944746,0.03780585,0.11081230
0.09851743,6.781351607855609,8.944855284888039,12.70120419,0.00000000,0.00000000,0.15598576,MS,10.34483381,0.93450398,8.27612610,28.82169216,5.031850574527542,1027.00000000,0.12911559,6.26343748,0.05954968,0.03362230,0.17937592,0.02592738,4.05296587,0.39181190,20.45746497,0.00021639,24.92939761,4.94994336,7.57157594,67.93486396,4.86140867,3.04978074,0.08085849,8.912931855649152,6.34384864,0.23754371,0.04542030,4.28470531,1,0.04542030,65.87172602,36.11187626,0.59703706,3.55319350,1.88093775,0.01484538,0.75512806,9.458781965956353,66.80174054,0.03787513,0.11079271
0.09820993,6.629605347576627,8.708833585508428,12.13037790,0.00000000,0.00000000,0.15320802,MS,10.31448718,0.93369616,8.28157672,28.62616185,4.836074465361136,1028.00000000,0.12811396,6.23027182,0.05966678,0.03364206,0.17904841,0.02602472,4.06372114,0.39136061,20.21239344,0.00021689,24.85140098,4.89058828,7.57531960,67.80651515,4.85773243,3.06298890,0.08083848,8.808549767747415,6.34189855,0.23726091,0.04542030,4.29147287,1,0.04542030,65.74474814,35.92264036,0.59828784,3.49263936,1.88217653,0.01482803,0.75464775,9.202153164111976,66.67561429,0.03794281,0.11077692
0.09794291,6.490172154575115,8.476258057567877,11.62419298,0.00000000,0.00000000,0.15057748,MS,10.28497127,0.93290284,8.28666492,28.42916990,4.66178504857501,1029.00000000,0.12713055,6.18801740,0.05978398,0.03366221,0.17877426,0.02612177,4.07425026,0.39091938,19.93997719,0.00021739,24.77992265,4.83448599,7.57892174,67.68361639,4.85423086,3.07565222,0.08083135,8.705618930207804,6.33987063,0.23706072,0.04542030,4.29735441,1,0.04542030,65.63078391,35.73606620,0.59952007,3.43536626,1.88333294,0.01481442,0.75412858,8.947081007258758,66.55895567,0.03800880,0.11076521
0.09770643,6.359327528328654,8.247196341860398,11.23053544,0.00000000,0.00000000,0.14806222,MS,10.25629592,0.93212155,8.29157973,28.23192799,4.50291774306183,1030.00000000,0.12616495,6.13769823,0.05990127,0.03368276,0.17853993,0.02621852,4.08454476,0.39048715,19.64157206,0.00021789,24.71363303,4.78135004,7.58250609,67.56478751,4.85079313,3.08780634,0.08083350,8.6032384464609,6.33775208,0.23692183,0.04542030,4.30247915,1,0.04542030,65.52657287,35.55215303,0.60073227,3.38108768,1.88444994,0.01480378,0.75358161,8.694473676355065,66.44936937,0.03807292,0.11075784
0.09749229,6.234852741902321,8.021773955880898,10.89802158,0.00000000,0.00000000,0.14564219,MS,10.22845847,0.93135129,8.29637387,28.03548402,4.355578281379072,1031.00000000,0.12521727,6.08141239,0.06001866,0.03370370,0.17833509,0.02631496,4.09460062,0.39006345,19.32086859,0.00021778,24.65124319,4.72970871,7.58608442,67.44921930,4.84739397,3.09950433,0.08084280,8.501161844766528,6.33554590,0.23682770,0.04542030,4.30698976,1,0.04542030,65.42937152,35.37098956,0.60192313,3.32833162,1.88553952,0.01479535,0.75301620,8.444966393762128,66.34500820,0.03813512,0.11075506
0.09729643,6.114746974883093,7.8000183020562,10.67595782,0.00000000,0.00000000,0.14328305,MS,10.20146116,0.93058957,8.30115178,27.84042943,4.2164568122179436,1032.00000000,0.12428695,6.02009985,0.06013614,0.03372504,0.17815264,0.02641110,4.10441211,0.38964717,18.97988123,0.00021813,24.59206914,4.68076091,7.58972601,67.33571999,4.84397181,3.11076040,0.08085621,8.399010197132244,6.33324090,0.23676754,0.04542030,4.31094639,1,0.04542030,65.33784352,35.19254705,0.60309140,3.27829678,1.88662541,0.01478872,0.75243693,8.199035842891837,66.24459805,0.03819523,0.11075708
0.10560004,7.273983706912319,7.987736836925929,13.16936060,241.66782184,0.00000000,0.16439984,MS,10.24258578,0.93486651,8.36249909,27.11623315,6.521899135575568,1033.00000000,0.12592381,5.99020487,0.06025430,0.03374679,0.18849682,0.02650751,4.09158748,0.39178793,18.65762230,0.00722942,26.16086395,28.95915968,7.68048357,68.02347453,4.80820655,3.01296216,0.08289677,8.232044675834405,6.33044709,0.25255154,240.03797208,4.13392761,1,240.03797208,68.04282671,35.36653232,0.60423664,27.55563585,1.90056798,0.01576304,0.74636969,8.167996291123561,68.03431604,0.03825088,0.11076517
0.10684638,8.03135269231593,8.23850750663259,17.21253646,242.09849818,0.00000000,0.17489088,MS,10.28444754,0.93950144,8.30682027,27.18867582,7.8485776701051835,1034.00000000,0.12759307,5.05721474,0.06037192,0.03376894,0.19100526,0.02660297,4.07723014,0.39395230,17.48473304,0.00723887,26.28119823,24.46906165,7.63819056,68.38958060,4.84149503,2.99790072,0.08415888,8.263400104745015,6.32772494,0.25518535,240.42989143,4.11735504,1,240.42989143,68.39486384,35.56562297,0.60536190,23.06488903,1.88791370,0.01586646,0.74849618,8.291370379575245,68.39253599,0.03830564,0.11077620
0.10749925,8.38989709225529,8.489733355565525,22.37957065,242.54429833,0.00000000,0.17891222,MS,10.32497383,0.94410509,8.27848569,27.37428122,8.404012017195049,1035.00000000,0.12922425,4.81908255,0.06048960,0.03379151,0.19231699,0.02669809,4.06320906,0.39607594,17.17125435,0.00724854,26.32011806,23.46110857,7.61665622,68.52298818,4.85867960,2.98488751,0.08481774,8.372007629578066,6.32517035,0.25581276,240.83463829,4.10995933,1,240.83463829,68.56581668,35.76127073,0.60648111,22.05619612,1.88147402,0.01592093,0.75178810,8.515272745758537,68.54692799,0.03836096,0.11078854
0.10799207,8.602331936506607,8.73796613628573,27.24683430,241.94187841,0.00000000,0.18081082,MS,10.36453439,0.94863884,8.26206619,27.58455374,8.691361736366055,1036.00000000,0.13079627,4.85542138,0.06060735,0.03381449,0.19327089,0.02679286,4.04939753,0.39814486,17.33132339,0.00722695,26.34691857,22.48638428,7.60473684,68.58205087,4.86867933,2.97153046,0.08527882,8.489589853579735,6.32216903,0.25586324,240.28048707,4.10344838,1,240.28048707,68.68798549,35.94923655,0.60761042,21.08068759,1.87774232,0.01596817,0.75536795,8.77266994264642,68.64124291,0.03841416,0.11079892
0.10840713,8.764429565119784,8.985233860303419,30.73356736,242.38343208,0.00000000,0.18228661,MS,10.40355979,0.95314776,8.24992777,27.79855536,8.892583914906977,1037.00000000,0.13232688,4.97822402,0.06072516,0.03383789,0.19411066,0.02688727,4.03566406,0.40018168,17.71469815,0.00723650,26.37125691,21.72840538,7.59631047,68.62757733,4.87608357,2.95793875,0.08570352,8.602326009056082,6.31871075,0.25573276,240.68332061,4.09678610,1,240.68332061,68.78628625,36.13152718,0.60876092,20.32192990,1.87498358,0.01601399,0.75903711,9.04170075295073,68.71621326,0.03846584,0.11080511
0.10876443,8.903441974952283,9.231632653920995,32.90860807,242.82688821,0.00000000,0.18382773,MS,10.44187177,0.95765912,8.23976388,28.01201640,9.057186708463446,1038.00000000,0.13382686,5.11954721,0.06084304,0.03386172,0.19489979,0.02698133,4.02209531,0.40219962,18.18430320,0.00724608,26.39460814,21.08716044,7.58949272,68.67566702,4.88229126,2.94439927,0.08613536,8.70930615063214,6.31506088,0.25551938,241.08843039,4.09012605,1,241.08843039,68.86692187,36.30947679,0.60993810,19.67993124,1.87267361,0.01605928,0.76275933,9.315491731282217,68.78239738,0.03851796,0.11080603
0.10908234,9.030058276614069,9.476876946977132,34.19259419,243.27221506,0.00000000,0.18549741,MS,10.47926193,0.96219024,8.23063495,28.22409209,9.202921953773771,1039.00000000,0.13530449,5.25753393,0.06096098,0.03388596,0.19566161,0.02707501,4.00878753,0.40420779,18.67408166,0.00725568,26.41721441,20.55097637,7.58350751,68.72806154,4.88787513,2.93113249,0.08657927,8.812265088794327,6.31147009,0.25525675,241.49579295,4.08372750,1,241.49579295,68.93542603,36.48409220,0.61114387,19.14302419,1.87059885,0.01610419,0.76652864,9.59093042687741,68.84366830,0.03857216,0.11080130
0.10937172,9.147739408475486,9.720182498119621,34.94224309,243.58692514,0.00000000,0.18725612,MS,10.51554096,0.96674580,8.22220447,28.43464906,9.335308304555967,1040.00000000,0.13676344,5.38779786,0.06107897,0.03391064,0.19640193,0.02716833,3.99582593,0.40620987,19.15676930,0.00726046,26.43883376,20.09949443,7.57807013,68.78287406,4.89304079,2.91829556,0.08703021,8.912019748323797,6.30810751,0.25495359,241.75938204,4.07780514,1,241.75938204,68.99505351,36.65570968,0.61237827,18.69085074,1.86868283,0.01614857,0.77034387,9.866128918121658,68.90103192,0.03862948,0.11079095
0.10964462,9.26046475345259,9.961330811046551,35.38807778,244.03694488,0.00000000,0.18905404,MS,10.55066804,0.97133177,8.21413642,28.64345969,9.459692851842718,1041.00000000,0.13820850,5.51093363,0.06119703,0.03393576,0.19713019,0.02726127,3.98323951,0.40821031,19.62233258,0.00727015,26.45968918,19.74233695,7.57290572,68.83912249,4.89799399,2.90595222,0.08748557,9.010774535126268,6.30507139,0.25462386,242.17188603,4.07243991,1,242.17188603,69.04932117,36.82483097,0.61364048,18.33303280,1.86684919,0.01619254,0.77420158,10.139788029012712,68.95603586,0.03869047,0.11077518
0.10990560,9.368821107016515,10.199859945218858,35.65222564,244.48870339,0.00000000,0.19087397,MS,10.58461079,0.97594775,8.20639199,28.85047090,9.577186594744253,1042.00000000,0.13964171,5.62831313,0.06131513,0.03396131,0.19784812,0.02735382,3.97105083,0.41021063,20.06771428,0.00727985,26.47991249,19.45964518,7.56798556,68.89579351,4.90275726,2.89412665,0.08794252,9.10841767303523,6.30241202,0.25427094,242.58653599,4.06766803,1,242.58653599,69.09956806,36.99157056,0.61492935,18.04971110,1.86508909,0.01623619,0.77809963,10.41116897176095,69.00899127,0.03875538,0.11075425
0.11015830,9.473034952385486,10.435311532056545,35.84553480,244.94217427,0.00000000,0.19270119,MS,10.61738794,0.98059052,8.19898424,29.05537479,9.688369336499916,1043.00000000,0.14106399,5.73856498,0.06143328,0.03398730,0.19855769,0.02744599,3.95926303,0.41221115,20.48978417,0.00728957,26.49982621,19.24339038,7.56332837,68.95228790,4.90732033,2.88280026,0.08839938,9.204697433331681,6.30013216,0.25389942,243.00331346,4.06345126,1,243.00331346,69.14685796,37.15587345,0.61624355,17.83285663,1.86340551,0.01627971,0.78203284,10.67963299879609,69.06023390,0.03882416,0.11072845
0.11041845,9.580555879373373,10.669636744343533,35.89052248,246.55168661,0.00000000,0.19454490,MS,10.64927560,0.98528767,8.19125227,29.25929886,9.805483512606344,1044.00000000,0.14248977,5.84845475,0.06155149,0.03401374,0.19927581,0.02753775,3.94778949,0.41422576,20.89554058,0.00735545,26.51956264,19.16746598,7.55838345,69.00904256,4.91209507,2.87195394,0.08885737,9.301049969488885,6.29828860,0.25352774,244.55719143,4.05983244,1,244.55719143,69.19560344,37.31964764,0.61758179,17.75636262,1.86164824,0.01632318,0.78601186,10.945748959799877,69.11241568,0.03889708,0.11069808
0.10541383,8.51116753641638,10.39207966066498,29.72895275,0.00000000,0.00000000,0.18782964,MS,10.61140305,0.98398379,8.21673011,29.46833851,7.903213569023454,1045.00000000,0.14120443,5.91261946,0.06166973,0.03404062,0.19388049,0.02762911,3.96055415,0.41353923,21.23914460,0.00022438,25.83218011,5.86367767,7.56551409,68.76890061,4.89802867,2.91614710,0.08846665,9.235584639769757,6.29641637,0.24538625,0.04542030,4.13452205,1,0.04542030,67.70763109,37.09828081,0.61894272,4.45203488,1.86743866,0.01593064,0.79010331,10.853629626939544,68.19188284,0.03897121,0.11066341
0.10365033,7.920111150361535,10.126596689027727,24.95302863,0.00000000,0.00000000,0.18112796,MS,10.57589701,0.98280769,8.24293653,29.39715153,6.884888150652335,1046.00000000,0.13996960,6.24820055,0.06178804,0.03406796,0.19172655,0.02772007,3.97253035,0.41290770,21.69974673,0.00022485,25.57760018,5.59853625,7.58261985,68.52717563,4.88220651,2.93755405,0.08807622,9.138387778810202,6.29396445,0.24236015,0.04542030,4.16067356,1,0.04542030,67.13183064,36.88349554,0.62031386,4.18617359,1.87339467,0.01580390,0.79108114,10.661360864401079,67.77283062,0.03904233,0.11062701
0.10261005,7.5317797242748235,9.870110334291766,20.71945196,0.00000000,0.00000000,0.17592692,MS,10.54167909,0.98174562,8.25962268,29.26018397,6.246843439415281,1047.00000000,0.13878474,6.43584070,0.06190640,0.03409576,0.19042485,0.02781064,3.98411832,0.41232626,21.88994839,0.00022531,25.40669960,5.46324657,7.59363518,68.33035039,4.87203977,2.95525327,0.08781480,9.033205120047674,6.29159313,0.24064180,0.04542030,4.17763776,1,0.04542030,66.77151552,36.67552496,0.62168526,4.05018848,1.87718697,0.01572837,0.79132077,10.432810415592986,67.49037535,0.03911391,0.11059082
0.10190089,7.245720313861595,9.619754451041382,17.61465494,0.00000000,0.00000000,0.17171554,MS,10.50815703,0.98076856,8.27147860,29.09433224,5.800605893359562,1048.00000000,0.13764116,6.52554934,0.06202482,0.03412403,0.18954106,0.02790080,3.99553999,0.41178315,21.89643881,0.00022578,25.27673129,5.35955905,7.60155043,68.16437228,4.86471032,2.97122531,0.08764017,8.925982246895725,6.28954371,0.23955318,0.04542030,4.19039184,1,0.04542030,66.51253364,36.47329327,0.62304997,3.94584920,1.87988150,0.01567785,0.79122750,10.188461867316956,67.27631232,0.03918700,0.11055623
0.10137812,7.018940567573575,9.373803370631334,15.48171357,0.00000000,0.00000000,0.16807749,MS,10.47516177,0.97985031,8.28059923,28.91354424,5.463315927766234,1049.00000000,0.13653035,6.55683973,0.06214330,0.03415275,0.18889766,0.02799054,4.00686154,0.41126790,21.78926005,0.00022624,25.17062851,5.27307436,7.60773441,68.01795218,4.85896399,2.98619482,0.08751954,8.820895796530744,6.28780030,0.23882297,0.04542030,4.20079294,1,0.04542030,66.31151289,36.27562343,0.62440350,3.85875082,1.88195437,0.01564186,0.79095265,9.936198698555296,67.10213563,0.03926125,0.11052409
0.10097231,6.827972794495482,9.13161878923645,14.14267650,0.00000000,0.00000000,0.16480972,MS,10.44286788,0.97896854,8.28820316,28.72429915,5.194245573357712,1050.00000000,0.13544486,6.55480373,0.06226182,0.03418195,0.18840308,0.02807986,4.01801939,0.41077173,21.61213695,0.00022670,25.07994651,5.19713537,7.61301171,67.88331722,4.85407241,3.00037338,0.08743077,8.714736622589738,6.28615149,0.23831434,0.04542030,4.20953193,1,0.04542030,66.14720168,36.08141004,0.62574289,3.78223145,1.88368254,0.01561523,0.79056546,9.680610655710915,66.95286748,0.03933515,0.11049496
