t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,height,minerals_plant,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
760,1,MS,2.32916,True,0,28.30000,0.02137,1,24513.60573,24513.60573,120,0.10703,2.20079,12,0.50557,reproductive,727.10606,3.31854,135.05697,5235163.64987
761,1,MS,1.29885,True,0,28.30000,0.02137,1,24513.60573,24513.60573,120,0.10703,2.20079,12,0.50557,reproductive,727.10606,3.14825,125.42755,5235163.64987
762,1,MS,0.81949,True,0,25.70000,0.01043,1,23084.88531,23084.88531,120,0.10703,2.19530,12,0.51132,reproductive,730.31230,2.71598,108.19049,5258248.53518
763,1,MS,0.06405,True,0,25.70000,0.01043,1,23084.88531,23084.88531,120,0.10703,2.19530,12,0.51132,reproductive,730.31230,2.45851,95.77175,5258248.53518
764,1,MS,0.00000,True,0,23.70000,0.00582,1,20938.61853,20938.61853,120,0.10703,2.19031,12,0.51653,reproductive,733.22044,2.13624,87.64876,5279187.15371
765,1,MS,0.00000,True,0,23.70000,0.00582,1,20938.61853,20938.61853,120,0.10703,2.19031,12,0.51653,reproductive,733.22044,1.72760,67.76904,5279187.15371
766,1,MS,0.00000,True,0,20.30000,0.00289,1,16395.69910,16395.69910,120,0.10703,2.18638,12,0.52061,reproductive,735.49762,1.61061,63.56262,5295582.85280
767,1,MS,0.00000,True,0,20.30000,0.00289,1,16395.69910,16395.69910,120,0.10703,2.18638,12,0.52061,reproductive,735.49762,1.44449,55.92852,5295582.85280
768,1,MS,0.00000,True,0,15.60000,0.00128,1,10547.84686,10547.84686,120,0.10703,2.18383,12,0.52323,reproductive,736.96260,1.10705,41.45857,5306130.69966
769,1,MS,0.00000,True,0,15.60000,0.00128,1,10547.84686,10547.84686,120,0.10703,2.18383,12,0.52323,reproductive,736.96260,1.04835,38.84020,5306130.69966
770,1,MS,0.00000,True,0,14.90000,0.00102,1,9814.70814,9814.70814,120,0.10703,2.18145,12,0.52567,reproductive,738.32575,1.00356,37.05429,5315945.40781
771,1,MS,0.00000,True,0,14.90000,0.00102,1,9814.70814,9814.70814,120,0.10703,2.18145,12,0.52567,reproductive,738.32575,0.96870,35.43118,5315945.40781
772,1,MS,0.00000,True,0,16.10000,0.00152,1,11096.01953,11096.01953,120,0.10703,2.17875,12,0.52843,reproductive,739.86686,1.03422,39.29392,5327041.42734
773,1,MS,0.00000,True,0,16.10000,0.00152,1,11096.01953,11096.01953,120,0.10703,2.17875,12,0.52843,reproductive,739.86686,1.14275,42.48589,5327041.42734
774,1,MS,0.00000,True,0,20.30000,0.00995,1,16395.69910,16395.69910,120,0.10703,2.17474,12,0.53250,reproductive,742.14405,1.30032,51.94140,5343437.12644
775,1,MS,0.00000,True,0,20.30000,0.00995,1,16395.69910,16395.69910,120,0.10703,2.17474,12,0.53250,reproductive,742.14405,1.54118,64.30921,5343437.12644
776,1,MS,0.00000,True,0,25.30000,0.02253,1,22713.49647,22713.49647,120,0.10703,2.16917,12,0.53813,reproductive,745.29870,1.73664,79.51719,5366150.62291
777,1,MS,0.00245,True,0,25.30000,0.02253,1,22713.49647,22713.49647,120,0.10703,2.16917,12,0.53813,reproductive,745.29870,1.95405,93.87996,5366150.62291
778,1,MS,0.30166,True,0,29.10000,0.03550,1,24554.08257,24554.08257,120,0.10703,2.16314,12,0.54422,reproductive,748.70899,2.18661,111.46813,5390704.70549
779,1,MS,0.66494,True,0,29.10000,0.03550,1,24554.08257,24554.08257,120,0.10703,2.16314,12,0.54422,reproductive,748.70899,2.35605,122.47987,5390704.70549
780,1,MS,0.82771,True,0,30.60000,0.03162,1,24096.14479,24096.14479,120,0.10703,2.15723,12,0.55018,reproductive,752.05567,2.40165,126.54422,5414800.85028
781,1,MS,0.70091,True,0,30.60000,0.03162,1,24096.14479,24096.14479,120,0.10703,2.15723,12,0.55018,reproductive,752.05567,2.59740,133.64859,5414800.85028
782,1,MS,0.65290,True,0,32.40000,0.03732,1,22714.91797,22714.91797,120,0.10703,2.15167,12,0.55580,reproductive,755.21052,2.69753,139.26404,5437515.76825
783,1,MS,0.59271,True,0,32.40000,0.03732,1,22714.91797,22714.91797,120,0.10703,2.15167,12,0.55580,reproductive,755.21052,2.83257,139.32755,5437515.76825
784,1,MS,0.45263,True,0,31.90000,0.03220,1,23178.57582,23178.57582,120,0.10703,2.14599,12,0.56152,reproductive,758.42977,2.62091,131.67124,5460694.34407
785,1,MS,0.20983,True,0,31.90000,0.03220,1,23178.57582,23178.57582,120,0.10703,2.14599,12,0.56152,reproductive,758.42977,2.51468,120.47680,5460694.34407
786,1,MS,0.03007,True,0,29.80000,0.01919,1,24425.65261,24425.65261,120,0.10703,2.14001,12,0.56754,reproductive,761.82222,2.25400,107.23764,5485119.99668
787,1,MS,0.00000,True,0,29.80000,0.01919,1,24425.65261,24425.65261,120,0.10703,2.14001,12,0.56754,reproductive,761.82222,1.84122,83.28788,5485119.99668
788,1,MS,0.00000,True,0,23.40000,0.00542,1,20565.73031,20565.73031,120,0.10703,2.13498,12,0.57261,reproductive,764.67857,1.33555,60.30204,5505685.72699
789,1,MS,0.00000,True,0,23.40000,0.00542,1,20565.73031,20565.73031,120,0.10703,2.13498,12,0.57261,reproductive,764.67857,1.37094,58.29023,5505685.72699
790,1,MS,0.00000,True,0,24.10000,0.00675,1,21419.03555,21419.03555,120,0.10703,2.12973,12,0.57788,reproductive,767.65344,1.32495,53.22798,5527104.76254
791,1,MS,0.00000,True,0,24.10000,0.00675,1,21419.03555,21419.03555,120,0.10703,2.12973,12,0.57788,reproductive,767.65344,0.98794,37.22737,5527104.76254
792,1,MS,0.00000,True,0,15.90000,0.00141,1,10874.31848,10874.31848,120,0.10703,2.12706,12,0.58055,reproductive,769.16376,0.70636,24.48010,5537979.08102
793,1,MS,0.00000,True,0,15.90000,0.00141,1,10874.31848,10874.31848,120,0.10703,2.12706,12,0.58055,reproductive,769.16376,0.69187,23.19753,5537979.08102
794,1,MS,0.00000,True,0,15.10000,0.00201,1,10020.07203,10020.07203,120,0.10703,2.12460,12,0.58302,reproductive,770.55544,0.63122,20.33096,5547999.15305
795,1,MS,0.00000,True,0,15.10000,0.00201,1,10020.07203,10020.07203,120,0.10703,2.12460,12,0.58302,reproductive,770.55544,0.58877,18.28435,5547999.15305
796,1,MS,0.00000,True,0,14.70000,0.00209,1,9612.63117,9612.63117,120,0.10703,2.12224,12,0.58538,reproductive,771.89053,0.57997,18.87491,5557611.78422
797,1,MS,0.00000,True,0,14.70000,0.00209,1,9612.63117,9612.63117,120,0.10703,2.12224,12,0.58538,reproductive,771.89053,0.63379,19.39531,5557611.78422
798,1,MS,0.00000,True,0,17.10000,0.00564,1,12252.06953,12252.06953,120,0.10703,2.11924,12,0.58839,reproductive,773.59220,0.64562,20.92523,5569863.85376
799,1,MS,0.00000,True,0,17.10000,0.00564,1,12252.06953,12252.06953,120,0.10703,2.11924,12,0.58839,reproductive,773.59220,0.64557,22.27925,5569863.85376
800,1,MS,0.00000,True,0,17.80000,0.00855,1,13106.26201,13106.26201,120,0.10703,2.11602,12,0.59160,reproductive,775.41252,0.64247,24.69706,5582970.11577
801,1,MS,0.00000,True,0,17.80000,0.00855,1,13106.26201,13106.26201,120,0.10703,2.11602,12,0.59160,reproductive,775.41252,0.66449,28.50118,5582970.11577
802,1,MS,0.00000,True,0,19.40000,0.01307,1,15177.44770,15177.44770,120,0.10703,2.11230,12,0.59532,reproductive,777.52049,0.68994,33.55652,5598147.56347
803,1,MS,0.00000,True,0,19.40000,0.01307,1,15177.44770,15177.44770,120,0.10703,2.11230,12,0.59532,reproductive,777.52049,0.67229,36.33117,5598147.56347
804,1,MS,0.15107,True,0,19.60000,0.02276,1,15445.71294,15445.71294,120,0.10703,2.10852,12,0.59911,reproductive,779.66573,0.68716,43.00376,5613593.27641
805,1,MS,0.58757,True,0,19.60000,0.02276,1,15445.71294,15445.71294,120,0.10703,2.10852,12,0.59911,reproductive,779.66573,0.70559,49.66018,5613593.27641
806,1,MS,0.96154,True,0,20.90000,0.01701,1,17218.57950,17218.57950,120,0.10703,2.10430,12,0.60332,reproductive,782.05720,0.77018,56.57452,5630811.85592
807,1,MS,1.15056,True,0,20.90000,0.01701,1,17218.57950,17218.57950,120,0.10703,2.10430,12,0.60332,reproductive,782.05720,0.77944,57.60762,5630811.85592
808,1,MS,1.30481,True,0,20.00000,0.01606,1,15986.74775,15986.74775,120,0.10703,2.10039,12,0.60723,reproductive,784.27758,0.76536,56.20054,5646798.60367
809,1,MS,1.45124,True,0,20.00000,0.01606,1,15986.74775,15986.74775,120,0.10703,2.10039,12,0.60723,reproductive,784.27758,0.77914,56.70155,5646798.60367
810,1,MS,1.31413,True,0,18.80000,0.00726,1,14383.72660,14383.72660,120,0.10703,2.09688,12,0.61075,reproductive,786.27532,0.75021,51.86869,5661182.33026
811,1,MS,0.98520,True,0,18.80000,0.00726,1,14383.72660,14383.72660,120,0.10703,2.09688,12,0.61075,reproductive,786.27532,0.71236,46.71228,5661182.33026
812,1,MS,0.68313,True,0,15.90000,0.00333,1,10874.31848,10874.31848,120,0.10703,2.09422,12,0.61341,reproductive,787.78565,0.63862,38.98769,5672056.64874
813,1,MS,0.43550,True,0,15.90000,0.00333,1,10874.31848,10874.31848,120,0.10703,2.09422,12,0.61341,reproductive,787.78565,0.63147,36.70335,5672056.64874
814,1,MS,0.24138,True,0,14.00000,0.00201,1,8931.17124,8931.17124,120,0.10703,2.09204,12,0.61559,reproductive,789.02609,0.56718,31.17448,5680987.81998
815,1,MS,0.10274,True,0,14.00000,0.00201,1,8931.17124,8931.17124,120,0.10703,2.09204,12,0.61559,reproductive,789.02609,0.63832,34.05504,5680987.81998
816,1,MS,0.00554,True,0,14.90000,0.00073,1,9814.70814,9814.70814,120,0.10703,2.08965,12,0.61798,reproductive,790.38924,0.60151,30.86206,5690802.52812
817,1,MS,0.00000,True,0,14.90000,0.00073,1,9814.70814,9814.70814,120,0.10703,2.08965,12,0.61798,reproductive,790.38924,0.58574,28.87998,5690802.52812
818,1,MS,0.00000,True,0,14.10000,0.00079,1,9026.07402,9026.07402,120,0.10703,2.08745,12,0.62018,reproductive,791.64286,0.56062,26.54026,5699828.60214
819,1,MS,0.00000,True,0,14.10000,0.00079,1,9026.07402,9026.07402,120,0.10703,2.08745,12,0.62018,reproductive,791.64286,0.55083,25.16149,5699828.60214
820,1,MS,0.00000,True,0,14.60000,0.00103,1,9512.82448,9512.82448,120,0.10703,2.08514,12,0.62250,reproductive,792.96409,0.56655,25.84387,5709341.42662
821,1,MS,0.00000,True,0,14.60000,0.00103,1,9512.82448,9512.82448,120,0.10703,2.08514,12,0.62250,reproductive,792.96409,0.66342,29.24082,5709341.42662
822,1,MS,0.00000,True,0,19.30000,0.00805,1,15043.95664,15043.95664,120,0.10703,2.08147,12,0.62617,reproductive,795.05353,0.75854,35.57528,5724385.38326
823,1,MS,0.00000,True,0,19.30000,0.00805,1,15043.95664,15043.95664,120,0.10703,2.08147,12,0.62617,reproductive,795.05353,0.88146,44.14532,5724385.38326
824,1,MS,0.00049,True,0,23.80000,0.01865,1,21060.62256,21060.62256,120,0.10703,2.07634,12,0.63130,reproductive,797.97861,1.00522,55.97145,5745446.00581
825,1,MS,0.11842,True,0,23.80000,0.01865,1,21060.62256,21060.62256,120,0.10703,2.07634,12,0.63130,reproductive,797.97861,1.11453,67.13049,5745446.00581
826,1,MS,0.37386,True,0,27.00000,0.02754,1,24031.77363,24031.77363,120,0.10703,2.06996,12,0.63768,reproductive,801.31636,1.24152,80.50634,5769477.77944
827,1,MS,0.65195,True,0,27.00000,0.02754,1,24031.77363,24031.77363,120,0.10703,2.06996,12,0.63768,reproductive,801.31636,1.34630,90.76060,5769477.77944
828,1,MS,0.88079,True,0,29.00000,0.03113,1,24559.96445,24559.96445,120,0.10703,2.06344,12,0.64420,reproductive,804.72746,1.44731,100.14125,5794037.74389
829,1,MS,1.04674,True,0,29.00000,0.03113,1,24559.96445,24559.96445,120,0.10703,2.06344,12,0.64420,reproductive,804.72746,1.55377,107.61769,5794037.74389
830,1,MS,1.08697,True,0,30.20000,0.03016,1,24284.70511,24284.70511,120,0.10703,2.05700,12,0.65065,reproductive,808.10034,1.62303,111.54498,5818322.44900
831,1,MS,1.03355,True,0,30.20000,0.03016,1,24284.70511,24284.70511,120,0.10703,2.05700,12,0.65065,reproductive,808.10034,1.61603,109.60789,5818322.44900
832,1,MS,0.87890,True,0,29.80000,0.02298,1,24425.65261,24425.65261,120,0.10703,2.05054,12,0.65712,reproductive,811.49279,1.62385,107.17780,5842748.10161
833,1,MS,0.64919,True,0,29.80000,0.02298,1,24425.65261,24425.65261,120,0.10703,2.05054,12,0.65712,reproductive,811.49279,1.46633,94.89092,5842748.10161
834,1,MS,0.37213,True,0,26.90000,0.01069,1,23974.47000,23974.47000,120,0.10703,2.04420,12,0.66346,reproductive,814.82258,1.34209,82.65161,5866722.57161
835,1,MS,0.08354,True,0,26.90000,0.01069,1,23974.47000,23974.47000,120,0.10703,2.04420,12,0.66346,reproductive,814.82258,1.11026,64.88474,5866722.57161
836,1,MS,0.00002,True,0,21.90000,0.00298,1,18588.65657,18588.65657,120,0.10703,2.03260,12,0.67507,reproductive,817.40434,0.93833,50.80512,5885311.22818
837,1,MS,0.00000,True,0,21.90000,0.00298,1,18588.65657,18588.65657,120,0.10703,2.03260,12,0.67507,reproductive,817.40434,0.86542,43.71680,5885311.22818
838,1,MS,0.00000,True,0,20.00000,0.00209,1,15986.74775,15986.74775,120,0.10703,2.02779,12,0.67987,reproductive,819.62472,0.79923,37.66565,5901297.97593
839,1,MS,0.00000,True,0,20.00000,0.00209,1,15986.74775,15986.74775,120,0.10703,2.02779,12,0.67987,reproductive,819.62472,0.73680,32.53547,5901297.97593
840,1,MS,0.00000,True,0,19.60000,0.00056,1,15445.71294,15445.71294,120,0.10703,2.02315,12,0.68451,reproductive,821.76996,0.74562,31.04424,5916743.68887
841,1,MS,0.00000,True,0,19.60000,0.00056,1,15445.71294,15445.71294,120,0.10703,2.02315,12,0.68451,reproductive,821.76996,0.76335,29.70899,5916743.68887
842,1,MS,0.00000,True,0,20.50000,0.00105,1,16669.44863,16669.44863,120,0.10703,2.01815,12,0.68952,reproductive,824.08516,0.75245,27.25746,5933413.13750
843,1,MS,0.00000,True,0,20.50000,0.00105,1,16669.44863,16669.44863,120,0.10703,2.01815,12,0.68952,reproductive,824.08516,0.70569,23.54260,5933413.13750
844,1,MS,0.00000,True,0,20.10000,0.00064,1,16122.80524,16122.80524,120,0.10703,2.01359,12,0.64408,reproductive,826.32444,0.68877,21.66190,5949535.94273
845,1,MS,0.00000,True,0,20.10000,0.00064,1,16122.80524,16122.80524,120,0.10703,2.01359,12,0.64408,reproductive,826.32444,0.68089,19.50177,5949535.94273
846,1,MS,0.00000,True,0,21.50000,0.00334,1,18042.50898,18042.50898,120,0.10703,2.00853,12,0.64913,reproductive,828.83034,0.71066,21.08087,5967578.45172
847,1,MS,0.00000,True,0,21.50000,0.00334,1,18042.50898,18042.50898,120,0.10703,2.00853,12,0.64913,reproductive,828.83034,0.71741,23.35945,5967578.45172
848,1,MS,0.00000,True,0,22.50000,0.00857,1,19396.88618,19396.88618,120,0.10703,2.00310,12,0.65456,reproductive,831.52435,0.71621,27.97635,5986975.33790
849,1,MS,0.00000,True,0,22.50000,0.00857,1,19396.88618,19396.88618,120,0.10703,2.00310,12,0.65456,reproductive,831.52435,0.77544,36.33693,5986975.33790
850,1,MS,0.00000,True,0,25.70000,0.02044,1,23084.88531,23084.88531,120,0.10703,1.99665,12,0.66102,reproductive,834.73059,0.85535,49.18480,6010060.22320
851,1,MS,0.06397,True,0,25.70000,0.02044,1,23084.88531,23084.88531,120,0.10703,1.99665,12,0.66102,reproductive,834.73059,0.88790,59.86445,6010060.22320
852,1,MS,0.26398,True,0,26.30000,0.02147,1,23574.53449,23574.53449,120,0.10703,1.99006,12,0.66761,reproductive,838.00483,0.87896,65.82580,6033634.75769
853,1,MS,0.47322,True,0,26.30000,0.02147,1,23574.53449,23574.53449,120,0.10703,1.99006,12,0.66761,reproductive,838.00483,0.91472,72.87923,6033634.75769
854,1,MS,0.63222,True,0,27.20000,0.02027,1,24138.03179,24138.03179,120,0.10703,1.98332,12,0.67435,reproductive,841.35733,0.95176,78.21993,6057772.78948
855,1,MS,0.72629,True,0,27.20000,0.02027,1,24138.03179,24138.03179,120,0.10703,1.98332,12,0.67435,reproductive,841.35733,0.90314,75.35644,6057772.78948
856,1,MS,0.76705,True,0,26.40000,0.01455,1,23647.67274,23647.67274,120,0.10703,1.95480,12,0.70287,reproductive,844.64173,0.93366,76.85820,6081420.46222
857,1,MS,0.64775,True,0,26.40000,0.01455,1,23647.67274,23647.67274,120,0.10703,1.95480,12,0.70287,reproductive,844.64173,0.87415,69.92541,6081420.46222
858,1,MS,0.47771,True,0,23.70000,0.00679,1,20938.61853,20938.61853,120,0.10703,1.94492,12,0.71275,reproductive,847.54987,0.79785,60.46086,6102359.08075
859,1,MS,0.27853,True,0,23.70000,0.00679,1,20938.61853,20938.61853,120,0.10703,1.94492,12,0.71275,reproductive,847.54987,0.72363,51.65751,6102359.08075
860,1,MS,0.12005,True,0,20.30000,0.00226,1,16395.69910,16395.69910,120,0.10703,1.93719,12,0.72048,reproductive,849.82705,0.63481,41.76313,6118754.77985
861,1,MS,0.00912,True,0,20.30000,0.00226,1,16395.69910,16395.69910,120,0.10703,1.93719,12,0.72048,reproductive,849.82705,0.54695,33.14096,6118754.77985
862,1,MS,0.00000,True,0,17.20000,0.00090,1,12371.90956,12371.90956,120,0.10703,1.92929,12,0.72838,reproductive,851.54537,0.50674,28.42795,6131126.68942
863,1,MS,0.00000,True,0,17.20000,0.00090,1,12371.90956,12371.90956,120,0.10703,1.92929,12,0.72838,reproductive,851.54537,0.48803,25.59497,6131126.68942
864,1,MS,0.00000,True,0,13.10000,0.00238,1,8113.29704,8113.29704,120,0.10703,1.92703,12,0.73064,reproductive,852.67222,0.37344,17.83815,6139239.98646
865,1,MS,0.00000,True,0,13.10000,0.00238,1,8113.29704,8113.29704,120,0.10703,1.92703,12,0.73064,reproductive,852.67222,0.36129,16.41755,6139239.98646
866,1,MS,0.00000,True,0,12.80000,0.00240,1,7854.96014,7854.96014,120,0.10703,1.92485,12,0.73282,reproductive,853.76319,0.35634,15.44078,6147094.94660
867,1,MS,0.00000,True,0,12.80000,0.00240,1,7854.96014,7854.96014,120,0.10703,1.92485,12,0.73282,reproductive,853.76319,0.33225,13.64048,6147094.94660
868,1,MS,0.00000,True,0,11.50000,0.00198,1,6815.03040,6815.03040,120,0.10703,1.92184,12,0.73583,reproductive,854.70972,0.31608,13.01610,6153909.97700
869,1,MS,0.00000,True,0,11.50000,0.00198,1,6815.03040,6815.03040,120,0.10703,1.92184,12,0.73583,reproductive,854.70972,0.35462,13.81261,6153909.97700
870,1,MS,0.00000,True,0,14.40000,0.00757,1,9315.67109,9315.67109,120,0.10703,1.91772,12,0.73995,reproductive,856.00356,0.37357,16.33830,6163225.64809
871,1,MS,0.00000,True,0,14.40000,0.00757,1,9315.67109,9315.67109,120,0.10703,1.91772,12,0.73995,reproductive,856.00356,0.39466,19.87215,6163225.64809
872,1,MS,0.00000,True,0,16.20000,0.00999,1,11208.07753,11208.07753,120,0.10703,1.91062,12,0.74704,reproductive,857.56024,0.41266,23.81735,6174433.72562
873,1,MS,0.01004,True,0,16.20000,0.00999,1,11208.07753,11208.07753,120,0.10703,1.91062,12,0.74704,reproductive,857.56024,0.47722,30.60482,6174433.72562
874,1,MS,0.10494,True,0,18.20000,0.01375,1,13609.69898,13609.69898,120,0.10703,1.89667,12,0.76100,reproductive,859.45048,0.46905,33.27804,6188043.42460
875,1,MS,0.24113,True,0,18.20000,0.01375,1,13609.69898,13609.69898,120,0.10703,1.89667,12,0.76100,reproductive,859.45048,0.51774,39.73148,6188043.42460
876,1,MS,0.42629,True,0,20.40000,0.01812,1,16532.48102,16532.48102,120,0.10703,1.87541,12,0.78226,reproductive,861.74665,0.55143,45.80330,6204575.90562
877,1,MS,0.62315,True,0,20.40000,0.01812,1,16532.48102,16532.48102,120,0.10703,1.87541,12,0.78226,reproductive,861.74665,0.56027,48.65913,6204575.90562
878,1,MS,0.83213,True,0,21.70000,0.01857,1,18316.09777,18316.09777,120,0.10703,1.86684,12,0.79083,reproductive,864.29056,0.62746,56.12764,6222892.00339
879,1,MS,0.96707,True,0,21.70000,0.01857,1,18316.09777,18316.09777,120,0.10703,1.86684,12,0.79083,reproductive,864.29056,0.61122,54.88568,6222892.00339
880,1,MS,0.94742,True,0,20.30000,0.01021,1,16395.69910,16395.69910,120,0.10703,1.85913,12,0.79854,reproductive,866.56774,0.60482,52.24213,6239287.70249
881,1,MS,0.77452,True,0,20.30000,0.01021,1,16395.69910,16395.69910,120,0.10703,1.85913,12,0.79854,reproductive,866.56774,0.58729,48.32209,6239287.70249
882,1,MS,0.57448,True,0,17.60000,0.00429,1,12858.62101,12858.62101,120,0.10703,1.85337,12,0.80430,reproductive,868.35366,0.52469,40.32445,6252146.32350
883,1,MS,0.38810,True,0,17.60000,0.00429,1,12858.62101,12858.62101,120,0.10703,1.85337,12,0.80430,reproductive,868.35366,0.51296,37.20972,6252146.32350
884,1,MS,0.23158,True,0,16.20000,0.00279,1,11208.07753,11208.07753,120,0.10703,1.84835,12,0.80932,reproductive,869.91033,0.48491,32.86090,6263354.40102
885,1,MS,0.10244,True,0,16.20000,0.00279,1,11208.07753,11208.07753,120,0.10703,1.84835,12,0.80932,reproductive,869.91033,0.51313,32.87851,6263354.40102
886,1,MS,0.01259,True,0,16.70000,0.00260,1,11780.28989,11780.28989,120,0.10703,1.83883,12,0.81884,reproductive,871.54648,0.50106,30.25324,6275134.69091
887,1,MS,0.00000,True,0,16.70000,0.00260,1,11780.28989,11780.28989,120,0.10703,1.83883,12,0.81884,reproductive,871.54648,0.39384,21.96346,6275134.69091
888,1,MS,0.00000,True,0,13.10000,0.00027,1,8113.29704,8113.29704,120,0.10703,1.83520,12,0.82247,reproductive,872.67333,0.38549,20.30788,6283247.98795
889,1,MS,0.00000,True,0,13.10000,0.00027,1,8113.29704,8113.29704,120,0.10703,1.83520,12,0.82247,reproductive,872.67333,0.36638,18.31813,6283247.98795
890,1,MS,0.00000,True,0,11.80000,0.00031,1,7043.80379,7043.80379,120,0.10703,1.82964,12,0.82803,reproductive,873.65164,0.34530,16.38849,6290291.79175
891,1,MS,0.00000,True,0,11.80000,0.00031,1,7043.80379,7043.80379,120,0.10703,1.82964,12,0.82803,reproductive,873.65164,0.33417,15.13858,6290291.79175
892,1,MS,0.00000,True,0,12.90000,0.00075,1,7940.29012,7940.29012,120,0.10703,1.82130,12,0.83637,reproductive,874.75446,0.36318,16.62597,6298232.08186
893,1,MS,0.00000,True,0,12.90000,0.00075,1,7940.29012,7940.29012,120,0.10703,1.82130,12,0.83637,reproductive,874.75446,0.39685,17.40655,6298232.08186
894,1,MS,0.00000,True,0,17.00000,0.00754,1,12132.98061,12132.98061,120,0.10703,1.80160,12,0.85607,reproductive,876.43959,0.46745,23.07596,6310365.06247
895,1,MS,0.00000,True,0,17.00000,0.00754,1,12132.98061,12132.98061,120,0.10703,1.80160,12,0.85607,reproductive,876.43959,0.50125,28.10959,6310365.06247
