t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
9,1,MS,10,internode,HiddenElement,0.00000,0.00567,0.00000,0.00000,3.30313,0.00000,0.02571,-0.02385,-0.10049,0.00913,0.00092,0.00000,0.00026,0.00000,0.00000,0.00000,0.00000,0.56110,1.10744,0.00000,0.00000,0.00000,2.38092,0.00000,0.00000,71.17707,0.12092,0.00003,16.14891,NA,5.00000,7.17289,0.07357,0.00237,0.00000,0.00025,0.05000,0.11000,False,False,1.00000,0.10900,431.19266,0.10900,1.00000,0.00551,45.50418,0.00000,0.00000,0.00000,420.33720,0.56110,0.00000,0.00300
9,1,MS,10,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1,MS,10,sheath,StemElement,0.02088,0.02483,-0.17704,0.00000,3.34472,0.04511,0.06991,-0.01685,-0.07429,0.01064,0.00404,0.00000,0.00028,0.51173,0.07863,0.00500,0.00000,0.43922,0.20380,0.00000,0.06915,0.00000,2.39110,0.05248,0.79507,55.60116,0.12651,0.00013,16.18515,NA,5.00000,4.82982,0.13400,0.01036,0.00000,0.00105,0.05093,0.21386,False,False,1.00000,0.07300,438.35616,0.07300,1.00000,0.00593,30.91419,0.00000,0.00000,0.00324,281.51024,0.44422,0.00000,0.00300
9,1,MS,11,blade,LeafElement1,0.38998,0.06444,0.00640,0.00000,5.53699,1.88045,2.24663,0.40097,1.33399,0.04041,0.01050,0.00000,0.00077,6.52684,3.08741,0.01039,0.00072,2.06765,0.38359,0.00000,0.11658,0.00000,3.74144,2.10594,31.81155,259.03661,0.15622,0.00034,16.30356,NA,5.00000,10.95460,5.30882,0.02689,0.00000,0.00220,0.05879,0.39566,False,False,1.00000,0.09000,2450.00000,0.09000,1.00000,0.00030,193.01057,0.00000,0.00000,0.16663,347.06742,2.07876,0.00019,0.01174
9,1,MS,11,internode,HiddenElement,0.00000,0.00930,0.00000,0.00000,3.32349,0.00000,0.02794,-0.03039,-0.11937,0.00887,0.00152,0.00000,0.00032,0.00000,0.00000,0.00000,0.00000,0.76182,0.93969,0.00000,0.00000,0.00000,2.37815,0.00000,0.00000,96.43482,0.12399,0.00005,16.17936,NA,5.00000,9.98785,0.11152,0.00388,0.00000,0.00040,0.05000,0.21000,False,False,1.00000,0.15200,434.21053,0.15200,1.00000,0.00904,63.87554,0.00000,0.00000,0.00000,586.15830,0.76182,0.00000,0.00300
9,1,MS,11,internode,StemElement,0.00000,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,0.05387,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,0.12562,NA,16.19595,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,0.05000,0.26659,False,True,0.00000,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,0.00300
9,1,MS,11,sheath,StemElement,0.04603,0.03038,-0.13951,0.00000,3.29896,0.10745,0.06988,-0.02198,0.06470,0.00964,0.00495,0.00000,0.00028,1.13120,0.20599,0.00507,0.00004,0.51813,0.19853,0.00000,0.05395,0.00000,2.37960,0.12318,1.86602,65.53210,0.13028,0.00016,16.19857,NA,5.00000,6.24721,0.17431,0.01267,0.00000,0.00124,0.05207,0.33234,False,False,1.00000,0.09500,431.57895,0.09500,1.00000,0.00252,39.64203,0.00000,0.00000,0.01005,366.34894,0.52324,0.00001,0.00400
9,1,MS,12,blade,LeafElement1,1.94258,0.07587,1.43275,0.00000,4.82264,4.93822,2.68822,0.62807,9.40530,0.04328,0.01236,0.00000,0.00097,26.53831,12.44769,0.01223,0.00790,3.48904,0.50983,0.00000,0.08826,0.00000,3.85990,5.52775,83.09125,431.56792,0.22722,0.00040,16.48754,NA,5.00000,17.85524,9.88132,0.03165,0.00000,0.00178,0.07950,0.61457,False,False,1.00000,0.14000,2462.05669,0.14000,1.00000,0.00014,344.49839,0.00000,0.00000,0.68070,539.88265,3.50918,0.00076,0.01202
9,1,MS,12,internode,HiddenElement,0.00000,0.00956,0.00000,0.00000,3.29560,0.00000,0.08101,-0.04047,-0.17436,0.00939,0.00156,0.00000,0.00042,0.00000,0.00000,0.00000,0.00000,0.85019,1.04853,0.00000,0.00000,0.00000,2.33902,0.00000,0.00000,107.37105,0.12745,0.00005,16.21367,NA,5.00000,10.29604,0.34031,0.00399,0.00000,0.00040,0.05000,0.34000,False,False,1.00000,0.16000,431.25000,0.16000,1.00000,0.00930,66.71788,0.00000,0.00000,0.00000,617.00874,0.85019,0.00000,0.00300
9,1,MS,12,internode,StemElement,0.00488,0.01608,-0.12178,0.00000,3.21139,0.01002,0.41636,-0.01586,-0.03282,0.00947,0.00262,0.00000,0.00009,0.12569,0.01159,0.00177,0.00000,0.17190,0.12804,0.00000,0.05593,0.00000,2.31324,0.01092,0.16552,21.70462,0.13009,0.00009,16.23330,NA,5.00000,2.03074,0.34982,0.00671,0.00000,0.00066,0.05028,0.42278,False,False,1.00000,0.03200,437.50000,0.03200,1.00000,0.01095,13.53102,0.00000,0.00000,0.00032,123.40175,0.17367,0.00000,0.00300
9,1,MS,12,sheath,StemElement,0.27519,0.02980,0.02955,0.00000,3.28543,0.45157,0.11368,-0.03506,0.70152,0.01156,0.00485,0.00000,0.00060,6.14978,1.02046,0.00479,0.00052,0.80945,0.32325,0.00000,0.03936,0.00000,2.33334,0.50592,7.65985,101.72863,0.15421,0.00016,16.28727,NA,5.00000,7.89090,0.36714,0.01243,0.00000,0.00103,0.05878,0.51642,False,False,1.00000,0.12300,430.89431,0.12300,1.00000,0.00058,51.19488,0.00000,0.00000,0.05469,474.32547,0.81476,0.00006,0.00400
9,1,MS,13,peduncle,HiddenElement,0.00000,0.01232,0.00000,0.00000,3.30646,0.00000,0.17063,-0.01915,-0.25099,0.01162,0.00201,0.00000,0.00051,0.00000,0.00000,0.00000,0.00000,0.69887,0.68957,0.00000,0.00000,0.00000,2.40502,0.00000,0.00000,88.01498,0.13136,0.00007,16.25236,NA,5.00000,7.06491,0.47487,0.00514,0.00000,0.00050,0.05000,0.52000,False,False,1.00000,0.10600,433.96226,0.10600,1.00000,0.01200,44.59293,0.00000,0.00000,0.00000,408.76829,0.69887,0.00000,0.00300
9,1,MS,13,peduncle,StemElement,0.03591,0.00686,-0.62717,0.00000,3.19404,0.02880,0.37081,-0.03057,-0.10267,0.01141,0.00112,0.00000,0.00028,0.68231,0.03490,0.00130,0.00000,0.37650,0.67321,0.00000,0.02271,0.00000,2.25269,0.03259,0.49377,47.36459,0.13551,0.00004,16.27477,NA,5.00000,3.56072,0.56468,0.00286,0.00000,0.00027,0.05084,0.61535,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00246,24.16102,0.00000,0.00000,0.00164,223.66567,0.37780,0.00000,0.00300
9,1,MS,14,ear,StemElement,2.02357,0.07281,2.18826,0.00000,4.36462,2.88117,1.79067,0.31011,8.94351,0.02241,0.01186,0.00000,0.00101,36.99742,10.92728,0.01174,0.01127,2.73595,0.40606,0.00000,0.05646,0.00000,3.22579,3.22406,48.62318,335.64324,0.25876,0.00039,16.61539,NA,5.00000,20.65216,9.87318,0.03038,0.00000,0.00150,0.09124,0.68836,False,False,1.00000,0.21000,1159.33508,0.21000,1.00000,0.00022,242.63394,0.00000,0.00000,0.59572,809.82397,2.75895,0.00067,0.01200
10,1,MS,8,internode,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
10,1,MS,8,sheath,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
10,1,MS,9,blade,LeafElement1,0.18644,0.07073,0.11395,0.00000,1.33135,1.28641,1.68179,-0.03245,0.36403,0.01272,0.01193,0.00001,0.00033,3.90197,1.11536,0.01180,0.00008,0.27432,0.07249,0.00000,0.30968,0.00000,2.29936,1.73492,26.22501,35.52803,0.22958,0.00038,15.88147,NA,5.00000,2.24089,1.59520,0.03135,0.00000,0.00166,0.05973,0.24592,False,False,1.00000,0.04000,816.66667,0.03848,1.00000,0.00042,9.92643,0.00106,0.00152,0.04576,148.70323,0.28620,0.00006,0.00969
10,1,MS,9,internode,HiddenElement,0.00000,0.00344,0.00000,0.00000,3.51040,0.00000,0.03692,-0.02107,-1.22905,0.01090,0.00058,0.00000,0.00031,0.00000,0.00000,0.00000,0.00000,0.44368,2.19095,0.00000,0.00000,0.00000,2.52352,0.00000,0.00000,57.66443,0.18550,0.00002,15.78970,NA,5.00000,4.83987,0.06735,0.00152,0.00000,0.00010,0.05000,0.03000,False,False,1.00000,0.07400,432.43243,0.07400,1.00000,0.00280,30.82456,0.00000,0.00000,0.00000,285.99403,0.44368,0.00000,0.00200
10,1,MS,9,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,MS,9,sheath,StemElement,0.07460,0.02385,-0.23330,0.00000,3.51882,0.11887,0.08793,0.00274,-0.91925,0.01417,0.00402,0.00000,0.00042,1.67716,0.17382,0.00478,0.00000,0.45385,0.32894,0.00000,0.08326,0.00000,2.70264,0.16847,2.55204,58.74826,0.19875,0.00013,15.84866,NA,5.00000,4.13953,0.12572,0.01057,0.00000,0.00065,0.05226,0.13609,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00174,24.25159,0.00000,0.00000,0.00637,224.15748,0.45863,0.00001,0.00200
10,1,MS,10,blade,LeafElement1,0.38428,0.09478,0.21229,0.00000,6.13393,2.68419,1.87321,0.20267,1.38387,0.03325,0.01598,0.00000,0.00047,7.39320,2.95226,0.01582,0.00042,0.92238,0.17199,0.00000,0.31953,0.00000,3.75491,3.60647,54.37782,118.66894,0.23959,0.00051,15.91842,NA,5.00000,5.57798,2.30890,0.04201,0.00000,0.00213,0.06185,0.27481,False,False,1.00000,0.05000,2450.00000,0.05000,1.00000,0.00027,79.44810,0.00000,0.00000,0.12407,193.23921,0.93861,0.00017,0.01106
10,1,MS,10,internode,HiddenElement,0.00000,0.00850,0.00000,0.00000,3.51046,0.00000,0.02763,-0.01867,-1.70438,0.00914,0.00143,0.00000,0.00026,0.00000,0.00000,0.00000,0.00000,0.54708,1.08070,0.00000,0.00000,0.00000,2.57332,0.00000,0.00000,71.20700,0.18331,0.00005,15.76775,NA,5.00000,7.30739,0.07424,0.00377,0.00000,0.00025,0.05000,0.11000,False,False,1.00000,0.10900,431.19266,0.10900,1.00000,0.00692,45.39961,0.00000,0.00000,0.00000,421.26148,0.54708,0.00000,0.00300
10,1,MS,10,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,MS,10,sheath,StemElement,0.07959,0.03876,-0.08880,0.00000,3.55398,0.16648,0.08063,-0.01039,-0.93932,0.01066,0.00654,0.00000,0.00028,1.95098,0.29976,0.00695,0.00000,0.42912,0.19083,0.00000,0.09613,0.00000,2.60256,0.23455,3.55265,55.66429,0.19984,0.00021,15.82696,NA,5.00000,4.96469,0.14510,0.01718,0.00000,0.00105,0.05323,0.21386,False,False,1.00000,0.07300,438.35616,0.07300,1.00000,0.00181,30.84246,0.00000,0.00000,0.01123,282.12925,0.43606,0.00002,0.00300
10,1,MS,11,blade,LeafElement1,1.45161,0.13036,1.20409,0.00000,6.11018,5.92466,2.32258,0.39965,8.22209,0.04029,0.02198,0.00000,0.00077,24.88359,11.49204,0.02176,0.00444,2.03467,0.24752,0.00000,0.24421,0.00000,3.96792,7.93466,118.94389,258.78498,0.31978,0.00070,16.08085,NA,5.00000,10.88553,5.15302,0.05778,0.00000,0.00220,0.07970,0.39566,False,False,1.00000,0.09000,2450.00000,0.09000,1.00000,0.00017,192.82803,0.00000,0.00000,0.49293,347.83058,2.06087,0.00066,0.01174
10,1,MS,11,internode,HiddenElement,0.00000,0.01393,0.00000,0.00000,3.53196,0.00000,0.03016,-0.02380,-2.35699,0.00888,0.00235,0.00000,0.00032,0.00000,0.00000,0.00000,0.00000,0.74359,0.91797,0.00000,0.00000,0.00000,2.57102,0.00000,0.00000,96.47608,0.18792,0.00008,15.81404,NA,5.00000,10.17862,0.11300,0.00618,0.00000,0.00040,0.05000,0.21000,False,False,1.00000,0.15200,434.21053,0.15200,1.00000,0.01137,63.72604,0.00000,0.00000,0.00000,587.44720,0.74359,0.00000,0.00300
10,1,MS,11,internode,StemElement,0.00000,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,0.20537,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,0.19050,NA,15.84141,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,0.05000,0.26659,False,True,0.00000,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,0.00300
10,1,MS,11,sheath,StemElement,0.17480,0.04963,0.04723,0.00000,3.50552,0.36279,0.08045,-0.01469,-0.78104,0.00966,0.00837,0.00000,0.00028,4.31270,0.78222,0.00828,0.00000,0.50664,0.17687,0.00000,0.08805,0.00000,2.58808,0.49200,7.44954,65.61011,0.21538,0.00027,15.85200,NA,5.00000,6.41525,0.18841,0.02200,0.00000,0.00124,0.05712,0.33234,False,False,1.00000,0.09500,431.57895,0.09500,1.00000,0.00103,39.55200,0.00000,0.00000,0.03186,367.15450,0.51492,0.00004,0.00400
10,1,MS,12,blade,LeafElement1,6.94820,0.21286,6.62103,0.00000,5.36305,15.09674,2.77543,0.61484,38.62939,0.04316,0.03589,0.00000,0.00097,101.17731,44.52276,0.03553,0.03245,3.51496,0.32717,0.00000,0.25636,0.00000,4.07786,20.13871,297.02989,431.18948,0.64509,0.00115,16.60368,NA,5.00000,17.63866,9.57872,0.09435,0.00000,0.00178,0.14621,0.61457,False,False,1.00000,0.14000,2462.05669,0.14000,1.00000,0.00012,344.33653,0.00000,0.00000,1.95385,541.06980,3.58294,0.00261,0.01202
10,1,MS,12,internode,HiddenElement,0.00000,0.01432,0.00000,0.00000,3.50239,0.00000,0.08439,-0.03344,-2.52924,0.00940,0.00241,0.00000,0.00042,0.00000,0.00000,0.00000,0.00000,0.83092,1.02563,0.00000,0.00000,0.00000,2.53158,0.00000,0.00000,107.42267,0.19311,0.00008,15.86615,NA,5.00000,10.50677,0.33285,0.00635,0.00000,0.00040,0.05000,0.34000,False,False,1.00000,0.16000,431.25000,0.16000,1.00000,0.01169,66.55876,0.00000,0.00000,0.00000,618.36547,0.83092,0.00000,0.00300
10,1,MS,12,internode,StemElement,0.01866,0.02439,-0.10036,0.00000,3.41625,0.03309,0.43892,-0.01120,-0.49029,0.00950,0.00411,0.00000,0.00009,0.47919,0.04427,0.00603,0.00000,0.16831,0.12428,0.00000,0.19037,0.00000,2.53475,0.04652,0.70484,21.74918,0.19961,0.00013,15.89566,NA,5.00000,2.10468,0.34625,0.01081,0.00000,0.00066,0.05098,0.42278,False,False,1.00000,0.03200,437.50000,0.03200,1.00000,0.00856,13.50164,0.00000,0.00000,0.00098,123.67309,0.17434,0.00000,0.00300
10,1,MS,12,sheath,StemElement,1.02538,0.06007,1.10190,0.00000,3.49086,1.42013,0.12466,-0.02639,1.59560,0.01158,0.01013,0.00000,0.00060,23.44603,3.80237,0.01002,0.00118,0.79743,0.21269,0.00000,0.08228,0.00000,2.54053,1.90164,28.73876,101.83014,0.31455,0.00032,16.05151,NA,5.00000,8.11316,0.37800,0.02662,0.00000,0.00103,0.07962,0.51642,False,False,1.00000,0.12300,430.89431,0.12300,1.00000,0.00032,51.07413,0.00000,0.00000,0.16148,475.36846,0.80863,0.00022,0.00400
10,1,MS,13,peduncle,HiddenElement,0.00000,0.01844,0.00000,0.00000,3.51531,0.00000,0.17749,-0.01379,-1.80897,0.01163,0.00311,0.00000,0.00051,0.00000,0.00000,0.00000,0.00000,0.68390,0.67527,0.00000,0.00000,0.00000,2.59982,0.00000,0.00000,88.05005,0.19898,0.00010,15.92487,NA,5.00000,7.19936,0.46381,0.00817,0.00000,0.00050,0.05000,0.52000,False,False,1.00000,0.10600,433.96226,0.10600,1.00000,0.01507,44.49355,0.00000,0.00000,0.00000,409.66712,0.68390,0.00000,0.00300
10,1,MS,13,peduncle,StemElement,0.13685,0.01069,-0.44813,0.00000,3.40133,0.09725,0.38240,-0.02588,-0.86342,0.01143,0.00180,0.00000,0.00028,2.60131,0.13302,0.00222,0.00000,0.36911,0.62358,0.00000,0.03863,0.00000,2.45249,0.13408,2.03111,47.40700,0.21351,0.00006,15.96700,NA,5.00000,3.65968,0.54676,0.00474,0.00000,0.00027,0.05288,0.61535,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00101,24.10446,0.00000,0.00000,0.00521,224.15748,0.37133,0.00001,0.00300
10,1,MS,14,ear,StemElement,7.09668,0.22682,8.78994,0.00000,4.78299,8.59291,1.84992,0.32963,32.45167,0.02238,0.03825,0.00000,0.00101,141.05267,38.32205,0.03786,0.04089,2.84094,0.30836,0.00000,0.18211,0.00000,3.46049,11.42425,170.45711,335.58552,0.81568,0.00122,17.15888,NA,5.00000,20.86076,9.57682,0.10053,0.00000,0.00150,0.18191,0.68836,False,False,1.00000,0.21000,1159.33508,0.21000,1.00000,0.00021,242.36761,0.00000,0.00000,1.66817,811.60470,2.91969,0.00222,0.01200
11,1,MS,8,internode,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
11,1,MS,8,sheath,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
11,1,MS,9,blade,LeafElement1,0.18644,0.07011,0.11395,0.00000,1.58489,1.66565,1.89913,-0.02991,0.30524,0.01272,0.01223,0.00001,0.00033,3.90197,1.11536,0.01210,0.00007,0.27547,0.07249,0.00000,0.31760,0.00000,2.73411,1.73276,26.20086,35.64247,0.22958,0.00038,15.88147,NA,5.00000,2.31161,1.55347,0.03325,0.00000,0.00166,0.05973,0.24592,False,False,1.00000,0.04000,816.66667,0.03848,1.00000,0.00043,9.97015,0.00106,0.00152,0.05109,149.13253,0.28764,0.00005,0.00969
11,1,MS,9,internode,HiddenElement,0.00000,0.00341,0.00000,0.00000,4.06042,0.00000,0.04182,-0.01730,-1.36588,0.01090,0.00059,0.00000,0.00031,0.00000,0.00000,0.00000,0.00000,0.44428,2.19095,0.00000,0.00000,0.00000,2.97652,0.00000,0.00000,57.68749,0.18550,0.00002,15.78970,NA,5.00000,4.94534,0.06579,0.00162,0.00000,0.00010,0.05000,0.03000,False,False,1.00000,0.07400,432.43243,0.07400,1.00000,0.00339,30.74215,0.00000,0.00000,0.00000,286.81969,0.44428,0.00000,0.00200
11,1,MS,9,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,MS,9,sheath,StemElement,0.07460,0.02364,-0.23330,0.00000,4.07147,0.16126,0.10591,0.00683,-1.02147,0.01417,0.00412,0.00000,0.00042,1.67716,0.17382,0.00410,0.00000,0.45448,0.32894,0.00000,0.07135,0.00000,3.17875,0.17092,2.58914,58.77143,0.19875,0.00013,15.84866,NA,5.00000,4.21600,0.13059,0.01121,0.00000,0.00065,0.05226,0.13609,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00147,24.19828,0.00000,0.00000,0.00746,224.80462,0.45858,0.00001,0.00200
11,1,MS,10,blade,LeafElement1,0.38428,0.09395,0.21229,0.00000,7.29369,3.46564,2.11211,0.21696,1.32910,0.03325,0.01639,0.00000,0.00047,7.39320,2.95226,0.01622,0.00040,0.92248,0.17199,0.00000,0.32768,0.00000,4.37431,3.60251,54.35471,118.56449,0.23959,0.00051,15.91842,NA,5.00000,5.61555,2.24511,0.04456,0.00000,0.00213,0.06185,0.27481,False,False,1.00000,0.05000,2450.00000,0.05000,1.00000,0.00028,79.30608,0.00000,0.00000,0.13815,193.79709,0.93910,0.00014,0.01106
11,1,MS,10,internode,HiddenElement,0.00000,0.00842,0.00000,0.00000,4.06094,0.00000,0.03220,-0.01406,-1.90507,0.00914,0.00147,0.00000,0.00026,0.00000,0.00000,0.00000,0.00000,0.54778,1.08070,0.00000,0.00000,0.00000,3.02904,0.00000,0.00000,71.23219,0.18331,0.00005,15.76775,NA,5.00000,7.44800,0.07462,0.00399,0.00000,0.00025,0.05000,0.11000,False,False,1.00000,0.10900,431.19266,0.10900,1.00000,0.00837,45.28419,0.00000,0.00000,0.00000,422.47765,0.54778,0.00000,0.00300
11,1,MS,10,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,1,MS,10,sheath,StemElement,0.07959,0.03842,-0.08880,0.00000,4.11062,0.22356,0.10035,-0.00451,-1.06898,0.01066,0.00670,0.00000,0.00028,1.95098,0.29976,0.00660,0.00000,0.42998,0.19083,0.00000,0.09128,0.00000,3.07999,0.23554,3.56773,55.71722,0.19984,0.00021,15.82696,NA,5.00000,5.09546,0.15573,0.01822,0.00000,0.00105,0.05323,0.21386,False,False,1.00000,0.07300,438.35616,0.07300,1.00000,0.00171,30.76462,0.00000,0.00000,0.01301,282.94375,0.43657,0.00001,0.00300
11,1,MS,11,blade,LeafElement1,1.45161,0.12922,1.20409,0.00000,7.37942,7.62777,2.59985,0.41419,8.20871,0.04029,0.02254,0.00000,0.00077,24.88359,11.49204,0.02231,0.00443,2.03446,0.24752,0.00000,0.25045,0.00000,4.59324,7.92238,118.93546,258.52015,0.31978,0.00070,16.08085,NA,5.00000,10.85800,4.97443,0.06128,0.00000,0.00220,0.07970,0.39566,False,False,1.00000,0.09000,2450.00000,0.09000,1.00000,0.00018,192.59072,0.00000,0.00000,0.54730,348.83476,2.06121,0.00057,0.01174
11,1,MS,11,internode,HiddenElement,0.00000,0.01381,0.00000,0.00000,4.08562,0.00000,0.03529,-0.01788,-2.63709,0.00888,0.00241,0.00000,0.00032,0.00000,0.00000,0.00000,0.00000,0.74456,0.91797,0.00000,0.00000,0.00000,3.02735,0.00000,0.00000,96.51128,0.18792,0.00008,15.81404,NA,5.00000,10.37887,0.11402,0.00655,0.00000,0.00040,0.05000,0.21000,False,False,1.00000,0.15200,434.21053,0.15200,1.00000,0.01375,63.56098,0.00000,0.00000,0.00000,589.14315,0.74456,0.00000,0.00300
11,1,MS,11,internode,StemElement,0.00000,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,0.20537,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,0.19050,NA,15.84141,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,0.05000,0.26659,False,True,0.00000,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,0.00300
11,1,MS,11,sheath,StemElement,0.17480,0.04920,0.04723,0.00000,4.05479,0.47181,0.09997,-0.00798,-0.94724,0.00966,0.00858,0.00000,0.00028,4.31270,0.78222,0.00847,0.00000,0.50768,0.17687,0.00000,0.09006,0.00000,3.06227,0.49154,7.44330,65.67957,0.21538,0.00027,15.85200,NA,5.00000,6.58234,0.20190,0.02333,0.00000,0.00124,0.05712,0.33234,False,False,1.00000,0.09500,431.57895,0.09500,1.00000,0.00105,39.45438,0.00000,0.00000,0.03573,368.21447,0.51615,0.00004,0.00400
11,1,MS,12,blade,LeafElement1,6.94820,0.21100,6.62103,0.00000,6.53525,19.34933,3.10235,0.62476,38.97281,0.04316,0.03681,0.00000,0.00097,101.17731,44.52276,0.03644,0.03274,3.51493,0.32717,0.00000,0.26292,0.00000,4.70108,20.06686,297.07999,430.80280,0.64509,0.00115,16.60368,NA,5.00000,17.48489,9.23359,0.10006,0.00000,0.00178,0.14621,0.61457,False,False,1.00000,0.14000,2462.05669,0.14000,1.00000,0.00012,344.10362,0.00000,0.00000,2.15962,542.63186,3.58411,0.00224,0.01202
11,1,MS,12,internode,HiddenElement,0.00000,0.01419,0.00000,0.00000,4.05154,0.00000,0.09524,-0.02736,-2.82416,0.00940,0.00248,0.00000,0.00042,0.00000,0.00000,0.00000,0.00000,0.83204,1.02563,0.00000,0.00000,0.00000,2.98418,0.00000,0.00000,107.46805,0.19311,0.00008,15.86615,NA,5.00000,10.72753,0.32394,0.00673,0.00000,0.00040,0.05000,0.34000,False,False,1.00000,0.16000,431.25000,0.16000,1.00000,0.01414,66.38338,0.00000,0.00000,0.00000,620.15068,0.83204,0.00000,0.00300
