Proteins_N_Mass,sucrose,cytokinins,R_Nnit_red,R_grain_growth_struct,Uptake_Nitrates,Unloading_Sucrose,N_tot,regul_transpiration,Export_Nitrates,structure,nitrates,S_grain_structure,Total_Organic_Nitrogen,amino_acids,sum_respi,S_Amino_Acids,S_grain_starch,senesced_mstruct,Nstruct,proteins,axis,starch,C_exudation,mstruct,Conc_cytokinins,sucrose_consumption_mstruct,AA_consumption_mstruct,RGR_Structure,S_cytokinins,R_Nnit_upt,S_Proteins,Conc_Nitrates,age_from_flowering,N_exudation,organ,Unloading_Amino_Acids,WSC_g,Respi_growth,Conc_Amino_Acids,synthetized_mstruct,R_grain_growth_starch,plant,Conc_Sucrose,Dry_Mass,R_residual,t,Export_Amino_Acids,Export_cytokinins,HATS_LATS
NA,2180.8721700000,26.3286400000,3.3897100000,NA,3.5139300000,114.7197400000,0.0213144763,0.0023900000,0.1447000000,NA,671.3474800000,NA,851.1594300000,109.6865400000,12.6530100000,2.9510500000,NA,0.0000000000,0.0103800000,NA,MS,NA,22.9439500000,0.5801200000,45.38481693442736,46.3091900000,0.4618000000,NA,2.7023000000,1.3950300000,NA,1157.2562228504448,NA,1.1539600000,roots,3.4469900000,0.06231063342857143,15.9474500000,151.2604840377853,NA,NA,1,313.27888626491074,NA,7.8943772346,164.0000000000,0.7092200000,0.3790600000,16.7616700000
0.00229818652,NA,NA,NA,6.0446600000,NA,NA,0.0022981865,NA,NA,3501.0623400000,NA,14.7989900000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,164.1561800000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.4471500000,NA,442371.6490600000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.1169287828655462,NA,165.0000000000,NA,NA,NA
NA,8066.6059200000,NA,NA,NA,NA,NA,0.0034122428,NA,NA,NA,NA,NA,NA,243.7316300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.23047445485714285,NA,93.67043009977853,NA,NA,1,322.9313656256456,NA,NA,165.0000000000,NA,NA,NA
NA,2204.4358200000,27.4507300000,3.2643500000,NA,3.3627100000,69.8811500000,0.0213641243,0.0023900000,0.1450400000,NA,672.9279500000,NA,853.1252500000,111.6523600000,12.2499500000,2.8419200000,NA,0.0000000000,0.0103800000,NA,MS,NA,13.9762300000,0.5801200000,47.31905467834241,46.3091900000,0.4618000000,NA,2.6028300000,1.3349900000,NA,1159.9806074605256,NA,0.7078800000,roots,2.1114500000,0.06298388057142858,15.9474500000,153.97139902089225,NA,NA,1,316.66376784113635,NA,7.6682896841,165.0000000000,0.7219300000,0.3952200000,15.9287800000
0.0023038406999999995,NA,NA,NA,5.4494200000,NA,NA,0.0023038407,NA,NA,3508.9470400000,NA,13.3416800000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,164.5600500000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.4053800000,NA,445103.8107800000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11719563486134453,NA,166.0000000000,NA,NA,NA
NA,8024.4672200000,NA,NA,NA,NA,NA,0.0034134888,NA,NA,NA,NA,NA,NA,243.8206300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.22927049200000002,NA,93.64480205862867,NA,NA,1,321.0393010200326,NA,NA,166.0000000000,NA,NA,NA
NA,2186.7136600000,28.6424900000,3.0000700000,NA,3.0680300000,80.9989000000,0.0214238865,0.0011600000,0.0701500000,NA,674.4156300000,NA,855.5901000000,113.7191200000,11.3017000000,2.6068300000,NA,0.0000000000,0.0103900000,NA,MS,NA,16.1997800000,0.5812400000,49.27824994838621,39.9203700000,0.3980900000,NA,2.3873500000,1.2180100000,NA,1160.304917073842,NA,0.8424600000,roots,2.4611200000,0.06247753314285714,13.7473400000,156.51933108526597,NA,NA,1,313.5127285343977,NA,7.1040753683,166.0000000000,0.3548600000,0.1990200000,14.6275300000
0.00230825882,NA,NA,NA,4.2347000000,NA,NA,0.0023082588,NA,NA,3515.0752400000,NA,10.3677100000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,164.8756300000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.3166400000,NA,447223.6631900000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11740321246638655,NA,167.0000000000,NA,NA,NA
NA,8003.6809600000,NA,NA,NA,NA,NA,0.0034221943,NA,NA,NA,NA,NA,NA,244.4424500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.22867659885714284,NA,93.87641495847537,NA,NA,1,320.1830989070776,NA,NA,167.0000000000,NA,NA,NA
NA,2200.7338800000,29.5799200000,2.4644900000,NA,2.5055600000,46.8817100000,0.0214627520,0.0011600000,0.0702800000,NA,675.6140900000,NA,857.1677400000,115.2967700000,9.4447200000,2.1414500000,NA,0.0000000000,0.0103900000,NA,MS,NA,9.3763400000,0.5812400000,50.8910604913633,39.9203700000,0.3980900000,NA,1.9614000000,0.9947100000,NA,1162.366819214094,NA,0.4912300000,roots,1.4318300000,0.06287811085714287,13.7473400000,158.6907576904549,NA,NA,1,315.52283050030974,NA,5.9965511745,167.0000000000,0.3597800000,0.2055300000,11.8963200000
0.0023115852199999997,NA,NA,NA,3.1717700000,NA,NA,0.0023115852,NA,NA,3519.6663900000,NA,7.7653800000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,165.1132300000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.2382800000,NA,448809.8201100000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11755884700420167,NA,168.0000000000,NA,NA,NA
NA,7974.4190300000,NA,NA,NA,NA,NA,0.0034257594,NA,NA,NA,NA,NA,NA,244.6971000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.2278405437142857,NA,93.93903679674452,NA,NA,1,318.89308365484897,NA,NA,168.0000000000,NA,NA,NA
NA,2189.2806400000,29.8822200000,1.9842600000,NA,2.0092200000,49.9989200000,0.0214804997,0.0034400000,0.2095200000,NA,676.4134400000,NA,857.8674300000,115.7651100000,7.7453300000,1.7222400000,NA,0.0000000000,0.0103900000,NA,MS,NA,9.9997800000,0.5818900000,51.35372664936672,23.1990600000,0.2313400000,NA,1.5773600000,0.7976600000,NA,1162.442111051917,NA,0.5287700000,roots,1.5342300000,0.06255087542857142,7.9890400000,159.15738026087405,NA,NA,1,313.5301402899746,NA,4.9674534517,168.0000000000,1.0757500000,0.6183000000,9.5790300000
0.0023150429399999995,NA,NA,NA,3.2816300000,NA,NA,0.0023150429,NA,NA,3524.4162800000,NA,8.0343300000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,165.3602100000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.2477100000,NA,450448.9881000000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11771998255882352,NA,169.0000000000,NA,NA,NA
NA,7955.8404400000,NA,NA,NA,NA,NA,0.0034341198,NA,NA,NA,NA,NA,NA,245.2942700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.22730972685714282,NA,94.16241572737175,NA,NA,1,318.13028888217104,NA,NA,169.0000000000,NA,NA,NA
NA,2196.8210700000,30.2012900000,2.0338000000,NA,2.0499500000,33.0629700000,0.0214979060,0.0034400000,0.2097700000,NA,677.2315100000,NA,858.2926700000,116.1903500000,7.9248300000,1.7652400000,NA,0.0000000000,0.0103900000,NA,MS,NA,6.6125900000,0.5818900000,51.90206052690371,23.1990600000,0.2313400000,NA,1.6168700000,0.8138300000,NA,1163.847995325577,NA,0.3497400000,roots,1.0194000000,0.06276631628571429,7.9890400000,159.74201309525856,NA,NA,1,314.6100164979635,NA,5.0797043208,169.0000000000,1.0797000000,0.6249000000,9.7513900000
0.0023185208200000003,NA,NA,NA,3.2850100000,NA,NA,0.0023185208,NA,NA,3529.1713000000,NA,8.0426000000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,165.6086300000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.2491300000,NA,452088.1560900000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11788141292016807,NA,170.0000000000,NA,NA,NA
NA,7924.1271000000,NA,NA,NA,NA,NA,0.0034364439,NA,NA,NA,NA,NA,NA,245.4602800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.22640363142857142,NA,94.18998565816548,NA,NA,1,316.74057827811646,NA,NA,170.0000000000,NA,NA,NA
NA,2180.8371800000,30.5390400000,2.0346800000,NA,2.0403200000,44.6594800000,0.0215155584,0.0033000000,0.2015700000,NA,678.0455200000,NA,858.9787000000,116.6372200000,7.9112100000,1.7639700000,NA,0.0000000000,0.0103900000,NA,MS,NA,8.9319000000,0.5825600000,52.4221367756111,23.9833600000,0.2391600000,NA,1.6155800000,0.8100100000,NA,1163.9067563856083,NA,0.4777000000,roots,1.3833900000,0.06230963371428571,8.2591300000,160.17195825322713,NA,NA,1,311.96174070768103,NA,5.0705633778,170.0000000000,1.0402200000,0.6064600000,9.7591100000
0.00232229564,NA,NA,NA,3.5492700000,NA,NA,0.0023222956,NA,NA,3534.3083700000,NA,8.6896000000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,165.8782600000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.2704400000,NA,453856.9730100000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11805594237815127,NA,171.0000000000,NA,NA,NA
NA,7902.6799700000,NA,NA,NA,NA,NA,0.0034432737,NA,NA,NA,NA,NA,NA,245.9481200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.2257908562857143,NA,94.37084630326865,NA,NA,1,315.862089818301,NA,NA,171.0000000000,NA,NA,NA
NA,2185.9899800000,30.9249100000,2.1536900000,NA,2.1475800000,30.0984300000,0.0215343784,0.0033000000,0.2018300000,NA,678.9099600000,NA,859.4585500000,117.1170700000,8.3328200000,1.8671500000,NA,0.0000000000,0.0103900000,NA,MS,NA,6.0196900000,0.5825600000,53.0845063169459,23.9833600000,0.2391600000,NA,1.7102000000,0.8525900000,NA,1165.3906207085965,NA,0.3225100000,roots,0.9367300000,0.06245685657142856,8.2591300000,160.8309118374073,NA,NA,1,312.69883216607155,NA,5.3295037635,171.0000000000,1.0445000000,0.6141200000,10.2563700000
0.0023260113799999996,NA,NA,NA,3.4769600000,NA,NA,0.0023260114,NA,NA,3539.3410900000,NA,8.5125700000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,166.1436700000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.2661800000,NA,455587.8844600000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.1182270559957983,NA,172.0000000000,NA,NA,NA
NA,7869.0907800000,NA,NA,NA,NA,NA,0.0034448071,NA,NA,NA,NA,NA,NA,246.0576500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.22483116514285717,NA,94.37485077596499,NA,NA,1,314.3928990933891,NA,NA,172.0000000000,NA,NA,NA
NA,2167.5870500000,31.2163200000,2.1199900000,NA,2.1024900000,44.2365100000,0.0215605677,0.0036900000,0.2256000000,NA,679.7192500000,NA,860.0580900000,117.4641600000,8.1951500000,1.8357100000,NA,0.0000000000,0.0104000000,NA,MS,NA,8.8473000000,0.5832600000,53.520419709906385,25.3150600000,0.2524400000,NA,1.6812300000,0.8346900000,NA,1165.3795048520385,NA,0.4794500000,roots,1.3832300000,0.061931058571428575,8.7177200000,161.1139594691904,NA,NA,1,309.69422584553485,NA,5.2441280239,172.0000000000,1.1696000000,0.6921000000,10.1045500000
0.0023319718800000003,NA,NA,NA,5.5533400000,NA,NA,0.0023319719,NA,NA,3547.3756400000,NA,13.5961100000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,166.5694200000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.4272200000,NA,458346.8631900000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11850044177310927,NA,173.0000000000,NA,NA,NA
NA,7844.0696100000,NA,NA,NA,NA,NA,0.0034507154,NA,NA,NA,NA,NA,NA,246.4796700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.22411627457142858,NA,94.52674531761593,NA,NA,1,313.3601792417102,NA,NA,173.0000000000,NA,NA,NA
NA,2170.2736200000,31.9185400000,3.0313000000,NA,2.9784500000,34.8597600000,0.0215897309,0.0036900000,0.2260100000,NA,680.9551700000,NA,860.9052400000,118.3113200000,11.3801700000,2.6248200000,NA,0.0000000000,0.0104000000,NA,MS,NA,6.9719500000,0.5832600000,54.72437677879505,25.3150600000,0.2524400000,NA,2.4041300000,1.1824500000,NA,1167.4984912388986,NA,0.3800700000,roots,1.0953800000,0.06200781771428572,8.7177200000,162.27592497342522,NA,NA,1,310.07806981449096,NA,7.1734993694,173.0000000000,1.1780400000,0.7076700000,14.3028000000
0.00233933672,NA,NA,NA,6.8349800000,NA,NA,0.0023393367,NA,NA,3557.2618700000,NA,16.7339100000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,167.0954800000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.5272800000,NA,461734.5322200000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11883705872268907,NA,174.0000000000,NA,NA,NA
NA,7806.6540800000,NA,NA,NA,NA,NA,0.0034438191,NA,NA,NA,NA,NA,NA,245.9870800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.22304725942857145,NA,94.26327275514211,NA,NA,1,311.618992875596,NA,NA,174.0000000000,NA,NA,NA
NA,2134.7284000000,30.3241500000,3.5957900000,NA,3.5222800000,81.8731000000,0.0215583329,0.0174100000,1.0680500000,NA,681.5898300000,NA,858.5214600000,115.4339500000,13.3002900000,3.1062500000,NA,0.0000000000,0.0104000000,NA,MS,NA,16.3746200000,0.5846500000,51.867185495595656,49.4967100000,0.4935900000,NA,2.8442100000,1.3983500000,NA,1165.8083126656975,NA,0.8854500000,roots,2.5798200000,0.06099224,17.0451400000,157.95289489438125,NA,NA,1,304.2744091906839,NA,8.2831384750,174.0000000000,5.4265200000,3.1741800000,17.1248200000
0.00234873996,NA,NA,NA,8.7237400000,NA,NA,0.0023487400,NA,NA,3569.8722100000,NA,21.3581100000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,167.7671400000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.6726100000,NA,466042.1782700000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11926649562184874,NA,175.0000000000,NA,NA,NA
NA,7829.3912200000,NA,NA,NA,NA,NA,0.0034518970,NA,NA,NA,NA,NA,NA,246.5640700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.223696892,NA,94.46853990162882,NA,NA,1,312.47420670079805,NA,NA,175.0000000000,NA,NA,NA
NA,2148.0897000000,29.2910700000,4.5117200000,NA,4.3970100000,76.3450300000,0.0215434292,0.0174100000,1.0697100000,NA,682.6504400000,NA,856.3963100000,113.3087900000,16.4750500000,3.8974900000,NA,0.0000000000,0.0104000000,NA,MS,NA,15.2690100000,0.5846500000,50.10017959462927,49.4967100000,0.4935900000,NA,3.5692400000,1.7456100000,NA,1167.6224065680321,NA,0.8054200000,roots,2.4042700000,0.06137399142857143,17.0451400000,155.04495339091764,NA,NA,1,306.1788676986231,NA,10.1923928523,175.0000000000,5.3266200000,3.0660400000,21.2902500000
0.00235842124,NA,NA,NA,8.9993800000,NA,NA,0.0023584212,NA,NA,3582.8806300000,NA,22.0329700000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,168.4586600000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.6916300000,NA,470469.7597400000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.11970935064705882,NA,176.0000000000,NA,NA,NA
NA,7838.4055100000,NA,NA,NA,NA,NA,0.0034447617,NA,NA,NA,NA,NA,NA,246.0544100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.2239544431428571,NA,94.17629655146017,NA,NA,1,312.51218048698024,NA,NA,176.0000000000,NA,NA,NA
NA,2119.3567800000,27.1162200000,4.6550900000,NA,4.5472400000,139.0176600000,0.0215086232,0.0255300000,1.5699800000,NA,683.2550900000,NA,853.2356800000,109.5037100000,16.8849500000,4.0089600000,NA,0.0000000000,0.0104100000,NA,MS,NA,27.8035300000,0.5864500000,46.237906044846106,64.6264800000,0.6444600000,NA,3.6700500000,1.8052500000,NA,1165.0696393554438,NA,1.4365600000,roots,4.3638900000,0.06055305085714287,22.2553600000,149.3784090715321,NA,NA,1,301.1562196265666,NA,10.3861368904,176.0000000000,7.5485200000,4.1621500000,22.2585600000
0.00236919704,NA,NA,NA,10.0603400000,NA,NA,0.0023691970,NA,NA,3597.4163700000,NA,24.6305000000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,169.2283600000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.7699000000,NA,475396.1784200000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.12020389132773109,NA,177.0000000000,NA,NA,NA
NA,7907.8235400000,NA,NA,NA,NA,NA,0.0034605549,NA,NA,NA,NA,NA,NA,247.1824900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.22593781542857144,NA,94.58996249808663,NA,NA,1,315.2195081700597,NA,NA,177.0000000000,NA,NA,NA
NA,2152.5095900000,25.5358800000,5.3178000000,NA,5.2007100000,121.2808100000,0.0214779324,0.0255300000,1.5721400000,NA,684.1955500000,NA,850.1030300000,106.3710500000,19.2063300000,4.5796900000,NA,0.0000000000,0.0104100000,NA,MS,NA,24.2561600000,0.5864500000,43.54314945860687,64.6264800000,0.6444600000,NA,4.1938000000,2.0646800000,NA,1166.6732884303863,NA,1.1986700000,roots,3.7909900000,0.061500274,22.2553600000,145.1050217409839,NA,NA,1,305.8671654304147,NA,11.7804329049,177.0000000000,7.3325800000,3.9195800000,25.1987100000
0.0023810588199999995,NA,NA,NA,11.1294400000,NA,NA,0.0023810588,NA,NA,3613.4939200000,NA,27.2479500000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,170.0756300000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.8470200000,NA,480820.0461900000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.1207504688697479,NA,178.0000000000,NA,NA,NA
NA,7954.1527400000,NA,NA,NA,NA,NA,0.0034616275,NA,NA,NA,NA,NA,NA,247.2591100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.22726150685714286,NA,94.49904357879248,NA,NA,1,316.66335199676416,NA,NA,178.0000000000,NA,NA,NA
NA,2133.9890600000,22.3446100000,6.4131200000,NA,6.3341400000,203.3626000000,0.0214063015,0.0428600000,2.6409100000,NA,684.5910000000,NA,844.6684900000,100.1448200000,22.9797000000,5.5021800000,NA,0.0000000000,0.0104200000,NA,MS,NA,40.6725200000,0.5886700000,37.95778619600115,79.3910400000,0.7916900000,NA,5.0369600000,2.5146500000,NA,1162.9452834355411,NA,1.9087000000,roots,6.3216400000,0.060971116,27.3398200000,136.09637997519832,NA,NA,1,302.09187094070813,NA,13.9620717435,178.0000000000,11.5897000000,5.7580000000,30.9419500000
0.00239314754,NA,NA,NA,11.4093000000,NA,NA,0.0023931475,NA,NA,3629.9705600000,NA,27.9331100000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,170.9391100000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.8638100000,NA,486348.8240900000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.12131011765966387,NA,179.0000000000,NA,NA,NA
NA,8080.2917900000,NA,NA,NA,NA,NA,0.0034982940,NA,NA,NA,NA,NA,NA,249.8781400000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.2308654797142857,NA,95.47947479784303,NA,NA,1,321.6159419424583,NA,NA,179.0000000000,NA,NA,NA
NA,2186.4849800000,20.1690300000,7.1226400000,NA,7.0852600000,178.4908400000,0.0213446607,0.0428600000,2.6440700000,NA,685.4104400000,NA,839.4461300000,94.9224700000,25.5456100000,6.1109200000,NA,0.0000000000,0.0104200000,NA,MS,NA,35.6981700000,0.5886700000,34.26203135882582,79.3910400000,0.7916900000,NA,5.5964400000,2.8128500000,NA,1164.33730273328,NA,1.5497700000,roots,5.5197200000,0.062470999428571435,27.3398200000,128.999228769939,NA,NA,1,309.52330111381025,NA,15.5135780249,179.0000000000,10.9853200000,5.1973800000,34.0636400000
0.0024051980399999997,NA,NA,NA,11.4210600000,NA,NA,0.0024051980,NA,NA,3646.4676000000,NA,27.9619100000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,171.7998600000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.8617800000,NA,491855.3302700000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.12187006827731092,NA,180.0000000000,NA,NA,NA
NA,8150.9408900000,NA,NA,NA,NA,NA,0.0035169586,NA,NA,NA,NA,NA,NA,251.2113300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.23288402542857142,NA,95.86480695293793,NA,NA,1,324.00856436651117,NA,NA,180.0000000000,NA,NA,NA
NA,2185.8771900000,18.2211800000,7.6912500000,NA,7.7382800000,241.4816400000,0.0213003839,0.0477500000,2.9490800000,NA,686.2402700000,NA,835.5487400000,90.2157200000,27.4846600000,6.5734600000,NA,0.0000000000,0.0104300000,NA,MS,NA,48.2963300000,0.5909300000,30.834752001083043,81.1620000000,0.8093500000,NA,6.0191100000,3.0721000000,NA,1161.2885959419898,NA,1.9932900000,roots,7.4424400000,0.06245363400000001,27.9496800000,122.13388387795511,NA,NA,1,308.2538244800569,NA,16.6436987030,180.0000000000,11.6309100000,5.2307400000,37.3035300000
0.0024173223199999995,NA,NA,NA,11.5154600000,NA,NA,0.0024173223,NA,NA,3663.0983700000,NA,28.1930100000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,172.6658800000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.8683000000,NA,497376.3368400000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.12243438225210083,NA,181.0000000000,NA,NA,NA
NA,8274.0124300000,NA,NA,NA,NA,NA,0.0035675853,NA,NA,NA,NA,NA,NA,254.8275200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.23640035514285718,NA,97.2234486179203,NA,NA,1,328.8286353910329,NA,NA,181.0000000000,NA,NA,NA
NA,2245.0172400000,16.7101400000,7.5576400000,NA,7.6655900000,189.1115200000,0.0212468376,0.0477500000,2.9528000000,NA,687.1074500000,NA,830.8568200000,85.5238100000,27.0367000000,6.4592600000,NA,0.0000000000,0.0104300000,NA,MS,NA,37.8223000000,0.5909300000,28.27769786607551,81.1620000000,0.8093500000,NA,5.9164000000,3.0432400000,NA,1162.7560794002675,NA,1.4408400000,roots,5.8243600000,0.06414334971428572,27.9496800000,115.78198432978527,NA,NA,1,316.59379283502284,NA,16.3435536866,181.0000000000,11.0260100000,4.7969700000,36.3162000000
0.00242932676,NA,NA,NA,11.3965700000,NA,NA,0.0024293268,NA,NA,3679.5621900000,NA,27.9019600000,NA,NA,NA,NA,0.0000000000,0.0000000000,NA,173.5233400000,MS,-0.0000000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,0.8602200000,NA,502814.0205600000,NA,grains,NA,NA,NA,NA,NA,0.0000000000,1,NA,0.12299304505042018,NA,182.0000000000,NA,NA,NA
NA,8325.4041100000,NA,NA,NA,NA,NA,0.0035934361,NA,NA,NA,NA,NA,NA,256.6740100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.23786868885714285,NA,97.801998533012,NA,NA,1,330.4455622818966,NA,NA,182.0000000000,NA,NA,NA
NA,2245.8931700000,16.0535200000,8.1494900000,NA,8.3270600000,239.0906600000,0.0212511369,0.0449100000,2.7827100000,NA,688.4776400000,NA,829.1721800000,83.0321400000,29.0752700000,6.9385700000,NA,0.0000000000,0.0104500000,NA,MS,NA,47.8181300000,0.5931900000,27.063032080783557,80.9272900000,0.8070100000,NA,6.3548100000,3.3058400000,NA,1160.6359513815135,NA,1.7678700000,roots,7.3712200000,0.06416837628571428,27.8688600000,111.98049865978861,NA,NA,1,315.51065285434123,NA,17.5842282174,182.0000000000,10.0680400000,4.3343500000,39.5377400000
