N_content_mstruct,NNI,C_N_ratio_shoot,Cont_WSC_DM_laminae,Cont_WSC_DM_shoot,mstruct,dry_mass_phloem,N_content_shoot,NS_roots,C_exudated,Total_Photosynthesis,Cont_WSC_DM_stem,NS_shoot,mstruct_stem,N_content_roots,sum_NSC_g,sum_dry_mass_laminae,C_respired_roots,N_content_mstruct_roots,mstruct_shoot,Cont_WSC_DM,shoot_roots_ratio,sum_dry_mass,sum_dry_mass_shoot,sum_dry_mass_stem,plant,C_N_ratio,sum_respi_shoot,Tillers_Photosynthesis_An,sum_N_g,sum_dry_mass_roots,N_content,senesced_mstruct,N_content_total_DM_shoot,Tillers_Photosynthesis,C_respired_shoot,sum_respi_roots,axis,Total_Transpiration,t,NS_laminae,sum_N_g_shoot,shoot_roots_mstruct_ratio,N_content_mstruct_shoot,sum_C_g,NS_stem,NS,mstruct_laminae,Cont_WSC_DM_roots
5.80757962,0.93012257,10.11755494,41.277349542518756,41.92479147156713,0.13980731,0.11028207,4.09253930,59.91821314,9.23991179,129.88184825,43.029932269299835,71.17190115,0.01429284,0.98538545,0.10104454,0.08725605,5.03922606,2.45843692,0.03989077,50.196900195291015,0.55509351,0.38765627,0.13837462,0.05111858,1,20.02110169,9.23399679,129.74428660,0.00811942,0.24928165,2.09448977,0.00000000,4.09253930,129.88184825,10.77513098,1.37437357,MS,0.00632055,362.00000000,70.66342930,0.00566304,0.39924095,14.19635516,0.16255975,72.03982917,63.93523792,0.02559793,54.788694054065054
5.81016880,0.92945333,10.12435522,41.466238909799436,42.07466661820405,0.14023495,0.11157135,4.08959465,60.07934820,10.26889836,130.29511082,43.113434016269856,71.30489911,0.01433806,0.97366296,0.10210611,0.08795215,5.06633636,2.43899564,0.04002035,50.3728404519436,0.55557135,0.39050201,0.13946755,0.05151541,1,20.10453611,8.96831822,130.15455581,0.00814789,0.25103446,2.08651605,0.00000000,4.08959465,130.29511082,10.51527155,1.39035762,MS,0.00633173,363.00000000,70.79969911,0.00570366,0.39934659,14.25189154,0.16380949,72.16742606,64.08854681,0.02568229,54.98306811119639
5.81311664,0.92871611,10.13197732,41.639816896837125,42.21782834212079,0.14066398,0.11284237,4.08635087,60.24688082,10.61232731,130.67373989,43.20460994035996,71.42862306,0.01438329,0.96286296,0.10317008,0.08861824,5.09560839,2.42210668,0.04015042,50.55109428423973,0.55578337,0.39337118,0.14052674,0.05190850,1,20.18625662,8.72710910,130.52853020,0.00817696,0.25284444,2.07868838,0.00000000,4.08635087,130.67373989,10.27988470,1.40841697,MS,0.00633165,364.00000000,70.92343968,0.00574242,0.39945284,14.30225388,0.16506223,72.29107253,64.24141279,0.02576713,55.182584940063826
5.81637179,0.92786800,10.14088258,41.808650015116434,42.36019676041245,0.14109441,0.11410676,4.08261922,60.41739935,10.81901298,131.09620978,43.30165199838366,71.54776916,0.01442852,0.95277908,0.10423810,0.08927359,5.12395632,2.40706539,0.04028098,50.731403183915816,0.55586544,0.39626534,0.14157407,0.05230048,1,20.26663099,8.52829414,130.94786759,0.00820658,0.25469127,2.07097987,0.00000000,4.08261922,131.09620978,10.08690936,1.42550622,MS,0.00634296,365.00000000,71.04131022,0.00577993,0.39955969,14.34903028,0.16631964,72.41226239,64.39395654,0.02585246,55.384667510252896
5.81989307,0.92689198,10.15126097,41.976947492912075,42.5039634190281,0.14152625,0.11536911,4.07832469,60.58946648,10.96407522,131.52302753,43.40337513632578,71.66403663,0.01447375,0.94333184,0.10531061,0.08992522,5.15100881,2.39360332,0.04041203,50.91337885684663,0.55586942,0.39918394,0.14261746,0.05269224,1,20.34584753,8.35695552,131.37147543,0.00823668,0.25656648,2.06337870,0.00000000,4.07832469,131.52302753,9.92143138,1.44126215,MS,0.00635434,366.00000000,71.15572304,0.00581640,0.39966715,14.39275115,0.16758216,72.53153071,64.54610630,0.02593828,55.58791575625267
5.82364538,0.92579019,10.16309190,42.14650541777908,42.64997050090444,0.14195950,0.11663125,4.07347684,60.76241734,11.08551900,132.04364941,43.50903036958247,71.77837361,0.01451899,0.93443731,0.10638861,0.09057721,5.17678962,2.38148543,0.04054357,51.096783447908564,0.55582242,0.40212766,0.14366136,0.05308415,1,20.42413657,8.22185384,131.88584671,0.00826722,0.25846630,2.05586899,0.00000000,4.07347684,132.04364941,9.79221285,1.45571202,MS,0.00637275,367.00000000,71.26806825,0.00585201,0.39977521,14.43388410,0.16885079,72.64910502,64.69790213,0.02602458,55.791711465694895
5.82760092,0.92453517,10.17668060,42.322619959776276,42.801965473907615,0.14239417,0.11790760,4.06795474,60.93736768,11.21892883,133.58626601,43.61979715967364,71.89374128,0.01456423,0.92588281,0.10748314,0.09124218,5.20155292,2.37025197,0.04067561,51.28367533449813,0.55576647,0.40511945,0.14472082,0.05347864,1,20.50291850,8.17350356,133.40734726,0.00829816,0.26039862,2.04832520,0.00000000,4.06795474,133.58626601,9.74976887,1.46911130,MS,0.00647662,368.00000000,71.38233915,0.00588718,0.39988386,14.47348358,0.17013657,72.76626610,64.85131314,0.02611138,55.99752531918736
5.83173609,0.92319659,10.19127083,42.49724806960244,42.95395684790375,0.14283025,0.11918307,4.06206501,61.11299864,11.35619158,134.03084505,43.73305308524101,72.00627738,0.01460948,0.91782615,0.10858181,0.09190250,5.22546944,2.36023894,0.04080814,51.470976799066726,0.55564361,0.40813135,0.14577605,0.05387355,1,20.58076251,8.05920999,133.84847387,0.00832948,0.26235531,2.04088301,0.00000000,4.06206501,134.03084505,9.64140619,1.48163012,MS,0.00648844,369.00000000,71.49297826,0.00592152,0.39999312,14.51062821,0.17142712,72.88191068,65.00385172,0.02619867,56.20340450696772
5.83602679,0.92177117,10.20690090,42.67262050834851,43.107312275137296,0.14326777,0.12046032,4.05579317,61.28847819,11.44949180,134.54377277,43.84874819553707,72.11729024,0.01465473,0.91017660,0.10968564,0.09256450,5.24850732,2.35117754,0.04094117,51.65862189483433,0.55549104,0.41116466,0.14683356,0.05426906,1,20.65787045,7.97137813,134.35584229,0.00836115,0.26433110,2.03352722,0.00000000,4.05579317,134.54377277,9.55952870,1.49323648,MS,0.00650500,370.00000000,71.60202006,0.00595527,0.40010298,14.54590749,0.17272346,72.99616544,65.15562231,0.02628645,56.408797739639226
5.84045274,0.92025728,10.22359458,42.84999818282977,43.26281986774345,0.14370671,0.12174260,4.04913202,61.46396703,11.54445445,135.34603494,43.96688135404126,72.22754291,0.01469998,0.90286122,0.11079742,0.09323157,5.27076990,2.34290132,0.04107471,51.84695978343512,0.55532136,0.41422465,0.14789728,0.05466570,1,20.73463979,7.93832294,135.14297493,0.00839312,0.26632737,2.02622480,0.00000000,4.04913202,135.34603494,9.53245168,1.50403584,MS,0.00654242,371.00000000,71.71051857,0.00598856,0.40021345,14.57966792,0.17402837,73.10932053,65.30705935,0.02637473,56.613916014977924
5.84499557,0.91869006,10.24096652,43.02605673657579,43.418001659717945,0.14414709,0.12302470,4.04223626,61.63876964,11.62919175,135.65844831,44.08638114368932,72.33565245,0.01474524,0.89591194,0.11191200,0.09389734,5.29235362,2.33546195,0.04120874,52.03465266895121,0.55511669,0.41729929,0.14895975,0.05506241,1,20.81051383,7.85617626,135.45273639,0.00842539,0.26833953,2.01902839,0.00000000,4.04223626,135.65844831,9.45630725,1.51412447,MS,0.00653505,372.00000000,71.81655211,0.00602131,0.40032451,14.61171730,0.17533672,73.22086871,65.45714429,0.02646351,56.817899420230766
5.84947568,0.92219086,10.20189721,42.58151072479773,43.08768133568398,0.14458891,0.12245085,4.05763981,61.58043494,6.40684249,0.00000000,43.945778966712695,72.10852412,0.01479050,0.90911800,0.11152961,0.09323316,5.30545552,2.36628914,0.04134328,51.85840120312803,0.55158731,0.41696099,0.14822910,0.05499594,1,20.70880700,2.20064200,0.00000000,0.00845769,0.26873189,2.02841349,0.00000000,4.05763981,0.00000000,3.80679892,1.51569977,MS,0.00018744,373.00000000,71.52001709,0.00601460,0.40043619,14.54795660,0.17514873,73.10620450,65.32315722,0.02655279,56.69621898541797
5.85367091,0.92429066,10.17838629,42.35599021893003,42.899224733608044,0.14503215,0.12193028,4.06687892,61.45899691,2.89799709,0.00000000,43.81921141952335,71.98106420,0.01483577,0.91900565,0.11118853,0.09307674,5.31788855,2.38448814,0.04147833,51.69327073127423,0.55096813,0.41672157,0.14803676,0.05496003,1,20.61351792,2.19652905,0.00000000,0.00848970,0.26868481,2.03726063,0.00000000,4.06687892,0.00000000,3.80867160,1.51681153,MS,0.00018780,374.00000000,71.37570394,0.00602048,0.40054849,14.51475155,0.17500268,73.00626300,65.19687108,0.02664256,56.53850977792284
5.85755313,0.92612478,10.15785465,42.166958107234706,42.7379821334689,0.14547679,0.12143979,4.07494903,61.32507001,2.14064764,0.00000000,43.70472503135731,71.87266074,0.01488105,0.92814605,0.11085573,0.09301006,5.32466297,2.39986486,0.04161387,51.530240922792714,0.55090722,0.41650174,0.14794813,0.05493806,1,20.52079709,2.19889562,0.00000000,0.00852138,0.26855361,2.04594115,0.00000000,4.07494903,0.00000000,3.81704705,1.51239112,MS,0.00018815,375.00000000,71.25813622,0.00602881,0.40066147,14.48750269,0.17486552,72.91304993,65.07174410,0.02673283,56.373959765199025
5.86111912,0.92778844,10.13925373,41.9928484720858,42.59032910518354,0.14592285,0.12093879,4.08226913,61.18477800,1.91828111,0.00000000,43.601664740071186,71.77239203,0.01492633,0.93704238,0.11052479,0.09297591,5.33024755,2.41411058,0.04174992,51.36756761315061,0.55109792,0.41628622,0.14790457,0.05492866,1,20.42987527,2.20226061,0.00000000,0.00855271,0.26838165,2.05452690,0.00000000,4.08226913,0.00000000,3.82644600,1.50678556,MS,0.00018850,376.00000000,71.14996092,0.00603786,0.40077514,14.46197331,0.17473085,72.82596051,64.94650831,0.02682359,56.20468549010058
5.86437085,0.92936031,10.12170168,41.828289644015484,42.44995270953134,0.14637033,0.12043404,4.08918536,61.04066712,1.79315558,0.00000000,43.50213864858626,71.67636714,0.01497163,0.94575679,0.11019454,0.09296107,5.33545038,2.42754872,0.04188648,51.20493264927276,0.55142600,0.41607223,0.14788527,0.05492419,1,20.34058853,2.20580603,0.00000000,0.00858370,0.26818696,2.06303100,0.00000000,4.08918536,0.00000000,3.83604980,1.50077943,MS,0.00018884,377.00000000,71.04718615,0.00604730,0.40088951,14.43736184,0.17459749,72.74127743,64.82093221,0.02691485,56.03265625565955
5.86731500,0.93089093,10.10463554,41.669567314661634,42.31303711190438,0.14681923,0.11992375,4.09592010,60.89410360,1.74854248,0.00000000,43.40216844993662,71.58233808,0.01501694,0.95431678,0.10986403,0.09295784,5.34062693,2.44033986,0.04202355,51.04206459215861,0.55182735,0.41585751,0.14787827,0.05492043,1,20.25278214,2.20946871,0.00000000,0.00861435,0.26797924,2.07146595,0.00000000,4.09592010,0.00000000,3.84579497,1.49472416,MS,0.00018919,378.00000000,70.94746987,0.00605698,0.40100457,14.41329027,0.17446449,72.65691044,64.69482288,0.02700660,55.85898072483536
5.86995724,0.93240191,10.08781453,41.51420759159998,42.178117087754316,0.14726955,0.11941074,4.10256840,60.74562321,1.71704223,0.00000000,43.30195330768509,71.48951728,0.01506226,0.96272205,0.10953307,0.09296188,5.34582281,2.45252155,0.04216113,50.878914565738995,0.55227857,0.41564169,0.14787939,0.05491750,1,20.16640105,2.21315762,0.00000000,0.00864466,0.26776231,2.07983459,0.00000000,4.10256840,0.00000000,3.85559047,1.48866174,MS,0.00018955,379.00000000,70.84948830,0.00606685,0.40112033,14.38968410,0.17433167,72.57292964,64.56814747,0.02709886,55.68417859612782
5.87247922,0.93393988,10.07071382,41.36207888388076,42.04456715324717,0.14771683,0.11889822,4.10933549,60.59687486,1.73349677,0.00000000,43.19978100794225,71.39883464,0.01510759,0.97098607,0.10920373,0.09295869,5.35102270,2.46423619,0.04229475,50.716567219409626,0.55271567,0.41542522,0.14787771,0.05491902,1,20.08142514,2.21687597,0.00000000,0.00867464,0.26754752,2.08813516,0.00000000,4.10933549,0.00000000,3.81204911,1.48257637,MS,0.00018989,380.00000000,70.75350771,0.00607679,0.40119438,14.36772046,0.17419914,72.49114733,64.44201699,0.02718715,55.50971755827982
5.87455292,0.93545621,10.05389109,41.210163369958956,41.910892944750536,0.14816947,0.11838183,4.11600734,60.44567816,1.69903034,0.00000000,43.097187230250725,71.30709160,0.01515293,0.97908549,0.10887168,0.09296989,5.35633664,2.47529333,0.04243282,50.55283797764574,0.55321717,0.41520619,0.14788608,0.05491618,1,19.99774366,2.22075181,0.00000000,0.00870429,0.26732011,2.09637872,0.00000000,4.11600734,0.00000000,3.86903590,1.47657579,MS,0.00019047,381.00000000,70.65729295,0.00608700,0.40130658,14.34503357,0.17406624,72.40716280,64.31424239,0.02727988,55.33371032899767
5.87634315,0.93698496,10.03696220,41.0586067566313,41.7770750607862,0.14862348,0.11786476,4.12273383,60.29333055,1.69647147,0.00000000,42.993633498832104,71.21542015,0.01519828,0.98703242,0.10853887,0.09298294,5.36169594,2.48581015,0.04257133,50.388733122720375,0.55373408,0.41498531,0.14789629,0.05491335,1,19.91534888,2.22473506,0.00000000,0.00873363,0.26708902,2.10456261,0.00000000,4.12273383,0.00000000,3.87827778,1.47059394,MS,0.00019112,382.00000000,70.56122213,0.00609737,0.40141878,14.32271673,0.17393320,72.32315187,64.18584558,0.02737304,55.15730169915229
5.87785548,0.93852774,10.01991235,40.90710776994139,41.642945695848724,0.14907885,0.11734691,4.12952203,60.13989669,1.69750273,0.00000000,42.88917173001036,71.12370988,0.01524365,0.99483158,0.10820527,0.09299726,5.36715337,2.49580783,0.04271028,50.22423488052035,0.55426327,0.41476250,0.14790777,0.05491051,1,19.83420338,2.22843153,0.00000000,0.00876264,0.26685473,2.11268839,0.00000000,4.12952203,0.00000000,3.88725019,1.46468205,MS,0.00019146,383.00000000,70.46511702,0.00610788,0.40153100,14.30073606,0.17379997,72.23911253,64.05681627,0.02746663,54.980528302271026
5.87909543,0.94008597,10.00272778,40.75546797190739,41.50839246558004,0.14953558,0.11682835,4.13637825,59.98541408,1.70026352,0.00000000,42.78383144215693,71.03189473,0.01528902,1.00248522,0.10787086,0.09301250,5.37271890,2.50529950,0.04284967,50.059330505804965,0.55480285,0.41453773,0.14792018,0.05490768,1,19.75427271,2.23215628,0.00000000,0.00879134,0.26661755,2.12075740,0.00000000,4.13637825,0.00000000,3.89626793,1.45884997,MS,0.00019180,384.00000000,70.36887070,0.00611854,0.40164322,14.27907765,0.17366652,72.15504412,63.92714786,0.02756065,54.803415276043346
5.88019385,0.93913373,10.01685204,41.16747425577737,41.775423469781714,0.14999868,0.11841152,4.13218841,60.02331779,5.81694297,141.06460066,42.81379385918634,71.32179183,0.01533440,0.98077924,0.10905706,0.09455817,5.39406641,2.45337827,0.04299450,50.21420892330357,0.56010174,0.41758694,0.14992046,0.05536229,1,19.84719387,11.89105131,140.80677191,0.00882021,0.26766648,2.11218606,0.00000000,4.13218841,141.06460066,13.62002680,1.46877153,MS,0.00665814,385.00000000,70.74805879,0.00619500,0.40180208,14.40880960,0.17505648,72.30172136,64.07965256,0.02766010,54.94078729969518
5.88193658,0.93830730,10.02511201,41.40203543912918,41.95487209668845,0.15045776,0.11990133,4.12855214,60.16730665,10.13531520,141.52714998,42.90036732979436,71.48018223,0.01537979,0.96708260,0.11022150,0.09543948,5.40656978,2.42786144,0.04313437,50.39117991168634,0.56133487,0.42067894,0.15124351,0.05580403,1,19.93517550,10.11071988,141.26550792,0.00884983,0.26943544,2.10370174,0.00000000,4.12855214,141.52714998,11.78051469,1.46959053,MS,0.00667054,386.00000000,70.91917926,0.00624417,0.40191026,14.47608177,0.17642292,72.43964400,64.23453890,0.02775458,55.12677365501424
5.88407982,0.93756586,10.03258757,41.59379807954762,42.10613270741468,0.15091823,0.12129854,4.12528979,60.32911267,11.18382538,141.97064791,42.982747919949624,71.61217476,0.01542518,0.95507715,0.11138156,0.09621082,5.43506701,2.40750135,0.04327465,50.56932663156303,0.56180459,0.42378238,0.15244089,0.05623007,1,20.02056254,9.79918729,141.70665155,0.00888015,0.27134149,2.09545029,0.00000000,4.12528979,141.97064791,11.47388409,1.48613093,MS,0.00668145,387.00000000,71.05369841,0.00628863,0.40201799,14.53189792,0.17778558,72.56773943,64.38779972,0.02784947,55.32398780138137
5.88656334,0.93673851,10.04106929,41.77136337664595,42.2515986129879,0.15138008,0.12267809,4.12164946,60.49735747,11.54666563,142.38578740,43.07342453468704,71.73524098,0.01547057,0.94403083,0.11254462,0.09694969,5.46547561,2.38979159,0.04341535,50.75008286315209,0.56200762,0.42691256,0.15360239,0.05665270,1,20.10438306,9.52553423,142.11715793,0.00891108,0.27331016,2.08733248,0.00000000,4.12164946,142.38578740,11.20513583,1.50449521,MS,0.00668262,388.00000000,71.17600716,0.00633095,0.40212525,14.58229119,0.17915186,72.69225709,64.54072839,0.02794477,55.526295801701956
5.88933847,0.93578607,10.05097143,41.94504020564038,42.39699676493861,0.15184333,0.12405275,4.11745870,60.66873069,11.76391813,142.88653871,43.17047661628334,71.85400144,0.01551597,0.93372211,0.11371283,0.09767739,5.49496350,2.37399436,0.04355645,50.933237805404964,0.56207978,0.43007191,0.15475184,0.05707445,1,20.18703178,9.30300855,142.61314435,0.00894257,0.27532007,2.07931915,0.00000000,4.11745870,142.88653871,10.98753220,1.52189037,MS,0.00669758,389.00000000,71.29276430,0.00637184,0.40223204,14.62893096,0.18052390,72.81450443,64.69350242,0.02804048,55.73128629601671
5.89236466,0.93469871,10.06240374,42.118351089386046,42.54400229281768,0.15230797,0.12542569,4.11267434,60.84180813,11.92493048,143.35562160,43.272475286317054,71.96986419,0.01556137,0.92407354,0.11488616,0.09840043,5.52307042,2.35984731,0.04369797,51.118237592695735,0.56206802,0.43325854,0.15589639,0.05749597,1,20.26863192,9.10787061,143.07842364,0.00897454,0.27736215,2.07140548,0.00000000,4.11267434,143.35562160,10.79733767,1.53786448,MS,0.00670983,390.00000000,71.40602176,0.00641151,0.40233836,14.67233112,0.18190167,72.93484206,64.84593877,0.02813660,55.937541025478986
5.89560724,0.93348389,10.07529014,42.29257995998055,42.693052418847444,0.15277402,0.12679768,4.10732912,61.01577215,12.05829117,143.82801586,43.378437134586854,72.08353520,0.01560678,0.91500962,0.11606465,0.09912219,5.54982576,2.34712773,0.04383991,51.3045937019439,0.56199729,0.43647085,0.15703960,0.05791741,1,20.34929617,8.94088756,143.54695975,0.00900696,0.27943125,2.06358710,0.00000000,4.10732912,143.82801586,10.63532135,1.55245005,MS,0.00672210,391.00000000,71.51684713,0.00645013,0.40244423,14.71292713,0.18328522,73.05338802,64.99788715,0.02823313,56.14425657364562
5.89903660,0.93214062,10.08964792,42.46915453508681,42.845028069574035,0.15324147,0.12817295,4.10141871,61.19053937,12.18202856,144.55637458,43.488328853490195,72.19589603,0.01565219,0.90644567,0.11725098,0.09984682,5.57538966,2.33563068,0.04398226,51.49249576106123,0.56188593,0.43971348,0.15818621,0.05833939,1,20.42941488,8.81559915,144.26456851,0.00903977,0.28152727,2.05583204,0.00000000,4.10141871,144.55637458,10.51502370,1.56580865,MS,0.00674535,392.00000000,71.62646767,0.00648788,0.40254965,14.75112707,0.18467722,73.17046241,65.14969857,0.02833007,56.35138617479718
5.90262736,0.93070317,10.10510913,42.64633680477751,42.99830374525175,0.15371034,0.12954759,4.09509396,61.36539570,12.29719216,145.03751518,43.60070164939658,72.30641921,0.01569760,0.89834316,0.11844223,0.10057150,5.59993492,2.32522936,0.04412503,51.68089189739692,0.56173315,0.44297855,0.15933307,0.05876157,1,20.50874425,8.69431825,144.74169540,0.00907295,0.28364548,2.04816885,0.00000000,4.09509396,145.03751518,10.39875830,1.57811356,MS,0.00675779,393.00000000,71.73411032,0.00652484,0.40265463,14.78715949,0.18607478,73.28593643,65.30072587,0.02842743,56.558189469857346
5.90635707,0.92918109,10.12157514,42.82425769740594,43.15285622645873,0.15418062,0.13092312,4.08839680,61.53995168,12.39307852,145.52171802,43.71527669642058,72.41540316,0.01574302,0.89065033,0.11963846,0.10129771,5.62357960,2.31578057,0.04426823,51.86946987503762,0.56155026,0.44626500,0.16048169,0.05918398,1,20.58735981,8.59230461,145.22182928,0.00910646,0.28578331,2.04059434,0.00000000,4.08839680,145.52171802,10.30178480,1.58948320,MS,0.00677023,394.00000000,71.84022443,0.00656113,0.40275918,14.82130342,0.18747793,73.39986370,65.45088095,0.02852521,56.76428655718935
5.91020621,0.92758694,10.13891351,43.00265736744437,43.30836254039859,0.15465233,0.13229983,4.08138252,61.71396935,12.48211876,146.00886833,43.8316231455904,72.52293798,0.01578844,0.88332311,0.12083956,0.10202579,5.64643603,2.30716817,0.04441185,52.05793237299514,0.56134230,0.44957163,0.16163244,0.05960665,1,20.66531458,8.50714144,145.70485871,0.00914027,0.28793918,2.03310688,0.00000000,4.08138252,146.00886833,10.22168673,1.60003073,MS,0.00678270,395.00000000,71.94492895,0.00659684,0.40286331,14.85378066,0.18888659,73.51228779,65.60006871,0.02862341,56.96943603471267
