N_tot,S_Proteins,Proteins_N_Mass,mstruct,R_residual,Total_Organic_Nitrogen,S_grain_structure,proteins,Unloading_Amino_Acids,Conc_Amino_Acids,RGR_Structure,Conc_Sucrose,Respi_growth,S_cytokinins,S_grain_starch,synthetized_mstruct,age_from_flowering,Export_Amino_Acids,WSC_g,nitrates,plant,Conc_cytokinins,starch,amino_acids,S_Amino_Acids,organ,N_exudation,senesced_mstruct,regul_transpiration,sucrose,HATS_LATS,AA_consumption_mstruct,axis,Export_Nitrates,t,R_Nnit_upt,Export_cytokinins,R_grain_growth_starch,R_grain_growth_struct,R_Nnit_red,Conc_Nitrates,sum_respi,Uptake_Nitrates,Dry_Mass,sucrose_consumption_mstruct,Unloading_Sucrose,Nstruct,structure,cytokinins,C_exudation
0.00120547,NA,NA,NA,NA,NA,NA,NA,NA,42.48225575122174,NA,434.7156691681607,NA,NA,NA,NA,NA,NA,0.24167327099458935,NA,1,NA,NA,86.10486818,NA,phloem,NA,NA,NA,8458.56448481,NA,NA,MS,NA,1185.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00572681,NA,NA,1.14220488,2.28028250,409.05777705,NA,NA,1.05242162,0.7798191697607437,NA,429.67076673975083,38.83723843,0.00000000,NA,NA,NA,1.11339158,0.16826470157889395,-0.00000000,1,6.707660211963362e-10,NA,1.11339158,-0.00000000,roots,0.00390909,0.00000000,0.01778009,5889.26455526,5.60323703,1.10408328,MS,0.00000000,1185.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-2.3877320752883924e-25,2.27407593,0.00000000,NA,112.84615878,103.38528260,0.00571122,NA,0.00000000,20.67705652
0.00121064,NA,NA,NA,NA,NA,NA,NA,NA,42.59393672701075,NA,433.3137989708776,NA,NA,NA,NA,NA,NA,0.24129373840883395,NA,1,NA,NA,86.47451310,NA,phloem,NA,NA,NA,8445.28084431,NA,NA,MS,NA,1186.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00574276,NA,NA,1.14536103,2.28482310,410.19697434,NA,NA,1.05394362,0.7860514483304458,NA,428.28410861170863,38.92590397,0.00000000,NA,NA,NA,1.12539087,0.16818511863622154,-0.00000000,1,6.011654070015608e-10,NA,1.12539087,-0.00000000,roots,0.00393569,0.00000000,0.01776320,5886.47915227,5.61872244,1.11339158,MS,0.00000000,1186.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-1.432761115213236e-25,2.27855460,0.00000000,NA,113.08125189,102.93032670,0.00572700,NA,0.00000000,20.58606534
0.00121524,NA,NA,NA,NA,NA,NA,NA,NA,42.68468593773421,NA,431.91233511238147,NA,NA,NA,NA,NA,NA,0.24091311523075704,NA,1,NA,NA,86.80280067,NA,phloem,NA,NA,NA,8431.95903308,NA,NA,MS,NA,1187.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00575868,NA,NA,1.14852439,2.28931734,411.33408590,NA,NA,1.05754009,0.7889996648472727,NA,426.8854627916232,39.01474957,0.00000000,NA,NA,NA,1.13273170,0.16809886851723194,-0.00000000,1,5.388524061099268e-10,NA,1.13273170,-0.00000000,roots,0.00395563,0.00000000,0.01774326,5883.46039810,5.63424319,1.12539087,MS,0.00000000,1187.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-8.598845077390317e-26,2.28301302,0.00000000,NA,113.30795102,102.72865219,0.00574282,NA,0.00000000,20.54573044
0.00121937,NA,NA,NA,NA,NA,NA,NA,NA,42.75856694762194,NA,430.44288003267786,NA,NA,NA,NA,NA,NA,0.24049318546657747,NA,1,NA,NA,87.09780275,NA,phloem,NA,NA,NA,8417.26149133,NA,NA,MS,NA,1188.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00577461,NA,NA,1.15169494,2.29373994,412.47181653,NA,NA,1.05523196,0.7905733388457562,NA,425.44483985037033,39.10341189,0.00000000,NA,NA,NA,1.13812414,0.1679940578549216,-0.00000000,1,4.83085120439269e-10,NA,1.13812414,-0.00000000,roots,0.00394793,0.00000000,0.01771321,5879.79202492,5.64979923,1.13233818,MS,0.00000000,1188.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-5.1608511003998363e-26,2.28741306,0.00000000,NA,113.55087290,101.97918973,0.00575867,NA,0.00000000,20.39583795
0.00121527,NA,NA,NA,NA,NA,NA,NA,NA,42.54223122851384,NA,426.3578352955009,NA,NA,NA,NA,NA,NA,0.2386168965428155,NA,1,NA,NA,86.80485571,NA,phloem,NA,NA,NA,8351.59137900,NA,NA,MS,NA,1189.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00579544,NA,NA,1.15487263,2.29759885,413.96013184,NA,NA,0.75621489,1.0332231821086455,NA,422.15184594725906,39.19146530,0.00000000,NA,NA,NA,0.22635155,0.16715369502909116,-0.00000000,1,4.790505308221458e-10,NA,1.49155146,-0.00000000,roots,0.00370984,0.00000000,0.00093676,5850.37932602,5.66539031,1.13488799,MS,0.00000000,1189.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-6.541877418376483e-26,2.28933827,0.00000000,NA,113.80656777,72.75627289,0.00577456,NA,0.00000000,14.55125458
0.00121444,NA,NA,NA,NA,NA,NA,NA,NA,42.432111826549466,NA,421.31884762746733,NA,NA,NA,NA,NA,NA,0.23624698513573966,NA,1,NA,NA,86.74547822,NA,phloem,NA,NA,NA,8268.64447975,NA,NA,MS,NA,1190.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00581336,NA,NA,1.15805533,2.29883585,415.24014683,NA,NA,0.62317569,1.1294017169407584,NA,417.8501834853721,39.25332730,0.00000000,NA,NA,NA,0.24801492,0.16590638776664074,-0.00000000,1,4.750520270016361e-10,NA,1.63488709,-0.00000000,roots,0.00334491,0.00000000,0.00093643,5806.72357183,5.68100601,1.13667936,MS,0.00000000,1190.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-6.236609158869025e-23,2.29174949,0.00000000,NA,113.98620643,59.40157758,0.00579047,NA,0.00000000,11.88031552
0.00121469,NA,NA,NA,NA,NA,NA,NA,NA,42.35894120142966,NA,415.86205064800146,NA,NA,NA,NA,NA,NA,0.23363879410661278,NA,1,NA,NA,86.76360181,NA,phloem,NA,NA,NA,8177.35779373,NA,NA,MS,NA,1191.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00582947,NA,NA,1.16124177,2.29821457,416.39040542,NA,NA,0.54567022,1.1347377515194503,NA,412.825112227122,39.29943720,0.00000000,NA,NA,NA,0.24980538,0.16436220454242095,-0.00000000,1,4.710896410188414e-10,NA,1.64713109,-0.00000000,roots,0.00294506,0.00000000,0.00093618,5752.67715898,5.69664005,1.13801459,MS,0.00000000,1191.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-2.5750422603242248e-23,2.29186586,0.00000000,NA,114.12010316,51.42871547,0.00580641,NA,0.00000000,10.28574309
0.00121539,NA,NA,NA,NA,NA,NA,NA,NA,42.30261096033027,NA,410.2655590007129,NA,NA,NA,NA,NA,NA,0.23093396825932963,NA,1,NA,NA,86.81339544,NA,phloem,NA,NA,NA,8082.68888908,NA,NA,MS,NA,1192.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00584484,NA,NA,1.16443091,2.29662265,417.48880105,NA,NA,0.50813310,1.103748760937108,NA,407.43894116975474,39.33269849,0.00000000,NA,NA,NA,0.24351426,0.16266325554536368,-0.00000000,1,4.67164224154492e-10,NA,1.60654896,-0.00000000,roots,0.00267001,0.00000000,0.00093565,5693.21394409,5.71228735,1.13897776,MS,0.00000000,1192.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-8.065204711305576e-24,2.29058033,0.00000000,NA,114.21668932,47.30930906,0.00582235,NA,0.00000000,9.46186181
0.00121603,NA,NA,NA,NA,NA,NA,NA,NA,42.24466585989687,NA,404.43709914776764,NA,NA,NA,NA,NA,NA,0.22808669291223563,NA,1,NA,NA,86.85956544,NA,phloem,NA,NA,NA,7983.03425193,NA,NA,MS,NA,1193.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00585989,NA,NA,1.16762206,2.29436048,418.56362315,NA,NA,0.47144403,1.056282952725839,NA,401.8157633218084,39.35753554,0.00000000,NA,NA,NA,0.23361171,0.16085792511544816,-0.00000000,1,4.6327489893422524e-10,NA,1.54167409,-0.00000000,roots,0.00237297,0.00000000,0.00093538,5630.02737904,5.72794453,1.13969698,MS,0.00000000,1193.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-4.941298886828209e-24,2.28846883,0.00000000,NA,114.28881266,43.32918082,0.00583831,NA,0.00000000,8.66583616
0.00121655,NA,NA,NA,NA,NA,NA,NA,NA,42.18223125940791,NA,398.53310010323895,NA,NA,NA,NA,NA,NA,0.22518450496127498,NA,1,NA,NA,86.89613604,NA,phloem,NA,NA,NA,7881.45767364,NA,NA,MS,NA,1194.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00587478,NA,NA,1.17081464,2.29155113,419.62731146,NA,NA,0.45364028,1.0011180484567872,NA,396.0116179376933,39.37517674,0.00000000,NA,NA,NA,0.22191901,0.1589678398633841,-0.00000000,1,4.594219565228336e-10,NA,1.46515458,-0.00000000,roots,0.00216697,0.00000000,0.00093497,5563.87439522,5.74360875,1.14020782,MS,0.00000000,1194.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-6.386949134909861e-24,2.28574242,0.00000000,NA,114.34004026,41.14505960,0.00585427,NA,0.00000000,8.22901192
0.00121667,NA,NA,NA,NA,NA,NA,NA,NA,42.10674284413854,NA,392.56719576743546,NA,NA,NA,NA,NA,NA,0.22223478387325737,NA,1,NA,NA,86.90534514,NA,phloem,NA,NA,NA,7778.21743556,NA,NA,MS,NA,1195.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00588970,NA,NA,1.17400809,2.28834857,420.69292272,NA,NA,0.44437477,0.9473507178494667,NA,390.09727539520344,39.38592545,0.00000000,NA,NA,NA,0.21044849,0.15702080854197736,-0.00000000,1,4.556056546788992e-10,NA,1.39024676,-0.00000000,roots,0.00201224,0.00000000,0.00093441,5495.72829897,5.75927726,1.14051908,MS,0.00000000,1195.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-3.6683127639466333e-23,2.28255220,0.00000000,NA,114.37125302,39.77250879,0.00587024,NA,0.00000000,7.95450176
0.00121646,NA,NA,NA,NA,NA,NA,NA,NA,42.019661425511764,NA,386.44069533203805,NA,NA,NA,NA,NA,NA,0.2191812647862389,NA,1,NA,NA,86.89002734,NA,phloem,NA,NA,NA,7671.34426752,NA,NA,MS,NA,1196.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00590464,NA,NA,1.17720191,2.28472964,421.75984227,NA,NA,0.42580647,0.8946751634333766,NA,384.07336788967837,39.39043535,0.00000000,NA,NA,NA,0.19919936,0.1550166524358522,-0.00000000,1,4.518253640927595e-10,NA,1.31651664,-0.00000000,roots,0.00182442,0.00000000,0.00093400,5425.58283525,5.77494757,1.14064967,MS,0.00000000,1196.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-2.2188580551643454e-23,2.27894999,0.00000000,NA,114.38434915,37.59358949,0.00588621,NA,0.00000000,7.51871790
0.00121545,NA,NA,NA,NA,NA,NA,NA,NA,41.90552656048555,NA,380.4238704106497,NA,NA,NA,NA,NA,NA,0.2161769150668259,NA,1,NA,NA,86.81797836,NA,phloem,NA,NA,NA,7566.19202734,NA,NA,MS,NA,1197.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00591985,NA,NA,1.18039555,2.28092834,422.84625874,NA,NA,0.42888625,0.8555420976083579,NA,378.0372406808802,39.38821926,0.00000000,NA,NA,NA,0.19091520,0.15299433499689097,-0.00000000,1,4.4808094223282984e-10,NA,1.26234761,-0.00000000,roots,0.00176228,0.00000000,0.00093357,5354.80172489,5.79061702,1.14058550,MS,0.00000000,1197.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-1.3370482398743697e-23,2.27506797,0.00000000,NA,114.37791391,37.37746271,0.00590217,NA,0.00000000,7.47549254
0.00119460,NA,NA,NA,NA,NA,NA,NA,NA,41.105010473126455,NA,374.0944262435186,NA,NA,NA,NA,NA,NA,0.21300201409899974,NA,1,NA,NA,85.32848739,NA,phloem,NA,NA,NA,7455.07049346,NA,NA,MS,NA,1198.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00593439,NA,NA,1.18358857,2.27616567,423.88523614,NA,NA,0.41493700,0.7847049027802849,NA,371.74468798426915,39.38061553,0.00000000,NA,NA,NA,0.17548965,0.15085466234071562,-0.00000000,1,4.4437234062152404e-10,NA,1.16095970,-0.00000000,roots,0.00159426,0.00000000,0.00093308,5279.91318193,5.80628345,1.14036531,MS,0.00000000,1198.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-8.06179313837177e-24,2.27058660,0.00000000,NA,114.35583376,36.25265934,0.00591814,NA,0.00000000,7.25053187
0.00117431,NA,NA,NA,NA,NA,NA,NA,NA,40.32120887316022,NA,367.75368944228063,NA,NA,NA,NA,NA,NA,0.2098371283980394,NA,1,NA,NA,83.87946494,NA,phloem,NA,NA,NA,7344.29949393,NA,NA,MS,NA,1199.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00594889,NA,NA,1.18678012,2.27099065,424.92037095,NA,NA,0.40767699,0.7120161782809588,NA,365.40440782297327,39.36234356,0.00000000,NA,NA,NA,0.15958944,0.14868160638499517,-0.00000000,1,4.4069939343583825e-10,NA,1.05625830,-0.00000000,roots,0.00144906,0.00000000,0.00093265,5203.85622347,5.82194263,1.13983620,MS,0.00000000,1199.00000000,0.00000000,0.00000000,NA,NA,-0.00000000,-2.0520676139241285e-23,2.26545836,0.00000000,NA,114.30277449,35.69529111,0.00593410,NA,0.00000000,7.13905822
0.00115027,NA,NA,NA,NA,NA,NA,NA,NA,39.41204252630138,NA,361.34275463440025,NA,NA,NA,NA,NA,NA,0.20661646331270428,NA,1,NA,NA,82.16206130,NA,phloem,NA,NA,NA,7231.57621594,NA,NA,MS,NA,1200.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00596440,NA,NA,1.18996958,2.26582624,426.02852150,NA,NA,0.39216513,0.6893040521327135,NA,359.03486311707076,39.33675712,0.00000000,NA,NA,NA,0.15479347,0.14648247979263887,0.00000000,1,4.3706257359958424e-10,NA,1.02531357,0.00000000,roots,0.00138059,0.00000000,0.00093192,5126.88679274,5.83759165,1.05625830,MS,0.00000000,1200.00000000,0.00000000,0.00000000,NA,NA,0.00000000,2.599681303316375e-23,2.26037312,0.00000000,NA,114.50349378,34.51680721,0.00595004,NA,0.00000000,6.90336144
0.00110910,NA,NA,NA,NA,NA,NA,NA,NA,37.92143018255549,NA,357.0311432960094,NA,NA,NA,NA,NA,NA,0.20458283779180608,NA,1,NA,NA,79.22178385,NA,phloem,NA,NA,NA,7160.39932271,NA,NA,MS,NA,1201.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00597657,NA,NA,1.19315637,2.26114540,426.89760688,NA,NA,0.61494910,0.5070652904156574,NA,353.82347484077576,39.30372400,0.00000000,NA,NA,NA,0.75626023,0.14474287991612175,0.00000000,1,3.9280941831984554e-10,NA,0.75626023,0.00000000,roots,0.00165946,0.00000000,0.01731158,5066.00079706,5.85322755,1.02531357,MS,0.00000000,1201.00000000,0.00000000,0.00000000,NA,NA,0.00000000,1.1501375704031123e-23,2.25713973,0.00000000,NA,114.50713095,55.58169624,0.00596598,NA,0.00000000,11.11633925
0.00106704,NA,NA,NA,NA,NA,NA,NA,NA,36.40623569741225,NA,353.58164672728833,NA,NA,NA,NA,NA,NA,0.20303355812465726,NA,1,NA,NA,76.21679798,NA,phloem,NA,NA,NA,7106.17453436,NA,NA,MS,NA,1202.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00599383,NA,NA,1.19634208,2.25989668,428.13084254,NA,NA,0.74150267,0.5695654656142553,NA,349.56003678580237,39.29036793,0.00000000,NA,NA,NA,0.85174391,0.14338058747901217,0.00000000,1,3.5305288834196055e-10,NA,0.85174391,0.00000000,roots,0.00234681,0.00000000,0.01730567,5018.32056177,5.86885814,0.75626023,MS,0.00000000,1202.00000000,0.00000000,0.00000000,NA,NA,0.00000000,5.091779739661067e-24,2.25540074,0.00000000,NA,115.36031984,69.13498789,0.00598191,NA,0.00000000,13.82699758
0.00102552,NA,NA,NA,NA,NA,NA,NA,NA,34.916405849848985,NA,350.5899542955199,NA,NA,NA,NA,NA,NA,0.20173928979650838,NA,1,NA,NA,73.25164196,NA,phloem,NA,NA,NA,7060.87514288,NA,NA,MS,NA,1203.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00601055,NA,NA,1.19952812,2.25970592,429.32494004,NA,NA,0.80114338,0.6055493682345746,NA,346.06750530182603,39.29460076,0.00000000,NA,NA,NA,0.90796687,0.14232607052898172,0.00000000,1,3.17333118751298e-10,NA,0.90796687,0.00000000,roots,0.00281513,0.00000000,0.01729992,4981.41246851,5.88449043,0.85174391,MS,0.00000000,1203.00000000,0.00000000,0.00000000,NA,NA,0.00000000,2.2554173591402214e-24,2.25492694,0.00000000,NA,115.05601249,77.22384382,0.00599784,NA,0.00000000,15.44476876
0.00098537,NA,NA,NA,NA,NA,NA,NA,NA,33.47906251674167,NA,348.0485574429183,NA,NA,NA,NA,NA,NA,0.20069750050343665,NA,1,NA,NA,70.38372137,NA,phloem,NA,NA,NA,7024.41251762,NA,NA,MS,NA,1204.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00602690,NA,NA,1.20271576,2.26026300,430.49263827,NA,NA,0.84043974,0.6234045630207697,NA,343.10934307590475,39.31419658,0.00000000,NA,NA,NA,0.93722312,0.1414844623375089,0.00000000,1,2.8527370549630175e-10,NA,0.93722312,0.00000000,roots,0.00317498,0.00000000,0.01727382,4951.95618181,5.90013053,0.90796687,MS,0.00000000,1204.00000000,0.00000000,0.00000000,NA,NA,0.00000000,9.996702732798598e-25,2.25534220,0.00000000,NA,114.92813973,83.87728444,0.00601378,NA,0.00000000,16.77545689
