t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
856,1,MS,0.72985036,False,0.00000000,5.36500000,0.00000000,1,1534.95834134,1534.95834134,0.11894438,11,0.00497205,reproductive,181.90614712,0.33127975,0.67275001,761804.25924445
857,1,MS,0.68817942,False,0.00000000,5.59000000,0.00000000,1,1599.33217672,1599.33217672,0.11902481,11,0.00502735,reproductive,182.12827659,0.33578330,0.68529624,763403.59142117
858,1,MS,0.64693660,False,0.00000000,5.79700000,0.00000000,1,1658.55610527,1658.55610527,0.11910229,11,0.00098297,reproductive,182.35863160,0.33953235,0.68855831,765062.14752644
859,1,MS,0.60781634,False,0.00000000,5.95300000,0.00000000,1,1703.18863113,1703.18863113,0.11920642,11,0.00102136,reproductive,182.59518558,0.34154488,0.67801038,766765.33615757
860,1,MS,0.57799860,False,0.00000000,6.03200000,0.00000000,1,1725.79099999,1725.79099999,0.11931012,11,0.00106078,reproductive,182.83487877,0.34119245,0.67659563,768491.12715756
861,1,MS,0.56867896,False,0.00000000,6.07800000,0.00016459,1,1738.95187300,1738.95187300,0.11941306,11,0.00110073,reproductive,183.07639987,0.33990141,0.98015997,770230.07903056
862,1,MS,0.62114859,False,0.00000000,6.25900000,0.00033655,1,1790.73704724,1790.73704724,0.11951894,11,0.00114098,reproductive,183.32511334,0.34220009,1.04884784,772020.81607781
863,1,MS,0.72155403,False,0.00000000,6.57400000,0.00030772,1,1880.86041677,1880.86041677,0.11963698,11,0.00118243,reproductive,183.58634396,0.34820367,1.07114576,773901.67649458
864,1,MS,0.86268768,False,0.00000000,6.97500000,0.00046401,1,1995.58889671,1995.58889671,0.11975431,11,0.00122596,reproductive,183.86350908,0.35721502,1.25431456,775897.26539129
865,1,MS,1.05173243,False,0.00000000,7.50000000,0.00063110,1,2145.79451259,2145.79451259,0.11988046,11,0.00127215,reproductive,184.16153610,0.37057202,1.44406860,778043.05990388
866,1,MS,1.24393276,False,0.00000000,7.88000000,0.00024733,1,2254.51476790,2254.51476790,0.12001123,11,0.00132182,reproductive,184.47466315,0.38048516,1.11914579,780297.57467178
867,1,MS,1.36927550,False,0.00000000,7.98500000,0.00020310,1,2284.55589107,2284.55589107,0.12014138,11,0.00137400,reproductive,184.79196258,0.38350392,1.08069427,782582.13056285
868,1,MS,1.41303533,False,0.00000000,8.01000000,0.00011669,1,2291.70853945,2291.70853945,0.12027148,11,0.00142688,reproductive,185.11025543,0.38455644,0.97686465,784873.83910230
869,1,MS,1.37252897,False,0.00000000,7.93000000,0.00001895,1,2268.82006465,2268.82006465,0.12039966,11,0.00147993,reproductive,185.42536933,0.38247434,0.81918121,787142.65916694
870,1,MS,1.28761197,False,0.00000000,7.74000000,0.00001875,1,2214.45993699,2214.45993699,0.12052391,11,0.00153244,reproductive,185.73293321,0.37693513,0.79248372,789357.11910394
871,1,MS,1.18997436,False,0.00000000,7.57500000,0.00001237,1,2167.25245772,2167.25245772,0.12064549,11,0.00158370,reproductive,186.03394049,0.37177130,0.76895631,791524.37156165
872,1,MS,1.09434695,False,0.00000000,7.45500000,0.00001224,1,2132.91974552,2132.91974552,0.12076508,11,0.00163387,reproductive,186.33017935,0.36757049,0.74660762,793657.29130717
873,1,MS,1.00940811,False,0.00000000,7.36000000,0.00001226,1,2105.73968169,2105.73968169,0.12088269,11,0.00168324,reproductive,186.62264319,0.36373227,0.73559820,795763.03098886
874,1,MS,0.92496120,False,0.00000000,7.28000000,0.00001205,1,2082.85120689,2082.85120689,0.12099830,11,0.00173198,reproductive,186.91192808,0.35995915,0.71070625,797845.88219575
875,1,MS,0.86287293,False,0.00000000,7.20000000,0.00001845,1,2059.96273209,2059.96273209,0.12111160,11,0.00178019,reproductive,187.19803402,0.35586767,0.71505042,799905.84492784
876,1,MS,0.79305750,False,0.00000000,7.13000000,0.00002665,1,2039.93531664,2039.93531664,0.12122273,11,0.00182787,reproductive,187.48135837,0.35189600,0.69598420,801945.78024448
877,1,MS,0.73578673,False,0.00000000,7.06000000,0.00003336,1,2019.90790119,2019.90790119,0.12133146,11,0.00187509,reproductive,187.76190113,0.34766181,0.68655786,803965.68814566
878,1,MS,0.68132410,False,0.00000000,6.99400000,0.00003281,1,2001.02490948,2001.02490948,0.12143782,11,0.00192184,reproductive,188.03982126,0.34335875,0.66863571,805966.71305514
879,1,MS,0.63114591,False,0.00000000,6.91800000,0.00002578,1,1979.28085841,1979.28085841,0.12154146,11,0.00196816,reproductive,188.31472138,0.33865632,0.64729745,807945.99391355
880,1,MS,0.58221452,False,0.00000000,6.79500000,0.00002483,1,1944.08982841,1944.08982841,0.12164135,11,0.00201397,reproductive,188.58473385,0.33263761,0.61362287,809890.08374196
881,1,MS,0.54278440,False,0.00000000,6.52200000,0.00001828,1,1865.98290815,1865.98290815,0.12173453,11,0.00205897,reproductive,188.84389815,0.32282417,0.59420646,811756.06665011
882,1,MS,0.51190226,False,0.00000000,6.29700000,0.00001229,1,1801.60907277,1801.60907277,0.12182334,11,0.00210216,reproductive,189.09412163,0.31454228,0.59133082,813557.67572288
883,1,MS,0.48312030,False,0.00000000,6.22700000,0.00001238,1,1781.58165732,1781.58165732,0.12191092,11,0.00214386,reproductive,189.34156353,0.31026352,0.58812703,815339.25738020
884,1,MS,0.45643759,False,0.00000000,6.23100000,0.00001899,1,1782.72608106,1782.72608106,0.12199768,11,0.00218510,reproductive,189.58916437,0.30776067,0.81548289,817121.98346126
885,1,MS,0.45990092,False,0.00000000,6.32400000,0.00015696,1,1809.33393302,1809.33393302,0.12208498,11,0.00222636,reproductive,189.84046075,0.30741996,0.77270015,818931.31739428
886,1,MS,0.51157292,False,0.00000000,6.58300000,0.00040058,1,1883.43537019,1883.43537019,0.12217567,11,0.00226824,reproductive,190.10204900,0.31113833,1.03583476,820814.75276447
887,1,MS,0.64738738,False,0.00000000,6.96600000,0.00119422,1,1993.01394330,1993.01394330,0.12227132,11,0.00231184,reproductive,190.37885649,0.31840726,1.79061231,822807.76670776
888,1,MS,0.92875720,False,0.00000000,7.58000000,0.00218183,1,2168.68298739,2168.68298739,0.12237661,11,0.00235797,reproductive,190.68006246,0.33248281,2.70828058,824976.44969515
889,1,MS,1.30037539,False,0.00000000,8.06000000,0.00166506,1,2306.01383620,2306.01383620,0.12248847,11,0.00240817,reproductive,191.00034216,0.34493490,2.25217731,827282.46353135
890,1,MS,1.70909601,False,0.00000000,8.47000000,0.00196456,1,2423.31726955,2423.31726955,0.12260768,11,0.00246154,reproductive,191.33691400,0.35979921,2.49360470,829705.78080091
891,1,MS,2.08086797,False,0.00000000,8.47500000,0.00133095,1,2424.74779923,2424.74779923,0.12272773,11,0.00251763,reproductive,191.67368453,0.36619379,1.92995016,832130.52860014
892,1,MS,2.30816601,False,0.00000000,7.95500000,0.00027622,1,2275.97271302,2275.97271302,0.12283667,11,0.00257376,reproductive,191.98979185,0.35961694,1.01592094,834406.50131316
893,1,MS,2.26395048,False,0.00000000,7.39500000,0.00003950,1,2115.75338942,2115.75338942,0.12296639,11,0.00000000,reproductive,192.28364649,0.35306622,0.75179384,836522.25470257
894,1,MS,2.09488231,False,0.00000000,6.91600000,0.00001698,1,1978.70864654,1978.70864654,0.12312154,11,0.00000000,reproductive,192.55846713,0.34702869,0.68124721,838500.96334912
895,1,MS,1.88380961,False,0.00000000,6.56000000,0.00001089,1,1876.85493368,1876.85493368,0.12327162,11,0.00000000,reproductive,192.81914143,0.34297802,0.64207029,840377.81828280
896,1,MS,1.69691760,False,0.00000000,6.24700000,0.00000541,1,1787.30377602,1787.30377602,0.12341662,11,0.00000000,reproductive,193.06737806,0.33905189,0.62773694,842165.12205882
897,1,MS,1.53878277,False,0.00000000,5.98800000,0.00000553,1,1713.20233885,1713.20233885,0.12355710,11,0.00000000,reproductive,193.30532283,0.33555542,0.63168418,843878.32439767
898,1,MS,1.38621700,False,0.00000000,5.83700000,0.00000561,1,1670.00034267,1670.00034267,0.12369512,11,0.00000000,reproductive,193.53726733,0.33425633,0.63181322,845548.32474034
899,1,MS,1.25881315,False,0.00000000,5.76900000,0.00000000,1,1650.54513909,1650.54513909,0.12383223,11,0.00000000,reproductive,193.76650971,0.33404862,0.63317355,847198.86987942
900,1,MS,1.14284639,False,0.00000000,5.75300000,0.00000000,1,1645.96744413,1645.96744413,0.12396935,11,0.00000000,reproductive,193.99511629,0.33470605,0.63436466,848844.83732355
901,1,MS,1.03831332,False,0.00000000,5.74600000,0.00000000,1,1643.96470258,1643.96470258,0.12410639,11,0.00000000,reproductive,194.22344473,0.33500085,0.63144579,850488.80202613
902,1,MS,0.95114948,False,0.00000000,5.74700000,0.00000000,1,1644.25080852,1644.25080852,0.12424331,11,0.00000000,reproductive,194.45181289,0.33503800,0.64179891,852133.05283465
903,1,MS,0.87494589,False,0.00000000,5.77700000,0.00000000,1,1652.83398657,1652.83398657,0.12438062,11,0.00000000,reproductive,194.68137317,0.33531033,0.65248922,853785.88682121
904,1,MS,0.80875976,False,0.00000000,5.84200000,0.00000000,1,1671.43087234,1671.43087234,0.12451070,11,0.00000000,reproductive,194.91351635,0.33611384,0.65543454,855457.31769355
905,1,MS,0.75477627,False,0.00000000,5.91400000,0.00000000,1,1692.03049966,1692.03049966,0.12464199,11,0.00000000,reproductive,195.14852058,0.33674201,0.66201242,857149.34819321
906,1,MS,0.70213175,False,0.00000000,5.99100000,0.00000000,1,1714.06065666,1714.06065666,0.12477414,11,0.00000000,reproductive,195.38658456,0.33717260,0.65620805,858863.40884987
907,1,MS,0.65313277,False,0.00000000,6.05200000,0.00000000,1,1731.51311869,1731.51311869,0.12490664,11,0.00000000,reproductive,195.62707250,0.33686665,0.64366458,860594.92196857
908,1,MS,0.61496840,False,0.00000000,6.08700000,0.00000000,1,1741.52682642,1741.52682642,0.12503878,11,0.00000000,reproductive,195.86895122,0.33561877,0.64110354,862336.44879499
909,1,MS,0.59216045,False,0.00000000,6.13000000,0.00001825,1,1753.82938162,1753.82938162,0.12517061,11,0.00000000,reproductive,196.11253864,0.33438703,0.69673124,864090.27817661
910,1,MS,0.59917200,False,0.00000000,6.24000000,0.00006531,1,1785.30103448,1785.30103448,0.12530354,11,0.00000000,reproductive,196.36049711,0.33488157,0.73212648,865875.57921109
911,1,MS,0.64947963,False,0.00000000,6.41800000,0.00019677,1,1836.22789091,1836.22789091,0.12543899,11,0.00000000,reproductive,196.61552876,0.33729630,0.87894664,867711.80710200
912,1,MS,0.75666994,False,0.00000000,6.70500000,0.00028279,1,1918.34029426,1918.34029426,0.12557938,11,0.00000000,reproductive,196.88196492,0.34278308,0.99330555,869630.14739625
913,1,MS,0.91721979,False,0.00000000,7.01900000,0.00032008,1,2008.17755785,2008.17755785,0.12572553,11,0.00000000,reproductive,197.16087847,0.34959573,1.06968295,871638.32495410
914,1,MS,1.12400857,False,0.00000000,7.30500000,0.00047808,1,2090.00385526,2090.00385526,0.12587725,11,0.00000000,reproductive,197.45115678,0.35668898,1.24508935,873728.32880937
915,1,MS,1.33954166,False,0.00000000,7.62500000,0.00026733,1,2181.55775447,2181.55775447,0.12603591,11,0.00000000,reproductive,197.75415091,0.36566559,1.10156283,875909.88656384
916,1,MS,1.46973735,False,0.00000000,7.80500000,0.00008571,1,2233.05682277,2233.05682277,0.12619911,11,0.00000000,reproductive,198.06429769,0.37218658,0.95376660,878142.94338661
917,1,MS,1.47738001,False,0.00000000,7.85000000,0.00003056,1,2245.93158985,2245.93158985,0.12636421,11,0.00000000,reproductive,198.37623264,0.37492538,0.89109687,880388.87497645
918,1,MS,1.41095208,False,0.00000000,7.85000000,0.00001760,1,2245.93158985,2245.93158985,0.12653011,11,0.00000000,reproductive,198.68816758,0.37622265,0.85882593,882634.80656630
919,1,MS,1.30011703,False,0.00000000,7.90000000,0.00001775,1,2260.23688660,2260.23688660,0.12670488,11,0.00000000,reproductive,199.00208937,0.37843123,0.84765502,884895.04345290
920,1,MS,1.19588402,False,0.00000000,7.98500000,0.00001789,1,2284.55589107,2284.55589107,0.12687375,11,0.00000000,reproductive,199.31938880,0.38082346,0.83873672,887179.59934397
921,1,MS,1.10502854,False,0.00000000,8.07000000,0.00002760,1,2308.87489555,2308.87489555,0.12704389,11,0.00000000,reproductive,199.64006587,0.38251126,0.84425498,889488.47423952
922,1,MS,1.01574032,False,0.00000000,8.17000000,0.00003758,1,2337.48548905,2337.48548905,0.12721522,11,0.00000000,reproductive,199.96471663,0.38401370,0.84556784,891825.95972857
923,1,MS,0.92982179,False,0.00000000,8.31000000,0.00002824,1,2377.54031995,2377.54031995,0.12738819,11,0.00000000,reproductive,200.29493056,0.38601373,0.83460187,894203.50004852
924,1,MS,0.85410089,False,0.00000000,8.43500000,0.00003943,1,2413.30356183,2413.30356183,0.12756208,11,0.00000000,reproductive,200.63011161,0.38699343,0.82388281,896616.80361035
925,1,MS,0.78829101,False,0.00000000,8.52500000,0.00004002,1,2439.05309598,2439.05309598,0.12773580,11,0.00000000,reproductive,200.96886899,0.38650064,0.82168851,899055.85670633
926,1,MS,0.72786300,False,0.00000000,8.61500000,0.00002986,1,2464.80263013,2464.80263013,0.12790908,11,0.00000000,reproductive,201.31120269,0.38539109,0.80652761,901520.65933646
927,1,MS,0.67580850,False,0.00000000,8.71000000,0.00004016,1,2491.98269396,2491.98269396,0.12808175,11,0.00000000,reproductive,201.65731139,0.38419327,0.79920687,904012.64203041
928,1,MS,0.63123624,False,0.00000000,8.80000000,0.00005129,1,2517.73222811,2517.73222811,0.12825347,11,0.00000000,reproductive,202.00699642,0.38253636,0.80040167,906530.37425852
929,1,MS,0.58675830,False,0.00000000,8.85000000,0.00006165,1,2532.03752486,2532.03752486,0.12838924,11,0.00003404,reproductive,202.35866830,0.37939519,0.78864876,909062.41178338
930,1,MS,0.54799384,False,0.00000000,8.86000000,0.00007252,1,2534.89858421,2534.89858421,0.12852205,11,0.00006828,reproductive,202.71073755,0.37485965,0.78071254,911597.31036759
931,1,MS,0.50799305,False,0.00000000,8.83500000,0.00007167,1,2527.74593583,2527.74593583,0.12865137,11,0.00010256,reproductive,203.06181338,0.36926546,0.75987844,914125.05630342
932,1,MS,0.47429917,False,0.00000000,8.81000000,0.00008204,1,2520.59328746,2520.59328746,0.12877735,11,0.00013673,reproductive,203.41189578,0.36359834,0.74702580,916645.64959088
933,1,MS,0.46912486,False,0.00000000,8.82000000,0.00043355,1,2523.45434681,2523.45434681,0.12890064,11,0.00017082,reproductive,203.76237555,0.35917595,1.62984359,919169.10393769
934,1,MS,0.55471881,False,0.00000000,9.00000000,0.00129950,1,2574.95341511,2574.95341511,0.12902479,11,0.00020494,reproductive,204.12000797,0.35976222,1.93981808,921744.05735280
935,1,MS,0.74843465,False,0.00000000,9.34500000,0.00114476,1,2677.76849747,2677.76849747,0.12915350,11,0.00023975,reproductive,204.49192026,0.36501585,1.88207437,924421.82585026
936,1,MS,1.01605983,False,0.00000000,9.60500000,0.00178373,1,2757.68526408,2757.68526408,0.12928558,11,0.00027596,reproductive,204.87493210,0.37084130,2.44848581,927179.51111434
937,1,MS,1.34747321,False,0.00000000,9.94000000,0.00144093,1,2863.81540477,2863.81540477,0.12942460,11,0.00031325,reproductive,205.27268424,0.38144819,2.19857494,930043.32651911
938,1,MS,1.62868487,False,0.00000000,10.07000000,0.00114155,1,2905.97682691,2905.97682691,0.12956763,11,0.00035197,reproductive,205.67629213,0.38942348,1.97552627,932949.30334603
939,1,MS,1.75391108,False,0.00000000,10.12000000,0.00032028,1,2922.34006675,2922.34006675,0.12970987,11,0.00039126,reproductive,206.08217270,0.39705397,1.31562634,935871.64341277
940,1,MS,1.74379445,False,0.00000000,10.07500000,0.00035779,1,2907.60945570,2907.60945570,0.12985946,11,0.00043078,reproductive,206.48600734,0.40224105,1.33135228,938779.25286848
941,1,MS,1.65379581,False,0.00000000,10.08500000,0.00010324,1,2910.87717459,2910.87717459,0.13001263,11,0.00047009,reproductive,206.89029584,0.40737385,1.02931362,941690.13004306
942,1,MS,1.49523235,False,0.00000000,10.02500000,0.00005635,1,2891.32003193,2891.32003193,0.13016663,11,0.00050945,reproductive,207.29186807,0.40927900,0.98950178,944581.45007499
943,1,MS,1.26352619,False,0.00000000,9.98500000,0.00006547,1,2878.34734963,2878.34734963,0.13032107,11,0.00054855,reproductive,207.69163853,0.40966590,0.99301135,947459.79742462
944,1,MS,1.15024636,False,0.00000000,9.76500000,0.00002797,1,2807.92546083,2807.92546083,0.13047076,11,0.00058746,reproductive,208.08162818,0.40299504,0.81435110,950267.72288545
945,1,MS,1.03934688,False,0.00000000,9.38500000,0.00001830,1,2689.92587417,2689.92587417,0.13061281,11,0.00062543,reproductive,208.45522899,0.39059827,0.78448642,952957.64875962
946,1,MS,0.92478504,False,0.00000000,9.11000000,0.00002585,1,2607.34051144,2607.34051144,0.13074997,11,0.00066180,reproductive,208.81735962,0.38118094,0.73030193,955564.98927106
947,1,MS,0.83036615,False,0.00000000,8.74500000,0.00002467,1,2501.99640168,2501.99640168,0.13087999,11,0.00069706,reproductive,209.16485912,0.36883928,0.68925803,958066.98567274
948,1,MS,0.75390599,False,0.00000000,8.37000000,0.00001568,1,2394.70667605,2394.70667605,0.13100297,11,0.00073089,reproductive,209.49745727,0.35628707,0.66028778,960461.69234880
949,1,MS,0.68411503,False,0.00000000,8.01500000,0.00001516,1,2293.13906912,2293.13906912,0.13111936,11,0.00076327,reproductive,209.81594881,0.34454628,0.62919680,962754.83141792
950,1,MS,0.63069090,False,0.00000000,7.71000000,0.00001517,1,2205.87675894,2205.87675894,0.13123006,11,0.00079427,reproductive,210.12232058,0.33435204,0.61579406,964960.70817686
951,1,MS,0.58170784,False,0.00000000,7.48000000,0.00002263,1,2140.07239389,2140.07239389,0.13133632,11,0.00082410,reproductive,210.41955286,0.32620038,0.60017680,967100.78057076
952,1,MS,0.53451882,False,0.00000000,7.27000000,0.00002233,1,2079.99014754,2079.99014754,0.13143827,11,0.00085304,reproductive,210.70844038,0.31874423,0.58264829,969180.77071829
953,1,MS,0.48783991,False,0.00000000,7.01600000,0.00002144,1,2007.31924005,2007.31924005,0.13153508,11,0.00088116,reproductive,210.98723472,0.31022069,0.55442395,971188.08995834
954,1,MS,0.45666588,False,0.00000000,6.60200000,0.00002919,1,1888.87138295,1888.87138295,0.13162420,11,0.00090830,reproductive,211.24957796,0.29814032,0.55250648,973076.96134129
955,1,MS,0.42490280,False,0.00000000,6.44200000,0.00002921,1,1843.09443335,1843.09443335,0.13171091,11,0.00093384,reproductive,211.50556330,0.29234373,0.54104203,974920.05577464
956,1,MS,0.39329433,False,0.00000000,6.32000000,0.00002162,1,1808.18950928,1808.18950928,0.13179627,11,0.00095876,reproductive,211.75670073,0.28749722,0.52662723,976728.24528392
957,1,MS,0.39464330,False,0.00000000,6.10400000,0.00017031,1,1746.39062731,1746.39062731,0.13187459,11,0.00098321,reproductive,211.99925499,0.28071810,0.90625606,978474.63591123
958,1,MS,0.47033701,False,0.00000000,6.17100000,0.00045022,1,1765.55972496,1765.55972496,0.13195542,11,0.00100683,reproductive,212.24447162,0.28059324,0.99005914,980240.19563619
959,1,MS,0.65535919,False,0.00000000,6.51300000,0.00095151,1,1863.40795473,1863.40795473,0.13204160,11,0.00103070,reproductive,212.50327828,0.28727481,1.48363076,982103.60359093
