R_residual,sucrose,Conc_Sucrose,Export_Amino_Acids,RGR_Structure,WSC_g,plant,axis,cytokinins,senesced_mstruct,amino_acids,structure,Export_Nitrates,nitrates,HATS_LATS,N_exudation,sum_respi,Export_cytokinins,Uptake_Nitrates,Respi_growth,N_tot,AA_consumption_mstruct,S_Amino_Acids,R_Nnit_red,S_grain_starch,sucrose_consumption_mstruct,S_grain_structure,Unloading_Sucrose,age_from_flowering,synthetized_mstruct,Conc_cytokinins,Proteins_N_Mass,organ,proteins,S_Proteins,t,C_exudation,R_grain_growth_starch,R_grain_growth_struct,Conc_Amino_Acids,Dry_Mass,Conc_Nitrates,Nstruct,Unloading_Amino_Acids,S_cytokinins,Total_Organic_Nitrogen,starch,R_Nnit_upt,regul_transpiration,mstruct
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0131545981,NA,NA,NA,1066.3424900000,NA,0.0000000000,NA,2448355.9562700000,NA,NA,0.013154598099999998,grains,939.6141500000,3.0132200000,694.0000000000,NA,77.4994100000,0.0000000000,NA,1.4072158808865542,NA,NA,NA,NA,NA,39342.8886200000,NA,NA,NA
NA,4883.2825800000,166.9149080602623,NA,NA,0.13952235942857144,1,MS,NA,NA,77.5503100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010857043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,694.0000000000,NA,NA,NA,25.447085122702532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.3394386190,845.2691400000,147.84152586840173,4.5889700000,NA,0.024150546857142855,1,MS,7.6118400000,0.4122000000,23.8314400000,NA,3.3397900000,520.3259300000,19.3737600000,0.5707100000,11.1946300000,3.2637000000,2.3503800000,15.3158400000,0.0132882032,0.4435100000,3.0444800000,2.8720900000,NA,44.4750600000,NA,101.2109400000,NA,NA,15.976156994438032,NA,roots,NA,NA,694.0000000000,20.2421900000,NA,NA,40.01501101899465,NA,1092.0892643509287,0.0056700000,1.6073100000,2.4021900000,429.0118100000,NA,0.9331000000,0.0713200000,0.4764500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0131978722,NA,NA,NA,1123.2559800000,NA,0.0000000000,NA,2452202.3744500000,NA,NA,0.01319787224,grains,942.7051600000,3.0305300000,695.0000000000,NA,81.6357500000,0.0000000000,NA,1.4109008242352938,NA,NA,NA,NA,NA,39460.7249100000,NA,NA,NA
NA,5083.6289500000,173.76292379167165,NA,NA,0.14524654142857144,1,MS,NA,NA,77.0816900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010791437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,695.0000000000,NA,NA,NA,25.293313809213252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.7198690857,870.7528800000,152.29875118060656,4.1484900000,NA,0.024878653714285718,1,MS,5.9538900000,0.4122000000,21.5439300000,NA,3.3247500000,517.9835300000,20.6090300000,0.5960300000,11.7976200000,2.5528300000,2.5600200000,15.3158400000,0.0132233844,0.4435100000,3.2013400000,3.0200600000,NA,44.4750600000,NA,120.4512300000,NA,NA,12.49635848462588,NA,roots,NA,NA,695.0000000000,24.0902500000,NA,NA,36.17408752230035,NA,1087.1729037674468,0.0056700000,1.8263700000,2.5649800000,426.7243000000,NA,1.0163300000,0.0713200000,0.4764500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0132409280,NA,NA,NA,1174.6900800000,NA,0.0000000000,NA,2456203.5010400000,NA,NA,0.01324092798,grains,945.7805700000,3.0109400000,696.0000000000,NA,85.3738700000,0.0000000000,NA,1.4147379445588235,NA,NA,NA,NA,NA,39583.9436000000,NA,NA,NA
NA,5317.3413900000,181.78870343096025,NA,NA,0.15192403971428567,1,MS,NA,NA,76.5969700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010723576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,696.0000000000,NA,NA,NA,25.139415222911904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.9146088604,865.0194300000,151.4548849669083,3.8609400000,NA,0.02471484085714286,1,MS,4.8286400000,0.4138700000,19.5343100000,NA,3.3969500000,515.6018900000,21.6489600000,0.8143800000,12.1369900000,2.1250800000,2.6773600000,14.4802600000,0.0131519068,0.4193100000,3.3211300000,3.1297900000,NA,42.0486500000,NA,180.3116700000,NA,NA,10.14526736001681,NA,roots,NA,NA,696.0000000000,36.0623300000,NA,NA,32.83422208215149,NA,1083.3110410757433,0.0056600000,2.5974100000,2.6531200000,423.7105100000,NA,1.0629100000,0.0732000000,0.4759500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0132800760,NA,NA,NA,1122.2044500000,NA,0.0000000000,NA,2459988.0842599999,NA,NA,0.01328007604,grains,948.5768600000,2.7483200000,697.0000000000,NA,81.5593300000,0.0000000000,NA,1.4183899459411764,NA,NA,NA,NA,NA,39701.6887800000,NA,NA,NA
NA,5569.5344700000,190.41065369988223,NA,NA,0.15912955628571426,1,MS,NA,NA,76.6570600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010731988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,697.0000000000,NA,NA,NA,25.159136988155947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.7248651479,916.9022700000,160.53896942956194,3.5920800000,NA,0.026197207714285718,1,MS,4.1084800000,0.4138700000,18.1739900000,NA,3.3820000000,513.3331600000,20.8550500000,0.7238700000,11.8181300000,1.8081400000,2.7004900000,14.4802600000,0.0131011001,0.4193100000,3.1794900000,2.9963100000,NA,42.0486500000,NA,182.6020300000,NA,NA,8.632167244458453,NA,roots,NA,NA,697.0000000000,36.5204100000,NA,NA,30.547729803550794,NA,1078.5443008719403,0.0056600000,2.5132700000,2.6098200000,422.3501900000,NA,1.0720900000,0.0732000000,0.4759500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0133196424,NA,NA,NA,1180.6169300000,NA,0.0000000000,NA,2463958.2854900002,NA,NA,0.013319642419999998,grains,951.4030300000,2.7836700000,698.0000000000,NA,85.8046200000,0.0000000000,NA,1.4222221840630251,NA,NA,NA,NA,NA,39825.6345900000,NA,NA,NA
NA,5781.5451200000,197.69534876723046,NA,NA,0.16518700342857143,1,MS,NA,NA,76.6107800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010725509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,698.0000000000,NA,NA,NA,25.148590514800624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.0754734360,930.0449800000,162.9942131090081,2.9705000000,NA,0.026572713714285715,1,MS,3.8654800000,0.4155500000,17.3831300000,NA,2.9142500000,511.6184800000,21.9775700000,0.8358000000,12.3647800000,1.4708200000,2.8798700000,15.1452300000,0.0130460225,0.4385700000,3.3343300000,3.1392400000,NA,43.9796500000,NA,223.5880800000,NA,NA,8.129295478443744,NA,roots,NA,NA,698.0000000000,44.7176200000,NA,NA,29.246065194532076,NA,1075.9589484752892,0.0056400000,2.9627500000,2.7541800000,420.5712600000,NA,1.1433100000,0.0632900000,0.4755000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0133569764,NA,NA,NA,1151.1238400000,NA,0.0000000000,NA,2467804.7036799998,NA,NA,0.01335697636,grains,954.0697400000,2.6360100000,699.0000000000,NA,83.6611300000,0.0000000000,NA,1.4259504583277312,NA,NA,NA,NA,NA,39946.5161900000,NA,NA,NA
NA,5981.2854600000,204.52531123566922,NA,NA,0.17089387028571432,1,MS,NA,NA,76.9765100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010776711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,699.0000000000,NA,NA,NA,25.26864664801031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.0821722110,992.9063100000,174.01092008412198,2.8959800000,NA,0.02836875171428571,1,MS,3.7195400000,0.4155500000,16.9470200000,NA,2.9053100000,510.0480500000,21.5471100000,0.6871000000,12.3454300000,1.4152900000,2.9704600000,15.1452300000,0.0130179310,0.4385700000,3.2667300000,3.0756000000,NA,43.9796500000,NA,201.2811900000,NA,NA,7.822376445846477,NA,roots,NA,NA,699.0000000000,40.2562400000,NA,NA,28.512336487907465,NA,1072.6562565720294,0.0056400000,2.5904000000,2.7644700000,420.1351500000,NA,1.1792700000,0.0632900000,0.4755000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0133913801,NA,NA,NA,1087.3167700000,NA,0.0000000000,NA,2471404.6748400000,NA,NA,0.0133913801,grains,956.5271500000,2.4372400000,700.0000000000,NA,79.0237700000,0.0000000000,NA,1.4294677718613444,NA,NA,NA,NA,NA,40060.7682600000,NA,NA,NA
NA,6137.0724400000,209.88677260402903,NA,NA,0.17534492685714287,1,MS,NA,NA,77.3110700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010823550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,700.0000000000,NA,NA,NA,25.38263688819942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.6645211325,1004.2917200000,176.15444467831333,2.3303000000,NA,0.028694049142857146,1,MS,3.7651500000,0.4173100000,16.6825600000,NA,2.3698100000,508.9630100000,20.3484000000,0.7424500000,11.6819800000,1.1710800000,2.8317300000,16.8060500000,0.0129890380,0.4866600000,3.0799800000,2.8973500000,NA,48.8024300000,NA,223.4766300000,NA,NA,7.924963165649337,NA,roots,NA,NA,700.0000000000,44.6953300000,NA,NA,28.091029256998524,NA,1071.2755419911598,0.0056300000,2.8152200000,2.6167900000,418.8645600000,NA,1.1242000000,0.0517400000,0.4751000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0134230319,NA,NA,NA,1018.4628200000,NA,0.0000000000,NA,2474732.5359000000,NA,NA,0.01342303186,grains,958.7879900000,2.2478900000,701.0000000000,NA,74.0196200000,0.0000000000,NA,1.4327584082478995,NA,NA,NA,NA,NA,40167.7948600000,NA,NA,NA
NA,6289.0482700000,215.08431863014678,NA,NA,0.17968709342857145,1,MS,NA,NA,78.0104100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010921457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,701.0000000000,NA,NA,NA,25.61224298835291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.3866175593,1065.3185100000,186.85864554830562,2.3211300000,NA,0.030437671714285713,1,MS,3.7704600000,0.4173100000,16.6169500000,NA,2.3650500000,507.9399900000,19.1224400000,0.5838500000,11.2199100000,1.1727300000,2.7836000000,16.8060500000,0.0129737972,0.4866600000,2.8989600000,2.7270600000,NA,48.8024300000,NA,187.1552200000,NA,NA,7.936139760050515,NA,roots,NA,NA,701.0000000000,37.4310400000,NA,NA,27.980551462849924,NA,1069.122268996001,0.0056300000,2.3215000000,2.5055900000,418.7989500000,NA,1.1050900000,0.0517400000,0.4751000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0134523322,NA,NA,NA,951.4479000000,NA,0.0000000000,NA,2477797.2320300001,NA,NA,0.013452332179999998,grains,960.8808700000,2.0938000000,702.0000000000,NA,69.1491200000,0.0000000000,NA,1.4358339766344537,NA,NA,NA,NA,NA,40267.8992300000,NA,NA,NA
NA,6346.2893600000,217.073133823966,NA,NA,0.1813225531428571,1,MS,NA,NA,78.4889200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010988449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,702.0000000000,NA,NA,NA,25.7730485857711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.9430492131,1066.3555600000,187.17843777426717,0.8693700000,NA,0.03046730171428571,1,MS,4.4006100000,0.4191400000,17.5214900000,NA,0.8407600000,508.3464100000,17.7347700000,0.6417800000,10.4886900000,0.4861900000,2.5849400000,18.2742500000,0.0129821506,0.5291800000,2.7055100000,2.5432200000,NA,53.0658900000,NA,195.2941600000,NA,NA,9.269320695102687,NA,roots,NA,NA,702.0000000000,39.0588300000,NA,NA,29.525417588204316,NA,1070.7665297525014,0.0056200000,2.4153400000,2.3396000000,418.6837200000,NA,1.0262200000,0.0183800000,0.4747500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0134806469,NA,NA,NA,915.1588700000,NA,0.0000000000,NA,2480720.6007699999,NA,NA,0.0134806469,grains,962.9033500000,2.0328500000,703.0000000000,NA,66.5117200000,0.0000000000,NA,1.4387947819621847,NA,NA,NA,NA,NA,40364.2405400000,NA,NA,NA
NA,6338.8980900000,216.8203174062414,NA,NA,0.181111374,1,MS,NA,NA,79.1334800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011078687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,703.0000000000,NA,NA,NA,25.984699812421244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.8487843030,1114.1977300000,195.57622081797436,0.9215200000,NA,0.03183422085714286,1,MS,4.9612800000,0.4191400000,18.5724500000,NA,0.8415000000,508.7933300000,17.0077200000,0.4561200000,10.3096800000,0.5481300000,2.5622600000,18.2742500000,0.0130031209,0.5291800000,2.6178900000,2.4608500000,NA,53.0658900000,NA,136.8171900000,NA,NA,10.450300157977884,NA,roots,NA,NA,703.0000000000,27.3634400000,NA,NA,31.29638757240653,NA,1071.7079094260137,0.0056200000,1.7080000000,2.2881500000,419.7346700000,NA,1.0172200000,0.0183800000,0.4747500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0135084237,NA,NA,NA,885.7497100000,NA,0.0000000000,NA,2483533.7192099998,NA,NA,0.013508423739999999,grains,964.8874100000,1.9991400000,704.0000000000,NA,64.3743200000,0.0000000000,NA,1.441664991432773,NA,NA,NA,NA,NA,40457.5494200000,NA,NA,NA
NA,6264.7363700000,214.31090483032293,NA,NA,0.1789924677142857,1,MS,NA,NA,79.4645600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011125038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,704.0000000000,NA,NA,NA,26.09673563218391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.6106083298,1093.7000300000,192.09962939544036,0.4936900000,NA,0.03124857228571428,1,MS,5.6792600000,0.4209800000,19.5060700000,NA,0.4298900000,509.5624400000,16.3528600000,0.4987700000,9.9306900000,0.3200600000,2.4307000000,18.8338500000,0.0130069591,0.5453800000,2.5317900000,2.3783700000,NA,54.6908900000,NA,139.8283300000,NA,NA,11.970197070291917,NA,roots,NA,NA,704.0000000000,27.9656700000,NA,NA,32.890412056064925,NA,1074.0066181894827,0.0056000000,1.7736400000,2.2039400000,419.6617600000,NA,0.9649900000,0.0093700000,0.4744500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0135353649,NA,NA,NA,843.6722400000,NA,0.0000000000,NA,2486186.4603800001,NA,NA,0.01353536492,grains,966.8117800000,1.9418300000,705.0000000000,NA,61.3162300000,0.0000000000,NA,1.4444026737731093,NA,NA,NA,NA,NA,40546.4349100000,NA,NA,NA
NA,6181.1219600000,211.45053229337717,NA,NA,0.17660348457142858,1,MS,NA,NA,79.9546500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011193651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,705.0000000000,NA,NA,NA,26.257684729064042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.4274737279,1122.4553100000,197.15026346295713,0.5221300000,NA,0.03207015171428571,1,MS,6.3433800000,0.4209800000,20.6297700000,NA,0.4305300000,510.3223000000,15.5225200000,0.3213800000,9.6215300000,0.3574800000,2.3526100000,18.8338500000,0.0130333290,0.5453800000,2.4241000000,2.2772100000,NA,54.6908900000,NA,87.4312900000,NA,NA,13.369965222889661,NA,roots,NA,NA,705.0000000000,17.4862600000,NA,NA,34.78515333544104,NA,1075.6081778901887,0.0056000000,1.1309500000,2.1228600000,420.7854600000,NA,0.9339900000,0.0093700000,0.4744500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0135619513,NA,NA,NA,815.5466000000,NA,0.0000000000,NA,2488735.7620600001,NA,NA,0.01356195134,grains,968.7108100000,1.9164400000,706.0000000000,NA,59.2721200000,0.0000000000,NA,1.4470539078697477,NA,NA,NA,NA,NA,40632.3860100000,NA,NA,NA
NA,6066.9218500000,207.56941365247496,NA,NA,0.17334062428571426,1,MS,NA,NA,80.1220500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011217087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,706.0000000000,NA,NA,NA,26.31590097302623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.1630070282,1085.4401500000,190.77349692777094,0.3775100000,NA,0.03101257571428571,1,MS,7.0152700000,0.4228000000,21.3901000000,NA,0.3006800000,511.1019400000,14.9197300000,0.3930900000,9.2157400000,0.2756900000,2.2061000000,18.7717700000,0.0130448886,0.5435800000,2.3391900000,2.1960500000,NA,54.5106100000,NA,99.7364400000,NA,NA,14.795777618424937,NA,roots,NA,NA,706.0000000000,19.9472900000,NA,NA,36.09077487661872,NA,1077.9557514658118,0.0055900000,1.3171600000,2.0331600000,420.5523400000,NA,0.8758200000,0.0065400000,0.4741400000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0135886079,NA,NA,NA,800.9082400000,NA,0.0000000000,NA,2491234.4160000002,NA,NA,0.0135886079,grains,970.6148500000,1.9216300000,707.0000000000,NA,58.2082300000,0.0000000000,NA,1.4496614019873948,NA,NA,NA,NA,NA,40716.7881600000,NA,NA,NA
NA,5963.6735700000,204.03694933694624,NA,NA,0.1703906734285714,1,MS,NA,NA,80.4151400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011258120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,707.0000000000,NA,NA,NA,26.41216570185162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.1330047753,1102.3328400000,193.7425022145358,0.3960800000,NA,0.031495224,1,MS,7.6785900000,0.4228000000,22.4420300000,NA,0.3011400000,511.8880000000,14.6064400000,0.2434000000,9.1513300000,0.3017500000,2.1850100000,18.7717700000,0.0130706204,0.5435800000,2.3074000000,2.1662100000,NA,54.5106100000,NA,59.7788100000,NA,NA,16.194773695532966,NA,roots,NA,NA,707.0000000000,11.9557600000,NA,NA,37.865659931665746,NA,1079.6136162314926,0.0055900000,0.8060700000,2.0130600000,421.6042700000,NA,0.8674500000,0.0065400000,0.4741400000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0136149045,NA,NA,NA,773.8311100000,NA,0.0000000000,NA,2493633.9520399999,NA,NA,0.01361490452,grains,972.4931800000,1.8946200000,708.0000000000,NA,56.2403300000,0.0000000000,NA,1.452185261487395,NA,NA,NA,NA,NA,40798.3557300000,NA,NA,NA
NA,5842.9939700000,199.93354828863826,NA,NA,0.16694268485714284,1,MS,NA,NA,80.3987200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011255821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,708.0000000000,NA,NA,NA,26.41013390052517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.8585456436,1057.3796200000,185.96325334684028,0.3000100000,NA,0.030210846285714285,1,MS,8.3243100000,0.4246000000,23.1230100000,NA,0.2217000000,512.6381800000,14.0369100000,0.3438600000,8.7361200000,0.2404900000,2.0358900000,18.3873000000,0.0130706567,0.5324500000,2.2236600000,2.0862200000,NA,53.3941700000,NA,78.6216300000,NA,NA,17.568136251398183,NA,roots,NA,NA,708.0000000000,15.7243300000,NA,NA,39.04017896714012,NA,1081.9031720237217,0.0055700000,1.0818200000,1.9204300000,421.3002000000,NA,0.8082500000,0.0048100000,0.4738300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0136410289,NA,NA,NA,753.7479200000,NA,0.0000000000,NA,2495961.0734500000,NA,NA,0.013641028939999997,grains,974.3592100000,1.8817800000,709.0000000000,NA,54.7807300000,0.0000000000,NA,1.4546470602394954,NA,NA,NA,NA,NA,40877.7954900000,NA,NA,NA
NA,5738.7071900000,196.36509929278952,NA,NA,0.16396306257142856,1,MS,NA,NA,80.5184300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011272580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,709.0000000000,NA,NA,NA,26.44945737643663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.7773555056,1068.5295200000,187.92420629058245,0.3129400000,NA,0.030529414857142858,1,MS,8.9653700000,0.4246000000,24.1195700000,NA,0.2220300000,513.3786600000,13.6363100000,0.2089900000,8.5953900000,0.2590100000,1.9935600000,18.3873000000,0.0130949752,0.5324500000,2.1746600000,2.0402500000,NA,53.3941700000,NA,46.2920900000,NA,NA,18.921068737732945,NA,roots,NA,NA,709.0000000000,9.2584200000,NA,NA,40.722740223286834,NA,1083.465926598147,0.0055700000,0.6495100000,1.8834100000,422.2967500000,NA,0.7914400000,0.0048100000,0.4738300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0136677940,NA,NA,NA,757.3503600000,NA,0.0000000000,NA,2498312.1489700000,NA,NA,0.013667793999999999,grains,976.2710000000,1.9267600000,710.0000000000,NA,55.0425400000,0.0000000000,NA,1.4571250235798319,NA,NA,NA,NA,NA,40957.6361400000,NA,NA,NA
NA,5616.2399900000,192.20060251766554,NA,NA,0.1604639997142857,1,MS,NA,NA,80.2998100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011241973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,710.0000000000,NA,NA,NA,26.381217711267894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.7004171078,1020.2697600000,179.5617317845829,0.2265800000,NA,0.02915056457142857,1,MS,9.6209900000,0.4264000000,24.8034500000,NA,0.1565400000,514.1078600000,13.6287900000,0.3305200000,8.4904800000,0.1956900000,1.9246900000,17.9727600000,0.0131047583,0.5204500000,2.1783100000,2.0422200000,NA,52.1904100000,NA,67.9780500000,NA,NA,20.318880675818377,NA,roots,NA,NA,710.0000000000,13.5956100000,NA,NA,41.90656810982049,NA,1085.7610559662091,0.0055600000,0.9719400000,1.8628600000,421.9939800000,NA,0.7641000000,0.0033800000,0.4735000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0136945491,NA,NA,NA,743.3492600000,NA,0.0000000000,NA,2500615.5007900000,NA,NA,0.013694549120000002,grains,978.1820800000,1.9255700000,711.0000000000,NA,54.0249700000,0.0000000000,NA,1.4595604172605043,NA,NA,NA,NA,NA,41035.9894100000,NA,NA,NA
NA,5510.2190000000,188.5723212843489,NA,NA,0.15743482857142857,1,MS,NA,NA,80.2181500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011230541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,711.0000000000,NA,NA,NA,26.354389624896307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.6552390193,1028.4728600000,181.00543118620206,0.2359000000,NA,0.029384938857142863,1,MS,10.2885500000,0.4264000000,25.8247900000,NA,0.1567600000,514.8317400000,13.3452500000,0.1994700000,8.4068100000,0.2092700000,1.8962100000,17.9727600000,0.0131291914,0.5204500000,2.1465200000,2.0124200000,NA,52.1904100000,NA,39.7192500000,NA,NA,21.728722280887013,NA,roots,NA,NA,711.0000000000,7.9438500000,NA,NA,43.63216895459346,NA,1087.2898416050687,0.0055600000,0.5782400000,1.8401700000,423.0153100000,NA,0.7527900000,0.0033800000,0.4735000000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0137214836,NA,NA,NA,735.0481200000,NA,0.0000000000,NA,2502895.2677600002,NA,NA,0.013721483579999997,grains,980.1059700000,1.9373000000,712.0000000000,NA,53.4216700000,0.0000000000,NA,1.461972643617647,NA,NA,NA,NA,NA,41113.4856700000,NA,NA,NA
NA,5390.3954000000,184.49971728091327,NA,NA,0.15401129714285713,1,MS,NA,NA,79.8434000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011178076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,712.0000000000,NA,NA,NA,26.235257876772817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.4942755640,979.3527000000,172.49535011519035,0.1728400000,NA,0.027981505714285714,1,MS,10.9373700000,0.4281700000,26.5051300000,NA,0.1120500000,515.5104700000,13.1278000000,0.3327000000,8.1739700000,0.1588100000,1.7976200000,17.4204800000,0.0131382184,0.5044500000,2.1151200000,1.9814400000,NA,50.5866500000,NA,61.4661500000,NA,NA,23.117050282163465,NA,roots,NA,NA,712.0000000000,12.2932300000,NA,NA,44.81665504195465,NA,1089.5746834907955,0.0055500000,0.9104500000,1.7857600000,422.7080000000,NA,0.7136500000,0.0024200000,0.4731300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0137485760,NA,NA,NA,727.0383500000,NA,0.0000000000,NA,2505151.6347800000,NA,NA,0.01374857596,grains,982.0411400000,1.9482900000,713.0000000000,NA,52.8395300000,0.0000000000,NA,1.4643616034369746,NA,NA,NA,NA,NA,41190.1269600000,NA,NA,NA
NA,5285.5427500000,180.9108740058625,NA,NA,0.15101550714285714,1,MS,NA,NA,79.6021800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011144305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,713.0000000000,NA,NA,NA,26.155996862023503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
