N_content_total_DM_shoot,N_content_mstruct_roots,sum_dry_mass_shoot,C_N_ratio,N_content_mstruct_shoot,NS,plant,axis,shoot_roots_ratio,senesced_mstruct,Cont_WSC_DM_laminae,sum_dry_mass_stem,dry_mass_phloem,sum_dry_mass,NS_shoot,Tillers_Photosynthesis_An,sum_NSC_g,N_content_mstruct,sum_dry_mass_laminae,Total_Transpiration,sum_dry_mass_roots,mstruct_laminae,Cont_WSC_DM_shoot,C_exudated,shoot_roots_mstruct_ratio,NS_laminae,sum_N_g_shoot,N_content,NS_stem,Cont_WSC_DM_roots,sum_C_g,sum_N_g,sum_respi_roots,t,Tillers_Photosynthesis,C_N_ratio_shoot,Total_Photosynthesis,NS_roots,C_respired_roots,mstruct_stem,N_content_roots,NNI,mstruct_shoot,Cont_WSC_DM_stem,sum_respi_shoot,N_content_shoot,Cont_WSC_DM,C_respired_shoot,mstruct
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2688700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046400000,NA,NA,NA,10.8636200000,NA,NA,NA,NA,NA,NA,NA,NA,11.1949600000,537.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.3647700000,NA,NA,NA,2.4672700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2707900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030500000,NA,NA,NA,14.6931000000,NA,NA,NA,NA,NA,NA,NA,NA,10.8816400000,538.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.7590100000,NA,NA,NA,2.4671100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2707900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030500000,NA,NA,NA,8.2557200000,NA,NA,NA,NA,NA,NA,NA,NA,11.2079500000,539.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5652600000,NA,NA,NA,2.4671100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2727100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037800000,NA,NA,NA,12.6480300000,NA,NA,NA,NA,NA,NA,NA,NA,10.9460500000,540.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1324000000,NA,NA,NA,2.4669300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2727100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037800000,NA,NA,NA,6.8189900000,NA,NA,NA,NA,NA,NA,NA,NA,10.7816100000,541.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2748400000,NA,NA,NA,2.4669300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2746200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030300000,NA,NA,NA,11.4037300000,NA,NA,NA,NA,NA,NA,NA,NA,10.5879100000,542.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.9657400000,NA,NA,NA,2.4667300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2746200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030300000,NA,NA,NA,6.1748800000,NA,NA,NA,NA,NA,NA,NA,NA,10.5737400000,543.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.0527000000,NA,NA,NA,2.4667300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2765300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041800000,NA,NA,NA,10.7779900000,NA,NA,NA,NA,NA,NA,NA,NA,10.5219100000,544.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.5935500000,NA,NA,NA,2.4665100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2765300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041800000,NA,NA,NA,5.7312100000,NA,NA,NA,NA,NA,NA,NA,NA,9.3606100000,545.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.0436200000,NA,NA,NA,2.4665100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2783600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016400000,NA,NA,NA,9.9149800000,NA,NA,NA,NA,NA,NA,NA,NA,9.3817800000,546.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.7783700000,NA,NA,NA,2.4662600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2783600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016400000,NA,NA,NA,5.7384100000,NA,NA,NA,NA,NA,NA,NA,NA,9.7815400000,547.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8062800000,NA,NA,NA,2.4662600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2803100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169500000,NA,NA,NA,10.7880000000,NA,NA,NA,NA,NA,NA,NA,NA,11.4624500000,548.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.3168300000,NA,NA,NA,2.4659700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2803100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169500000,NA,NA,NA,7.1516100000,NA,NA,NA,NA,NA,NA,NA,NA,12.5450800000,549.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.8934800000,NA,NA,NA,2.4659700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2821900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103500000,NA,NA,NA,11.9896300000,NA,NA,NA,NA,NA,NA,NA,NA,9.6190700000,550.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.4983500000,NA,NA,NA,2.4656600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2821900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103500000,NA,NA,NA,10.0835700000,NA,NA,NA,NA,NA,NA,NA,NA,12.3823500000,551.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.8971600000,NA,NA,NA,2.4656600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2840800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490400000,NA,NA,NA,16.0343400000,NA,NA,NA,NA,NA,NA,NA,NA,13.3608200000,552.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1611200000,NA,NA,NA,2.4653200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2840800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490400000,NA,NA,NA,13.8094300000,NA,NA,NA,NA,NA,NA,NA,NA,13.1858100000,553.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.7348000000,NA,NA,NA,2.4653200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2859600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439400000,NA,NA,NA,21.1506500000,NA,NA,NA,NA,NA,NA,NA,NA,13.3578600000,554.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.3051700000,NA,NA,NA,2.4649800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2859600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439400000,NA,NA,NA,18.4496200000,NA,NA,NA,NA,NA,NA,NA,NA,14.0670900000,555.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.7683400000,NA,NA,NA,2.4649800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2878600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324400000,NA,NA,NA,23.3205300000,NA,NA,NA,NA,NA,NA,NA,NA,13.1559500000,556.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.1681600000,NA,NA,NA,2.4646600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2878600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324400000,NA,NA,NA,17.3286600000,NA,NA,NA,NA,NA,NA,NA,NA,13.1104200000,557.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.1195300000,NA,NA,NA,2.4646600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2898000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181700000,NA,NA,NA,20.2375900000,NA,NA,NA,NA,NA,NA,NA,NA,11.9791200000,558.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.8203000000,NA,NA,NA,2.4643700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2898000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181700000,NA,NA,NA,13.4436500000,NA,NA,NA,NA,NA,NA,NA,NA,11.0779600000,559.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.7267300000,NA,NA,NA,2.4643700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2917300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0068500000,NA,NA,NA,16.5257400000,NA,NA,NA,NA,NA,NA,NA,NA,10.6113800000,560.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.8357300000,NA,NA,NA,2.4640800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2917300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0068500000,NA,NA,NA,10.4913900000,NA,NA,NA,NA,NA,NA,NA,NA,10.7417000000,561.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.0724400000,NA,NA,NA,2.4640800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2935300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013700000,NA,NA,NA,12.5575800000,NA,NA,NA,NA,NA,NA,NA,NA,8.8334600000,562.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6859100000,NA,NA,NA,2.4638100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2935300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013700000,NA,NA,NA,8.0288400000,NA,NA,NA,NA,NA,NA,NA,NA,9.7942200000,563.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.4777500000,NA,NA,NA,2.4638100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2953900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031300000,NA,NA,NA,11.2082700000,NA,NA,NA,NA,NA,NA,NA,NA,9.3447700000,564.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3447900000,NA,NA,NA,2.4635200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2953900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031300000,NA,NA,NA,6.7037600000,NA,NA,NA,NA,NA,NA,NA,NA,9.4173000000,565.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.8195000000,NA,NA,NA,2.4635200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2972300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014500000,NA,NA,NA,10.0289800000,NA,NA,NA,NA,NA,NA,NA,NA,9.0976000000,566.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.1605600000,NA,NA,NA,2.4632000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2972300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014500000,NA,NA,NA,5.9701000000,NA,NA,NA,NA,NA,NA,NA,NA,9.0957300000,567.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.2614200000,NA,NA,NA,2.4632000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2990800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015300000,NA,NA,NA,9.3365800000,NA,NA,NA,NA,NA,NA,NA,NA,8.9683400000,568.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.2163800000,NA,NA,NA,2.4628500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.2990800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015300000,NA,NA,NA,5.5928700000,NA,NA,NA,NA,NA,NA,NA,NA,9.1583400000,569.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.5425000000,NA,NA,NA,2.4628500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3009400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0040000000,NA,NA,NA,8.8964100000,NA,NA,NA,NA,NA,NA,NA,NA,9.0170700000,570.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.4348200000,NA,NA,NA,2.4624600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3009400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0040000000,NA,NA,NA,5.5635500000,NA,NA,NA,NA,NA,NA,NA,NA,10.0327900000,571.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.6212600000,NA,NA,NA,2.4624600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3028800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316400000,NA,NA,NA,9.3521500000,NA,NA,NA,NA,NA,NA,NA,NA,10.4399700000,572.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.6043200000,NA,NA,NA,2.4620200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3028800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316400000,NA,NA,NA,6.9834100000,NA,NA,NA,NA,NA,NA,NA,NA,11.7496300000,573.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.7236100000,NA,NA,NA,2.4620200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3047300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0700700000,NA,NA,NA,12.4245500000,NA,NA,NA,NA,NA,NA,NA,NA,12.5821100000,574.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.2898900000,NA,NA,NA,2.4615500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3047300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0700700000,NA,NA,NA,12.4153100000,NA,NA,NA,NA,NA,NA,NA,NA,13.3221100000,575.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.3440000000,NA,NA,NA,2.4615500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3064900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0799400000,NA,NA,NA,19.7156900000,NA,NA,NA,NA,NA,NA,NA,NA,13.5999000000,576.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.4676800000,NA,NA,NA,2.4610900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3064900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0799400000,NA,NA,NA,19.9274800000,NA,NA,NA,NA,NA,NA,NA,NA,14.2640300000,577.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.3208500000,NA,NA,NA,2.4610900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3082500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0800700000,NA,NA,NA,26.0781900000,NA,NA,NA,NA,NA,NA,NA,NA,13.9285200000,578.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.2457100000,NA,NA,NA,2.4606700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3082500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0800700000,NA,NA,NA,23.1833900000,NA,NA,NA,NA,NA,NA,NA,NA,13.2298700000,579.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.1126300000,NA,NA,NA,2.4606700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3100800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0548500000,NA,NA,NA,28.0834000000,NA,NA,NA,NA,NA,NA,NA,NA,13.2266100000,580.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.7555800000,NA,NA,NA,2.4603100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3100800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0548500000,NA,NA,NA,22.2338200000,NA,NA,NA,NA,NA,NA,NA,NA,12.5711100000,581.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.3980500000,NA,NA,NA,2.4603100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3120100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0267500000,NA,NA,NA,24.9402100000,NA,NA,NA,NA,NA,NA,NA,NA,11.6598600000,582.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.4502400000,NA,NA,NA,2.4600000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3120100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0267500000,NA,NA,NA,17.3909100000,NA,NA,NA,NA,NA,NA,NA,NA,11.2555400000,583.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.7520000000,NA,NA,NA,2.4600000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3139300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124900000,NA,NA,NA,19.2571500000,NA,NA,NA,NA,NA,NA,NA,NA,10.7580800000,584.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.9533900000,NA,NA,NA,2.4597300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3139300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124900000,NA,NA,NA,12.0469100000,NA,NA,NA,NA,NA,NA,NA,NA,10.4608200000,585.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.2671300000,NA,NA,NA,2.4597300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3158300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074300000,NA,NA,NA,14.3554900000,NA,NA,NA,NA,NA,NA,NA,NA,10.0181900000,586.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.2183000000,NA,NA,NA,2.4594700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3158300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074300000,NA,NA,NA,8.4864900000,NA,NA,NA,NA,NA,NA,NA,NA,9.8356500000,587.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.7882300000,NA,NA,NA,2.4594700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3177100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044600000,NA,NA,NA,11.6063700000,NA,NA,NA,NA,NA,NA,NA,NA,9.6616400000,588.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.1242800000,NA,NA,NA,2.4592000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3177100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044600000,NA,NA,NA,6.7337300000,NA,NA,NA,NA,NA,NA,NA,NA,9.6702600000,589.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.1221500000,NA,NA,NA,2.4592000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3195700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027900000,NA,NA,NA,10.0512400000,NA,NA,NA,NA,NA,NA,NA,NA,9.2773000000,590.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.5129700000,NA,NA,NA,2.4589100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3195700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027900000,NA,NA,NA,5.8548900000,NA,NA,NA,NA,NA,NA,NA,NA,9.4782900000,591.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.8490700000,NA,NA,NA,2.4589100000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3214300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037900000,NA,NA,NA,9.2766400000,NA,NA,NA,NA,NA,NA,NA,NA,9.2111000000,592.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2994600000,NA,NA,NA,2.4585800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3214300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037900000,NA,NA,NA,5.3533400000,NA,NA,NA,NA,NA,NA,NA,NA,8.9411500000,593.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7119000000,NA,NA,NA,2.4585800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3232800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044300000,NA,NA,NA,8.7264300000,NA,NA,NA,NA,NA,NA,NA,NA,8.9341100000,594.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2536300000,NA,NA,NA,2.4582300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3232800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044300000,NA,NA,NA,5.3470100000,NA,NA,NA,NA,NA,NA,NA,NA,9.8721000000,595.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.4739700000,NA,NA,NA,2.4582300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3252000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271600000,NA,NA,NA,9.2803400000,NA,NA,NA,NA,NA,NA,NA,NA,11.0457000000,596.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.2408500000,NA,NA,NA,2.4578200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3252000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271600000,NA,NA,NA,6.7089500000,NA,NA,NA,NA,NA,NA,NA,NA,12.4435600000,597.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.5147700000,NA,NA,NA,2.4578200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3270600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377500000,NA,NA,NA,11.7414600000,NA,NA,NA,NA,NA,NA,NA,NA,11.9769300000,598.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.4934600000,NA,NA,NA,2.4573800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3270600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377500000,NA,NA,NA,10.8596100000,NA,NA,NA,NA,NA,NA,NA,NA,13.8401900000,599.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.0528900000,NA,NA,NA,2.4573800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3288200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0566700000,NA,NA,NA,16.4088700000,NA,NA,NA,NA,NA,NA,NA,NA,13.3287100000,600.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.3223400000,NA,NA,NA,2.4569400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3288200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0566700000,NA,NA,NA,16.0431100000,NA,NA,NA,NA,NA,NA,NA,NA,15.2774600000,601.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.8451400000,NA,NA,NA,2.4569400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3304100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0807200000,NA,NA,NA,21.6158300000,NA,NA,NA,NA,NA,NA,NA,NA,15.2824200000,602.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.2367000000,NA,NA,NA,2.4565600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3304100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0807200000,NA,NA,NA,20.3849500000,NA,NA,NA,NA,NA,NA,NA,NA,15.2870500000,603.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.3999600000,NA,NA,NA,2.4565600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3321300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0633500000,NA,NA,NA,25.6475500000,NA,NA,NA,NA,NA,NA,NA,NA,14.1991600000,604.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.1881900000,NA,NA,NA,2.4562000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3321300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0633500000,NA,NA,NA,21.0049400000,NA,NA,NA,NA,NA,NA,NA,NA,13.1852300000,605.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.4945700000,NA,NA,NA,2.4562000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3340100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0262900000,NA,NA,NA,23.9335300000,NA,NA,NA,NA,NA,NA,NA,NA,11.8696600000,606.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.7540900000,NA,NA,NA,2.4558600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3340100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0262900000,NA,NA,NA,16.7724600000,NA,NA,NA,NA,NA,NA,NA,NA,11.3783600000,607.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.1838300000,NA,NA,NA,2.4558600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3359300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0131700000,NA,NA,NA,18.4154100000,NA,NA,NA,NA,NA,NA,NA,NA,10.7877100000,608.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.3242500000,NA,NA,NA,2.4555600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3359300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0131700000,NA,NA,NA,11.5713200000,NA,NA,NA,NA,NA,NA,NA,NA,10.5651900000,609.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.9993400000,NA,NA,NA,2.4555600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3378300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0092200000,NA,NA,NA,13.7937800000,NA,NA,NA,NA,NA,NA,NA,NA,10.1052400000,610.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.3718300000,NA,NA,NA,2.4552600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3378300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0092200000,NA,NA,NA,8.2132200000,NA,NA,NA,NA,NA,NA,NA,NA,9.9922900000,611.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.2821300000,NA,NA,NA,2.4552600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3396600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041600000,NA,NA,NA,10.8114700000,NA,NA,NA,NA,NA,NA,NA,NA,8.9919800000,612.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0216700000,NA,NA,NA,2.4549600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.3396600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041600000,NA,NA,NA,6.4908600000,NA,NA,NA,NA,NA,NA,NA,NA,9.0656600000,613.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.4728800000,NA,NA,NA,2.4549600000
