S_Amino_Acids,Export_Amino_Acids,RGR_Structure,age_from_flowering,R_grain_growth_starch,amino_acids,Export_cytokinins,senesced_mstruct,R_Nnit_red,sum_respi,Conc_cytokinins,structure,mstruct,C_exudation,nitrates,S_cytokinins,axis,proteins,S_grain_starch,Conc_Nitrates,sucrose_consumption_mstruct,R_residual,R_Nnit_upt,N_exudation,Dry_Mass,WSC_g,HATS_LATS,R_grain_growth_struct,regul_transpiration,Export_Nitrates,starch,Respi_growth,Unloading_Amino_Acids,S_grain_structure,Conc_Sucrose,t,Uptake_Nitrates,synthetized_mstruct,Conc_Amino_Acids,plant,organ,sucrose,N_tot,Proteins_N_Mass,AA_consumption_mstruct,S_Proteins,Nstruct,Unloading_Sucrose,Total_Organic_Nitrogen,cytokinins
NA,NA,0.0000000000,714157.0512099999,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4474.2398800000,NA,NA,NA,NA,MS,166.7066600000,0.0000000000,NA,NA,NA,NA,NA,0.15928211913445378,NA,NA,6.8726000000,NA,NA,500.0000000000,NA,NA,16.8260100000,NA,258.0000000000,NA,NA,NA,1,grains,NA,0.0023338932,0.00233389324,NA,0.2427900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,254.2829300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5034915922857143,NA,NA,NA,NA,NA,NA,NA,NA,669.7453511352322,258.0000000000,NA,NA,92.77647777803115,1,phloem,17622.2057300000,0.0035599610,NA,NA,NA,NA,NA,NA,NA
0.0612000000,0.4521600000,NA,NA,NA,18.5554800000,0.8403700000,0.1266600000,0.0621900000,6.5224600000,30.176545086119553,NA,0.5132400000,15.1541500000,669.0272900000,2.3730300000,MS,NA,NA,1303.5369222975605,37.2588100000,5.9197883932,0.5459800000,0.0685400000,NA,0.11721298885714283,4.2994500000,NA,0.0090300000,0.5434300000,NA,12.8307800000,1.0933500000,NA,666.1040010521393,258.0000000000,1.3752800000,NA,28.922889876081364,1,roots,4102.4546100000,0.0180161588,NA,0.3715500000,NA,0.0083900000,75.7707300000,617.9881700000,15.4878100000
NA,NA,0.0000000000,716508.1267300000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4483.2473400000,NA,NA,NA,NA,MS,166.9265600000,0.0000000000,NA,NA,NA,NA,NA,0.15956211189915964,NA,NA,6.2257200000,NA,NA,500.0000000000,NA,NA,15.2422800000,NA,259.0000000000,NA,NA,NA,1,grains,NA,0.0023369718,0.00233697184,NA,0.2203200000,NA,NA,NA,NA
NA,NA,NA,NA,NA,254.9682400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5039845871428571,NA,NA,NA,NA,NA,NA,NA,NA,670.3277619184425,259.0000000000,NA,NA,93.01633552070557,1,phloem,17639.4605500000,0.0035695554,NA,NA,NA,NA,NA,NA,NA
0.0567600000,0.4504900000,NA,NA,NA,18.4868700000,0.8554400000,0.1266600000,0.0576800000,5.5844800000,30.71765645701816,NA,0.5132400000,7.4886900000,669.4166900000,2.1935100000,MS,NA,NA,1304.2956316732912,37.2588100000,5.5261918767,0.0000000000,0.0336200000,NA,0.11763760371428571,3.9331600000,NA,0.0090300000,0.5437500000,NA,12.8307800000,0.5412200000,NA,668.517024199205,259.0000000000,0.0000000000,NA,28.815945756371285,1,roots,4117.3161300000,0.0180206498,NA,0.3715500000,NA,0.0083900000,37.4434600000,617.9195600000,15.7655300000
NA,NA,0.0000000000,718627.9791400000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4491.3841000000,NA,NA,NA,NA,MS,167.1257000000,0.0000000000,NA,NA,NA,NA,NA,0.1598150904621849,NA,NA,5.6231300000,NA,NA,500.0000000000,NA,NA,13.7669800000,NA,260.0000000000,NA,NA,NA,1,grains,NA,0.0023397598,0.0023397597999999997,NA,0.1996800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,255.2626100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5028404288571429,NA,NA,NA,NA,NA,NA,NA,NA,668.7114342057267,260.0000000000,NA,NA,93.11056356009483,1,phloem,17599.4150100000,0.0035736765,NA,NA,NA,NA,NA,NA,NA
0.0522900000,0.1842400000,NA,NA,NA,18.6366800000,0.3616200000,0.1274200000,0.0531500000,5.1994500000,32.00300001948065,NA,0.5133300000,7.9708600000,669.5488800000,2.0261300000,MS,NA,NA,1304.3244696394136,30.3940500000,5.1500775716,0.0000000000,0.0361700000,NA,0.11734024828571428,3.6319500000,NA,0.0036600000,0.2206300000,NA,10.4667700000,0.5780500000,NA,666.7102854563992,260.0000000000,0.0000000000,NA,29.044365223150802,1,roots,4106.9086900000,0.0180145978,NA,0.3030900000,NA,0.0083800000,39.8543000000,617.4836900000,16.4281000000
NA,NA,0.0000000000,720555.4829300001,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4498.7949100000,NA,NA,NA,NA,MS,167.3077400000,0.0000000000,NA,NA,NA,NA,NA,0.160045567302521,NA,NA,5.1211000000,NA,NA,500.0000000000,NA,NA,12.5378700000,NA,261.0000000000,NA,NA,NA,1,grains,NA,0.0023423084,0.00234230836,NA,0.1825300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,255.9098800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5022320771428571,NA,NA,NA,NA,NA,NA,NA,NA,667.841505577338,261.0000000000,NA,NA,93.33815263973739,1,phloem,17578.1227000000,0.0035827383,NA,NA,NA,NA,NA,NA,NA
0.0487100000,0.1841400000,NA,NA,NA,18.6269600000,0.3748200000,0.1274200000,0.0495100000,4.8888800000,33.17113747491867,NA,0.5133300000,2.2069600000,669.5071700000,1.8854900000,MS,NA,NA,1304.243215865038,30.3940500000,4.8392986662,0.0000000000,0.0100000000,NA,0.117447028,3.3835300000,NA,0.0036600000,0.2206200000,NA,10.4667700000,0.1606500000,NA,667.3169923181321,261.0000000000,0.0000000000,NA,29.02921707283814,1,roots,4110.6459800000,0.0180138778,NA,0.3030900000,NA,0.0083800000,11.0348100000,617.4739700000,17.0277400000
NA,NA,0.0000000000,722159.1428100000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4504.9695900000,NA,NA,NA,NA,MS,167.4599000000,0.0000000000,NA,NA,NA,NA,NA,0.1602376502605042,NA,NA,4.2662700000,NA,NA,500.0000000000,NA,NA,10.4449900000,NA,262.0000000000,NA,NA,NA,1,grains,NA,0.0023444386,0.0023444386,NA,0.1524800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,256.1886800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5013943742857143,NA,NA,NA,NA,NA,NA,NA,NA,666.6546280763176,262.0000000000,NA,NA,93.42961652778031,1,phloem,17548.8031000000,0.0035866415,NA,NA,NA,NA,NA,NA,NA
0.0423300000,0.1076700000,NA,NA,NA,18.7034000000,0.2260000000,0.1280000000,0.0430300000,4.7125600000,34.34053369692248,NA,0.5134000000,5.3991400000,669.5117900000,1.6436300000,MS,NA,NA,1304.074386443319,23.0019200000,4.2964648718,0.3751900000,0.0246400000,NA,0.11709006457142856,2.9563900000,NA,0.0021300000,0.1284800000,NA,7.9211500000,0.3941000000,NA,665.1980684326711,262.0000000000,0.9450700000,NA,29.144370860927154,1,roots,4098.1522600000,0.0180150127,NA,0.2293800000,NA,0.0083800000,26.9956900000,617.1081000000,17.6304300000
NA,NA,0.0000000000,723611.1709700000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4510.5675200000,NA,NA,NA,NA,MS,167.5982600000,0.0000000000,NA,NA,NA,NA,NA,0.16041183405882353,NA,NA,3.8675300000,NA,NA,500.0000000000,NA,NA,9.4687800000,NA,263.0000000000,NA,NA,NA,1,grains,NA,0.0023463756,0.00234637564,NA,0.1386300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,256.6816700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5009062994285715,NA,NA,NA,NA,NA,NA,NA,NA,665.9601450761771,263.0000000000,NA,NA,93.6030048454957,1,phloem,17531.7204800000,0.0035935434,NA,NA,NA,NA,NA,NA,NA
0.0393500000,0.1077900000,NA,NA,NA,18.7228300000,0.2331100000,0.1280000000,0.0400000000,4.0769800000,35.420627191273866,NA,0.5134000000,1.6780000000,669.5945500000,1.5273700000,MS,NA,NA,1304.2355862874952,23.0019200000,4.0370963478,0.0000000000,0.0076600000,NA,0.11714755257142859,2.7412000000,NA,0.0021300000,0.1284900000,NA,7.9211500000,0.1228400000,NA,665.524662381509,263.0000000000,0.0000000000,NA,29.17464744838333,1,roots,4100.1643400000,0.0180164433,NA,0.2293800000,NA,0.0083800000,8.3900100000,617.1275300000,18.1849500000
NA,NA,0.0000000000,725031.2666500000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4516.0487500000,NA,NA,NA,NA,MS,167.7340600000,0.0000000000,NA,NA,NA,NA,NA,0.1605824200420168,NA,NA,3.7868500000,NA,NA,500.0000000000,NA,NA,9.2712600000,NA,264.0000000000,NA,NA,NA,1,grains,NA,0.0023482768,0.00234827684,NA,0.1360400000,NA,NA,NA,NA
NA,NA,NA,NA,NA,256.8592200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5001540334285715,NA,NA,NA,NA,NA,NA,NA,NA,664.8963525524156,264.0000000000,NA,NA,93.65878577939836,1,phloem,17505.3911700000,0.0035960291,NA,NA,NA,NA,NA,NA,NA
0.0386000000,0.0846500000,NA,NA,NA,18.7970900000,0.1880400000,0.1285100000,0.0392500000,4.0148900000,36.52327347797297,NA,0.5134600000,4.7958500000,669.6702000000,1.5025200000,MS,NA,NA,1304.230514548358,20.3704200000,3.9774323912,0.0000000000,0.0220500000,NA,0.11681497942857144,2.6970500000,NA,0.0016700000,0.1005200000,NA,7.0149400000,0.3518500000,NA,663.5577389994677,264.0000000000,0.0000000000,NA,29.286939586335837,1,roots,4088.5242800000,0.0180085421,NA,0.2031400000,NA,0.0083700000,23.9792400000,616.8105500000,18.7532400000
NA,NA,0.0000000000,726389.3574500000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4521.2966400000,NA,NA,NA,NA,MS,167.8643900000,0.0000000000,NA,NA,NA,NA,NA,0.1607457760798319,NA,NA,3.6255900000,NA,NA,500.0000000000,NA,NA,8.8764400000,NA,265.0000000000,NA,NA,NA,1,grains,NA,0.0023501015,0.0023501014599999997,NA,0.1305600000,NA,NA,NA,NA
NA,NA,NA,NA,NA,257.2404100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4996992482857142,NA,NA,NA,NA,NA,NA,NA,NA,664.2493828257692,265.0000000000,NA,NA,93.79179450718732,1,phloem,17489.4736900000,0.0036013657,NA,NA,NA,NA,NA,NA,NA
0.0373700000,0.0847900000,NA,NA,NA,18.8289300000,0.1936100000,0.1285100000,0.0379900000,4.2401100000,37.60561679585556,NA,0.5134600000,1.5384200000,669.4152400000,1.4540000000,MS,NA,NA,1303.7339617496982,20.3704200000,3.8691550574,0.3331500000,0.0070800000,NA,0.11686480628571427,2.6276200000,NA,0.0016700000,0.1004800000,NA,7.0149400000,0.1131400000,NA,663.8407763019515,265.0000000000,0.8391700000,NA,29.33654812448876,1,roots,4090.2682200000,0.0180054184,NA,0.2031400000,NA,0.0083700000,7.6920800000,616.8424000000,19.3089800000
NA,NA,0.0000000000,727825.3409700000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4526.8518800000,NA,NA,NA,NA,MS,168.0026300000,0.0000000000,NA,NA,NA,NA,NA,0.1609187278109244,NA,NA,3.8380200000,NA,NA,500.0000000000,NA,NA,9.3965300000,NA,266.0000000000,NA,NA,NA,1,grains,NA,0.0023520368,0.00235203682,NA,0.1384600000,NA,NA,NA,NA
NA,NA,NA,NA,NA,257.3156500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.49893909399999997,NA,NA,NA,NA,NA,NA,NA,NA,663.175438816354,266.0000000000,NA,NA,93.81024904869324,1,phloem,17462.8682900000,0.0036024191,NA,NA,NA,NA,NA,NA,NA
0.0388200000,0.0907100000,NA,NA,NA,18.8984600000,0.2122300000,0.1290200000,0.0394700000,4.3834200000,38.670879420470484,NA,0.5135200000,4.8383100000,669.7428200000,1.5148300000,MS,NA,NA,1304.219543542608,20.5969700000,4.0013715339,0.3443500000,0.0224200000,NA,0.11652324971428572,2.7198400000,NA,0.0017800000,0.1071500000,NA,7.0929600000,0.3564600000,NA,661.8232558290492,266.0000000000,0.8673900000,NA,29.44143947655398,1,roots,4078.3137400000,0.0180109779,NA,0.2053900000,NA,0.0083700000,24.1915500000,616.5167000000,19.8582700000
NA,NA,0.0000000000,729168.3117200000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4532.0532300000,NA,NA,NA,NA,MS,168.1323200000,0.0000000000,NA,NA,NA,NA,NA,0.16108068825210084,NA,NA,3.5934100000,NA,NA,500.0000000000,NA,NA,8.7976700000,NA,267.0000000000,NA,NA,NA,1,grains,NA,0.0023538525,0.00235385248,NA,0.1299000000,NA,NA,NA,NA
NA,NA,NA,NA,NA,257.6175700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4984827251428572,NA,NA,NA,NA,NA,NA,NA,NA,662.5235581377686,267.0000000000,NA,NA,93.91390111642743,1,phloem,17446.8953800000,0.0036066460,NA,NA,NA,NA,NA,NA,NA
0.0369700000,0.0908400000,NA,NA,NA,18.9254200000,0.2178500000,0.1290200000,0.0375900000,3.8762500000,39.694169652593864,NA,0.5135200000,1.5734300000,669.7511300000,1.4420800000,MS,NA,NA,1304.2357259697771,20.5969700000,3.8388221065,0.0000000000,0.0073000000,NA,0.11657255771428571,2.5886200000,NA,0.0017800000,0.1071500000,NA,7.0929600000,0.1161700000,NA,662.1033130809576,267.0000000000,0.0000000000,NA,29.483439788128994,1,roots,4080.0395200000,0.0180114717,NA,0.2053900000,NA,0.0083700000,7.8671700000,616.5436600000,20.3837500000
NA,NA,0.0000000000,730669.4253200000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4537.8739500000,NA,NA,NA,NA,MS,168.2776600000,0.0000000000,NA,NA,NA,NA,NA,0.16126195600840335,NA,NA,4.0216100000,NA,NA,500.0000000000,NA,NA,9.8460200000,NA,268.0000000000,NA,NA,NA,1,grains,NA,0.0023558872,0.0023558872399999996,NA,0.1455000000,NA,NA,NA,NA
NA,NA,NA,NA,NA,257.6538600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.49817381428571433,NA,NA,NA,NA,NA,NA,NA,NA,662.0466202218659,268.0000000000,NA,NA,93.917715243858,1,phloem,17436.0835000000,0.0036071540,NA,NA,NA,NA,NA,NA,NA
0.0400200000,0.1249000000,NA,NA,NA,18.9959800000,0.3054600000,0.1295600000,0.0406900000,4.1488600000,40.62535534872853,NA,0.5135800000,6.4331600000,670.1230100000,1.5651700000,MS,NA,NA,1304.807449667043,21.5289300000,4.1100695108,0.0000000000,0.0300300000,NA,0.1162613317142857,2.7882000000,NA,0.0024400000,0.1468700000,NA,7.4139000000,0.4753200000,NA,660.2584813141737,268.0000000000,0.0000000000,NA,29.589906148993336,1,roots,4069.1466100000,0.0180076659,NA,0.2146900000,NA,0.0083600000,32.1658200000,616.2014600000,20.8643700000
NA,NA,0.0000000000,732419.2023600000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4544.6682400000,NA,NA,NA,NA,MS,168.4474700000,0.0000000000,NA,NA,NA,NA,NA,0.16147355902100838,NA,NA,4.6948100000,NA,NA,500.0000000000,NA,NA,11.4941900000,NA,269.0000000000,NA,NA,NA,1,grains,NA,0.0023582646,0.00235826458,NA,0.1700300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,257.9258600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4981735108571429,NA,NA,NA,NA,NA,NA,NA,NA,661.991923701915,269.0000000000,NA,NA,94.00915212538156,1,phloem,17436.0728800000,0.0036109620,NA,NA,NA,NA,NA,NA,NA
0.0448900000,0.1253300000,NA,NA,NA,19.0611700000,0.3141100000,0.1295600000,0.0456500000,4.5755300000,41.77573114217843,NA,0.5135800000,3.5408600000,669.9531200000,1.7535800000,MS,NA,NA,1304.4766540753144,21.5289300000,4.5303562829,0.0000000000,0.0165700000,NA,0.11640458057142858,3.1380000000,NA,0.0024400000,0.1468300000,NA,7.4139000000,0.2618900000,NA,661.0720043615405,269.0000000000,0.0000000000,NA,29.691452159352,1,roots,4074.1603200000,0.0180062001,NA,0.2146900000,NA,0.0083600000,17.7042900000,616.2666500000,21.4551800000
NA,NA,0.0000000000,734516.9490600000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4552.8274900000,NA,NA,NA,NA,MS,168.6510700000,0.0000000000,NA,NA,NA,NA,NA,0.16172763927310924,NA,NA,5.6391500000,NA,NA,500.0000000000,NA,NA,13.8061900000,NA,270.0000000000,NA,NA,NA,1,grains,NA,0.0023611150,0.0023611149799999996,NA,0.2033900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,257.6466100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.4996881394285714,NA,NA,NA,NA,NA,NA,NA,NA,663.910851353629,270.0000000000,NA,NA,93.89410944738773,1,phloem,17489.0848800000,0.0036070525,NA,NA,NA,NA,NA,NA,NA
0.0513800000,0.3889200000,NA,NA,NA,19.1094100000,0.9735900000,0.1303200000,0.0522600000,5.5972400000,41.824128331419004,NA,0.5136700000,14.5112400000,669.9306200000,2.0098400000,MS,NA,NA,1304.2042945860182,30.0745600000,5.0913321364,0.4565200000,0.0681400000,NA,0.11626530457142857,3.6100500000,NA,0.0075400000,0.4544800000,NA,10.3567500000,1.0688900000,NA,660.1653558380543,270.0000000000,1.1499400000,NA,29.761379874238326,1,roots,4069.2856600000,0.0179965604,NA,0.2999100000,NA,0.0083500000,72.5562100000,615.7385600000,21.4838000000
NA,NA,0.0000000000,736796.7160300000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4561.7124100000,NA,NA,NA,NA,MS,168.8719300000,0.0000000000,NA,NA,NA,NA,NA,0.1620042297184874,NA,NA,6.1412300000,NA,NA,500.0000000000,NA,NA,15.0354300000,NA,271.0000000000,NA,NA,NA,1,grains,NA,0.0023642070,0.00236420702,NA,0.2207200000,NA,NA,NA,NA
NA,NA,NA,NA,NA,257.7128500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5015826894285714,NA,NA,NA,NA,NA,NA,NA,NA,666.3551940756261,271.0000000000,NA,NA,93.90798241818305,1,phloem,17555.3941300000,0.0036079799,NA,NA,NA,NA,NA,NA,NA
0.0550500000,0.3903300000,NA,NA,NA,19.1789600000,0.9791900000,0.1303200000,0.0559900000,6.0332000000,42.06476920980396,NA,0.5136700000,10.1909100000,661.9842700000,2.1409400000,MS,NA,NA,1288.734537738237,30.0745600000,5.3873929581,0.5904200000,0.0477700000,NA,0.11690783257142856,4.6568100000,NA,0.0075400000,0.4490900000,NA,10.3567500000,0.7480100000,NA,663.813690371899,271.0000000000,1.4872000000,NA,29.869698444526644,1,roots,4091.7741400000,0.0178862852,NA,0.2999100000,NA,0.0083500000,50.9545300000,615.8081200000,21.6074100000
NA,NA,0.0000000000,740094.8381400000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4574.5985800000,NA,NA,NA,NA,MS,169.1905300000,0.0000000000,NA,NA,NA,NA,NA,0.16240520306302522,NA,NA,8.9108900000,NA,NA,500.0000000000,NA,NA,21.8163100000,NA,272.0000000000,NA,NA,NA,1,grains,NA,0.0023686674,0.0023686674199999997,NA,0.3180500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,257.0253800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5037225717142858,NA,NA,NA,NA,NA,NA,NA,NA,669.0487145216476,272.0000000000,NA,NA,93.63657659134584,1,phloem,17630.2900100000,0.0035983553,NA,NA,NA,NA,NA,NA,NA
0.0740500000,0.9156700000,NA,NA,NA,19.0770600000,2.2204400000,0.1315000000,0.0753300000,7.8524700000,40.43518878941222,NA,0.5138000000,23.1435000000,662.8694100000,2.8798200000,MS,NA,NA,1290.1311989100816,47.2679300000,6.9993851229,0.7819600000,0.1078700000,NA,0.11693818514285713,6.1675600000,NA,0.0177800000,1.0605600000,NA,16.2776200000,1.6870000000,NA,663.8180355520955,272.0000000000,1.9696700000,NA,29.703479953289214,1,roots,4092.8364800000,0.0178872506,NA,0.4713600000,NA,0.0083400000,115.7175200000,614.8012700000,20.7756000000
NA,NA,0.0000000000,743694.8093100000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4588.7081900000,NA,NA,NA,NA,MS,169.5373000000,0.0000000000,NA,NA,NA,NA,NA,0.16284403168907563,NA,NA,9.7583200000,NA,NA,500.0000000000,NA,NA,23.8910600000,NA,273.0000000000,NA,NA,NA,1,grains,NA,0.0023735222,0.0023735221999999995,NA,0.3464600000,NA,NA,NA,NA
NA,NA,NA,NA,NA,257.0955600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5065384468571428,NA,NA,NA,NA,NA,NA,NA,NA,672.6723807702581,273.0000000000,NA,NA,93.645938661033,1,phloem,17728.8456400000,0.0035993378,NA,NA,NA,NA,NA,NA,NA
0.0805300000,0.9066200000,NA,NA,NA,18.8884900000,2.1572700000,0.1315000000,0.0819200000,8.4217800000,39.284916309848185,NA,0.5138000000,17.2679300000,663.8729500000,3.1089100000,MS,NA,NA,1292.08437135072,47.2679300000,7.5094008648,0.8281500000,0.0790800000,NA,0.11783877599999999,6.5085500000,NA,0.0177800000,1.0621700000,NA,16.2776200000,1.2520600000,NA,668.9303814713895,273.0000000000,2.0860300000,NA,29.409871545348384,1,roots,4124.3571600000,0.0178986602,NA,0.4713600000,NA,0.0083400000,86.3396400000,614.6127000000,20.1845900000
NA,NA,0.0000000000,747603.1199000000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4604.0773600000,NA,NA,NA,NA,MS,169.9131200000,0.0000000000,NA,NA,NA,NA,NA,0.16332183818487395,NA,NA,10.6302900000,NA,NA,500.0000000000,NA,NA,26.0258800000,NA,274.0000000000,NA,NA,NA,1,grains,NA,0.0023787837,0.0023787836799999997,NA,0.3757700000,NA,NA,NA,NA
NA,NA,NA,NA,NA,256.4958300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5075693271428572,NA,NA,NA,NA,NA,NA,NA,NA,673.8634154945605,274.0000000000,NA,NA,93.40282397924348,1,phloem,17764.9264500000,0.0035909416,NA,NA,NA,NA,NA,NA,NA
0.0868600000,0.9357500000,NA,NA,NA,18.8972800000,2.1676700000,0.1329100000,0.0883900000,8.9910900000,38.251459257529774,NA,0.5139600000,23.3417900000,664.9576200000,3.3535200000,MS,NA,NA,1293.7925519495682,56.0339700000,8.0344632818,0.8756700000,0.1069200000,NA,0.117873692,6.8820100000,NA,0.0183400000,1.0975700000,NA,19.2963700000,1.6850800000,NA,668.9202823825459,274.0000000000,2.2057100000,NA,29.414398007627053,1,roots,4125.5792200000,0.0179039686,NA,0.5587800000,NA,0.0083300000,116.7089500000,613.5518100000,19.6597200000
NA,NA,0.0000000000,751971.0021000000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4621.3165700000,NA,NA,NA,NA,MS,170.3333400000,0.0000000000,NA,NA,NA,NA,NA,0.16385764498319325,NA,NA,11.9263300000,NA,NA,500.0000000000,NA,NA,29.1989400000,NA,275.0000000000,NA,NA,NA,1,grains,NA,0.0023846668,0.00238466676,NA,0.4205900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,256.8778700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5095252831428572,NA,NA,NA,NA,NA,NA,NA,NA,676.3155086156027,275.0000000000,NA,NA,93.52193576866891,1,phloem,17833.3849100000,0.0035962902,NA,NA,NA,NA,NA,NA,NA
0.0977900000,0.9234600000,NA,NA,NA,18.6490400000,2.1426700000,0.1329100000,0.0995200000,9.9776300000,37.81027706436299,NA,0.5139600000,14.9695200000,666.2431700000,3.7518800000,MS,NA,NA,1296.2938166394272,56.0339700000,8.9212827885,0.9532200000,0.0672200000,NA,0.11865327,7.4685700000,NA,0.0183400000,1.0996900000,NA,19.2963700000,1.0781300000,NA,673.3443020857654,275.0000000000,2.4010500000,NA,29.028002179157912,1,roots,4152.8644500000,0.0179184909,NA,0.5587800000,NA,0.0083300000,74.8475800000,613.3035700000,19.4329700000
NA,NA,0.0000000000,756308.8282700001,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4638.5025800000,NA,NA,NA,NA,MS,170.7507900000,0.0000000000,NA,NA,NA,NA,NA,0.16439164663445377,NA,NA,11.8892000000,NA,NA,500.0000000000,NA,NA,29.1080400000,NA,276.0000000000,NA,NA,NA,1,grains,NA,0.0023905111,0.00239051106,NA,0.4175200000,NA,NA,NA,NA
NA,NA,NA,NA,NA,256.4152900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5107524768571429,NA,NA,NA,NA,NA,NA,NA,NA,677.7439350718677,276.0000000000,NA,NA,93.3259169616291,1,phloem,17876.3366900000,0.0035898141,NA,NA,NA,NA,NA,NA,NA
0.0969800000,1.1591700000,NA,NA,NA,18.4625200000,2.6049300000,0.1344700000,0.0987300000,9.8614800000,36.24125724510833,NA,0.5141400000,24.7449400000,667.1597800000,3.7242600000,MS,NA,NA,1297.6227875675884,62.2207500000,8.8384941720,0.9305200000,0.1100700000,NA,0.1185874362857143,7.2937700000,NA,0.0232500000,1.3962600000,NA,21.4269000000,1.7746900000,NA,672.7350964717781,276.0000000000,2.3438800000,NA,28.727615046485393,1,roots,4150.5602700000,0.0179087122,NA,0.6204700000,NA,0.0083100000,123.7247000000,611.9333500000,18.6330800000
NA,NA,0.0000000000,760911.4488300000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,4656.8098800000,NA,NA,NA,NA,MS,171.1941700000,0.0000000000,NA,NA,NA,NA,NA,0.16496035440756301,NA,NA,12.6666500000,NA,NA,500.0000000000,NA,NA,31.0114400000,NA,277.0000000000,NA,NA,NA,1,grains,NA,0.0023967184,0.00239671838,NA,0.4438500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,256.9912400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.5130266817142858,NA,NA,NA,NA,NA,NA,NA,NA,680.6068726537247,277.0000000000,NA,NA,93.5142695995488,1,phloem,17955.9338600000,0.0035978774,NA,NA,NA,NA,NA,NA,NA
