mstruct_laminae,C_respired_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM_laminae,NNI,senesced_mstruct,sum_N_g_shoot,shoot_roots_ratio,sum_respi_shoot,sum_N_g,NS_shoot,Cont_WSC_DM_roots,mstruct,axis,Tillers_Photosynthesis_An,C_respired_roots,Total_Photosynthesis,Tillers_Photosynthesis,N_content_mstruct,Total_Transpiration,N_content_mstruct_shoot,sum_dry_mass_shoot,dry_mass_phloem,shoot_roots_mstruct_ratio,Cont_WSC_DM_stem,N_content_roots,t,C_exudated,sum_C_g,N_content_mstruct_roots,sum_dry_mass_roots,N_content,plant,sum_dry_mass_stem,N_content_total_DM_shoot,C_N_ratio,N_content_shoot,C_N_ratio_shoot,NS,sum_NSC_g,NS_laminae,NS_roots,sum_respi_roots,sum_dry_mass_laminae,NS_stem,Cont_WSC_DM,sum_dry_mass,mstruct_stem,mstruct_shoot
NA,NA,NA,NA,NA,0.2573900000,NA,NA,148.7919800000,NA,NA,NA,2.2857000000,MS,NA,NA,NA,NA,NA,0.0117900000,NA,NA,NA,NA,NA,NA,451.0000000000,0.0060700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6095900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2588400000,NA,NA,131.6228700000,NA,NA,NA,2.2858700000,MS,NA,NA,NA,NA,NA,0.0043600000,NA,NA,NA,NA,NA,NA,452.0000000000,9.8216400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6538300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2588400000,NA,NA,122.1645300000,NA,NA,NA,2.2858700000,MS,NA,NA,NA,NA,NA,0.0043600000,NA,NA,NA,NA,NA,NA,453.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8937600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2600100000,NA,NA,109.5827400000,NA,NA,NA,2.2860100000,MS,NA,NA,NA,NA,NA,0.0021100000,NA,NA,NA,NA,NA,NA,454.0000000000,6.7171400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1212000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2600100000,NA,NA,110.8693100000,NA,NA,NA,2.2860100000,MS,NA,NA,NA,NA,NA,0.0021100000,NA,NA,NA,NA,NA,NA,455.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1775900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2609700000,NA,NA,92.7420900000,NA,NA,NA,2.2861300000,MS,NA,NA,NA,NA,NA,0.0043700000,NA,NA,NA,NA,NA,NA,456.0000000000,5.0347300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0452700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2609700000,NA,NA,91.5070800000,NA,NA,NA,2.2861300000,MS,NA,NA,NA,NA,NA,0.0043700000,NA,NA,NA,NA,NA,NA,457.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9331800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2618200000,NA,NA,84.5223600000,NA,NA,NA,2.2862300000,MS,NA,NA,NA,NA,NA,0.0040700000,NA,NA,NA,NA,NA,NA,458.0000000000,4.3498900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4865500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2618200000,NA,NA,80.7614600000,NA,NA,NA,2.2862300000,MS,NA,NA,NA,NA,NA,0.0040700000,NA,NA,NA,NA,NA,NA,459.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2018000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2625800000,NA,NA,77.7233900000,NA,NA,NA,2.2863200000,MS,NA,NA,NA,NA,NA,0.0030500000,NA,NA,NA,NA,NA,NA,460.0000000000,3.6979800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0237000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2625800000,NA,NA,79.1921000000,NA,NA,NA,2.2863200000,MS,NA,NA,NA,NA,NA,0.0030500000,NA,NA,NA,NA,NA,NA,461.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1113800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2633900000,NA,NA,83.2917200000,NA,NA,NA,2.2864100000,MS,NA,NA,NA,NA,NA,0.0055500000,NA,NA,NA,NA,NA,NA,462.0000000000,4.6976000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1899400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2633900000,NA,NA,82.2912200000,NA,NA,NA,2.2864100000,MS,NA,NA,NA,NA,NA,0.0055500000,NA,NA,NA,NA,NA,NA,463.0000000000,0.0173400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2120600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2643600000,NA,NA,94.2608000000,NA,NA,NA,2.2865200000,MS,NA,NA,NA,NA,NA,0.0101300000,NA,NA,NA,NA,NA,NA,464.0000000000,8.0471900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8393000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2643600000,NA,NA,98.4225200000,NA,NA,NA,2.2865200000,MS,NA,NA,NA,NA,NA,0.0101300000,NA,NA,NA,NA,NA,NA,465.0000000000,1.1605300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1223500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2652400000,NA,NA,75.2654900000,NA,NA,NA,2.2866300000,MS,NA,NA,NA,NA,NA,0.0115900000,NA,NA,NA,NA,NA,NA,466.0000000000,9.4544100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4401900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2652400000,NA,NA,101.2266900000,NA,NA,NA,2.2866300000,MS,NA,NA,NA,NA,NA,0.0115900000,NA,NA,NA,NA,NA,NA,467.0000000000,3.4661800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3011600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2664700000,NA,NA,115.0017000000,NA,NA,NA,2.2867700000,MS,NA,NA,NA,NA,NA,0.0254800000,NA,NA,NA,NA,NA,NA,468.0000000000,16.2916900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8700200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2664700000,NA,NA,122.8069600000,NA,NA,NA,2.2867700000,MS,NA,NA,NA,NA,NA,0.0254800000,NA,NA,NA,NA,NA,NA,469.0000000000,8.0745500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9780600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2675800000,NA,NA,105.2220000000,NA,NA,NA,2.2868900000,MS,NA,NA,NA,NA,NA,0.0180100000,NA,NA,NA,NA,NA,NA,470.0000000000,15.7971500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3020400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2675800000,NA,NA,111.0672900000,NA,NA,NA,2.2868900000,MS,NA,NA,NA,NA,NA,0.0180100000,NA,NA,NA,NA,NA,NA,471.0000000000,5.9751900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3965700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2686700000,NA,NA,102.2113000000,NA,NA,NA,2.2870200000,MS,NA,NA,NA,NA,NA,0.0087800000,NA,NA,NA,NA,NA,NA,472.0000000000,11.1378300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2319700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2686700000,NA,NA,92.9530000000,NA,NA,NA,2.2870200000,MS,NA,NA,NA,NA,NA,0.0087800000,NA,NA,NA,NA,NA,NA,473.0000000000,0.3896800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6001500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2695300000,NA,NA,85.4531700000,NA,NA,NA,2.2871200000,MS,NA,NA,NA,NA,NA,0.0071400000,NA,NA,NA,NA,NA,NA,474.0000000000,6.3427500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2275100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2695300000,NA,NA,81.1624600000,NA,NA,NA,2.2871200000,MS,NA,NA,NA,NA,NA,0.0071400000,NA,NA,NA,NA,NA,NA,475.0000000000,0.2618700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9336000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2703100000,NA,NA,79.0192300000,NA,NA,NA,2.2872100000,MS,NA,NA,NA,NA,NA,0.0046500000,NA,NA,NA,NA,NA,NA,476.0000000000,4.8270500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8743200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2703100000,NA,NA,75.3913800000,NA,NA,NA,2.2872100000,MS,NA,NA,NA,NA,NA,0.0046500000,NA,NA,NA,NA,NA,NA,477.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0455200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2710700000,NA,NA,77.1028100000,NA,NA,NA,2.2873000000,MS,NA,NA,NA,NA,NA,0.0042400000,NA,NA,NA,NA,NA,NA,478.0000000000,4.3187200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2839600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2710700000,NA,NA,73.1663000000,NA,NA,NA,2.2873000000,MS,NA,NA,NA,NA,NA,0.0042400000,NA,NA,NA,NA,NA,NA,479.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0533300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2721000000,NA,NA,97.8104000000,NA,NA,NA,2.2874100000,MS,NA,NA,NA,NA,NA,0.0015300000,NA,NA,NA,NA,NA,NA,480.0000000000,5.6165000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2546200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2721000000,NA,NA,90.0507200000,NA,NA,NA,2.2874100000,MS,NA,NA,NA,NA,NA,0.0015300000,NA,NA,NA,NA,NA,NA,481.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8032300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2729200000,NA,NA,81.9841300000,NA,NA,NA,2.2875100000,MS,NA,NA,NA,NA,NA,0.0006000000,NA,NA,NA,NA,NA,NA,482.0000000000,3.6965200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4650800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2729200000,NA,NA,81.9272400000,NA,NA,NA,2.2875100000,MS,NA,NA,NA,NA,NA,0.0006000000,NA,NA,NA,NA,NA,NA,483.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4658100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2737800000,NA,NA,86.1041300000,NA,NA,NA,2.2876000000,MS,NA,NA,NA,NA,NA,0.0007600000,NA,NA,NA,NA,NA,NA,484.0000000000,4.1516500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6065200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2737800000,NA,NA,103.4553800000,NA,NA,NA,2.2876000000,MS,NA,NA,NA,NA,NA,0.0007600000,NA,NA,NA,NA,NA,NA,485.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6739900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2750100000,NA,NA,113.7154700000,NA,NA,NA,2.2877400000,MS,NA,NA,NA,NA,NA,0.0069900000,NA,NA,NA,NA,NA,NA,486.0000000000,8.8049800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9267600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2750100000,NA,NA,130.1297100000,NA,NA,NA,2.2877400000,MS,NA,NA,NA,NA,NA,0.0069900000,NA,NA,NA,NA,NA,NA,487.0000000000,0.5381600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9121900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2767400000,NA,NA,156.5446100000,NA,NA,NA,2.2879200000,MS,NA,NA,NA,NA,NA,0.0159400000,NA,NA,NA,NA,NA,NA,488.0000000000,15.3926000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0007300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2767400000,NA,NA,180.5999500000,NA,NA,NA,2.2879200000,MS,NA,NA,NA,NA,NA,0.0159400000,NA,NA,NA,NA,NA,NA,489.0000000000,1.1705700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4689500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2791400000,NA,NA,185.0461400000,NA,NA,NA,2.2876700000,MS,NA,NA,NA,NA,NA,0.0258700000,NA,NA,NA,NA,NA,NA,490.0000000000,18.4027900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4001900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2791400000,NA,NA,200.5649000000,NA,NA,NA,2.2876700000,MS,NA,NA,NA,NA,NA,0.0258700000,NA,NA,NA,NA,NA,NA,491.0000000000,1.9742700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3827400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2816000000,NA,NA,194.8221300000,NA,NA,NA,2.2874100000,MS,NA,NA,NA,NA,NA,0.0192200000,NA,NA,NA,NA,NA,NA,492.0000000000,16.5346500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9510500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2816000000,NA,NA,213.3961300000,NA,NA,NA,2.2874100000,MS,NA,NA,NA,NA,NA,0.0192200000,NA,NA,NA,NA,NA,NA,493.0000000000,0.0838200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1634500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2841400000,NA,NA,222.6221400000,NA,NA,NA,2.2871400000,MS,NA,NA,NA,NA,NA,0.0311300000,NA,NA,NA,NA,NA,NA,494.0000000000,17.1270600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1836200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2841400000,NA,NA,189.0259600000,NA,NA,NA,2.2871400000,MS,NA,NA,NA,NA,NA,0.0311300000,NA,NA,NA,NA,NA,NA,495.0000000000,1.7214600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9814800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2863700000,NA,NA,164.0579500000,NA,NA,NA,2.2868900000,MS,NA,NA,NA,NA,NA,0.0174600000,NA,NA,NA,NA,NA,NA,496.0000000000,16.3406700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8504400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2863700000,NA,NA,162.9370700000,NA,NA,NA,2.2868900000,MS,NA,NA,NA,NA,NA,0.0174600000,NA,NA,NA,NA,NA,NA,497.0000000000,1.1669800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8265200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2883800000,NA,NA,143.8050200000,NA,NA,NA,2.2866800000,MS,NA,NA,NA,NA,NA,0.0073700000,NA,NA,NA,NA,NA,NA,498.0000000000,12.0928800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4055900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2883800000,NA,NA,131.9466600000,NA,NA,NA,2.2866800000,MS,NA,NA,NA,NA,NA,0.0073700000,NA,NA,NA,NA,NA,NA,499.0000000000,0.1651000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1037800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2900100000,NA,NA,118.2966100000,NA,NA,NA,2.2865000000,MS,NA,NA,NA,NA,NA,0.0017800000,NA,NA,NA,NA,NA,NA,500.0000000000,7.5712600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0355100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2900100000,NA,NA,118.8500000000,NA,NA,NA,2.2865000000,MS,NA,NA,NA,NA,NA,0.0017800000,NA,NA,NA,NA,NA,NA,501.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0816500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2916200000,NA,NA,116.2738700000,NA,NA,NA,2.2863200000,MS,NA,NA,NA,NA,NA,0.0015900000,NA,NA,NA,NA,NA,NA,502.0000000000,6.3580200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9189900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2916200000,NA,NA,110.4697600000,NA,NA,NA,2.2863200000,MS,NA,NA,NA,NA,NA,0.0015900000,NA,NA,NA,NA,NA,NA,503.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6371900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2921600000,NA,NA,50.5231800000,NA,NA,NA,2.2862600000,MS,NA,NA,NA,NA,NA,0.0015100000,NA,NA,NA,NA,NA,NA,504.0000000000,0.5827700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8721000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2921600000,NA,NA,51.1758600000,NA,NA,NA,2.2862600000,MS,NA,NA,NA,NA,NA,0.0015100000,NA,NA,NA,NA,NA,NA,505.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8915900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2926900000,NA,NA,50.8988900000,NA,NA,NA,2.2862000000,MS,NA,NA,NA,NA,NA,0.0012700000,NA,NA,NA,NA,NA,NA,506.0000000000,1.2464500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8744800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2926900000,NA,NA,49.5435500000,NA,NA,NA,2.2862000000,MS,NA,NA,NA,NA,NA,0.0012700000,NA,NA,NA,NA,NA,NA,507.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7861100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2931800000,NA,NA,47.6757400000,NA,NA,NA,2.2861400000,MS,NA,NA,NA,NA,NA,0.0012000000,NA,NA,NA,NA,NA,NA,508.0000000000,1.0733200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7157300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2931800000,NA,NA,47.3299500000,NA,NA,NA,2.2861400000,MS,NA,NA,NA,NA,NA,0.0012000000,NA,NA,NA,NA,NA,NA,509.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6873900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2936800000,NA,NA,49.0539300000,NA,NA,NA,2.2860900000,MS,NA,NA,NA,NA,NA,0.0023400000,NA,NA,NA,NA,NA,NA,510.0000000000,1.6965600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2129900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2936800000,NA,NA,51.3024600000,NA,NA,NA,2.2860900000,MS,NA,NA,NA,NA,NA,0.0023400000,NA,NA,NA,NA,NA,NA,511.0000000000,0.1327300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8477200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2943000000,NA,NA,56.9815900000,NA,NA,NA,2.2860200000,MS,NA,NA,NA,NA,NA,0.0076000000,NA,NA,NA,NA,NA,NA,512.0000000000,4.7673200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0457100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2943000000,NA,NA,61.9697600000,NA,NA,NA,2.2860200000,MS,NA,NA,NA,NA,NA,0.0076000000,NA,NA,NA,NA,NA,NA,513.0000000000,3.6701000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2145900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2949600000,NA,NA,59.9938600000,NA,NA,NA,2.2859400000,MS,NA,NA,NA,NA,NA,0.0077100000,NA,NA,NA,NA,NA,NA,514.0000000000,7.1932800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4217800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2949600000,NA,NA,61.1814100000,NA,NA,NA,2.2859400000,MS,NA,NA,NA,NA,NA,0.0077100000,NA,NA,NA,NA,NA,NA,515.0000000000,4.0205500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4691900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2956800000,NA,NA,63.5050300000,NA,NA,NA,2.2858600000,MS,NA,NA,NA,NA,NA,0.0096200000,NA,NA,NA,NA,NA,NA,516.0000000000,8.3661900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6031300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2956800000,NA,NA,66.8928900000,NA,NA,NA,2.2858600000,MS,NA,NA,NA,NA,NA,0.0096200000,NA,NA,NA,NA,NA,NA,517.0000000000,5.8888500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7848100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2964200000,NA,NA,65.2961000000,NA,NA,NA,2.2857700000,MS,NA,NA,NA,NA,NA,0.0080300000,NA,NA,NA,NA,NA,NA,518.0000000000,9.3552600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6670300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2964200000,NA,NA,66.5698700000,NA,NA,NA,2.2857700000,MS,NA,NA,NA,NA,NA,0.0080300000,NA,NA,NA,NA,NA,NA,519.0000000000,5.5593200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0114900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2972200000,NA,NA,68.1463300000,NA,NA,NA,2.2856800000,MS,NA,NA,NA,NA,NA,0.0087400000,NA,NA,NA,NA,NA,NA,520.0000000000,9.1182600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5838900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2972200000,NA,NA,63.4340300000,NA,NA,NA,2.2856800000,MS,NA,NA,NA,NA,NA,0.0087400000,NA,NA,NA,NA,NA,NA,521.0000000000,4.6715600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2365800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2978900000,NA,NA,59.7858700000,NA,NA,NA,2.2856100000,MS,NA,NA,NA,NA,NA,0.0030600000,NA,NA,NA,NA,NA,NA,522.0000000000,5.8787400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2323800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2978900000,NA,NA,58.5831700000,NA,NA,NA,2.2856100000,MS,NA,NA,NA,NA,NA,0.0030600000,NA,NA,NA,NA,NA,NA,523.0000000000,0.7354900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1692400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2985400000,NA,NA,58.0696000000,NA,NA,NA,2.2855300000,MS,NA,NA,NA,NA,NA,0.0023600000,NA,NA,NA,NA,NA,NA,524.0000000000,2.6471900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1614800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2985400000,NA,NA,58.0113400000,NA,NA,NA,2.2855300000,MS,NA,NA,NA,NA,NA,0.0023600000,NA,NA,NA,NA,NA,NA,525.0000000000,0.0004300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1618800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2991800000,NA,NA,57.1004200000,NA,NA,NA,2.2854600000,MS,NA,NA,NA,NA,NA,0.0019500000,NA,NA,NA,NA,NA,NA,526.0000000000,1.7581500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1094900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.2991800000,NA,NA,55.9368100000,NA,NA,NA,2.2854600000,MS,NA,NA,NA,NA,NA,0.0019500000,NA,NA,NA,NA,NA,NA,527.0000000000,0.0000000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0451000000,NA,NA,NA,NA,NA,NA
