t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,height_canopy,minerals_plant,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
983,1,MS,0.00025,True,0,14.45000,0.00040,1,9364.65224,9364.65224,0.70000,0.10703,1.57045,12,2.41381,reproductive,817.69774,0.00137,5.92351,5887423.74364
984,1,MS,0.00020,True,0,13.80000,0.00028,1,8743.79897,8743.79897,0.70000,0.10703,1.56813,12,2.41613,reproductive,818.91216,0.00134,5.06477,5896167.54261
985,1,MS,0.00016,True,0,13.80000,0.00028,1,8743.79897,8743.79897,0.70000,0.10703,1.56813,12,2.41613,reproductive,818.91216,0.00132,4.45280,5896167.54261
986,1,MS,0.00013,True,0,12.98333,0.00022,1,8011.99502,8011.99502,0.70000,0.10703,1.56600,12,2.41826,reproductive,820.02494,0.00131,4.00000,5904179.53763
987,1,MS,0.00010,True,0,12.98333,0.00022,1,8011.99502,8011.99502,0.70000,0.10703,1.56600,12,2.41826,reproductive,820.02494,0.00131,3.67748,5904179.53763
988,1,MS,0.00009,True,0,12.62500,0.00018,1,7707.50175,7707.50175,0.70000,0.10703,1.56296,12,2.42130,reproductive,821.09542,0.00129,3.26946,5911887.03938
989,1,MS,0.00007,True,0,12.62500,0.00018,1,7707.50175,7707.50175,0.70000,0.10703,1.56296,12,2.42130,reproductive,821.09542,0.00131,3.13849,5911887.03938
990,1,MS,0.00006,True,0,16.67500,0.00094,1,11751.21250,11751.21250,0.70000,0.10703,1.55756,12,2.42670,reproductive,822.72753,0.00137,3.66476,5923638.25188
991,1,MS,0.00006,True,0,16.67500,0.00094,1,11751.21250,11751.21250,0.70000,0.10703,1.55756,12,2.42670,reproductive,822.72753,0.00145,4.48194,5923638.25188
992,1,MS,0.00010,True,0,22.54167,0.00507,1,19452.32659,19452.32659,0.70000,0.10703,1.54863,12,2.43564,reproductive,825.42925,0.00152,6.86932,5943090.57847
993,1,MS,0.00022,True,0,22.54167,0.00507,1,19452.32659,19452.32659,0.70000,0.10703,1.54863,12,2.43564,reproductive,825.42925,0.00154,10.26042,5943090.57847
994,1,MS,0.00041,True,0,24.05833,0.00742,1,21369.97110,21369.97110,0.70000,0.10703,1.54078,12,2.44348,reproductive,828.39730,0.00154,14.04253,5964460.54956
995,1,MS,0.00064,True,0,24.05833,0.00742,1,21369.97110,21369.97110,0.70000,0.10703,1.54078,12,2.44348,reproductive,828.39730,0.00157,17.91563,5964460.54956
996,1,MS,0.00087,True,0,25.43333,0.00841,1,22841.03828,22841.03828,0.70000,0.10703,1.53294,12,2.45132,reproductive,831.56966,0.00161,21.61360,5987301.58784
997,1,MS,0.00105,True,0,25.43333,0.00841,1,22841.03828,22841.03828,0.70000,0.10703,1.53294,12,2.45132,reproductive,831.56966,0.00166,23.96532,5987301.58784
998,1,MS,0.00118,True,0,25.70000,0.00785,1,23084.88531,23084.88531,0.70000,0.10703,1.52106,12,2.46320,reproductive,834.77590,0.00170,25.28204,6010386.47315
999,1,MS,0.00124,True,0,25.70000,0.00785,1,23084.88531,23084.88531,0.70000,0.10703,1.52106,12,2.46320,reproductive,834.77590,0.00174,25.67409,6010386.47315
1000,1,MS,0.00129,True,0,24.27500,0.00529,1,21622.42971,21622.42971,0.70000,0.10703,1.51539,12,2.46888,reproductive,837.77901,0.00172,24.15378,6032008.90286
1001,1,MS,0.00128,True,0,24.27500,0.00529,1,21622.42971,21622.42971,0.70000,0.10703,1.51539,12,2.46888,reproductive,837.77901,0.00168,21.76191,6032008.90286
1002,1,MS,0.00118,True,0,20.26667,0.00173,1,16350.15133,16350.15133,0.70000,0.10703,1.51110,12,2.47316,reproductive,840.04987,0.00161,17.99007,6048359.05419
1003,1,MS,0.00097,True,0,20.26667,0.00173,1,16350.15133,16350.15133,0.70000,0.10703,1.51110,12,2.47316,reproductive,840.04987,0.00150,13.37557,6048359.05419
1004,1,MS,0.00079,True,0,14.95000,0.00042,1,9865.74093,9865.74093,0.70000,0.10703,1.50787,12,2.47639,reproductive,841.42011,0.00145,10.53716,6058224.79512
1005,1,MS,0.00061,True,0,14.95000,0.00042,1,9865.74093,9865.74093,0.70000,0.10703,1.50787,12,2.47639,reproductive,841.42011,0.00141,8.50652,6058224.79512
1006,1,MS,0.00048,True,0,12.30000,0.00017,1,7439.90124,7439.90124,0.70000,0.10703,1.50543,12,2.47883,reproductive,842.45343,0.00138,7.01424,6065664.69636
1007,1,MS,0.00038,True,0,12.30000,0.00017,1,7439.90124,7439.90124,0.70000,0.10703,1.50543,12,2.47883,reproductive,842.45343,0.00137,6.03029,6065664.69636
