t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,
1082,1,1,6.6,0,7.5,0.537416667,466,1.8,2024/3/8 2:00
1083,1,2,6.2,0,6.8,0.5582,469,2,2024/3/8 3:00
1084,1,3,6.1,0,6.3,0.57205,471,1.6,2024/3/8 4:00
1085,1,4,6.1,0,5.9,0.59225,476,1.9,2024/3/8 5:00
1086,1,5,6.1,12,5.8,0.618683333,479,2.6,2024/3/8 6:00
1087,1,6,6.4,189,5.8,0.604866667,474,0.9,2024/3/8 7:00
1088,1,7,7.3,293,6.1,0.565716667,481,1,2024/3/8 8:00
1089,1,8,8.4,727,7.5,0.538883333,474,1.8,2024/3/8 9:00
1090,1,9,9.1,996,9.6,0.599766667,464,2.8,2024/3/8 10:00
1091,1,10,10.0,1546,10.8,0.5927,463,3.7,2024/3/8 11:00
1092,1,1,11.3,1638,11.7,0.5225,460,4,2024/3/8 12:00
1093,1,2,12.3,1051,12.2,0.428166667,452,5.4,2024/3/8 13:00
1094,1,3,11.2,1051,12.8,0.4634,452,5.3,2024/3/8 14:00
1095,1,4,12.3,794,12.7,0.397166667,451,5,2024/3/8 15:00
1096,1,5,11.4,342,12.6,0.42,452,4.5,2024/3/8 16:00
1097,1,6,10.6,104,12.2,0.4201,453,3,2024/3/8 17:00
1098,1,7,9.8,0,11.2,0.4233,456,2.8,2024/3/8 18:00
1099,1,8,9.0,0,10.3,0.46315,459,2.8,2024/3/8 19:00
1100,1,9,8.1,0,9.5,0.518766667,466,3.5,2024/3/8 20:00
1101,1,10,7.7,0,8.7,0.54145,466,3.6,2024/3/8 21:00
1102,1,11,7.1,0,8.0,0.55265,468,3.6,2024/3/8 22:00
1103,1,12,6.4,0,7.3,0.579033333,466,2.6,2024/3/8 23:00
1104,1,13,6.1,0,6.6,0.60715,467,3,2024/3/9 0:00
1105,1,14,5.6,0,5.9,0.628466667,467,3.7,2024/3/9 1:00
1106,1,15,5.0,0,5.4,0.649616667,475,3.3,2024/3/9 2:00
1107,1,16,4.3,0,4.8,0.5978,470,3.3,2024/3/9 3:00
1108,1,17,4.3,0,4.2,0.595566667,467,2.4,2024/3/9 4:00
1109,1,18,4.1,0,3.8,0.603866667,467,2.3,2024/3/9 5:00
1110,1,19,3.6,61,3.4,0.608,466,2,2024/3/9 6:00
1111,1,20,4.8,440,3.2,0.558716667,464,2.4,2024/3/9 7:00
1112,1,21,5.9,923,3.6,0.535,464,2.2,2024/3/9 8:00
1113,1,22,6.7,837,6.0,0.504716667,462,1.8,2024/3/9 9:00
1114,1,23,7.3,446,8.7,0.47925,462,2.5,2024/3/9 10:00
1115,1,24,6.6,935,9.0,0.544133333,465,2.9,2024/3/9 11:00
1116,1,1,7.3,684,8.8,0.521983333,466,3.9,2024/3/9 12:00
1117,1,2,7.7,801,9.0,0.4716,460,4.2,2024/3/9 13:00
1118,1,3,8.2,556,9.3,0.467166667,460,5.3,2024/3/9 14:00
1119,1,4,8.4,513,9.6,0.438983333,459,4.4,2024/3/9 15:00
1120,1,5,7.2,611,9.4,0.460466667,461,5.2,2024/3/9 16:00
1121,1,6,6.0,153,8.4,0.456666667,464,3.9,2024/3/9 17:00
1122,1,7,4.9,0,7.3,0.51965,469,3.6,2024/3/9 18:00
1123,1,8,4.1,0,6.3,0.5563,469,4.1,2024/3/9 19:00
1124,1,9,4.5,0,5.4,0.508583333,469,1.8,2024/3/9 20:00
1125,1,10,4.5,0,4.8,0.49455,471,2.6,2024/3/9 21:00
1126,1,1,4.7,0,4.3,0.500166667,475,1.4,2024/3/9 22:00
1127,1,2,4.6,0,3.9,0.527716667,472,1.7,2024/3/9 23:00
1128,1,3,4.4,0,3.5,0.565533333,471,1.9,2024/3/10 0:00
1129,1,4,4.3,0,3.2,0.54945,471,1.5,2024/3/10 1:00
1130,1,5,4.2,0,2.8,0.5439,475,2.2,2024/3/10 2:00
1131,1,6,3.5,0,2.5,0.572516667,475,1.6,2024/3/10 3:00
1132,1,7,2.3,0,1.9,0.639233333,474,1.6,2024/3/10 4:00
1133,1,8,2.3,0,1.4,0.641766667,475,1.6,2024/3/10 5:00
1134,1,9,2.6,67,1.1,0.63415,471,0.9,2024/3/10 6:00
1135,1,10,4.5,452,1.2,0.561766667,471,1.7,2024/3/10 7:00
1136,1,11,6.6,929,1.8,0.47075,468,2.7,2024/3/10 8:00
1137,1,12,7.4,1387,5.2,0.43905,466,2.8,2024/3/10 9:00
1138,1,13,7.8,1736,10.6,0.4255,464,2.7,2024/3/10 10:00
1139,1,14,8.3,1870,11.4,0.41495,463,3.6,2024/3/10 11:00
1140,1,15,9.6,1858,11.2,0.378533333,462,4,2024/3/10 12:00
1141,1,16,10.4,1809,11.7,0.363,460,3.7,2024/3/10 13:00
1142,1,17,10.5,1522,12.2,0.37005,459,2.8,2024/3/10 14:00
1143,1,18,10.3,984,12.5,0.382816667,459,4,2024/3/10 15:00
1144,1,19,10.0,587,12.6,0.394783333,459,1.9,2024/3/10 16:00
1145,1,20,9.1,159,12.2,0.428616667,461,1.5,2024/3/10 17:00
1146,1,21,8.1,0,11.3,0.480516667,464,3.9,2024/3/10 18:00
1147,1,22,7.0,0,10.3,0.4549,466,2.3,2024/3/10 19:00
1148,1,23,6.3,0,9.3,0.478416667,468,3,2024/3/10 20:00
1149,1,24,5.6,0,8.4,0.4898,472,2.2,2024/3/10 21:00
1150,1,1,5.2,0,7.5,0.497,477,1.5,2024/3/10 22:00
1151,1,2,4.7,0,6.6,0.5238,477,1.4,2024/3/10 23:00
1152,1,3,4.5,0,5.7,0.53895,480,0.8,2024/3/11 0:00
1153,1,4,4.0,0,5.0,0.556583333,486,2,2024/3/11 1:00
1154,1,5,3.3,0,4.2,0.615566667,492,1.3,2024/3/11 2:00
1155,1,6,3.1,0,3.5,0.62425,489,2.2,2024/3/11 3:00
1156,1,7,2.9,0,2.9,0.638516667,500,2,2024/3/11 4:00
1157,1,8,2.5,0,2.4,0.66505,509,1.6,2024/3/11 5:00
1158,1,9,2.8,67,1.9,0.650516667,513,0.6,2024/3/11 6:00
1159,1,10,4.2,446,1.9,0.607766667,505,0.6,2024/3/11 7:00
1160,1,1,7.1,898,2.6,0.507883333,503,1.5,2024/3/11 8:00
1161,1,2,10.1,1253,6.5,0.433716667,496,0.6,2024/3/11 9:00
1162,1,3,12.4,1571,13.2,0.374683333,496,1.4,2024/3/11 10:00
1163,1,4,12.4,1803,15.9,0.35885,488,2.6,2024/3/11 11:00
1164,1,5,13.1,1833,15.8,0.357316667,465,1.7,2024/3/11 12:00
1165,1,6,13.9,1693,16.3,0.359383333,463,3,2024/3/11 13:00
1166,1,7,14.1,1357,16.9,0.367466667,459,3.1,2024/3/11 14:00
1167,1,8,12.9,623,17.0,0.44755,458,4.4,2024/3/11 15:00
1168,1,9,12.2,269,16.2,0.540616667,457,3.5,2024/3/11 16:00
1169,1,10,11.5,61,15.3,0.6023,461,2.2,2024/3/11 17:00
1170,1,11,11.1,0,14.4,0.646283333,460,1.3,2024/3/11 18:00
1171,1,12,10.4,0,13.5,0.69365,465,1.1,2024/3/11 19:00
1172,1,13,10.9,0,12.8,0.652766667,473,1.9,2024/3/11 20:00
1173,1,14,11.1,0,12.2,0.624383333,498,1.8,2024/3/11 21:00
1174,1,15,11.2,0,11.7,0.59645,509,1,2024/3/11 22:00
1175,1,16,11.2,0,11.3,0.5958,505,0.9,2024/3/11 23:00
1176,1,17,11.2,0,11.0,0.570883333,486,1.2,2024/3/12 0:00
1177,1,18,11.2,0,10.7,0.560733333,481,1.6,2024/3/12 1:00
1178,1,19,11.2,0,10.5,0.56735,473,1.6,2024/3/12 2:00
1179,1,20,10.6,0,10.2,0.605983333,471,2.7,2024/3/12 3:00
1180,1,21,10.6,0,10.0,0.6098,475,3.1,2024/3/12 4:00
1181,1,22,10.3,0,9.8,0.6617,474,3.8,2024/3/12 5:00
1182,1,23,9.2,6,9.4,0.7839,483,3.6,2024/3/12 6:00
1183,1,24,8.8,37,9.0,0.83665,494,4.4,2024/3/12 7:00
1184,1,1,8.7,55,8.8,0.8679,502,4.6,2024/3/12 8:00
1185,1,2,8.7,43,8.6,0.884266667,505,4.2,2024/3/12 9:00
1186,1,3,8.8,49,8.5,0.893183333,504,2.1,2024/3/12 10:00
1187,1,4,9.2,79,8.5,0.900566667,506,2.8,2024/3/12 11:00
1188,1,5,9.7,122,8.7,0.889583333,497,2.5,2024/3/12 12:00
1189,1,6,10.8,605,9.3,0.80625,473,1.9,2024/3/12 13:00
1190,1,7,10.8,422,10.0,0.7374,466,2.7,2024/3/12 14:00
1191,1,8,10.8,128,10.1,0.711333333,468,3,2024/3/12 15:00
1192,1,9,10.6,104,10.0,0.671933333,463,3.4,2024/3/12 16:00
1193,1,10,10.2,12,9.8,0.666366667,463,2.4,2024/3/12 17:00
1194,1,1,10.1,0,9.5,0.66005,462,2.5,2024/3/12 18:00
1195,1,2,9.6,0,9.2,0.653283333,462,3.3,2024/3/12 19:00
1196,1,3,8.6,0,8.7,0.639133333,463,1.9,2024/3/12 20:00
1197,1,4,9.1,0,8.2,0.620116667,465,3,2024/3/12 21:00
1198,1,5,9.6,0,8.0,0.621816667,471,2.4,2024/3/12 22:00
1199,1,6,9.1,0,7.9,0.666833333,468,3,2024/3/12 23:00
1200,1,7,8.5,0,7.8,0.7187,479,2.6,2024/3/13 0:00
1201,1,8,8.9,0,7.7,0.676583333,475,2.5,2024/3/13 1:00
1202,1,9,8.3,0,7.5,0.6412,471,1.9,2024/3/13 2:00
1203,1,10,8.1,0,7.2,0.601433333,470,2.6,2024/3/13 3:00
1204,1,11,8.2,0,6.9,0.5881,473,2.5,2024/3/13 4:00
1205,1,12,8.1,0,6.8,0.582766667,473,2.5,2024/3/13 5:00
1206,1,13,7.9,12,6.7,0.592583333,472,2.7,2024/3/13 6:00
1207,1,14,7.7,244,6.7,0.6114,473,3.4,2024/3/13 7:00
1208,1,15,7.9,379,7.0,0.59095,472,2.7,2024/3/13 8:00
1209,1,16,8.8,409,7.8,0.538983333,468,4,2024/3/13 9:00
1210,1,17,9.7,623,10.6,0.489483333,464,2.9,2024/3/13 10:00
1211,1,18,10.8,776,12.6,0.44845,465,5.2,2024/3/13 11:00
1212,1,19,11.6,1143,13.4,0.44455,459,4.2,2024/3/13 12:00
1213,1,20,11.9,1124,13.9,0.411016667,456,4.3,2024/3/13 13:00
1214,1,21,13.4,1265,14.4,0.35615,453,4.6,2024/3/13 14:00
1215,1,22,12.6,996,15.4,0.38025,453,3.6,2024/3/13 15:00
1216,1,23,12.5,587,15.3,0.37675,452,3,2024/3/13 16:00
1217,1,24,11.4,177,14.6,0.360810345,451,3,2024/3/13 17:00
1218,1,1,9.4,0,13.6,0.469633333,461,3.3,2024/3/13 18:00
1219,1,2,8.5,0,12.4,0.524266667,465,2.3,2024/3/13 19:00
1220,1,3,8.3,0,11.4,0.497666667,464,2.6,2024/3/13 20:00
1221,1,4,8.0,0,10.4,0.492866667,474,2,2024/3/13 21:00
1222,1,5,7.5,0,9.5,0.519983333,472,1.7,2024/3/13 22:00
1223,1,6,6.7,0,8.6,0.573866667,487,1.7,2024/3/13 23:00
1224,1,7,6.1,0,7.7,0.6069,494,1.9,2024/3/14 0:00
1225,1,8,6.0,0,6.9,0.607783333,496,1.5,2024/3/14 1:00
1226,1,9,5.5,0,6.2,0.631816667,495,1.5,2024/3/14 2:00
1227,1,10,4.3,0,5.5,0.698083333,490,2.2,2024/3/14 3:00
1228,1,1,4.0,0,4.7,0.725733333,493,1.4,2024/3/14 4:00
1229,1,1,4.1,0,4.1,0.719383333,504,1.1,2024/3/14 5:00
1230,1,2,3.7,67,3.6,0.740783333,510,0.8,2024/3/14 6:00
1231,1,3,5.2,367,3.4,0.699237288,504,1.5,2024/3/14 7:00
1232,1,4,8.0,825,4.0,0.607883333,500,0.6,2024/3/14 8:00
1233,1,5,8.9,1033,6.3,0.56015,501,2.2,2024/3/14 9:00
1234,1,6,10.2,1289,9.8,0.533416667,480,3.1,2024/3/14 10:00
1235,1,7,11.2,1442,10.5,0.53765,469,4.1,2024/3/14 11:00
1236,1,8,12.6,1711,11.2,0.518266667,466,3.2,2024/3/14 12:00
1237,1,9,14.2,1681,12.5,0.474883333,463,3.7,2024/3/14 13:00
1238,1,10,14.6,1418,13.7,0.458783333,460,3.6,2024/3/14 14:00
1239,1,11,14.5,1039,14.3,0.449333333,459,3.3,2024/3/14 15:00
1240,1,12,14.1,574,14.6,0.4727,459,2.7,2024/3/14 16:00
1241,1,13,12.8,104,14.3,0.542116667,461,2.4,2024/3/14 17:00
1242,1,14,11.8,0,13.5,0.637083333,465,2.5,2024/3/14 18:00
1243,1,15,11.0,0,12.8,0.72215,470,0.6,2024/3/14 19:00
1244,1,16,11.3,0,12.2,0.715766667,469,0.6,2024/3/14 20:00
1245,1,17,11.0,0,11.9,0.7371,470,0.9,2024/3/14 21:00
1246,1,18,10.4,0,11.3,0.739783333,472,1.1,2024/3/14 22:00
1247,1,19,9.7,0,10.6,0.725633333,478,0.4,2024/3/14 23:00
1248,1,20,9.2,0,9.8,0.7238,519,0.6,2024/3/15 0:00
1249,1,21,8.7,0,9.1,0.701016667,531,1,2024/3/15 1:00
1250,1,22,7.4,0,8.3,0.767883333,536,0.6,2024/3/15 2:00
1251,1,23,7.3,0,7.6,0.731966667,521,0.8,2024/3/15 3:00
1252,1,24,6.4,0,6.9,0.768783333,526,1,2024/3/15 4:00
1253,1,1,6.7,0,6.2,0.776133333,527,0.8,2024/3/15 5:00
1254,1,2,6.4,79,5.6,0.7938,523,0.9,2024/3/15 6:00
1255,1,3,7.8,440,5.5,0.774183333,533,0.8,2024/3/15 7:00
1256,1,4,9.9,911,6.1,0.65655,496,2.7,2024/3/15 8:00
1257,1,5,11.2,1338,10.2,0.5467,477,3.6,2024/3/15 9:00
1258,1,6,12.5,1668,15.1,0.5408,475,2.4,2024/3/15 10:00
1259,1,7,13.5,1852,16.0,0.4634,470,4.4,2024/3/15 11:00
1260,1,8,14.4,1901,15.9,0.396783333,467,4,2024/3/15 12:00
1261,1,9,15.4,1784,16.5,0.40895,467,4.4,2024/3/15 13:00
1262,1,10,16.4,1516,17.4,0.382033333,462,4.5,2024/3/15 14:00
1263,1,1,17.3,1118,18.1,0.2583,451,4.2,2024/3/15 15:00
1264,1,2,17.0,629,18.4,0.220616667,447,3.3,2024/3/15 16:00
1265,1,3,14.9,171,17.9,0.361916667,453,2.8,2024/3/15 17:00
1266,1,4,12.7,0,16.7,0.679916667,468,2.7,2024/3/15 18:00
1267,1,5,12.6,0,15.5,0.625666667,467,2.7,2024/3/15 19:00
1268,1,6,12.2,0,14.6,0.725716667,467,2.5,2024/3/15 20:00
1269,1,7,11.8,0,13.7,0.75805,469,1.4,2024/3/15 21:00
1270,1,8,11.7,0,12.9,0.7745,471,0.3,2024/3/15 22:00
1271,1,9,11.7,0,12.1,0.655066667,482,0.8,2024/3/15 23:00
1272,1,10,11.4,0,11.4,0.569433333,482,1.3,2024/3/16 0:00
1273,1,11,10.8,0,10.7,0.574733333,488,1.3,2024/3/16 1:00
1274,1,12,9.4,0,9.9,0.627883333,499,0.9,2024/3/16 2:00
1275,1,13,8.9,0,9.1,0.676533333,497,0.8,2024/3/16 3:00
1276,1,14,9.8,0,8.4,0.7255,494,1,2024/3/16 4:00
1277,1,15,8.4,0,7.9,0.707766667,506,1.2,2024/3/16 5:00
1278,1,16,8.0,79,7.4,0.673883333,515,0.7,2024/3/16 6:00
1279,1,17,9.6,434,7.3,0.618966667,524,0.2,2024/3/16 7:00
1280,1,18,12.1,892,8.0,0.496083333,516,1.4,2024/3/16 8:00
1281,1,19,13.2,1302,12.6,0.513716667,497,1,2024/3/16 9:00
1282,1,20,14.0,1607,18.0,0.5819,494,2,2024/3/16 10:00
1283,1,21,15.4,1778,19.9,0.564216667,497,1.9,2024/3/16 11:00
1284,1,22,16.1,1803,20.0,0.51875,492,1.6,2024/3/16 12:00
1285,1,23,16.7,1662,20.3,0.486916667,476,3.1,2024/3/16 13:00
1286,1,24,17.2,1406,20.5,0.505916667,472,2.2,2024/3/16 14:00
1287,1,1,17.7,1033,20.9,0.479383333,466,2,2024/3/16 15:00
1288,1,2,16.7,562,21.0,0.530166667,466,2.3,2024/3/16 16:00
1289,1,3,15.5,122,20.4,0.562916667,468,1.7,2024/3/16 17:00
1290,1,4,15.0,0,19.3,0.543183333,472,1.8,2024/3/16 18:00
1291,1,5,14.2,0,18.1,0.555833333,470,1.2,2024/3/16 19:00
1292,1,6,14.5,0,17.0,0.536316667,476,1.7,2024/3/16 20:00
1293,1,7,14.5,0,16.1,0.524833333,489,1.2,2024/3/16 21:00
1294,1,8,13.2,0,15.3,0.598666667,503,0.8,2024/3/16 22:00
1295,1,9,12.3,0,14.3,0.682266667,528,0.6,2024/3/16 23:00
1296,1,10,12.5,0,13.5,0.71165,501,0.8,2024/3/17 0:00
1297,1,1,11.9,0,12.6,0.7222,485,0.6,2024/3/17 1:00
1298,1,2,11.1,0,11.8,0.758466667,490,0.6,2024/3/17 2:00
1299,1,3,11.6,0,11.2,0.668166667,508,0.5,2024/3/17 3:00
1300,1,4,11.2,0,10.8,0.69365,506,1.3,2024/3/17 4:00
1301,1,5,11.8,0,10.6,0.6672,508,0.3,2024/3/17 5:00
1302,1,6,12.0,43,10.6,0.638083333,499,1,2024/3/17 6:00
1303,1,7,12.9,214,10.9,0.628516667,502,0.3,2024/3/17 7:00
1304,1,8,13.6,318,11.7,0.621216667,509,0.5,2024/3/17 8:00
1305,1,9,13.5,354,12.5,0.662866667,500,1.9,2024/3/17 9:00
1306,1,10,14.6,819,13.4,0.633983333,479,2.3,2024/3/17 10:00
1307,1,11,14.8,422,14.7,0.656016667,469,2,2024/3/17 11:00
1308,1,12,14.2,416,15.0,0.741333333,480,1.6,2024/3/17 12:00
1309,1,13,14.1,238,15.3,0.773333333,475,2.4,2024/3/17 13:00
1310,1,14,12.9,183,14.8,0.7744,474,1,2024/3/17 14:00
1311,1,15,12.1,92,14.1,0.799333333,472,2.2,2024/3/17 15:00
1312,1,16,11.3,55,13.4,0.867466667,473,0.8,2024/3/17 16:00
1313,1,17,11.2,12,12.8,0.8861,475,1.3,2024/3/17 17:00
1314,1,18,11.1,0,12.2,0.899383333,475,1.8,2024/3/17 18:00
1315,1,19,11.2,0,11.8,0.912183333,483,0.5,2024/3/17 19:00
1316,1,20,11.3,0,11.5,0.907033333,485,1.4,2024/3/17 20:00
1317,1,21,11.3,0,11.3,0.912683333,484,0.5,2024/3/17 21:00
1318,1,22,11.5,0,11.1,0.8735,483,3.7,2024/3/17 22:00
1319,1,23,11.1,0,10.9,0.758716667,475,5,2024/3/17 23:00
1320,1,24,9.8,0,10.3,0.71175,477,5.4,2024/3/18 0:00
1321,1,1,9.3,0,9.7,0.633083333,473,4.5,2024/3/18 1:00
1322,1,2,8.4,0,9.0,0.583633333,470,4.4,2024/3/18 2:00
1323,1,3,7.9,0,8.3,0.573483333,469,3.2,2024/3/18 3:00
1324,1,4,7.6,0,7.6,0.5555,468,3.5,2024/3/18 4:00
1325,1,5,7.4,0,7.2,0.545583333,466,2,2024/3/18 5:00
1326,1,6,7.6,55,6.9,0.519216667,466,3.7,2024/3/18 6:00
1327,1,7,8.3,446,6.8,0.5101,465,4,2024/3/18 7:00
1328,1,8,9.4,568,7.5,0.439683333,462,5.1,2024/3/18 8:00
1329,1,9,10.4,733,10.5,0.415466667,461,5,2024/3/18 9:00
1330,1,10,11.4,1161,14.5,0.363283333,459,5.2,2024/3/18 10:00
1331,1,1,12.7,1974,16.2,0.330166667,457,4.6,2024/3/18 11:00
1332,1,2,13.4,1956,16.3,0.30745,455,6.1,2024/3/18 12:00
1333,1,3,13.8,1858,16.5,0.290916667,455,4.8,2024/3/18 13:00
1334,1,4,13.5,1522,16.5,0.271816667,455,7.3,2024/3/18 14:00
1335,1,5,13.4,1100,16.5,0.261366667,453,4.3,2024/3/18 15:00
1336,1,6,11.9,654,16.2,0.275316667,454,4.9,2024/3/18 16:00
1337,1,7,9.9,189,15.4,0.3053,456,5.1,2024/3/18 17:00
1338,1,8,7.9,0,13.8,0.373783333,461,4.5,2024/3/18 18:00
1339,1,9,7.0,0,12.3,0.4141,463,4.8,2024/3/18 19:00
1340,1,10,6.5,0,11.0,0.47345,468,4,2024/3/18 20:00
1341,1,11,5.8,0,9.8,0.48185,468,3,2024/3/18 21:00
1342,1,12,5.5,0,8.7,0.50355,469,2.5,2024/3/18 22:00
1343,1,13,5.3,0,7.7,0.51445,470,2.5,2024/3/18 23:00
1344,1,14,5.2,0,6.8,0.530233333,470,2.3,2024/3/19 0:00
1345,1,15,5.6,0,6.2,0.503166667,472,1.2,2024/3/19 1:00
1346,1,16,5.6,0,5.8,0.494583333,474,1.8,2024/3/19 2:00
1347,1,17,5.8,0,5.6,0.468816667,470,1.3,2024/3/19 3:00
1348,1,18,5.8,0,5.3,0.48145,470,1.3,2024/3/19 4:00
1349,1,19,4.7,0,4.8,0.564983333,475,1.9,2024/3/19 5:00
1350,1,20,5.2,55,4.3,0.55905,484,0.4,2024/3/19 6:00
1351,1,21,6.3,336,4.5,0.5254,481,1.6,2024/3/19 7:00
1352,1,22,7.7,538,5.6,0.481683333,474,1.5,2024/3/19 8:00
1353,1,23,9.5,721,7.5,0.407033333,471,1.2,2024/3/19 9:00
1354,1,24,10.3,819,9.4,0.380633333,478,0.9,2024/3/19 10:00
1355,1,1,11.3,1228,11.3,0.355116667,484,1.2,2024/3/19 11:00
1356,1,2,10.8,904,12.7,0.409166667,486,1.7,2024/3/19 12:00
1357,1,3,10.7,617,13.0,0.43145,484,3.8,2024/3/19 13:00
1358,1,4,11.1,489,13.3,0.39875,460,3.1,2024/3/19 14:00
1359,1,5,10.9,342,13.3,0.424816667,458,3.3,2024/3/19 15:00
1360,1,6,10.5,269,12.8,0.495133333,465,3.5,2024/3/19 16:00
1361,1,7,10.6,98,12.1,0.6198,468,3,2024/3/19 17:00
1362,1,8,11.2,0,11.5,0.538233333,459,3.3,2024/3/19 18:00
1363,1,9,11.0,0,11.1,0.575183333,462,2.9,2024/3/19 19:00
1364,1,10,10.9,0,10.8,0.593616667,463,3.2,2024/3/19 20:00
1365,1,1,10.8,0,10.4,0.616183333,463,2,2024/3/19 21:00
1366,1,2,10.9,0,10.1,0.628416667,464,3.5,2024/3/19 22:00
1367,1,3,10.9,0,10.0,0.6474,464,2.7,2024/3/19 23:00
1368,1,4,11.0,0,9.8,0.687271186,464,4,2024/3/20 0:00
1369,1,5,11.1,0,9.7,0.687566667,463,3.6,2024/3/20 1:00
1370,1,6,11.2,0,9.6,0.6901,462,3.5,2024/3/20 2:00
1371,1,7,11.4,0,9.7,0.654433333,461,6.3,2024/3/20 3:00
1372,1,8,11.6,0,9.7,0.593566667,458,5.2,2024/3/20 4:00
1373,1,9,10.5,0,9.6,0.624183333,467,4.1,2024/3/20 5:00
1374,1,10,8.2,12,8.9,0.77145,482,3.7,2024/3/20 6:00
1375,1,11,8.9,73,8.5,0.71465,476,4.4,2024/3/20 7:00
1376,1,12,9.3,416,8.6,0.608083333,471,6.5,2024/3/20 8:00
1377,1,13,9.6,984,10.9,0.563216667,468,6.5,2024/3/20 9:00
1378,1,14,9.7,1204,12.9,0.560433333,467,7.6,2024/3/20 10:00
1379,1,15,9.0,703,11.9,0.613383333,468,6.3,2024/3/20 11:00
1380,1,16,8.5,495,11.0,0.691716667,474,5.6,2024/3/20 12:00
1381,1,17,7.6,898,10.1,0.675316667,480,3.3,2024/3/20 13:00
1382,1,18,10.1,293,10.7,0.5259,468,3.2,2024/3/20 14:00
1383,1,19,8.7,147,11.1,0.52085,468,4.3,2024/3/20 15:00
1384,1,20,7.7,263,10.3,0.6204,473,3.7,2024/3/20 16:00
1385,1,21,6.8,202,9.8,0.578216667,472,3,2024/3/20 17:00
1386,1,22,5.2,6,8.7,0.603833333,478,2.4,2024/3/20 18:00
1387,1,23,4.7,0,7.5,0.6196,480,2.2,2024/3/20 19:00
1388,1,24,4.8,0,6.5,0.556366667,478,3.8,2024/3/20 20:00
1389,1,1,4.4,0,5.8,0.5696,479,3.6,2024/3/20 21:00
1390,1,2,4.1,0,5.1,0.5764,479,3.5,2024/3/20 22:00
1391,1,3,3.8,0,4.4,0.5973,480,3.9,2024/3/20 23:00
1392,1,4,3.5,0,3.8,0.599233333,481,3,2024/3/21 0:00
1393,1,5,3.0,0,3.3,0.637383333,480,2.1,2024/3/21 1:00
1394,1,6,2.8,0,2.7,0.634016667,479,1.3,2024/3/21 2:00
1395,1,7,3.2,0,2.2,0.568516667,481,0.6,2024/3/21 3:00
1396,1,8,3.3,0,1.9,0.6182,486,1.2,2024/3/21 4:00
1397,1,9,3.4,0,1.8,0.648883333,488,2.2,2024/3/21 5:00
1398,1,10,3.1,122,1.6,0.624633333,484,1.6,2024/3/21 6:00
1399,1,1,4.2,574,1.6,0.561583333,475,1.3,2024/3/21 7:00
1400,1,2,5.8,1045,2.3,0.500316667,469,2.4,2024/3/21 8:00
1401,1,3,5.8,996,4.9,0.514383333,473,2.4,2024/3/21 9:00
1402,1,4,7.0,1589,9.0,0.462116667,469,3.7,2024/3/21 10:00
1403,1,5,8.1,697,11.9,0.417316667,467,2.9,2024/3/21 11:00
1404,1,6,8.4,1265,12.8,0.414916667,465,3.6,2024/3/21 12:00
1405,1,7,8.3,1662,12.8,0.495533333,469,3.5,2024/3/21 13:00
1406,1,8,8.2,1516,12.6,0.533483333,469,2.6,2024/3/21 14:00
1407,1,9,8.3,629,12.1,0.530216667,470,4.2,2024/3/21 15:00
1408,1,10,8.1,483,11.8,0.507783333,470,2.1,2024/3/21 16:00
1409,1,11,7.4,73,11.3,0.534683333,472,1.5,2024/3/21 17:00
1410,1,12,7.0,0,10.4,0.57725,477,4.4,2024/3/21 18:00
1411,1,13,5.9,0,9.5,0.658983333,480,3.5,2024/3/21 19:00
1412,1,14,4.9,0,8.6,0.692616667,481,1.5,2024/3/21 20:00
1413,1,15,5.0,0,7.6,0.670866667,482,2,2024/3/21 21:00
1414,1,16,5.3,0,7.1,0.679816667,488,1.4,2024/3/21 22:00
1415,1,17,5.2,0,6.7,0.649316667,481,1.9,2024/3/21 23:00
1416,1,18,4.7,0,6.1,0.6736,483,1.1,2024/3/22 0:00
1417,1,19,4.7,0,5.7,0.681933333,487,1.4,2024/3/22 1:00
1418,1,20,4.6,0,5.3,0.6751,486,1.5,2024/3/22 2:00
1419,1,21,4.3,0,4.9,0.698716667,487,2.2,2024/3/22 3:00
1420,1,22,3.9,0,4.6,0.708916667,488,1.9,2024/3/22 4:00
1421,1,23,3.6,0,4.1,0.715283333,491,0.9,2024/3/22 5:00
1422,1,24,3.1,141,3.5,0.74735,502,0.6,2024/3/22 6:00
1423,1,1,5.2,562,3.4,0.6455,490,1.2,2024/3/22 7:00
1424,1,2,6.4,1008,4.0,0.53715,478,1.3,2024/3/22 8:00
1425,1,3,7.7,1375,10.0,0.47095,472,2.3,2024/3/22 9:00
1426,1,4,8.9,1693,14.9,0.431237288,471,1.7,2024/3/22 10:00
1427,1,5,10.1,1907,16.4,0.4096,469,2.5,2024/3/22 11:00
1428,1,6,11.3,1907,16.4,0.394016667,470,1.9,2024/3/22 12:00
1429,1,7,12.1,1705,16.7,0.385866667,472,2.1,2024/3/22 13:00
1430,1,8,12.4,1461,16.7,0.3895,471,1.5,2024/3/22 14:00
1431,1,9,12.0,941,16.7,0.386733333,467,2,2024/3/22 15:00
1432,1,10,11.5,593,16.4,0.418633333,470,2.6,2024/3/22 16:00
1433,1,1,10.7,189,15.8,0.4448,470,0.8,2024/3/22 17:00
